stamp,iteration,input_hash,prior_hash,state_hash,query_hash,neighbor_hash,effective,converge,rebuild_started_before,rebuild_finished_before,rebuild_started_after,rebuild_finished_after
1706585996.0727203,4,15435026357057837966,330454184107203123,3092621891090467016,3575948578178774640,14127578671355755319,696,1,10,10,10,10
1706585996.1725671,1,3201850112839392232,1429876362216175571,17339727406161091086,1073874087264495480,16542543142952970419,736,1,10,10,10,10
1706585996.1725671,2,3201850112839392232,1429876362216175571,18221228835708647340,15387665767884696159,16542543142952970419,736,0,10,10,10,10
1706585996.1725671,3,3201850112839392232,1429876362216175571,14345853291631344285,17451168466498847558,16542543142952970419,736,0,10,10,10,10
1706585996.1725671,4,3201850112839392232,1429876362216175571,12893786526479926406,11261251427332409022,767119785848673794,733,1,10,10,10,10
1706585996.2724009,1,6920976097057029184,7134787204384906596,4310422529102953834,3690976896434008788,118637699804910410,730,1,10,10,10,10
1706585996.2724009,2,6920976097057029184,7134787204384906596,9338750551495125384,10298519999583464514,118637699804910410,730,0,10,10,10,10
1706585996.2724009,3,6920976097057029184,7134787204384906596,10965869978484510032,1122616486572086796,118637699804910410,730,0,10,10,10,10
1706585996.2724009,4,6920976097057029184,7134787204384906596,1138413396540233281,3777014209496808813,6196075872157441188,731,1,10,10,10,10
1706585996.3730457,1,2978009976159465341,7969447014433657030,4541919332983634816,561407982644818802,1621665647031758757,682,1,10,10,10,10
1706585996.3730457,2,2978009976159465341,7969447014433657030,7885081387522705143,14457108421809190930,1621665647031758757,682,0,10,10,10,10
1706585996.3730457,3,2978009976159465341,7969447014433657030,11024739834468715488,9318467217374032268,1621665647031758757,682,0,10,10,10,10
1706585996.3730457,4,2978009976159465341,7969447014433657030,11657704092182011914,15668412909413204189,11909141338754641194,676,1,10,10,10,10
1706585996.4728668,1,8075875740643187248,11731344876590713822,10120918746403093252,12582695898766283376,4336670302553100086,701,1,10,10,10,10
1706585996.4728668,2,8075875740643187248,11731344876590713822,8063963050650759668,1078281294701427238,4336670302553100086,701,0,10,10,10,10
1706585996.4728668,3,8075875740643187248,11731344876590713822,15147551475440595439,16507827679318798465,4336670302553100086,701,0,10,10,10,10
1706585996.4728668,4,8075875740643187248,11731344876590713822,11272881945367173287,8929483217439031056,1974942873387878237,704,1,10,10,10,10
1706585996.5726919,1,9552854854941044717,475945136144183246,2935794108967449445,8738605470609115222,6509725274840850386,714,1,10,10,10,10
1706585996.5726919,2,9552854854941044717,475945136144183246,16341117383697858608,3905607761368806371,6509725274840850386,714,0,10,10,10,10
1706585996.5726919,3,9552854854941044717,475945136144183246,2028507939919153040,13368288635140450705,6509725274840850386,714,0,10,10,10,10
1706585996.5726919,4,9552854854941044717,475945136144183246,15298956069412273886,4657400128075796438,9025647479608607974,709,1,10,10,10,10
1706585996.6725309,1,17897372214206568883,6616442170804088376,4198618227717806690,16635586516809074989,11527275125292097583,757,1,10,10,10,10
1706585996.6725309,2,17897372214206568883,6616442170804088376,14568873770423868092,8381532015075288951,11527275125292097583,757,0,10,10,10,10
1706585996.6725309,3,17897372214206568883,6616442170804088376,7125434348925826014,13131981649132157250,11527275125292097583,757,0,10,10,10,10
1706585996.6725309,4,17897372214206568883,6616442170804088376,11862099865602284082,4936446315170935275,11474182819990507292,757,1,10,10,10,10
1706585996.7727752,1,6797689217832630109,7072335609288866753,6871674781845586821,13840230321057381678,11811349144712224300,736,1,10,10,10,10
1706585996.7727752,2,6797689217832630109,7072335609288866753,16727711599968226162,11483258682966398316,11811349144712224300,736,0,10,10,10,10
1706585996.7727752,3,6797689217832630109,7072335609288866753,5199903680256749963,9031680933866742464,11811349144712224300,736,0,10,10,10,10
1706585996.7727752,4,6797689217832630109,7072335609288866753,14986268147153884827,6080618149443296029,13425828138608374606,736,1,10,10,10,10
1706585996.8726048,1,17607581165835605443,13446086947934266710,12809411451079745814,1063855973876509641,8472665167449204363,719,1,10,10,10,10
1706585996.8726048,2,17607581165835605443,13446086947934266710,5548148007567455682,6795977023326632938,8472665167449204363,719,0,10,10,10,10
1706585996.8726048,3,17607581165835605443,13446086947934266710,5859836259046731031,15943842851244850522,8472665167449204363,719,0,10,10,10,10
1706585996.8726048,4,17607581165835605443,13446086947934266710,7312100097771009899,801870586601363418,8971227812501145689,715,1,10,10,10,10
1706585996.9724422,1,14710188559517952863,7130455872257082854,5133226169833061329,4352212495597395651,3686254686670560370,784,1,10,10,10,10
1706585996.9724422,2,14710188559517952863,7130455872257082854,17379750639207136010,11442388520412099151,3686254686670560370,784,0,10,10,10,10
1706585996.9724422,3,14710188559517952863,7130455872257082854,7967366671410964339,16325660816655924,3686254686670560370,784,0,10,10,10,10
1706585996.9724422,4,14710188559517952863,7130455872257082854,2047315598950769498,2351038978190767163,687058740032145329,778,1,10,10,10,10
1706585997.073072,1,16143554619151671882,16439026184075427212,16989142010012084720,8762785563508312955,10629106484040118382,753,1,10,10,10,10
1706585997.073072,2,16143554619151671882,16439026184075427212,13479721518574802560,3111478135138699029,10629106484040118382,753,0,10,10,10,10
1706585997.073072,3,16143554619151671882,16439026184075427212,12202999773506836269,14361404982024476250,10629106484040118382,753,0,10,10,10,10
1706585997.073072,4,16143554619151671882,16439026184075427212,6751521566977753810,14840263821874253917,17367072026191786060,746,1,10,10,10,10
1706585997.1729085,1,1530477120014444222,13582232763485599377,9985831267047212632,18215780502590728789,1239174845835924906,715,1,10,10,10,10
1706585997.1729085,2,1530477120014444222,13582232763485599377,18275349236000598044,7790489044302494064,1239174845835924906,715,0,10,10,10,10
1706585997.1729085,3,1530477120014444222,13582232763485599377,3268793518976951468,9213464989721170221,1239174845835924906,715,0,10,10,10,10
1706585997.1729085,4,1530477120014444222,13582232763485599377,17034807568658581935,11764195420951591876,15665699830374294368,717,1,10,10,10,10
1706585997.2727485,1,2365811708943687297,6681318637369544944,5463331398335383909,1607753642573174320,3657679179012047333,715,1,10,10,10,10
1706585997.2727485,2,2365811708943687297,6681318637369544944,955108100967498344,10023368929351943969,3657679179012047333,715,0,10,10,10,10
1706585997.2727485,3,2365811708943687297,6681318637369544944,6398163801296096573,8865659981145522356,3657679179012047333,715,0,10,10,10,10
1706585997.2727485,4,2365811708943687297,6681318637369544944,11501029035672003456,18064225442037907526,6174491856774881553,719,1,10,10,10,10
1706585997.3725946,1,12726893608941710916,9686115809877479868,5951493407505913731,7907066273918968806,6097620570574063944,705,1,10,10,10,10
1706585997.3725946,2,12726893608941710916,9686115809877479868,4238147554675047697,7090594005346202493,6097620570574063944,705,0,10,10,10,10
1706585997.3725946,3,12726893608941710916,9686115809877479868,7476914027663274256,16973826517161501706,6097620570574063944,705,0,10,10,10,10
1706585997.3725946,4,12726893608941710916,9686115809877479868,1041081693630960104,11366462346641066248,10659969197054624627,693,1,10,10,10,10
1706585997.4724226,1,18003561046608944285,16829162056533189987,1970306948734148681,3221842989111767921,12219908719508643784,713,1,10,10,10,10
1706585997.4724226,2,18003561046608944285,16829162056533189987,11672902173908944166,100755177121193307,12219908719508643784,713,0,10,10,10,10
1706585997.4724226,3,18003561046608944285,16829162056533189987,12724549507411018001,5331957190874689556,12219908719508643784,713,0,10,10,10,10
1706585997.4724226,4,18003561046608944285,16829162056533189987,2142945967303494833,13381207506145157360,16972912408318695221,711,1,10,10,10,10
1706585997.5730736,1,15011988807586721106,6190710772634770739,11809641391602760519,13855283233694879983,13212002184985114011,700,1,10,10,10,10
1706585997.5730736,2,15011988807586721106,6190710772634770739,203587735396786282,8800577312341735616,13212002184985114011,700,0,10,10,10,10
1706585997.5730736,3,15011988807586721106,6190710772634770739,6768810304090692775,14019359079738997927,13212002184985114011,700,0,10,10,10,10
1706585997.5730736,4,15011988807586721106,6190710772634770739,16433520429915846885,2228943665643769457,17366907517863036981,707,1,10,10,10,10
1706585997.6729259,1,13757047293717780955,5984831277670784850,9168557238206144703,10986152791591852876,16822641254926462502,688,1,10,10,10,10
1706585997.6729259,2,13757047293717780955,5984831277670784850,4303368630679068577,4349961116921477704,16822641254926462502,688,0,10,10,10,10
1706585997.6729259,3,13757047293717780955,5984831277670784850,3845302899480087407,2272702405454541979,16822641254926462502,688,0,10,10,10,10
1706585997.6729259,4,13757047293717780955,5984831277670784850,6202189748934178684,14665111991299707414,9954613060703281660,680,1,10,10,10,10
1706585997.7727807,1,9033964625632814140,7949184270800439772,12994213587988446971,18356945298051680119,14687301205462021654,690,1,10,10,10,10
1706585997.7727807,2,9033964625632814140,7949184270800439772,5681664245008490530,4142637546744826520,14687301205462021654,690,0,10,10,10,10
1706585997.7727807,3,9033964625632814140,7949184270800439772,17529937794095125836,2081293407512031407,14687301205462021654,690,0,10,10,10,10
1706585997.7727807,4,9033964625632814140,7949184270800439772,7588060745293266382,15538947833699006318,1594186190923366133,688,1,10,10,10,10
1706585997.8726213,1,13833267765465391396,6048255777855658008,1460988310963245979,15549794860688128887,7763604896267595559,720,1,10,10,10,10
1706585997.8726213,2,13833267765465391396,6048255777855658008,14896312745278729066,8304029013475027926,7763604896267595559,720,0,10,10,10,10
1706585997.8726213,3,13833267765465391396,6048255777855658008,1414829554947923045,14050202391775797401,7763604896267595559,720,0,10,10,10,10
1706585997.8726213,4,13833267765465391396,6048255777855658008,12359866412330286941,17387153733778404201,16045137138306425190,715,1,10,10,10,10
1706585997.9724677,1,7782297417370025498,16542925845323794785,14795535229346185049,8607509544791356375,5242518490570469219,723,1,10,10,10,10
1706585997.9724677,2,7782297417370025498,16542925845323794785,9455458892186799411,9721500184537455801,5242518490570469219,723,0,10,10,10,10
1706585997.9724677,3,7782297417370025498,16542925845323794785,3244461744817732180,17988043794881509381,5242518490570469219,723,0,10,10,10,10
1706585997.9724677,4,7782297417370025498,16542925845323794785,3862511432379012883,4462716319589547114,6248714525840675134,723,1,10,10,10,10
1706585998.0727117,1,7107654525361402121,13089861591087150348,13258706100734744539,14695286573816010764,6380744141554412266,726,1,10,10,10,10
1706585998.0727117,2,7107654525361402121,13089861591087150348,14868374839749945400,13617806523274301387,6380744141554412266,726,0,10,10,10,10
1706585998.0727117,3,7107654525361402121,13089861591087150348,10429071188783255304,5491534798974677156,6380744141554412266,726,0,10,10,10,10
1706585998.0727117,4,7107654525361402121,13089861591087150348,8073028108003490704,9230767112973187612,16704559019753613976,723,1,10,10,10,10
1706585998.1725509,1,12081028439841421099,6783641594185267277,14557234151624663413,12854954839880455335,11949831555997331161,745,1,10,10,10,10
1706585998.1725509,2,12081028439841421099,6783641594185267277,3967002718997148267,11514820393419400398,11949831555997331161,745,0,10,10,10,10
1706585998.1725509,3,12081028439841421099,6783641594185267277,15348163950645987427,12770285501937712572,11949831555997331161,745,0,10,10,10,10
1706585998.1725509,4,12081028439841421099,6783641594185267277,8497404063508278160,15831034095895477729,9804111099246687831,737,1,10,10,10,10
1706585998.2727776,1,5864439780316712005,11538421822046726864,542532519065212548,17009680027632989954,17298332590946076423,746,1,10,10,10,10
1706585998.2727776,2,5864439780316712005,11538421822046726864,14850482488746062972,12461614474801916450,17298332590946076423,746,0,10,10,10,10
1706585998.2727776,3,5864439780316712005,11538421822046726864,10009053250484508475,5743322485385192779,17298332590946076423,746,0,10,10,10,10
1706585998.2727776,4,5864439780316712005,11538421822046726864,2899834384006222657,1366435002347620436,5567996233187222817,747,1,10,10,10,10
1706585998.3726122,1,16443741869224444576,8996108908229297874,4295784857987492201,18349800331673969576,8238970836016859783,713,1,10,10,10,10
1706585998.3726122,2,16443741869224444576,8996108908229297874,13226894103637149097,12072811664780357261,8238970836016859783,713,0,10,10,10,10
1706585998.3726122,3,16443741869224444576,8996108908229297874,13920681834652348168,5147770381743184611,8238970836016859783,713,0,10,10,10,10
1706585998.3726122,4,16443741869224444576,8996108908229297874,12972868522779121612,6560331225419678339,18121864130441574947,716,1,10,10,10,10
1706585998.4724555,1,90871037850752956,10581972490642036305,1116237487397873704,13539142718299795769,8829011236451551801,706,1,10,10,10,10
1706585998.4724555,2,90871037850752956,10581972490642036305,16855685397808278463,8199050305565361201,8829011236451551801,706,0,10,10,10,10
1706585998.4724555,3,90871037850752956,10581972490642036305,3529249055758748196,12877844488136202776,8829011236451551801,706,0,10,10,10,10
1706585998.4724555,4,90871037850752956,10581972490642036305,14200467816473416919,2841001189967111003,10061458113797655009,707,1,10,10,10,10
1706585998.5730822,1,15615265313025707128,7008269086984939082,15608774768987306287,18424093600700559974,17193040886980605033,703,1,10,10,10,10
1706585998.5730822,2,15615265313025707128,7008269086984939082,14119361111569939985,7729920087558172978,17193040886980605033,703,0,10,10,10,10
1706585998.5730822,3,15615265313025707128,7008269086984939082,8456762000170902233,16526620401860003527,17193040886980605033,703,0,10,10,10,10
1706585998.5730822,4,15615265313025707128,7008269086984939082,13343686492635165535,12328299630572004969,5022886465128006538,712,1,10,10,10,10
1706585998.6729252,1,5796047450784949420,6348962210671677566,9876689415348677260,14927929361109121634,10385981685781103845,736,1,10,10,10,10
1706585998.6729252,2,5796047450784949420,6348962210671677566,11176162733236197853,18433424230060522039,10385981685781103845,736,0,10,10,10,10
1706585998.6729252,3,5796047450784949420,6348962210671677566,2467665436940935622,4548664532072527060,10385981685781103845,736,0,10,10,10,10
1706585998.6729252,4,5796047450784949420,6348962210671677566,12453910531547507627,2642500438049458945,1158802906933579556,734,1,10,10,10,10
1706585998.7727675,1,11133943674089663115,1765881738626504230,4075337156934940593,2098840054224933752,6506736901130255251,723,1,10,10,10,10
1706585998.7727675,2,11133943674089663115,1765881738626504230,12198731013287253909,11514421655952010186,6506736901130255251,723,0,10,10,10,10
1706585998.7727675,3,11133943674089663115,1765881738626504230,13946963880947656140,4842746346129346321,6506736901130255251,723,0,10,10,10,10
1706585998.7727675,4,11133943674089663115,1765881738626504230,13804301252408194821,8057271808473544170,2602243331945094098,725,1,10,10,10,10
1706585998.8726161,1,2576087696138012950,2987095836660238108,209226230473066016,2995121935446459567,8495611874222526633,726,1,10,10,10,10
1706585998.8726161,2,2576087696138012950,2987095836660238108,4669322235684956655,1500050408511234318,8495611874222526633,726,0,10,10,10,10
1706585998.8726161,3,2576087696138012950,2987095836660238108,4576379693757645099,10172654986491057661,8495611874222526633,726,0,10,10,10,10
1706585998.8726161,4,2576087696138012950,2987095836660238108,5326401564310887500,11038966688088875742,14294252649117649240,728,1,10,10,10,10
1706585998.9724622,1,582621822424421646,18128703711076719750,17236687847706315051,9218941137897251528,17224492955667395443,701,1,10,10,10,10
1706585998.9724622,2,582621822424421646,18128703711076719750,12276508422171119426,8690818867400526633,17224492955667395443,701,0,10,10,10,10
1706585998.9724622,3,582621822424421646,18128703711076719750,9981513962332789826,8034802539323145073,17224492955667395443,701,0,10,10,10,10
1706585998.9724622,4,582621822424421646,18128703711076719750,7149282629067054675,5593195924980206373,14100212490919900602,702,1,10,10,10,10
1706585999.0731013,1,16751528162181692219,3726998669926603902,15315863262511783352,9312677495069259597,6126922343207407511,734,1,10,10,10,10
1706585999.0731013,2,16751528162181692219,3726998669926603902,15155731660659868294,2812228861228752615,6126922343207407511,734,0,10,10,10,10
1706585999.0731013,3,16751528162181692219,3726998669926603902,14794866523514942108,16654863546169927234,6126922343207407511,734,0,10,10,10,10
1706585999.0731013,4,16751528162181692219,3726998669926603902,14641541179931482132,12596789223867016808,14839273441214242737,734,1,10,10,10,10
1706585999.1729507,1,1049895008793351036,17781262508620489303,17226589922085134524,6546008248299063018,1293239758954963271,739,1,10,10,10,10
1706585999.1729507,2,1049895008793351036,17781262508620489303,1755849312404547547,12946314250152082607,1293239758954963271,739,0,10,10,10,10
1706585999.1729507,3,1049895008793351036,17781262508620489303,10587583927117099377,10406346345580619333,1293239758954963271,739,0,10,10,10,10
1706585999.1729507,4,1049895008793351036,17781262508620489303,6511061131141575779,777043246773758423,17961730782237968198,737,1,10,10,10,10
1706585999.2727959,1,10129917974652816783,13423074162615824385,14758314650294039328,14480865091141780421,15499043072240556008,723,1,10,10,10,10
1706585999.2727959,2,10129917974652816783,13423074162615824385,2424409401017301598,15710727890393911307,15499043072240556008,723,0,10,10,10,10
1706585999.2727959,3,10129917974652816783,13423074162615824385,10248960944552064266,11238048621284503742,15499043072240556008,723,0,10,10,10,10
1706585999.2727959,4,10129917974652816783,13423074162615824385,6016096312592320416,14258697843479359808,2776121283155004062,712,1,10,10,10,10
1706585999.3726351,1,10776216941628469776,17608848148381653802,475475410409804311,11737920365447572598,5464728495982639034,696,1,10,10,10,10
1706585999.3726351,2,10776216941628469776,17608848148381653802,10499469691934042473,9754875476869578698,5464728495982639034,696,0,10,10,10,10
1706585999.3726351,3,10776216941628469776,17608848148381653802,664853281653615562,13093437386862694661,5464728495982639034,696,0,10,10,10,10
1706585999.3726351,4,10776216941628469776,17608848148381653802,14250787356639691159,13500791835989304833,9530015676977212236,695,1,10,10,10,10
1706585999.4724844,1,12141356122257077253,376448916024611669,9341483737889399447,6456255213514763263,5925550809193588292,716,1,10,10,10,10
1706585999.4724844,2,12141356122257077253,376448916024611669,14805442119407118480,7913031822589803519,5925550809193588292,716,0,10,10,10,10
1706585999.4724844,3,12141356122257077253,376448916024611669,16544568052334238621,11060342512365426705,5925550809193588292,716,0,10,10,10,10
1706585999.4724844,4,12141356122257077253,376448916024611669,14895153109202926791,15809753905788200392,18037439556892161366,712,1,10,10,10,10
1706585999.5727298,1,2757929899978292301,9157630185683421772,17690993941512686297,13944639352800358768,12436675455684596088,717,1,10,10,10,10
1706585999.5727298,2,2757929899978292301,9157630185683421772,15441232312527675249,15548906633355292565,12436675455684596088,717,0,10,10,10,10
1706585999.5727298,3,2757929899978292301,9157630185683421772,13784081380250841282,9423817723526421519,12436675455684596088,717,0,10,10,10,10
1706585999.5727298,4,2757929899978292301,9157630185683421772,11044841738807678071,12993297673348616026,10286875268444732768,721,1,10,10,10,10
1706585999.6725857,1,5571734152706275339,6793367977072806121,9507784334950387861,14795251275837429661,1093572283724750829,732,1,10,10,10,10
1706585999.6725857,2,5571734152706275339,6793367977072806121,15681376199954445181,17231273995915191662,1093572283724750829,732,0,10,10,10,10
1706585999.6725857,3,5571734152706275339,6793367977072806121,5888188960780899360,4080993500334705835,1093572283724750829,732,0,10,10,10,10
1706585999.6725857,4,5571734152706275339,6793367977072806121,5703818796469992851,11234466750513292733,7247884524850055506,726,1,10,10,10,10
1706585999.7724271,1,14046825026966424146,18012649086945902010,8636828624283704766,11299734880850975337,10782157701513573076,718,1,10,10,10,10
1706585999.7724271,2,14046825026966424146,18012649086945902010,9355762980489172533,14358325214796042012,10782157701513573076,718,0,10,10,10,10
1706585999.7724271,3,14046825026966424146,18012649086945902010,14956083008543106853,4507731205580778866,10782157701513573076,718,0,10,10,10,10
1706585999.7724271,4,14046825026966424146,18012649086945902010,1650263493043094444,16313942609270538267,11221368747487409946,719,1,10,10,10,10
1706585999.8730693,1,3312801919525049674,14492795208957308735,10498880647568208810,1918857297429203897,13673898348400621465,680,1,10,10,10,10
1706585999.8730693,2,3312801919525049674,14492795208957308735,10540874065898425480,2288564730589505941,13673898348400621465,680,0,10,10,10,10
1706585999.8730693,3,3312801919525049674,14492795208957308735,2984573480425060201,14497801957742260035,13673898348400621465,680,0,10,10,10,10
1706585999.8730693,4,3312801919525049674,14492795208957308735,17320374201874870957,9326144290218001790,17357540579500600725,676,1,10,10,10,10
1706585999.9728889,1,12857619769142448836,5911850956112862678,9594831898083779809,3579737060468151471,8168846952523501912,710,1,10,10,10,10
1706585999.9728889,2,12857619769142448836,5911850956112862678,3029531689570230594,6577494519142223093,8168846952523501912,710,0,10,10,10,10
1706585999.9728889,3,12857619769142448836,5911850956112862678,14900495385468536192,16834262295224060616,8168846952523501912,710,0,10,10,10,10
1706585999.9728889,4,12857619769142448836,5911850956112862678,8668236683094752602,18316884210718593951,6228450542060372194,708,1,10,10,10,10
1706586000.0727196,1,807105023682025406,11406978427249740631,12682730804440164792,5527677796824395823,9523061145881463069,669,1,10,10,10,10
1706586000.0727196,2,807105023682025406,11406978427249740631,2888365092702039701,9357855880257494214,9523061145881463069,669,0,10,10,10,10
1706586000.0727196,3,807105023682025406,11406978427249740631,9780462031794087351,7937133223883834475,9523061145881463069,669,0,10,10,10,10
1706586000.0727196,4,807105023682025406,11406978427249740631,7534032924396931962,12849891991999390104,8064961535421932078,673,1,10,10,10,10
1706586000.1725585,1,17763022370147397107,12449683272180583243,6106974884784890319,6015829753502454970,17497381248048333287,646,1,10,10,10,10
1706586000.1725585,2,17763022370147397107,12449683272180583243,17206524542144154130,8978503518213229221,17497381248048333287,646,0,10,10,10,10
1706586000.1725585,3,17763022370147397107,12449683272180583243,4060216836875955545,973513423298040284,17497381248048333287,646,0,10,10,10,10
1706586000.1725585,4,17763022370147397107,12449683272180583243,17735799118092306314,14085096178433963980,17966803940164754121,648,1,10,10,10,10
1706586000.2723987,1,4755567949633391209,981010863482806472,11386766517434730313,17099500992124608570,898125408221784147,696,1,10,10,10,10
1706586000.2723987,2,4755567949633391209,981010863482806472,17670042911817584760,13748872059444956405,898125408221784147,696,0,10,10,10,10
1706586000.2723987,3,4755567949633391209,981010863482806472,9603949727291048192,12431101094775054284,898125408221784147,696,0,10,10,10,10
1706586000.2723987,4,4755567949633391209,981010863482806472,11384569969436122931,9327926537732502368,10176435748589252349,693,1,10,10,10,10
1706586000.3730378,1,3829319189438422681,7729191258718529347,10546007794052521448,1771801326034257718,3507981983065734006,707,1,10,10,10,10
1706586000.3730378,2,3829319189438422681,7729191258718529347,3366317233809752187,7158828614699274900,3507981983065734006,707,0,10,10,10,10
1706586000.3730378,3,3829319189438422681,7729191258718529347,9353322225010799551,16420471413172887165,3507981983065734006,707,0,10,10,10,10
1706586000.3730378,4,3829319189438422681,7729191258718529347,13074055108864338458,2585583979820644040,2691110284857468535,707,1,10,10,10,10
1706586000.472887,1,6551925597082114186,7984077827103826037,4939384735508313444,16847790631896841513,15951199979780485581,723,1,10,10,10,10
1706586000.472887,2,6551925597082114186,7984077827103826037,158149352090381869,9359978991290514233,15951199979780485581,723,0,10,10,10,10
1706586000.472887,3,6551925597082114186,7984077827103826037,13808580227609938330,11320428025542139102,15951199979780485581,723,0,10,10,10,10
1706586000.472887,4,6551925597082114186,7984077827103826037,11916582623848806726,18382259839844569838,14531139285460769100,725,1,10,10,10,10
1706586000.5727322,1,9819188308755377077,10994002497490173666,6055444543487806418,11156531673898273791,13790854813553086122,704,1,10,10,10,10
1706586000.5727322,2,9819188308755377077,10994002497490173666,10091889935359261767,1498796945726529053,13790854813553086122,704,0,10,10,10,10
1706586000.5727322,3,9819188308755377077,10994002497490173666,4054203834789000665,11345203478876239581,13790854813553086122,704,0,10,10,10,10
1706586000.5727322,4,9819188308755377077,10994002497490173666,16223245520027960923,12871316153283088957,15525572612851232603,704,1,10,10,10,10
1706586000.6725843,1,721917769154272728,8909717379906567956,18362395119970057076,13255993509088885661,16278118749487949955,722,1,10,10,10,10
1706586000.6725843,2,721917769154272728,8909717379906567956,3690457999827475137,13717056841646216366,16278118749487949955,722,0,10,10,10,10
1706586000.6725843,3,721917769154272728,8909717379906567956,5942766658427254815,12063327255697523200,16278118749487949955,722,0,10,10,10,10
1706586000.6725843,4,721917769154272728,8909717379906567956,7679435984879270539,12154674511475043310,159132647143465904,721,1,10,10,10,10
1706586000.7724152,1,9742203980393142093,13866268375780783325,9066266299897040862,3607582700211380092,580466499368306807,704,1,10,10,10,10
1706586000.7724152,2,9742203980393142093,13866268375780783325,6012776827292566284,12437324812690003351,580466499368306807,704,0,10,10,10,10
1706586000.7724152,3,9742203980393142093,13866268375780783325,14081456271660343600,15465145353317358581,580466499368306807,704,0,10,10,10,10
1706586000.7724152,4,9742203980393142093,13866268375780783325,14557180005224924881,14242015632798903959,9285383507560640717,712,1,10,10,10,10
1706586000.8730526,1,16835075759998557247,15024199929175338115,17248311313192125941,10094604877536966903,6299572266957211948,680,1,10,10,10,10
1706586000.8730526,2,16835075759998557247,15024199929175338115,12169296687450773580,18183978180362374760,6299572266957211948,680,0,10,10,10,10
1706586000.8730526,3,16835075759998557247,15024199929175338115,4237986538865837378,16566720437740772173,6299572266957211948,680,0,10,10,10,10
1706586000.8730526,4,16835075759998557247,15024199929175338115,3772983745892178243,2075278617383350329,14556984795015874867,687,1,10,10,10,10
1706586000.9728992,1,17331919289454167343,11657341013023654254,4068058542009059080,629846033936495421,10996190275414823321,743,1,10,10,10,10
1706586000.9728992,2,17331919289454167343,11657341013023654254,15266604524927836845,8233426988355934963,10996190275414823321,743,0,10,10,10,10
1706586000.9728992,3,17331919289454167343,11657341013023654254,17465113271907145484,14298706786002438556,10996190275414823321,743,0,10,10,10,10
1706586000.9728992,4,17331919289454167343,11657341013023654254,1309345466445562719,5076253710344918859,15491235859021020661,740,1,10,10,10,10
1706586001.0727277,1,788655199465646053,18316277305667956079,16435791274143751374,14205741434707500179,8540058478812325619,715,1,10,10,10,10
1706586001.0727277,2,788655199465646053,18316277305667956079,1029903193621696033,15394210061192171789,8540058478812325619,715,0,10,10,10,10
1706586001.0727277,3,788655199465646053,18316277305667956079,17699532612612041278,1639569548174565605,8540058478812325619,715,0,10,10,10,10
1706586001.0727277,4,788655199465646053,18316277305667956079,10153943053441850158,495139760348593352,12344159542573168788,719,1,10,10,10,10
1706586001.1725667,1,17046428560288067756,5182790482479217481,10959014706033858042,10180530647109211847,16258645419649821311,700,1,10,10,10,10
1706586001.1725667,2,17046428560288067756,5182790482479217481,3927984170868946281,7254006465548119682,16258645419649821311,700,0,10,10,10,10
1706586001.1725667,3,17046428560288067756,5182790482479217481,16502779899381026510,3316352424782563053,16258645419649821311,700,0,10,10,10,10
1706586001.1725667,4,17046428560288067756,5182790482479217481,12103584929730740468,7023221790123435224,8580373791248968962,707,1,10,10,10,10
1706586001.2724011,1,12375184524953516052,7407374453625723648,10479406334601501537,7599731073440977025,11089770422615328648,714,1,10,10,10,10
1706586001.2724011,2,12375184524953516052,7407374453625723648,8400348829607691950,15950793716843451022,11089770422615328648,714,0,10,10,10,10
1706586001.2724011,3,12375184524953516052,7407374453625723648,10143748575286366343,7248167924416104952,11089770422615328648,714,0,10,10,10,10
1706586001.2724011,4,12375184524953516052,7407374453625723648,10801868343470080562,15591864931318548829,5790883888113851961,710,1,10,10,10,10
1706586001.3730323,1,1458566078778560972,7985281078941487138,3566457462155042121,15532532775371538475,9105595091364092860,712,1,10,10,10,10
1706586001.3730323,2,1458566078778560972,7985281078941487138,726778589278576399,12376512693403240822,9105595091364092860,712,0,10,10,10,10
1706586001.3730323,3,1458566078778560972,7985281078941487138,6601025371587874004,53767966647655965,9105595091364092860,712,0,10,10,10,10
1706586001.3730323,4,1458566078778560972,7985281078941487138,10382409483373670912,17962978314491055255,7639528584500849488,699,1,10,10,10,10
1706586001.4728653,1,8804961275400726976,5274414111147765063,12197493198535331243,12963213045525268459,15591109518323186637,689,1,10,10,10,10
1706586001.4728653,2,8804961275400726976,5274414111147765063,7600895796056963820,1886084529928361061,15591109518323186637,689,0,10,10,10,10
1706586001.4728653,3,8804961275400726976,5274414111147765063,1120146182864600892,1409426707222651413,15591109518323186637,689,0,10,10,10,10
1706586001.4728653,4,8804961275400726976,5274414111147765063,13578827508156283024,5519488498489629170,5051995931160655185,688,1,10,10,10,10
1706586001.5727007,1,14219795979196728410,2225581106648680411,732928885393332498,16927291579317632179,16977659322097401159,718,1,10,10,10,10
1706586001.5727007,2,14219795979196728410,2225581106648680411,5109016267467987964,8950008895108629617,16977659322097401159,718,0,10,10,10,10
1706586001.5727007,3,14219795979196728410,2225581106648680411,8401129906148410129,8631404591724212566,16977659322097401159,718,0,10,10,10,10
1706586001.5727007,4,14219795979196728410,2225581106648680411,11953330214098626607,11578392100956716984,893394269057970377,724,1,10,10,10,10
1706586001.6725242,1,7594607800091685217,101902872753545669,14333745545076079283,9433136176109617693,14469013455615070612,746,1,10,10,10,10
