frame,lidar_begin_time,lidar_end_time,received_lidar_messages,synchronized_scans,scan_update_failures,imu_angular_velocity_mean,imu_angular_velocity_max,adaptive_map,degeneracy_diagnostic,degenerate,degeneracy_mode,window_ready,pos_x,pos_y,pos_z,quat_x,quat_y,quat_z,quat_w,downsampled_points,effective_points,effective_ratio,residual_mean,residual_median,residual_mad,normal_eigen_ratio,condition_number,localizability_observed_voxels,localizability_planarity_mean,localizability_lambda_min,localizability_lambda_mid,localizability_lambda_max,localizability_f0,localizability_lambda0,transition_guard_triggered,transition_guard_turn_residual_triggered,transition_guard_map_active,transition_guard_map_hold_remaining,transition_guard_history_ready,lidar_nominal_correction_translation,lidar_nominal_correction_rotation,lidar_correction_translation_threshold,lidar_correction_rotation_threshold,transition_guard_localizability_drop,transition_guard_nominal_residual,trusted_snapshot_active,trusted_snapshot_points,trusted_snapshot_age,trusted_snapshot_evaluation_ran,trusted_snapshot_icp_converged,trusted_snapshot_aligned_points,trusted_snapshot_matched_points,trusted_snapshot_overlap_ratio,trusted_snapshot_fitness_rmse,trusted_snapshot_correction_translation,trusted_snapshot_correction_rotation,trusted_snapshot_consistency_translation,trusted_snapshot_consistency_rotation,trusted_snapshot_consistent_streak,trusted_snapshot_candidate_accepted,translation_cov_eigen_min,translation_cov_eigen_mid,translation_cov_eigen_max,translation_weak_dir_x,translation_weak_dir_y,translation_weak_dir_z,rotation_cov_eigen_min,rotation_cov_eigen_mid,rotation_cov_eigen_max,rotation_weak_dir_x,rotation_weak_dir_y,rotation_weak_dir_z,window_degenerate_ratio,window_normal_eigen_ratio_mean,window_residual_cv,window_path_length,window_yaw_change,window_condition_number_mean,window_recent_degenerate_streak,window_localizability_f0_mean,window_localizability_lambda0_mean,map_added,point_to_add,point_no_need_downsample,insert_ratio,quality_rejected,invalid_quality_rejected,direction_rejected,persistent_quota_rejected,novel_accepted,novel_rejected,voxel_rejected,total_rejected,map_size,total_map_added,total_quality_rejected,total_direction_rejected,total_persistent_quota_rejected,total_voxel_rejected
2001,1624181292.456926346,1624181292.556787014,2006,2005,0,0.317489207,0.352230783,1,0,0,0,1,-29.265464561,-15.835392124,-29.833284401,0.021207913,-0.060156450,0.980580503,0.185454315,1249,606,0.485188151,0.077780154,0.054727515,0.036451355,0.140742242,125.917038409,1168,0.824458440,140.034447716,391.600742475,431.332267521,0.145419709,0.119892507,0,0,0,0,1,0.017940338,0.002145303,0.100000000,0.030000000,0.823997118,0.077780154,0,0,-1.000000000,0,0,0,0,0.000000000,-1.000000000,0.000000000,0.000000000,-1.000000000,-1.000000000,0,0,0.000003440,0.000003694,0.000014849,0.007648932,-0.199276335,0.979913484,0.000000003,0.000000009,0.000000018,0.747552494,-0.664093510,-0.012044838,0.000000000,0.177989964,0.122975608,5.486102833,0.587846175,120.214129913,0,0.171944033,0.139868184,314,286,28,0.251401121,79,0,0,0,0,0,851,84,337930,677892,454287,232,0,2590650
2002,1624181292.556923866,1624181292.656822205,2007,2006,0,0.318544924,0.349511317,1,0,0,0,1,-29.457129574,-15.639404379,-29.818017289,0.023819580,-0.055814393,0.977804260,0.200539796,1215,620,0.510288066,0.076748207,0.053641315,0.035393795,0.169271347,116.013375961,1143,0.827943965,138.987888824,381.305162315,426.046900654,0.146868880,0.121599203,0,0,0,0,1,0.012879606,0.001702639,0.100000000,0.030000000,0.841318421,0.076748207,0,0,-1.000000000,0,0,0,0,0.000000000,-1.000000000,0.000000000,0.000000000,-1.000000000,-1.000000000,0,0,0.000003211,0.000003325,0.000012832,0.009028933,0.181949345,-0.983266451,0.000000002,0.000000009,0.000000015,0.647277556,-0.762146196,-0.012842940,0.000000000,0.176590423,0.131000067,5.465854507,0.587544864,121.191227216,0,0.169945455,0.138445140,317,290,27,0.260905350,86,0,0,0,0,0,810,88,338075,678209,454373,232,0,2591460
2003,1624181292.656921387,1624181292.756805658,2008,2007,0,0.313111321,0.330595346,1,0,0,0,1,-29.654723136,-15.444205488,-29.818339194,0.025406799,-0.052998500,0.974642017,0.215913390,1234,551,0.446515397,0.080755626,0.060222326,0.039262565,0.155742029,118.184086811,1142,0.808628594,132.080816789,363.368535504,428.004502513,0.143029147,0.115657458,0,0,0,0,1,0.026951183,0.003267248,0.100000000,0.030000000,0.813570328,0.080755626,0,0,-1.000000000,0,0,0,0,0.000000000,-1.000000000,0.000000000,0.000000000,-1.000000000,-1.000000000,0,0,0.000003280,0.000003556,0.000012774,0.021626260,0.198505953,-0.979861057,0.000000003,0.000000009,0.000000020,0.938238711,-0.345258823,0.022460349,0.000000000,0.173200152,0.134861605,5.447796815,0.587751070,122.551738951,0,0.167586965,0.136583384,345,324,21,0.279578606,76,0,0,0,0,0,809,80,338257,678554,454449,232,0,2592269
2004,1624181292.756918907,1624181292.856843948,2009,2008,0,0.317163440,0.331889759,1,0,0,0,1,-29.847874500,-15.246648615,-29.796288681,0.025552823,-0.049575933,0.971395319,0.230825506,1276,594,0.465517241,0.085752115,0.059997034,0.039002336,0.180204992,109.291528160,1196,0.819238358,136.651844219,411.207377739,431.949853650,0.139467829,0.114257395,0,0,0,0,1,0.026958980,0.005577796,0.100000000,0.030000000,0.801812789,0.085752115,0,0,-1.000000000,0,0,0,0,0.000000000,-1.000000000,0.000000000,0.000000000,-1.000000000,-1.000000000,0,0,0.000003039,0.000003371,0.000011284,0.038112305,0.091148548,-0.995107730,0.000000003,0.000000008,0.000000013,0.566608855,-0.823943782,-0.008429149,0.000000000,0.171149427,0.135474827,5.418004754,0.586455914,123.337891901,0,0.164590754,0.134345686,348,319,29,0.272727273,94,0,0,0,0,0,829,99,338430,678902,454543,232,0,2593098
2005,1624181292.856916428,1624181292.956815958,2009,2009,0,0.326015772,0.343914049,1,0,0,0,1,-30.035104430,-15.042066817,-29.763864732,0.023469798,-0.047290057,0.967828133,0.246011229,1253,585,0.466879489,0.088992808,0.063174244,0.039198849,0.151417724,120.690693894,1169,0.818123521,130.775809498,404.326021782,421.284564860,0.136739512,0.111869811,0,0,0,0,1,0.028272121,0.003364521,0.100000000,0.030000000,0.786127460,0.088992808,0,0,-1.000000000,0,0,0,0,0.000000000,-1.000000000,0.000000000,0.000000000,-1.000000000,-1.000000000,0,0,0.000002969,0.000003396,0.000011656,0.033317366,0.072092557,-0.996841320,0.000000003,0.000000011,0.000000015,0.539982879,-0.840887371,-0.036426913,0.000000000,0.166588666,0.135412429,5.395337319,0.587066615,124.996310625,0,0.161698003,0.132214104,323,297,26,0.257781325,89,0,0,0,0,0,834,96,338597,679225,454632,232,0,2593932
2006,1624181292.956914186,1624181293.056784391,2011,2010,0,0.323501621,0.344414982,1,0,0,0,1,-30.231572209,-14.848997059,-29.740619324,0.021527571,-0.045060494,0.964000638,0.261168308,1287,605,0.470085470,0.078907973,0.055916218,0.035975209,0.179200823,104.478465841,1185,0.819622789,144.970144511,400.499373976,425.783486995,0.149260948,0.122337675,0,0,0,0,1,0.038415701,0.001142181,0.100000000,0.030000000,0.861285716,0.078907973,0,0,-1.000000000,0,0,0,0,0.000000000,-1.000000000,0.000000000,0.000000000,-1.000000000,-1.000000000,0,0,0.000002754,0.000003229,0.000010583,0.024414186,0.049503326,-0.998475522,0.000000002,0.000000007,0.000000012,0.580079931,-0.813784710,-0.035520698,0.000000000,0.165038690,0.141539501,5.371679303,0.586959543,125.792375616,0,0.159949057,0.130985538,289,264,25,0.224553225,80,0,0,0,0,0,909,89,338736,679514,454712,232,0,2594841
2007,1624181293.056911707,1624181293.156818390,2011,2011,0,0.309450420,0.332641567,1,0,0,0,1,-30.417441319,-14.659821764,-29.725033616,0.020573770,-0.044315937,0.959854608,0.276209973,1247,577,0.462710505,0.084344105,0.060573319,0.037990956,0.153918519,123.438446142,1155,0.816508182,135.730464990,389.253897186,418.082588452,0.143924527,0.117515554,0,0,0,0,1,0.035098777,0.002479779,0.100000000,0.030000000,0.836031234,0.084344105,0,0,-1.000000000,0,0,0,0,0.000000000,-1.000000000,0.000000000,0.000000000,-1.000000000,-1.000000000,0,0,0.000003045,0.000003434,0.000011796,0.023455198,0.111325847,-0.993507126,0.000000003,0.000000009,0.000000014,0.678929042,-0.734194713,-0.003671514,0.000000000,0.162603425,0.128467007,5.345554720,0.585653732,127.428324250,0,0.157956415,0.129441379,307,288,19,0.246190858,87,0,0,0,0,0,846,94,338880,679821,454799,232,0,2595687
2008,1624181293.156909227,1624181293.256871462,2013,2012,0,0.312807761,0.337318809,1,0,0,0,1,-30.596550627,-14.460710986,-29.685652710,0.020494441,-0.042951636,0.955515781,0.291075122,1270,605,0.476377953,0.078470690,0.058157670,0.036982048,0.147407748,118.174836650,1179,0.813309312,129.711247289,392.353476949,436.826955076,0.135272054,0.110018021,0,0,0,0,1,0.025936425,0.005045486,0.100000000,0.030000000,0.784383034,0.078470690,0,0,-1.000000000,0,0,0,0,0.000000000,-1.000000000,0.000000000,0.000000000,-1.000000000,-1.000000000,0,0,0.000002995,0.000003545,0.000012367,0.027788722,0.094329208,-0.995153148,0.000000002,0.000000008,0.000000015,0.463512953,-0.885411104,-0.034683145,0.000000000,0.158451827,0.133414433,5.295812927,0.585850385,129.004701526,0,0.154896381,0.127095018,289,267,22,0.227559055,79,0,0,0,0,0,895,86,339015,680110,454878,232,0,2596582
2009,1624181293.256906748,1624181293.356869459,2014,2013,0,0.313707770,0.339194051,1,0,0,0,1,-30.770054147,-14.255706627,-29.660993827,0.021923585,-0.042227225,0.950819012,0.306070946,1299,625,0.481139338,0.073561220,0.057651742,0.035967318,0.167994489,118.590441714,1210,0.821900149,146.812865785,416.438275452,431.248039050,0.147624924,0.121332947,0,0,0,0,1,0.014040075,0.004000208,0.100000000,0.030000000,0.863357944,0.073561220,0,0,-1.000000000,0,0,0,0,0.000000000,-1.000000000,0.000000000,0.000000000,-1.000000000,-1.000000000,0,0,0.000002992,0.000003410,0.000012235,0.038772681,0.101946224,-0.994034027,0.000000002,0.000000008,0.000000013,0.646721998,-0.762255231,-0.026788419,0.000000000,0.157744263,0.136542191,5.261686435,0.586318201,129.522567194,0,0.152948449,0.125692124,270,250,20,0.207852194,68,0,0,0,0,0,955,74,339135,680380,454946,232,0,2597537
2010,1624181293.356904268,1624181293.456884861,2015,2014,0,0.314363572,0.325036097,1,0,0,0,1,-30.930102592,-14.036712368,-29.585651874,0.023424510,-0.040132185,0.946010311,0.320788390,1338,646,0.482810164,0.078659981,0.054450454,0.035083125,0.167569340,113.500444596,1261,0.819577133,161.516310749,422.635828126,449.334625843,0.156282902,0.128085893,0,0,0,0,1,0.050342541,0.000697645,0.100000000,0.030000000,0.931576667,0.078659981,0,0,-1.000000000,0,0,0,0,0.000000000,-1.000000000,0.000000000,0.000000000,-1.000000000,-1.000000000,0,0,0.000002749,0.000003147,0.000012037,0.044564132,0.065261716,-0.996872583,0.000000002,0.000000008,0.000000011,0.423599434,-0.904482293,-0.049752399,0.000000000,0.157697322,0.116202429,5.237451194,0.586655507,128.557604313,0,0.152075290,0.125097117,291,266,25,0.217488789,84,0,0,0,0,0,953,94,339279,680671,455030,232,0,2598490
2011,1624181293.456902027,1624181293.556816339,2015,2015,0,0.324208676,0.342692555,1,0,0,0,1,-31.078222848,-13.795393799,-29.526705521,0.026026724,-0.040039377,0.940744367,0.335737241,1338,635,0.474588939,0.074532466,0.051894623,0.034969054,0.157587334,108.884348157,1249,0.803897694,153.256574838,415.843416116,434.968229070,0.152635620,0.122703423,0,0,0,0,1,0.024510772,0.006107721,0.100000000,0.030000000,0.924880481,0.074532466,0,0,-1.000000000,0,0,0,0,0.000000000,-1.000000000,0.000000000,0.000000000,-1.000000000,-1.000000000,0,0,0.000002888,0.000003313,0.000011915,0.040082290,0.060127541,-0.997385627,0.000000003,0.000000008,0.000000013,0.618935758,-0.784862050,-0.030167696,0.000000000,0.155872705,0.111351998,5.221911910,0.587985048,127.117395729,0,0.151064360,0.124205531,273,258,15,0.204035874,69,0,0,0,0,0,991,74,339403,680944,455099,232,0,2599481
2012,1624181293.556899548,1624181293.656805515,2017,2016,0,0.329380855,0.342519854,1,0,0,0,1,-31.212438608,-13.536453465,-29.510886626,0.025853472,-0.038273839,0.935428482,0.350485757,1350,636,0.471111111,0.077047725,0.053081415,0.031725706,0.166995102,102.971846280,1252,0.811890370,156.985669938,408.078478213,451.422594853,0.154439466,0.125387915,0,0,0,0,1,0.036001012,0.001681799,0.100000000,0.030000000,0.968137531,0.077047725,0,0,-1.000000000,0,0,0,0,0.000000000,-1.000000000,0.000000000,0.000000000,-1.000000000,-1.000000000,0,0,0.000002863,0.000003162,0.000011419,0.032841187,0.095757828,-0.994862752,0.000000003,0.000000008,0.000000012,0.840882119,-0.539305688,-0.045460263,0.000000000,0.156188563,0.102215700,5.212836191,0.588312390,125.542336455,0,0.150073967,0.123315863,301,282,19,0.222962963,78,0,0,0,0,0,967,82,339554,681245,455177,232,0,2600448
2013,1624181293.656897068,1624181293.756809711,2018,2017,0,0.334717196,0.349129093,1,0,0,0,1,-31.342816276,-13.271569252,-29.480914225,0.025667610,-0.036221090,0.929650055,0.365759459,1344,665,0.494791667,0.074033876,0.053857486,0.034896863,0.186300822,114.999088125,1243,0.808805201,146.736035752,416.323405334,442.285424154,0.145955921,0.118049908,0,0,0,0,1,0.011169307,0.003676442,0.100000000,0.030000000,0.919472887,0.074033876,0,0,-1.000000000,0,0,0,0,0.000000000,-1.000000000,0.000000000,0.000000000,-1.000000000,-1.000000000,0,0,0.000002759,0.000003074,0.000011079,0.036037383,0.121862421,-0.991892563,0.000000002,0.000000008,0.000000012,0.892229047,-0.450941110,-0.024071639,0.000000000,0.156506010,0.100030461,5.212573606,0.589989034,124.551617715,0,0.148811169,0.122182651,265,243,22,0.197172619,77,0,0,0,0,0,1002,77,339661,681510,455254,232,0,2601450
2014,1624181293.756894588,1624181293.856851578,2019,2018,0,0.345574058,0.354608989,1,0,0,0,1,-31.491000720,-13.012365771,-29.459367902,0.024502407,-0.033570561,0.923618040,0.381054281,1355,640,0.472324723,0.077706284,0.048165520,0.033359426,0.165195042,107.504883801,1267,0.825582707,149.845052597,438.957457383,457.210779599,0.143253488,0.118267603,0,0,0,0,1,0.024055114,0.005168644,0.100000000,0.030000000,0.927497387,0.077706284,0,0,-1.000000000,0,0,0,0,0.000000000,-1.000000000,0.000000000,0.000000000,-1.000000000,-1.000000000,0,0,0.000002717,0.000003159,0.000011310,0.043219482,0.107155819,-0.993302425,0.000000003,0.000000008,0.000000014,0.617256895,-0.786754774,-0.003294008,0.000000000,0.157379270,0.083643415,5.240857501,0.592396613,121.778420015,0,0.147435513,0.121066429,276,256,20,0.203690037,98,0,0,0,0,0,981,98,339795,681786,455352,232,0,2602431
2015,1624181293.856892109,1624181293.956851244,2020,2019,0,0.344101449,0.359957533,1,0,0,0,1,-31.620354198,-12.760910607,-29.438129162,0.020682771,-0.031239496,0.917435693,0.396116229,1393,695,0.498923187,0.072309597,0.048273919,0.032527071,0.206521457,119.032982542,1296,0.827530704,155.532691161,437.705970497,479.241130882,0.145021559,0.120009793,0,0,0,0,1,0.022958798,0.002651490,0.100000000,0.030000000,0.944534841,0.072309597,0,0,-1.000000000,0,0,0,0,0.000000000,-1.000000000,0.000000000,0.000000000,-1.000000000,-1.000000000,0,0,0.000002570,0.000002973,0.000011114,0.058835277,0.120140833,-0.991011902,0.000000002,0.000000007,0.000000011,0.880519729,-0.473348604,0.025022124,0.000000000,0.160272174,0.070072512,5.254908837,0.594592232,120.120109126,0,0.146586109,0.120316853,318,296,22,0.228284279,74,0,0,0,0,0,1001,74,339946,682104,455426,232,0,2603432
2016,1624181293.956889868,1624181294.056806087,2021,2020,0,0.330143434,0.346390695,1,0,0,0,1,-31.738120055,-12.502504116,-29.450577830,0.017190240,-0.031209795,0.910944287,0.410987773,1400,667,0.476428571,0.080223284,0.050587807,0.033096297,0.165374229,125.838150058,1315,0.813995450,145.621688089,455.186410845,469.595917721,0.136043667,0.110738926,0,0,0,0,1,0.042908062,0.002610249,0.100000000,0.030000000,0.900805994,0.080223284,0,0,-1.000000000,0,0,0,0,0.000000000,-1.000000000,0.000000000,0.000000000,-1.000000000,-1.000000000,0,0,0.000002590,0.000002998,0.000011403,0.078315051,0.100705226,-0.991829224,0.000000002,0.000000006,0.000000012,0.851350354,-0.524586330,-0.003428790,0.000000000,0.161279627,0.067314616,5.285411278,0.597085641,118.878129241,0,0.145665102,0.119419226,318,293,25,0.227142857,85,0,0,0,0,0,996,86,340091,682422,455511,232,0,2604428
2017,1624181294.056887388,1624181294.156780005,2022,2021,0,0.322917189,0.334200292,1,0,0,0,1,-31.876215949,-12.239177607,-29.428856122,0.014648031,-0.029582720,0.904140816,0.425957372,1441,733,0.508674532,0.078132928,0.052785062,0.034583807,0.142485236,120.507595898,1358,0.824807282,151.590909366,478.481300131,490.016079041,0.135338358,0.111628063,0,0,0,0,1,0.024177201,0.005820664,0.100000000,0.030000000,0.906261119,0.078132928,0,0,-1.000000000,0,0,0,0,0.000000000,-1.000000000,0.000000000,0.000000000,-1.000000000,-1.000000000,0,0,0.000002565,0.000002832,0.000010948,0.058545808,0.026061662,-0.997944477,0.000000002,0.000000007,0.000000012,0.665192819,-0.745879568,-0.034382895,0.000000000,0.161999260,0.064927706,5.302800615,0.600032142,117.542238438,0,0.145158078,0.118914701,290,272,18,0.201249133,86,0,0,0,0,0,1064,87,340214,682712,455597,232,0,2605492
2018,1624181294.156884909,1624181294.256720543,2023,2022,0,0.317225630,0.336771656,1,0,0,0,1,-32.006961899,-11.990545124,-29.408622443,0.013227109,-0.029982075,0.897116107,0.440577814,1417,735,0.518701482,0.069951297,0.047689096,0.030775340,0.143899394,117.859127316,1330,0.826270370,144.271928992,461.833681973,492.833981038,0.131282857,0.108475135,0,0,0,0,1,0.028583049,0.003764833,0.100000000,0.030000000,0.884399489,0.069951297,0,0,-1.000000000,0,0,0,0,0.000000000,-1.000000000,0.000000000,0.000000000,-1.000000000,-1.000000000,0,0,0.000002682,0.000002858,0.000011007,0.051281183,-0.031958640,-0.998172773,0.000000002,0.000000007,0.000000012,0.743904184,-0.667794114,-0.025643452,0.000000000,0.160977310,0.057413662,5.320553686,0.601898724,116.460867826,0,0.144251563,0.118181362,304,290,14,0.214537756,82,0,0,0,0,0,1031,82,340330,683016,455679,232,0,2606523
2019,1624181294.256882429,1624181294.356774569,2024,2023,0,0.319864633,0.339132331,1,0,0,0,1,-32.122911983,-11.721500873,-29.370655637,0.012729702,-0.029487524,0.889946592,0.454932417,1412,727,0.514872521,0.073883671,0.048270034,0.033279177,0.133323086,121.144489792,1331,0.824129460,139.947300044,467.490632634,489.478378558,0.127582477,0.105144478,0,0,0,0,1,0.021905036,0.001097466,0.100000000,0.030000000,0.864256420,0.073883671,0,0,-1.000000000,0,0,0,0,0.000000000,-1.000000000,0.000000000,0.000000000,-1.000000000,-1.000000000,0,0,0.000002680,0.000002978,0.000011225,0.025521135,-0.051361490,-0.998353980,0.000000002,0.000000006,0.000000013,0.706738114,-0.706812875,-0.030607157,0.000000000,0.161005780,0.058023233,5.355149742,0.604100989,116.520610491,0,0.143689391,0.117665469,282,266,16,0.199716714,90,0,0,0,0,0,1039,91,340445,683298,455769,232,0,2607562
2020,1624181294.356879950,1624181294.456804752,2025,2024,0,0.319625270,0.328692826,1,0,0,0,1,-32.225286165,-11.454743993,-29.351794437,0.012472673,-0.028963486,0.882554106,0.469152214,1387,734,0.529199712,0.076326668,0.048657953,0.032014531,0.135934381,117.113375746,1304,0.829657045,140.705719574,446.711043348,494.456024323,0.130057546,0.107903159,0,0,0,0,1,0.012370588,0.001796391,0.100000000,0.030000000,0.888295973,0.076326668,0,0,-1.000000000,0,0,0,0,0.000000000,-1.000000000,0.000000000,0.000000000,-1.000000000,-1.000000000,0,0,0.000002657,0.000002880,0.000011453,0.039419824,-0.032069590,-0.998707975,0.000000002,0.000000008,0.000000014,0.904150750,-0.426781621,-0.019205953,0.000000000,0.160854267,0.057548671,5.379461569,0.605919386,116.206762295,0,0.142275070,0.116543743,282,260,22,0.203316510,95,0,0,0,0,0,1009,96,340562,683580,455864,232,0,2608571
2021,1624181294.456877708,1624181294.556821346,2026,2025,0,0.323025122,0.335221879,1,0,0,0,1,-32.320202424,-11.192546076,-29.333659796,0.011093769,-0.028181126,0.874884938,0.483382973,1400,739,0.527857143,0.069759512,0.047126969,0.029832395,0.142368465,120.202932197,1307,0.831700737,139.626505870,460.936353376,486.470003633,0.128447364,0.106829767,0,0,0,0,1,0.016995242,0.002628950,0.100000000,0.030000000,0.881482784,0.069759512,0,0,-1.000000000,0,0,0,0,0.000000000,-1.000000000,0.000000000,0.000000000,-1.000000000,-1.000000000,0,0,0.000002712,0.000002733,0.000011909,0.062071722,0.006205144,-0.998052402,0.000000002,0.000000008,0.000000012,0.885035317,-0.464874148,-0.024586874,0.000000000,0.160935578,0.062223049,5.384346028,0.607516790,115.921056984,0,0.141426452,0.115890606,276,260,16,0.197142857,72,0,0,0,0,0,1051,73,340682,683856,455936,232,0,2609622
2022,1624181294.556875229,1624181294.656975985,2027,2026,0,0.330475746,0.343382106,1,0,0,0,1,-32.413576853,-10.927166167,-29.329499463,0.010445527,-0.028306827,0.866899740,0.497568543,1394,707,0.507173601,0.069379279,0.047839166,0.032321141,0.149221432,113.199230098,1294,0.830855020,141.643118636,453.448229536,480.035047485,0.131745550,0.109461452,0,0,0,0,1,0.020770521,0.000313283,0.100000000,0.030000000,0.905783468,0.069379279,0,0,-1.000000000,0,0,0,0,0.000000000,-1.000000000,0.000000000,0.000000000,-1.000000000,-1.000000000,0,0,0.000002725,0.000002910,0.000012069,0.059540042,0.006625502,-0.998203930,0.000000003,0.000000008,0.000000012,0.936505415,-0.350635542,-0.003510705,0.000000000,0.159933082,0.066603318,5.387952942,0.608555897,115.780349691,0,0.140670286,0.115283719,295,277,18,0.211621234,76,0,0,0,0,0,1021,78,340811,684151,456012,232,0,2610643
2023,1624181294.656872749,1624181294.756906509,2028,2027,0,0.330834426,0.339266091,1,0,0,0,1,-32.489002864,-10.664117766,-29.314233344,0.009813249,-0.028971766,0.858726510,0.511520398,1402,736,0.524964337,0.072069395,0.047817568,0.031154925,0.144054597,107.908662098,1292,0.836750875,142.281912071,462.162643125,476.637575230,0.131610641,0.110125319,0,0,0,0,1,0.016351197,0.000780138,0.100000000,0.030000000,0.906280584,0.072069395,0,0,-1.000000000,0,0,0,0,0.000000000,-1.000000000,0.000000000,0.000000000,-1.000000000,-1.000000000,0,0,0.000002815,0.000002960,0.000011333,0.070269009,0.008081353,-0.997495342,0.000000003,0.000000008,0.000000014,0.882261400,-0.470756712,0.001714829,0.000000000,0.159348711,0.067536799,5.384858490,0.610029834,115.266578455,0,0.140099361,0.115007112,283,260,23,0.201854494,72,0,0,0,0,0,1046,73,340928,684434,456084,232,0,2611689
2024,1624181294.756870270,1624181294.856895447,2029,2028,0,0.331345682,0.342669680,1,0,0,0,1,-32.558955386,-10.397309636,-29.297255700,0.007957165,-0.029105347,0.850271760,0.525478351,1442,766,0.531206657,0.067320492,0.044286992,0.030078130,0.135841845,123.373891739,1341,0.832836194,136.524301970,480.742151496,499.566883345,0.122242323,0.101807831,0,0,0,0,1,0.011490778,0.001124846,0.100000000,0.030000000,0.846125484,0.067320492,0,0,-1.000000000,0,0,0,0,0.000000000,-1.000000000,0.000000000,0.000000000,-1.000000000,-1.000000000,0,0,0.000002620,0.000002748,0.000011927,0.080678774,0.009520632,-0.996694684,0.000000003,0.000000008,0.000000012,0.992749221,-0.119345006,-0.014344137,0.000000000,0.157130553,0.067662390,5.381993104,0.611135259,115.970696634,0,0.139238085,0.114384634,298,284,14,0.206657420,80,0,0,0,0,0,1064,80,341044,684732,456164,232,0,2612753
2025,1624181294.856867790,1624181294.956801891,2030,2029,0,0.324394171,0.342817734,1,0,0,0,1,-32.622099772,-10.134927332,-29.282864616,0.006370134,-0.029760911,0.841487384,0.539418846,1311,682,0.520213577,0.071092908,0.048748322,0.030185621,0.115180543,120.906106064,1223,0.829870133,125.312153187,421.273202272,468.345816724,0.123468622,0.102462922,0,0,0,0,1,0.015883049,0.002186394,0.100000000,0.030000000,0.859875166,0.071092908,0,0,-1.000000000,0,0,0,0,0.000000000,-1.000000000,0.000000000,0.000000000,-1.000000000,-1.000000000,0,0,0.000002780,0.000003005,0.000013032,0.082767156,0.010994319,-0.996508265,0.000000003,0.000000009,0.000000017,0.904539451,-0.425985805,0.018560054,0.000000000,0.155318694,0.056435672,5.375815797,0.612490655,115.981467243,0,0.138574541,0.113914289,262,237,25,0.199847445,58,0,0,0,0,0,989,60,341141,684994,456222,232,0,2613742
2026,1624181294.956865549,1624181295.056740522,2031,2030,0,0.330240049,0.348843136,1,0,0,0,1,-32.687696059,-9.858239118,-29.277506050,0.004179301,-0.029748671,0.832547511,0.553138492,1313,668,0.508758568,0.071883320,0.050357467,0.034444556,0.186609100,104.227562042,1217,0.826240870,154.167089867,413.040657458,438.327391542,0.153318451,0.126677970,0,0,0,0,1,0.013822456,0.002369410,0.100000000,0.030000000,1.071098504,0.071883320,0,0,-1.000000000,0,0,0,0,0.000000000,-1.000000000,0.000000000,0.000000000,-1.000000000,-1.000000000,0,0,0.000002608,0.000002948,0.000011468,0.090724502,-0.039445229,-0.995094538,0.000000003,0.000000007,0.000000011,0.861813085,-0.505965514,-0.035736613,0.000000000,0.155689108,0.055931936,5.394559552,0.613940673,115.968922053,0,0.138777416,0.114131304,263,240,23,0.200304646,69,0,0,0,0,0,979,71,341240,685257,456291,232,0,2614721
2027,1624181295.056863070,1624181295.156766176,2032,2031,0,0.334915221,0.346582769,1,0,0,0,1,-32.753284517,-9.595180446,-29.244897357,0.001563925,-0.027668127,0.823601052,0.566492132,1330,640,0.481203008,0.070541071,0.047426174,0.031194411,0.184211402,118.925157921,1230,0.825442568,157.872120479,415.624474146,441.797763442,0.155493940,0.128351317,0,0,0,0,1,0.031036065,0.001497138,0.100000000,0.030000000,1.086296698,0.070541071,0,0,-1.000000000,0,0,0,0,0.000000000,-1.000000000,0.000000000,0.000000000,-1.000000000,-1.000000000,0,0,0.000002721,0.000002878,0.000012499,0.091544488,-0.075355296,-0.992945712,0.000000003,0.000000007,0.000000010,0.755454076,-0.655138854,-0.009067564,0.000000000,0.157203752,0.048617344,5.396929959,0.615139359,115.743257642,0,0.139355887,0.114673092,263,244,19,0.197744361,75,0,0,0,0,0,988,79,341346,685520,456366,232,0,2615709
2028,1624181295.156860590,1624181295.256759644,2033,2032,0,0.330813980,0.340747500,1,0,0,0,1,-32.799172060,-9.314825169,-29.213026098,-0.000792570,-0.027596563,0.814358307,0.579705399,1375,721,0.524363636,0.067811760,0.045296366,0.029982177,0.172198180,111.491401787,1281,0.832116149,146.175617418,455.742776155,464.022393746,0.137132962,0.114110552,0,0,0,0,1,0.011029306,0.004073166,0.100000000,0.030000000,0.958025009,0.067811760,0,0,-1.000000000,0,0,0,0,0.000000000,-1.000000000,0.000000000,0.000000000,-1.000000000,-1.000000000,0,0,0.000002808,0.000003226,0.000013353,0.108384761,-0.056804247,-0.992484771,0.000000003,0.000000009,0.000000012,0.932171547,-0.362016314,-0.000629039,0.000000000,0.158443274,0.049846978,5.413097554,0.615985240,115.409085898,0,0.139448932,0.114877719,261,241,20,0.189818182,68,0,0,0,0,0,1046,68,341465,685781,456434,232,0,2616755
