frame,lidar_begin_time,lidar_end_time,received_lidar_messages,synchronized_scans,scan_update_failures,imu_angular_velocity_mean,imu_angular_velocity_max,adaptive_map,degeneracy_diagnostic,stage2_map_policy,degenerate,degeneracy_mode,window_ready,pos_x,pos_y,pos_z,quat_x,quat_y,quat_z,quat_w,downsampled_points,effective_points,effective_ratio,residual_mean,residual_median,residual_mad,normal_eigen_ratio,condition_number,localizability_observed_voxels,localizability_planarity_mean,localizability_lambda_min,localizability_lambda_mid,localizability_lambda_max,localizability_f0,localizability_lambda0,observability_soft_weighting_active,observability_geometry_quality,observability_measurement_weight_mean,observability_measurement_weight_min,transition_guard_active,transition_guard_triggered,transition_guard_map_pause_enable,transition_guard_measurement_weight_enable,transition_guard_map_pause_active,transition_guard_selective_recovery_active,transition_guard_consecutive_pause_frames,transition_guard_cooldown_frames,transition_guard_measurement_weight,translation_cov_eigen_min,translation_cov_eigen_mid,translation_cov_eigen_max,translation_weak_dir_x,translation_weak_dir_y,translation_weak_dir_z,rotation_cov_eigen_min,rotation_cov_eigen_mid,rotation_cov_eigen_max,rotation_weak_dir_x,rotation_weak_dir_y,rotation_weak_dir_z,window_degenerate_ratio,window_normal_eigen_ratio_mean,window_residual_cv,window_path_length,window_yaw_change,window_condition_number_mean,window_recent_degenerate_streak,window_localizability_f0_mean,window_localizability_lambda0_mean,window_geometry_weak_ratio,relative_persistent_enable,relative_baseline_ready,relative_persistent_candidate,relative_f0_baseline,relative_lambda0_baseline,relative_f0_ratio,relative_lambda0_ratio,map_added,point_to_add,point_no_need_downsample,insert_ratio,quality_rejected,invalid_quality_rejected,direction_rejected,persistent_quota_rejected,persistent_voxel_quota_rejected,novel_accepted,novel_rejected,voxel_rejected,total_rejected,map_size,total_map_added,total_quality_rejected,total_direction_rejected,total_persistent_quota_rejected,total_persistent_voxel_quota_rejected,total_voxel_rejected
1708,1624181266.057568789,1624181266.157513142,1713,1712,0,0.097391611,0.170507017,1,1,0,1,1,1,-85.854465264,-12.358771521,-25.978169247,-0.034016554,-0.159441193,0.076693961,0.983635815,2385,323,0.135429769,0.357330233,0.320260481,0.187907655,0.696009050,215.364703849,1163,0.835989560,267.913098175,316.642785037,387.699975411,0.275558225,0.230363799,0,1.000000000,1.000000000,1.000000000,1,1,1,0,0,1,5,5,1.000000000,0.000004789,0.000012801,0.000025982,0.243445740,-0.076463609,-0.966895800,0.000000006,0.000000008,0.000000016,0.932961870,0.359882019,-0.008190336,1.000000000,0.531581388,0.068268543,3.058386482,0.063915757,175.263673904,20,0.286459738,0.234370418,0.000000000,0,0,0,0.000000000,0.000000000,1.000000000,1.000000000,42,36,6,0.017610063,232,1946,0,0,0,0,0,165,2178,271987,572783,232639,41,0,0,2361687
1709,1624181266.157566309,1624181266.257569075,1714,1713,0,0.264706172,0.394855294,1,1,0,1,1,1,-85.441037558,-12.340364024,-26.047509721,-0.029533021,-0.149063759,0.073504427,0.985649479,2419,306,0.126498553,0.419830404,0.379920647,0.225223643,0.682054082,183.484363953,1158,0.822943120,275.530345594,303.461450270,373.976337520,0.289128604,0.237936395,0,1.000000000,1.000000000,1.000000000,1,1,1,0,0,1,5,5,1.000000000,0.000004651,0.000012682,0.000025133,0.239511943,-0.107334087,-0.964942186,0.000000006,0.000000008,0.000000019,0.953844545,0.299210407,0.025567862,1.000000000,0.550258055,0.069530974,3.339912486,0.065590611,176.601056276,20,0.288872197,0.236652234,0.000000000,0,0,0,0.000000000,0.000000000,1.000000000,1.000000000,26,26,0,0.010748243,221,1986,0,0,0,0,0,186,2207,272008,572809,234846,41,0,0,2361873
1710,1624181266.257563829,1624181266.357496738,1715,1714,0,0.585076086,0.690889549,1,1,0,1,1,1,-85.083933194,-12.325583432,-26.084134609,-0.014323258,-0.122787441,0.072576644,0.989672026,2369,259,0.109328831,0.383397480,0.332776401,0.190038693,0.460804469,131.987216445,1171,0.814228462,296.450619666,301.633248686,355.377660820,0.310920379,0.253160222,0,1.000000000,1.000000000,1.000000000,1,1,1,0,0,1,5,5,1.000000000,0.000004655,0.000013709,0.000024636,-0.270773484,0.147690730,0.951246114,0.000000007,0.000000012,0.000000018,0.565648785,0.822990905,0.052224730,1.000000000,0.553929316,0.069316456,3.620552122,0.066338891,175.999771639,20,0.291394691,0.238661937,0.000000000,0,0,0,0.000000000,0.000000000,1.000000000,1.000000000,20,19,1,0.008442381,201,2009,0,0,0,0,0,139,2210,272023,572829,237056,41,0,0,2362012
1711,1624181266.357561350,1624181266.457484245,1716,1715,0,0.721778937,0.775283449,1,1,0,1,1,1,-84.645257255,-12.397172909,-26.140435944,-0.004760412,-0.090447076,0.073970014,0.993139014,2217,238,0.107352278,0.359136785,0.342975124,0.192029053,0.475422879,142.185902093,1037,0.817665679,237.129754570,291.524150131,319.265403924,0.279660756,0.228669002,0,1.000000000,1.000000000,1.000000000,1,1,1,0,0,1,5,5,1.000000000,0.000004807,0.000013460,0.000025233,-0.259650759,0.131501539,0.956707285,0.000000006,0.000000012,0.000000015,0.525267117,0.848811730,0.060109082,1.000000000,0.560371684,0.071354619,4.002483319,0.061458534,176.350662930,20,0.291088439,0.238435997,0.000000000,0,0,0,0.000000000,0.000000000,1.000000000,1.000000000,20,18,2,0.009021200,178,1890,0,0,0,0,0,129,2068,272038,572849,239124,41,0,0,2362141
1712,1624181266.457559109,1624181266.557366610,1717,1716,0,0.705179604,0.745279445,1,1,0,1,1,1,-84.254349075,-12.446485882,-26.207182721,0.005285984,-0.057186980,0.071740073,0.995768582,1948,210,0.107802875,0.357320531,0.334866877,0.174284406,0.401601386,135.570751845,886,0.810468534,193.125270708,245.593491117,279.356358972,0.268948561,0.217974346,0,1.000000000,1.000000000,1.000000000,1,1,1,0,0,1,5,5,1.000000000,0.000005090,0.000014252,0.000025846,-0.235063095,0.059972329,0.970128167,0.000000007,0.000000014,0.000000026,0.881819589,0.467256033,0.063765289,1.000000000,0.560592694,0.073541889,4.286554161,0.066780185,173.753470461,20,0.290086030,0.237562266,0.000000000,0,0,0,0.000000000,0.000000000,1.000000000,1.000000000,14,14,0,0.007186858,159,1656,0,0,0,0,0,119,1815,272050,572863,240939,41,0,0,2362260
1713,1624181266.557556629,1624181266.657351017,1718,1717,0,0.663668432,0.754328302,1,1,0,1,1,1,-83.827356296,-12.508159657,-26.387495190,0.018758280,-0.025582585,0.072256037,0.996881499,1644,170,0.103406326,0.312405131,0.259313703,0.145854877,0.546490442,141.422079959,791,0.800580522,189.994294555,216.009419506,227.255478597,0.300026114,0.240195063,0,1.000000000,1.000000000,1.000000000,1,1,1,0,0,1,5,5,1.000000000,0.000006095,0.000014351,0.000027748,0.198514063,-0.028393391,-0.979686676,0.000000007,0.000000009,0.000000027,0.994524124,0.058891067,0.086334291,1.000000000,0.567336730,0.085223436,4.628921727,0.063235422,169.591974254,20,0.291249800,0.238287975,0.000000000,0,0,0,0.000000000,0.000000000,1.000000000,1.000000000,20,19,1,0.012165450,119,1384,0,0,0,0,0,121,1503,272065,572883,242442,41,0,0,2362381
1714,1624181266.657554150,1624181266.757427454,1719,1718,0,0.514194944,0.654073629,1,1,0,1,1,1,-83.392994928,-12.545516497,-26.453088129,0.034107208,0.003323528,0.073864836,0.996679306,1357,161,0.118644068,0.352041294,0.321320139,0.187687976,0.511885803,129.921836819,696,0.811207024,176.414177579,189.380752078,198.805158892,0.312458643,0.253468646,0,1.000000000,1.000000000,1.000000000,1,1,1,0,0,1,5,5,1.000000000,0.000006449,0.000015496,0.000028288,-0.179742424,-0.014167425,0.983611684,0.000000008,0.000000010,0.000000023,0.967525955,0.181902725,0.175513316,1.000000000,0.571622312,0.085680748,4.888171936,0.063176698,165.693813257,20,0.293528520,0.240032028,0.000000000,0,0,0,0.000000000,0.000000000,1.000000000,1.000000000,16,16,0,0.011790715,114,1121,0,0,0,0,0,106,1235,272073,572899,243677,41,0,0,2362487
1715,1624181266.757551670,1624181266.857412577,1720,1719,0,0.356877892,0.440501575,1,1,0,1,1,1,-82.983987708,-12.495006353,-26.479719518,0.041543709,0.021781512,0.071947505,0.996304794,1086,141,0.129834254,0.375769588,0.333604316,0.209335057,0.481200671,127.858579430,591,0.806021203,139.133258893,150.789477171,186.435794778,0.292076765,0.235420066,0,1.000000000,1.000000000,1.000000000,1,1,1,0,0,1,5,5,1.000000000,0.000007058,0.000017930,0.000028052,-0.155638491,-0.100145163,0.982724583,0.000000007,0.000000012,0.000000027,0.926904204,0.363646428,0.092789399,1.000000000,0.578639491,0.085829209,5.276664837,0.064537922,161.163478132,20,0.294794663,0.241209698,0.000000000,0,0,0,0.000000000,0.000000000,1.000000000,1.000000000,12,10,2,0.011049724,100,883,0,0,0,0,0,91,983,272083,572911,244660,41,0,0,2362578
1716,1624181266.857549191,1624181266.957525492,1721,1720,0,0.206682419,0.289491803,1,1,0,1,1,1,-82.530329663,-12.459335749,-26.512229428,0.043212322,0.035285851,0.073878876,0.995705537,1018,148,0.145383104,0.343071248,0.309325003,0.185270594,0.329618851,192.740741799,548,0.813032964,110.236237185,148.059148777,187.246678490,0.247420493,0.201161017,0,1.000000000,1.000000000,1.000000000,1,1,1,0,0,1,5,5,1.000000000,0.000007158,0.000021962,0.000032388,-0.165126520,-0.218421455,0.961782356,0.000000007,0.000000027,0.000000041,0.865948018,0.491544642,0.092292444,1.000000000,0.572788798,0.081697445,5.589677500,0.065765967,163.171471618,20,0.293391577,0.240237470,0.000000000,0,0,0,0.000000000,0.000000000,1.000000000,1.000000000,15,13,2,0.014734774,109,831,0,0,0,0,0,63,940,272092,572926,245600,41,0,0,2362641
1717,1624181266.957546949,1624181267.057493925,1722,1721,0,0.076879598,0.128927209,1,1,0,1,1,1,-82.053663155,-12.389566855,-26.565907542,0.039561442,0.033444997,0.071853455,0.996068976,907,128,0.141124587,0.364895067,0.304021389,0.187460394,0.500488699,179.745517035,483,0.807549456,112.697272119,122.635087998,154.714027329,0.288932998,0.233327686,0,1.000000000,1.000000000,1.000000000,1,1,1,0,0,1,5,5,1.000000000,0.000008014,0.000026163,0.000036433,-0.148175386,-0.184291208,0.971638207,0.000000009,0.000000010,0.000000040,0.989802643,-0.063334745,0.127590904,1.000000000,0.570789220,0.081722133,5.946640289,0.068710410,163.527645014,20,0.293194143,0.239975884,0.000000000,0,0,0,0.000000000,0.000000000,1.000000000,1.000000000,16,13,3,0.017640573,86,713,0,0,0,0,0,92,799,272102,572942,246399,41,0,0,2362733
1718,1624181267.057544470,1624181267.157483578,1723,1722,0,0.097359187,0.166670206,1,1,0,1,1,1,-81.586745228,-12.290582731,-26.522520489,0.034383423,0.030846290,0.071171525,0.996393949,934,140,0.149892934,0.335738346,0.269621149,0.162669723,0.473384329,190.319439387,499,0.809259725,111.118307114,123.482585539,169.219710126,0.275167503,0.222681978,0,1.000000000,1.000000000,1.000000000,1,1,1,0,0,1,5,5,1.000000000,0.000007652,0.000024934,0.000041335,-0.107339916,-0.218566412,0.969900441,0.000000009,0.000000010,0.000000036,0.990264859,-0.117722697,0.074275679,1.000000000,0.580386411,0.083796137,6.237811754,0.067861043,162.004070159,20,0.292458946,0.239276510,0.000000000,0,0,0,0.000000000,0.000000000,1.000000000,1.000000000,17,17,0,0.018201285,92,723,0,0,0,0,0,102,815,272115,572959,247214,41,0,0,2362835
1719,1624181267.157541990,1624181267.257477522,1724,1723,0,0.142075203,0.239880079,1,1,0,1,1,1,-81.130113589,-12.132835851,-26.533876675,0.038911851,0.028487394,0.072202035,0.996223470,899,129,0.143492770,0.333366071,0.273906453,0.188543723,0.393030964,149.031827257,484,0.814834671,112.843505469,120.738752429,160.797723103,0.286128888,0.233147739,0,1.000000000,1.000000000,1.000000000,1,1,1,0,0,1,5,5,1.000000000,0.000007795,0.000026331,0.000039506,-0.078586444,-0.237907682,0.968103355,0.000000010,0.000000012,0.000000029,0.988122728,0.032354837,0.150221966,1.000000000,0.567900106,0.086343951,6.601966225,0.060658632,161.881381278,20,0.291590536,0.238591495,0.000000000,0,0,0,0.000000000,0.000000000,1.000000000,1.000000000,18,16,2,0.020022247,75,716,0,0,0,0,0,90,791,272130,572977,248005,41,0,0,2362925
1720,1624181267.257539511,1624181267.357479572,1725,1724,0,0.175936581,0.222088329,1,1,0,1,1,1,-80.627009670,-12.004896223,-26.621627670,0.041524360,0.024047499,0.074599536,0.996058409,938,138,0.147121535,0.429414287,0.375035367,0.188533781,0.655825428,160.239973381,523,0.812637397,123.196210323,148.404579598,153.408568877,0.289867053,0.235556808,0,1.000000000,1.000000000,1.000000000,1,1,1,0,0,1,5,5,1.000000000,0.000008144,0.000023897,0.000037132,-0.103689808,-0.159534776,0.981731674,0.000000007,0.000000008,0.000000031,0.988877828,0.096434315,0.113230135,1.000000000,0.570185783,0.090213819,6.917574925,0.063534711,161.846853948,20,0.291116841,0.238092375,0.000000000,0,0,0,0.000000000,0.000000000,1.000000000,1.000000000,6,5,1,0.006396588,108,750,0,0,0,0,0,74,858,272135,572983,248863,41,0,0,2362999
1721,1624181267.357537031,1624181267.457401276,1726,1725,0,0.197013352,0.248877701,1,1,0,1,1,1,-80.128446573,-11.780239409,-26.677681768,0.037766194,0.011948841,0.074398074,0.996441602,971,154,0.158599382,0.349229587,0.296163708,0.185292465,0.436323233,117.284237606,543,0.802241924,123.142156489,142.057566843,170.417641417,0.282684223,0.226781135,0,1.000000000,1.000000000,1.000000000,1,1,1,0,0,1,5,5,1.000000000,0.000007464,0.000021663,0.000031764,-0.143372054,-0.116113654,0.982833696,0.000000010,0.000000016,0.000000022,0.976335293,0.150656305,0.155151775,1.000000000,0.557735516,0.078052288,7.309962690,0.064570226,158.620451357,20,0.289722902,0.236732155,0.000000000,0,0,0,0.000000000,0.000000000,1.000000000,1.000000000,14,13,1,0.014418126,105,750,0,0,0,0,0,102,855,272147,572997,249718,41,0,0,2363101
1722,1624181267.457534790,1624181267.557412863,1727,1726,0,0.179603387,0.237412080,1,1,0,1,1,1,-79.661480009,-11.610828991,-26.597466570,0.029339214,0.005542504,0.074862295,0.996746772,1009,140,0.138751239,0.380955188,0.365343113,0.230095054,0.535925253,149.285195248,595,0.795394435,143.040556236,152.054323199,178.164809455,0.302245384,0.240404296,0,1.000000000,1.000000000,1.000000000,1,1,1,0,0,1,5,5,1.000000000,0.000008169,0.000021615,0.000030992,-0.118230506,-0.175737809,0.977311501,0.000000007,0.000000012,0.000000032,0.974442725,0.224302672,0.012234682,1.000000000,0.552236925,0.077582170,7.696653865,0.061756015,158.474725653,20,0.289886838,0.236503612,0.000000000,0,0,0,0.000000000,0.000000000,1.000000000,1.000000000,14,13,1,0.013875124,94,801,0,0,0,0,0,100,895,272156,573011,250613,41,0,0,2363201
1723,1624181267.557532310,1624181267.657452106,1728,1727,0,0.181884077,0.236293911,1,1,0,1,1,1,-79.176650938,-11.454385275,-26.702440737,0.027458476,-0.005834062,0.074536160,0.996823132,1133,151,0.133274492,0.324882909,0.287616852,0.155825923,0.581170487,158.563243799,593,0.811631750,142.964426467,162.847755809,175.485445751,0.297039541,0.241086723,0,1.000000000,1.000000000,1.000000000,1,1,1,0,0,1,5,5,1.000000000,0.000007780,0.000022075,0.000029911,-0.147699762,-0.096047573,0.984357478,0.000000008,0.000000009,0.000000027,0.984877135,0.173233843,0.002657849,1.000000000,0.543458736,0.080000854,8.014433119,0.060241155,158.629520158,20,0.289247899,0.235734748,0.000000000,0,0,0,0.000000000,0.000000000,1.000000000,1.000000000,16,16,0,0.014121801,103,892,0,0,0,0,0,122,995,272169,573027,251608,41,0,0,2363323
1724,1624181267.657529831,1624181267.757491350,1729,1728,0,0.182914550,0.222043205,1,1,0,1,1,1,-78.650607696,-11.299560013,-26.715212224,0.022501948,-0.015079198,0.075686264,0.996763698,1132,143,0.126325088,0.335012528,0.310765464,0.192998130,0.437044186,154.483918320,619,0.806357766,146.119954451,162.824457312,190.191045179,0.292746092,0.236058085,0,1.000000000,1.000000000,1.000000000,1,1,1,0,0,1,5,5,1.000000000,0.000007507,0.000021348,0.000032030,-0.127045220,-0.197098861,0.972117046,0.000000008,0.000000012,0.000000052,0.979124701,0.202493656,0.017639112,1.000000000,0.534190064,0.081391595,8.306936616,0.059167559,158.727395933,20,0.288951491,0.235231895,0.000000000,0,0,0,0.000000000,0.000000000,1.000000000,1.000000000,17,15,2,0.015017668,91,907,0,0,0,0,0,117,998,272178,573044,252606,41,0,0,2363440
1725,1624181267.757527351,1624181267.857505798,1730,1729,0,0.239521295,0.275764030,1,1,0,1,1,1,-78.215685939,-11.107354423,-26.736468283,0.017257012,-0.027828595,0.074858911,0.996656364,1247,173,0.138732959,0.362182799,0.310385757,0.196182534,0.627715337,157.461236288,660,0.820718390,169.195168525,181.896746766,190.582221805,0.312356003,0.256356316,0,1.000000000,1.000000000,1.000000000,1,1,1,0,0,1,5,5,1.000000000,0.000006971,0.000020286,0.000030547,-0.139006938,-0.114703641,0.983626019,0.000000007,0.000000008,0.000000046,0.992645939,0.119960090,0.016236274,1.000000000,0.535435610,0.081398922,8.567213012,0.060476938,157.910459976,20,0.290185398,0.236205594,0.000000000,0,0,0,0.000000000,0.000000000,1.000000000,1.000000000,20,20,0,0.016038492,119,983,0,0,0,0,0,125,1102,272187,573064,253708,41,0,0,2363565
1726,1624181267.857524872,1624181267.957496881,1731,1730,0,0.233604634,0.287090011,1,1,0,1,1,1,-77.810853203,-10.865666185,-26.754213653,0.017917686,-0.038272749,0.075632074,0.996239902,1289,162,0.125678821,0.360989560,0.302912025,0.179370939,0.593576415,147.343650998,707,0.803554255,165.410678361,192.048670728,210.653508978,0.291158132,0.233961356,0,1.000000000,1.000000000,1.000000000,1,1,1,0,0,1,5,5,1.000000000,0.000006961,0.000019319,0.000030118,-0.153741681,-0.052079013,0.986737692,0.000000007,0.000000009,0.000000038,0.982501536,0.181092561,-0.043545556,1.000000000,0.525814852,0.081402759,8.724475918,0.061256998,156.827174086,20,0.289145396,0.234860569,0.000000000,0,0,0,0.000000000,0.000000000,1.000000000,1.000000000,13,12,1,0.010085337,109,1043,0,0,0,0,0,124,1152,272194,573077,254860,41,0,0,2363689
1727,1624181267.957522392,1624181268.057459354,1732,1731,0,0.206943728,0.249926119,1,1,0,1,1,1,-77.428700407,-10.613695055,-26.758528817,0.020907203,-0.045751635,0.074734493,0.995933950,1378,209,0.151669086,0.394047063,0.357137354,0.195418732,0.709556594,143.011271780,785,0.814615167,198.927849979,218.118853697,222.426202205,0.311080967,0.253411274,0,1.000000000,1.000000000,1.000000000,1,1,1,0,0,1,5,5,1.000000000,0.000006325,0.000017331,0.000025846,-0.196097148,-0.024908809,0.980268055,0.000000006,0.000000006,0.000000019,0.961222092,0.266712263,0.070118885,1.000000000,0.526456428,0.079865696,8.905008749,0.062460810,155.365284364,20,0.290280266,0.235556097,0.000000000,0,0,0,0.000000000,0.000000000,1.000000000,1.000000000,20,19,1,0.014513788,152,1073,0,0,0,0,0,133,1225,272207,573097,256085,41,0,0,2363822
1728,1624181268.057520151,1624181268.157437325,1733,1732,0,0.161499592,0.214583394,1,1,0,1,1,1,-77.107341303,-10.324997631,-26.710258871,0.019079948,-0.049206309,0.074370795,0.995833159,1541,206,0.133679429,0.395072394,0.348861571,0.195386024,0.682883109,146.535711022,852,0.819930922,211.690623379,229.532582020,257.357940162,0.303029397,0.248463173,0,1.000000000,1.000000000,1.000000000,1,1,1,0,0,1,5,5,1.000000000,0.000006055,0.000016805,0.000025468,-0.213436569,0.029404123,0.976514326,0.000000006,0.000000008,0.000000029,0.910840397,0.412679432,-0.008090547,1.000000000,0.525800131,0.081878691,8.920083836,0.053513644,151.923834723,20,0.291653825,0.236461066,0.000000000,0,0,0,0.000000000,0.000000000,1.000000000,1.000000000,17,14,3,0.011031798,161,1236,0,0,0,0,0,127,1397,272222,573114,257482,41,0,0,2363949
1729,1624181268.157517672,1624181268.257232428,1734,1733,0,0.135931867,0.178989548,1,1,0,1,1,1,-76.801566153,-10.153433233,-26.516252208,0.016527091,-0.048165397,0.073671818,0.995981633,1595,252,0.157993730,0.414776861,0.369192367,0.205506771,0.632053099,168.432827467,894,0.815619805,206.148196800,241.766943862,281.248964933,0.282718520,0.230590824,0,1.000000000,1.000000000,1.000000000,1,1,1,0,0,1,5,5,1.000000000,0.000005708,0.000016681,0.000022677,-0.248908746,0.150802249,0.956714753,0.000000005,0.000000007,0.000000016,0.935853026,0.351212747,-0.028787483,1.000000000,0.523300082,0.080663469,8.961515663,0.045600264,151.171257899,20,0.291333321,0.236093788,0.000000000,0,0,0,0.000000000,0.000000000,1.000000000,1.000000000,17,17,0,0.010658307,196,1247,0,0,0,0,0,135,1443,272231,573131,258925,41,0,0,2364084
1730,1624181268.257515192,1624181268.357386351,1735,1734,0,0.123518165,0.173425686,1,1,0,1,1,1,-76.411305522,-9.943656123,-26.426818629,0.011515420,-0.049007637,0.072772267,0.996077228,1635,215,0.131498471,0.385992670,0.334430785,0.199676139,0.577982074,165.957305555,929,0.811080120,228.487182921,254.723841604,270.282406678,0.303237127,0.245949605,0,1.000000000,1.000000000,1.000000000,1,1,1,0,0,1,5,5,1.000000000,0.000005498,0.000017711,0.000023724,-0.201727249,0.091351418,0.975172311,0.000000006,0.000000007,0.000000024,0.964000007,0.264382005,0.028392641,1.000000000,0.529158962,0.080895679,8.965489606,0.045476485,152.869762354,20,0.290949158,0.235733257,0.000000000,0,0,0,0.000000000,0.000000000,1.000000000,1.000000000,17,15,2,0.010397554,154,1300,0,0,0,0,0,164,1454,272242,573148,260379,41,0,0,2364248
1731,1624181268.357512712,1624181268.457399368,1736,1735,0,0.080664475,0.139679482,1,1,0,1,1,1,-76.017567146,-9.830428481,-26.418249056,0.009042527,-0.052151431,0.071448660,0.996038930,1693,232,0.137034849,0.391592039,0.337452525,0.218798405,0.618689545,152.547124882,947,0.820605254,242.271336983,244.404428855,290.437409419,0.311758113,0.255830345,0,1.000000000,1.000000000,1.000000000,1,1,1,0,0,1,5,5,1.000000000,0.000005449,0.000015698,0.000022182,-0.230171964,0.189294553,0.954561910,0.000000005,0.000000007,0.000000020,0.970565241,0.233536861,0.058852763,1.000000000,0.536322295,0.082218653,8.975654774,0.040809471,153.387823494,20,0.292554026,0.237091324,0.000000000,0,0,0,0.000000000,0.000000000,1.000000000,1.000000000,27,23,4,0.015948021,166,1364,0,0,0,0,0,136,1530,272259,573175,261909,41,0,0,2364384
1732,1624181268.457510233,1624181268.557422638,1737,1736,0,0.145082334,0.234231594,1,1,0,1,1,1,-75.698886972,-9.770504860,-26.379951749,0.005370381,-0.055213702,0.071979741,0.995862201,1654,246,0.148730351,0.405872260,0.366539468,0.205949640,0.648958289,169.476904850,909,0.811562301,220.432488850,241.288316362,275.989326787,0.298806373,0.242499988,0,1.000000000,1.000000000,1.000000000,1,1,1,0,0,1,5,5,1.000000000,0.000005555,0.000014716,0.000021368,-0.239487785,0.160233975,0.957585857,0.000000005,0.000000006,0.000000015,0.938350907,0.328522896,0.107565249,1.000000000,0.548690140,0.085008822,8.834585077,0.042205620,155.083131144,20,0.294046916,0.238317606,0.000000000,0,0,0,0.000000000,0.000000000,1.000000000,1.000000000,21,21,0,0.012696493,190,1308,0,0,0,0,0,135,1498,272275,573196,263407,41,0,0,2364519
1733,1624181268.557507992,1624181268.657407761,1738,1737,0,0.142582191,0.233743249,1,1,0,1,1,1,-75.394235735,-9.695281918,-26.272011151,-0.002279208,-0.057669349,0.072633863,0.995687387,1706,252,0.147713951,0.438536096,0.411872355,0.224291665,0.593165447,180.721897344,967,0.832688422,238.069426762,260.907138996,306.233138280,0.295661398,0.246193823,0,1.000000000,1.000000000,1.000000000,1,1,1,0,0,1,5,5,1.000000000,0.000005287,0.000014958,0.000021663,-0.251673385,0.153995155,0.955482077,0.000000005,0.000000006,0.000000019,0.951838325,0.298686315,0.069211913,1.000000000,0.551023891,0.086208783,8.725559890,0.040236248,157.048122013,20,0.293828681,0.238617544,0.000000000,0,0,0,0.000000000,0.000000000,1.000000000,1.000000000,23,21,2,0.013481829,190,1349,0,0,0,0,0,144,1539,272290,573219,264946,41,0,0,2364663
1734,1624181268.657505512,1624181268.757334232,1739,1738,0,0.076913089,0.131929761,1,1,0,1,1,1,-75.107941189,-9.745542250,-26.212778951,-0.003888070,-0.058953203,0.073647849,0.995532720,1700,283,0.166470588,0.408757753,0.358415839,0.215675651,0.685348657,167.116734717,947,0.831462718,236.446578959,253.787437086,297.161178297,0.300289589,0.249679598,0,1.000000000,1.000000000,1.000000000,1,1,1,0,0,1,5,5,1.000000000,0.000004994,0.000013083,0.000021514,-0.268958607,0.120274614,0.955612518,0.000000005,0.000000006,0.000000017,0.922283491,0.371014707,0.108357042,1.000000000,0.559697033,0.086792054,8.609232486,0.040292260,158.907866908,20,0.293220228,0.238428092,0.000000000,0,0,0,0.000000000,0.000000000,1.000000000,1.000000000,28,26,2,0.016470588,206,1303,0,0,0,0,0,163,1509,272307,573247,266455,41,0,0,2364826
1735,1624181268.757503033,1624181268.857271194,1740,1739,0,0.059721990,0.115714390,1,1,0,1,1,1,-74.770211260,-9.744237563,-26.193681922,-0.005874559,-0.061714827,0.074739627,0.995274212,1747,312,0.178591872,0.380803689,0.343804977,0.223785224,0.714222980,156.920423828,1006,0.822191506,245.320974710,273.347644119,308.456036295,0.296594925,0.243857828,0,1.000000000,1.000000000,1.000000000,1,1,1,0,0,1,5,5,1.000000000,0.000004622,0.000010912,0.000020680,0.254037312,-0.095874648,-0.962430827,0.000000004,0.000000006,0.000000015,0.847845366,0.527411422,0.054730486,1.000000000,0.571348149,0.086767859,8.491286374,0.037570071,160.360959128,20,0.293446136,0.238849980,0.000000000,0,0,0,0.000000000,0.000000000,1.000000000,1.000000000,29,26,3,0.016599886,232,1312,0,0,0,0,0,174,1544,272328,573276,267999,41,0,0,2365000
1736,1624181268.857500553,1624181268.957315445,1741,1740,0,0.050464210,0.093765093,1,1,0,1,1,1,-74.467430979,-9.726738597,-26.083508612,-0.004610792,-0.059454412,0.073840675,0.995485544,1783,285,0.159842961,0.384654433,0.363074476,0.204954466,0.683815549,156.066766287,1035,0.823609962,246.988647378,285.176620806,320.271042314,0.289744400,0.238636374,0,1.000000000,1.000000000,1.000000000,1,1,1,0,0,1,5,5,1.000000000,0.000004757,0.000010132,0.000020677,0.243615191,-0.148529039,-0.958431408,0.000000005,0.000000007,0.000000016,0.883283010,0.462050277,0.079502618,1.000000000,0.589057984,0.083919382,8.329236377,0.035150189,158.527260353,20,0.295562331,0.240723748,0.000000000,0,0,0,0.000000000,0.000000000,1.000000000,1.000000000,25,24,1,0.014021312,208,1369,0,0,0,0,0,181,1577,272345,573301,269576,41,0,0,2365181
1737,1624181268.957498074,1624181269.057361126,1742,1741,0,0.166702984,0.339070260,1,1,0,1,1,1,-74.097614855,-9.699819181,-26.012265399,0.000529660,-0.055374101,0.072919072,0.995799296,1800,284,0.157777778,0.388924115,0.354124874,0.209858348,0.720058629,157.620318347,1018,0.829236682,241.830705412,287.508607855,314.823628591,0.286473965,0.237554720,0,1.000000000,1.000000000,1.000000000,1,1,1,0,0,1,5,5,1.000000000,0.000004803,0.000010426,0.000020219,0.239322651,-0.133262207,-0.961751451,0.000000005,0.000000005,0.000000013,0.879853144,0.474286504,-0.030178768,1.000000000,0.600036480,0.083402147,8.227550541,0.035816809,157.421000418,20,0.295439380,0.240935099,0.000000000,0,0,0,0.000000000,0.000000000,1.000000000,1.000000000,23,22,1,0.012777778,207,1404,0,0,0,0,0,166,1611,272364,573324,271187,41,0,0,2365347
