frame,lidar_begin_time,lidar_end_time,received_lidar_messages,synchronized_scans,imu_angular_velocity_mean,imu_angular_velocity_max,adaptive_map,degeneracy_diagnostic,degenerate,degeneracy_mode,window_ready,pos_x,pos_y,pos_z,quat_x,quat_y,quat_z,quat_w,downsampled_points,effective_points,effective_ratio,residual_mean,residual_median,residual_mad,normal_eigen_ratio,condition_number,localizability_observed_voxels,localizability_planarity_mean,localizability_lambda_min,localizability_lambda_mid,localizability_lambda_max,localizability_f0,localizability_lambda0,localizability_reference_ready,localizability_f0_reference,localizability_lambda0_reference,localizability_f0_ratio,localizability_lambda0_ratio,directional_degenerate,sparse_degenerate,match_quality_degenerate,transition_guard_triggered,transition_guard_turn_residual_triggered,transition_guard_map_active,transition_guard_map_hold_remaining,transition_guard_history_ready,lidar_nominal_correction_translation,lidar_nominal_correction_rotation,lidar_correction_translation_threshold,lidar_correction_rotation_threshold,transition_guard_localizability_drop,transition_guard_nominal_residual,translation_cov_eigen_min,translation_cov_eigen_mid,translation_cov_eigen_max,translation_weak_dir_x,translation_weak_dir_y,translation_weak_dir_z,rotation_cov_eigen_min,rotation_cov_eigen_mid,rotation_cov_eigen_max,rotation_weak_dir_x,rotation_weak_dir_y,rotation_weak_dir_z,window_degenerate_ratio,window_normal_eigen_ratio_mean,window_residual_cv,window_path_length,window_yaw_change,window_condition_number_mean,window_recent_degenerate_streak,window_localizability_f0_mean,window_localizability_lambda0_mean,window_localizability_f0_ratio_mean,window_localizability_lambda0_ratio_mean,map_added,point_to_add,point_no_need_downsample,insert_ratio,quality_rejected,invalid_quality_rejected,direction_rejected,novel_accepted,novel_rejected,voxel_rejected,total_rejected,map_size,total_map_added,total_quality_rejected,total_direction_rejected,total_voxel_rejected,normal_quality_filter
1280,1706585373.483083248,1706585373.581569195,1302,1301,0.066862666,0.105199588,1,0,1,1,1,95.214484672,-25.880870499,-0.836968128,0.041442123,0.025856934,0.960029613,0.275603179,734,279,0.380108992,0.039336246,0.021175847,0.013726657,0.177603869,54.155565422,575,0.876065856,28.326301303,188.434213185,286.977352867,0.056232225,0.049263133,1,0.227271911,0.192042127,0.247422681,0.256522532,1,1,0,0,0,0,0,0,0.000000000,0.000000000,0.100000000,0.030000000,1.000000000,0.000000000,0.000008891,0.000015061,0.000018818,0.957359709,-0.280763732,0.068074332,0.000000025,0.000000067,0.000002658,0.956782632,0.286135841,-0.051896776,1.000000000,0.149581187,0.113695041,1.357776862,0.225858623,55.186514644,21,0.051237224,0.044789732,0.225444595,0.233228681,9,8,1,0.012261580,13,21,0,1,0,691,34,17956,72708,22346,515,1383191,1
1281,1706585373.582916021,1706585373.680276394,1303,1302,0.059306139,0.106163519,1,0,1,1,1,95.206687851,-25.880743240,-0.827994165,0.043011908,0.023095351,0.960166898,0.275129257,711,264,0.371308017,0.034761844,0.019373709,0.012634782,0.139995892,47.287273347,551,0.870774600,25.666511466,191.768520892,262.361772175,0.053494544,0.046581691,1,0.227271911,0.192042127,0.235376841,0.242559751,1,1,0,0,0,0,0,0,0.000000000,0.000000000,0.100000000,0.030000000,1.000000000,0.000000000,0.000009689,0.000016014,0.000020862,0.961226898,-0.271490078,0.048332063,0.000000044,0.000000113,0.000003032,0.948653694,0.314776659,-0.031174105,1.000000000,0.149006483,0.119123815,1.307194918,0.210123337,54.995506422,21,0.051205159,0.044747290,0.225303510,0.233007678,12,11,1,0.016877637,8,21,0,2,0,669,30,17960,72720,22375,515,1383860,1
1282,1706585373.682758570,1706585373.779065132,1304,1303,0.087157355,0.167659192,1,0,1,1,1,95.182294761,-25.878187936,-0.824042386,0.042887228,0.025132237,0.961094555,0.271709980,740,286,0.386486486,0.039179049,0.020465721,0.013900089,0.164669512,47.410080606,579,0.875576457,28.028214155,204.228669396,274.701885046,0.055286970,0.048407969,1,0.227271911,0.192042127,0.243263541,0.252069532,1,1,0,0,0,0,0,0,0.000000000,0.000000000,0.100000000,0.030000000,1.000000000,0.000000000,0.000009824,0.000016150,0.000019867,-0.937841955,0.346244146,-0.023821396,0.000000035,0.000000087,0.000002611,0.958590488,0.280932921,-0.046700856,1.000000000,0.149718438,0.117652337,1.332037803,0.217130767,54.650714340,22,0.051390696,0.044913685,0.226119875,0.233874126,18,8,10,0.024324324,18,20,0,11,0,680,42,17971,72738,22413,515,1384540,1
1283,1706585373.782607079,1706585373.877987146,1305,1304,0.112128946,0.149420714,1,0,1,1,1,95.160025434,-25.863413857,-0.815910777,0.043475469,0.026624826,0.962288258,0.267212108,756,275,0.363756614,0.047716119,0.025311346,0.017903993,0.207747591,51.762048731,557,0.872191308,29.867246684,184.532377998,271.410933810,0.061479205,0.053621628,1,0.227271911,0.192042127,0.270509472,0.279218048,1,1,0,0,0,0,0,0,0.000000000,0.000000000,0.100000000,0.030000000,1.000000000,0.000000000,0.000009635,0.000016335,0.000018622,-0.974337315,0.097934306,-0.202671332,0.000000029,0.000000067,0.000002912,0.961651414,0.267791790,-0.059279974,1.000000000,0.153163577,0.110687932,1.336280918,0.212385246,54.246080276,22,0.052101392,0.045499232,0.229246949,0.236923181,29,12,17,0.038359788,14,23,0,20,0,674,53,17995,72767,22450,515,1385214,1
1284,1706585373.882441759,1706585373.982261896,1306,1305,0.114961379,0.138500216,1,0,1,1,1,95.130637413,-25.859924168,-0.818749309,0.044834642,0.024040497,0.963780229,0.261800650,783,273,0.348659004,0.034208575,0.017510908,0.011035379,0.173862994,52.757419045,586,0.862453132,24.078851836,191.894651359,289.424032209,0.047643390,0.041090191,1,0.227271911,0.192042127,0.209631669,0.213964464,1,1,0,0,0,0,0,0,0.000000000,0.000000000,0.100000000,0.030000000,1.000000000,0.000000000,0.000009265,0.000016203,0.000019369,-0.982144037,0.183817003,-0.040054958,0.000000028,0.000000068,0.000002734,0.963415359,0.262611569,-0.053535126,1.000000000,0.154197038,0.107241102,1.308533710,0.210554638,54.282925582,22,0.051757657,0.045164545,0.227734509,0.235180401,19,9,10,0.024265645,13,23,0,11,0,718,46,18008,72786,22486,515,1385932,1
1285,1706585373.983072519,1706585374.082575321,1307,1306,0.158002874,0.185171651,1,0,1,1,1,95.126209441,-25.858154831,-0.820014961,0.045775897,0.020066232,0.965852177,0.254227234,850,290,0.341176471,0.043020834,0.020170017,0.014708877,0.209689388,52.088370617,621,0.877520346,32.266604575,199.596466080,313.077064094,0.059211283,0.051959106,1,0.227271911,0.192042127,0.260530582,0.270560977,1,1,0,0,0,0,0,0,0.000000000,0.000000000,0.100000000,0.030000000,1.000000000,0.000000000,0.000008997,0.000015875,0.000017605,-0.953893714,0.300056613,0.007267092,0.000000025,0.000000052,0.000002813,0.971375892,0.228096483,-0.066339055,1.000000000,0.157831003,0.104821756,1.221668077,0.208532609,54.030931824,22,0.052499501,0.045799866,0.230998633,0.238488641,45,16,29,0.052941176,20,23,0,36,0,744,61,18046,72831,22529,515,1386676,1
1286,1706585374.082913160,1706585374.181637764,1308,1307,0.198567703,0.244206742,1,0,1,1,1,95.105470022,-25.858017841,-0.820223361,0.046303455,0.016309501,0.968084888,0.245767450,825,284,0.344242424,0.038182067,0.019507101,0.014135013,0.177181496,55.797890776,624,0.870855315,29.459815687,199.782974481,314.170926362,0.054212499,0.047211243,1,0.227271911,0.192042127,0.238535854,0.245837951,1,1,0,0,0,0,0,0,0.000000000,0.000000000,0.100000000,0.030000000,1.000000000,0.000000000,0.000009219,0.000015766,0.000017951,0.891064723,-0.426824441,-0.154352051,0.000000026,0.000000059,0.000002719,0.974349039,0.215218579,-0.065764069,1.000000000,0.159685111,0.104534501,1.160207278,0.189380879,54.279755863,22,0.052613631,0.045882812,0.231500807,0.238920558,21,9,12,0.025454545,10,14,0,13,0,776,28,18061,72852,22553,515,1387452,1
1287,1706585374.182748556,1706585374.282573462,1309,1308,0.218818724,0.257782034,1,0,1,1,1,95.080390362,-25.856118497,-0.820086567,0.048253676,0.017245262,0.970536673,0.235441606,857,317,0.369894982,0.045647715,0.027022628,0.019559398,0.217788476,43.732010556,668,0.873923238,34.107203902,213.136363323,336.537155716,0.058424683,0.051058688,1,0.227271911,0.192042127,0.257069531,0.265872334,1,1,0,0,0,0,0,0,0.000000000,0.000000000,0.100000000,0.030000000,1.000000000,0.000000000,0.000009246,0.000014335,0.000015866,0.912909174,-0.376092781,-0.158590857,0.000000033,0.000000042,0.000002631,0.978159544,0.195256995,-0.071264380,1.000000000,0.163649201,0.101465652,0.992979690,0.181580909,54.089323948,21,0.052390017,0.045678555,0.230516904,0.237856951,17,10,7,0.019836639,18,17,0,9,0,802,38,18069,72869,22588,515,1388254,1
1288,1706585374.282585859,1706585374.382416010,1310,1309,0.265541956,0.297553728,1,0,1,1,1,95.042960477,-25.822998542,-0.814280856,0.052211328,0.017098756,0.973399782,0.222428581,913,327,0.358159912,0.041149880,0.020960845,0.014664425,0.177399478,55.962720368,718,0.870484538,34.240165261,230.921922047,359.845810725,0.054783572,0.047688252,1,0.227271911,0.192042127,0.241048584,0.248321830,1,1,0,0,0,0,0,0,0.000000000,0.000000000,0.100000000,0.030000000,1.000000000,0.000000000,0.000008122,0.000013318,0.000015969,-0.892264244,0.447521357,0.059909547,0.000000020,0.000000047,0.000002503,0.982519450,0.165559608,-0.085120772,1.000000000,0.166213522,0.101213081,0.933892005,0.200377430,53.663703888,21,0.052660230,0.045930268,0.231705846,0.239167670,7,6,1,0.007667032,15,28,0,1,0,862,44,18071,72876,22631,515,1389116,1
1289,1706585374.382427216,1706585374.482252598,1311,1310,0.297897453,0.341986044,1,0,1,1,1,94.994720911,-25.794562348,-0.803227708,0.052824435,0.014349895,0.976423459,0.208808258,977,333,0.340839304,0.038518919,0.019369722,0.014447230,0.157504644,60.263497996,767,0.861612635,30.159771558,252.585940804,378.111178753,0.045637372,0.039321736,1,0.227271911,0.192042127,0.200805157,0.204755783,1,1,0,0,0,0,0,0,0.000000000,0.000000000,0.100000000,0.030000000,1.000000000,0.000000000,0.000007655,0.000013362,0.000016846,0.986992500,-0.160683077,0.005172476,0.000000021,0.000000043,0.000002504,0.987453045,0.138687708,-0.075512935,1.000000000,0.167013557,0.100804934,0.898604435,0.206138906,53.634505088,21,0.052466837,0.045742501,0.230854912,0.238189930,6,6,0,0.006141249,15,26,0,0,0,930,41,18071,72882,22672,515,1390046,1
1290,1706585374.483062744,1706585374.582890749,1312,1311,0.371406624,0.391970636,1,0,1,1,1,94.943003813,-25.769503213,-0.809272729,0.058833294,0.012826275,0.979574318,0.191854857,1066,391,0.366791745,0.040013272,0.024123308,0.016877850,0.186116524,62.926196789,829,0.870128932,36.851915241,265.415156326,419.069812915,0.051088356,0.044453456,1,0.227271911,0.192042127,0.224789572,0.231477629,1,1,0,0,0,0,0,0,0.000000000,0.000000000,0.100000000,0.030000000,1.000000000,0.000000000,0.000006635,0.000013312,0.000014421,-0.955561341,0.293466894,0.027923218,0.000000014,0.000000043,0.000002209,0.990731688,0.101508133,-0.090259744,1.000000000,0.170994182,0.096099654,0.885058020,0.229428362,53.246841456,21,0.053179542,0.046348714,0.233990826,0.241346598,8,7,1,0.007504690,21,26,0,1,0,1011,47,18071,72890,22719,515,1391057,1
1291,1706585374.582902908,1706585374.682717562,1313,1312,0.336435788,0.357729338,1,0,1,1,1,94.925389033,-25.763055775,-0.813524070,0.063432079,0.018097431,0.982235625,0.175675925,1127,412,0.365572316,0.040493040,0.023240493,0.016070232,0.190400701,61.442084113,865,0.859757365,38.682813149,269.612265258,435.395041960,0.052014693,0.044720015,1,0.227271911,0.192042127,0.228865471,0.232865652,1,1,0,0,0,0,0,0,0.000000000,0.000000000,0.100000000,0.030000000,1.000000000,0.000000000,0.000006659,0.000013055,0.000013440,-0.563058640,0.751160985,0.344560796,0.000000015,0.000000042,0.000001879,0.992626374,0.074429677,-0.095671856,1.000000000,0.171876297,0.094049726,0.904291424,0.261477610,53.619352486,22,0.053126594,0.046274682,0.233757856,0.240961100,14,14,0,0.012422360,23,20,0,3,0,1070,43,18075,72904,22762,515,1392127,1
1292,1706585374.682729959,1706585374.782555342,1314,1313,0.294855133,0.317289689,1,0,1,1,1,94.886874007,-25.756818650,-0.813564162,0.064457436,0.015222497,0.984745111,0.160905502,1187,441,0.371524853,0.039721711,0.021170740,0.014573182,0.168533855,58.421624370,943,0.867040432,41.250991484,303.880073190,472.488062581,0.050452576,0.043744424,1,0.227271911,0.192042127,0.221992134,0.227785561,1,1,0,0,0,0,0,0,0.000000000,0.000000000,0.100000000,0.030000000,1.000000000,0.000000000,0.000006260,0.000012215,0.000013031,-0.745693148,0.624504002,0.232242287,0.000000015,0.000000040,0.000001892,0.995421163,0.035002889,-0.088946650,1.000000000,0.174546575,0.092348169,0.739738264,0.262526952,54.046971217,21,0.053559465,0.046596106,0.235662491,0.242634817,8,8,0,0.006739680,14,24,0,0,0,1141,38,18075,72912,22800,515,1393268,1
1293,1706585374.782567501,1706585374.882389545,1315,1314,0.313366773,0.343097725,1,0,1,1,1,94.829206849,-25.741835301,-0.803181924,0.067056053,0.015866190,0.986978009,0.145348407,1345,483,0.359107807,0.039987275,0.020375469,0.014584232,0.206169480,59.090773408,1022,0.869111762,50.517228033,337.902556082,499.812436266,0.056873897,0.049429773,1,0.227271911,0.192042127,0.250246047,0.257390260,1,1,0,0,0,0,0,0,0.000000000,0.000000000,0.100000000,0.030000000,1.000000000,0.000000000,0.000006008,0.000011195,0.000011712,-0.297779360,0.858355336,0.417796086,0.000000013,0.000000025,0.000001775,0.994389245,-0.000829032,-0.105779682,1.000000000,0.175909812,0.089840443,0.705760625,0.287364466,54.411450604,21,0.053430161,0.046463193,0.235093554,0.241942710,13,12,1,0.009665428,27,32,0,3,0,1273,59,18078,72925,22859,515,1394541,1
1294,1706585374.882401705,1706585374.980957270,1316,1315,0.296972910,0.316454402,1,0,1,1,1,94.766520349,-25.729047380,-0.802686249,0.067362952,0.017401690,0.989018124,0.130393881,1482,545,0.367746289,0.044293963,0.023693770,0.016697908,0.201116674,66.927040164,1134,0.874149148,61.137166837,355.788861465,574.359105488,0.061674653,0.053912846,1,0.227271911,0.192042127,0.271369449,0.280734474,1,1,0,0,0,0,0,0,0.000000000,0.000000000,0.100000000,0.030000000,1.000000000,0.000000000,0.000005191,0.000009826,0.000010485,0.182944773,0.826107588,0.532989177,0.000000009,0.000000026,0.000001594,0.993988595,-0.027083594,-0.106080877,1.000000000,0.178443744,0.088966436,0.675839768,0.307141537,55.083014071,21,0.053689557,0.046697408,0.236234900,0.243162315,17,17,0,0.011470985,29,41,0,2,0,1395,70,18082,72942,22929,515,1395936,1
1295,1706585374.983042479,1706585375.082869291,1317,1316,0.280464081,0.294229898,1,0,1,1,1,94.718909975,-25.731811857,-0.798695525,0.066987725,0.014542729,0.990854879,0.116222900,1519,574,0.377880184,0.040374610,0.021874635,0.015258162,0.176834210,71.224970247,1192,0.874072853,54.886305766,364.046197632,622.962337453,0.052679314,0.046045559,1,0.227271911,0.192042127,0.231789816,0.239768009,1,1,0,0,0,0,0,0,0.000000000,0.000000000,0.100000000,0.030000000,1.000000000,0.000000000,0.000005169,0.000009134,0.000010180,-0.484490040,0.767866746,0.419106265,0.000000008,0.000000021,0.000001508,0.992709633,-0.057658924,-0.105844379,1.000000000,0.179175506,0.087219710,0.674780017,0.336113242,55.833216500,21,0.053940377,0.046915544,0.237338511,0.244298191,15,14,1,0.009874918,27,30,0,0,0,1447,57,18083,72957,22986,515,1397383,1
1296,1706585375.082880497,1706585375.182695627,1318,1317,0.253177344,0.318071451,1,0,1,1,1,94.667886870,-25.721087863,-0.798378221,0.070204640,0.016110454,0.992062520,0.103071424,1556,564,0.362467866,0.042770646,0.024152065,0.016290950,0.175969545,72.072405289,1174,0.873738726,53.012677079,333.278736067,639.477851151,0.051680898,0.045155602,1,0.227271911,0.192042127,0.227396770,0.235133837,1,1,0,0,0,0,0,0,0.000000000,0.000000000,0.100000000,0.030000000,1.000000000,0.000000000,0.000005021,0.000009293,0.000009910,-0.278612949,0.860912609,0.425680989,0.000000008,0.000000024,0.000001507,0.990047118,-0.088541453,-0.109394315,1.000000000,0.181353823,0.087567712,0.683665301,0.361359563,56.501816082,21,0.054420569,0.047347098,0.239451365,0.246545375,22,22,0,0.014138817,26,20,0,2,0,1488,46,18082,72979,23032,515,1398871,1
1297,1706585375.182708502,1706585375.282544374,1319,1318,0.281690284,0.317396638,1,0,1,1,1,94.628439666,-25.718844011,-0.787077077,0.071432122,0.010340753,0.993382402,0.089341613,1516,558,0.368073879,0.040214884,0.023069580,0.014981561,0.177717089,67.486056687,1178,0.872069253,51.751167865,338.275698787,637.270713590,0.050376024,0.043931382,1,0.227271911,0.192042127,0.221655303,0.228759088,1,1,0,0,0,0,0,0,0.000000000,0.000000000,0.100000000,0.030000000,1.000000000,0.000000000,0.000004904,0.000009321,0.000009893,0.006347511,0.845109960,0.534554829,0.000000009,0.000000028,0.000001479,0.986572313,-0.115096865,-0.115878308,1.000000000,0.181188517,0.085726344,0.724760710,0.389852993,57.001099746,22,0.054236726,0.047191838,0.238642453,0.245736907,12,12,0,0.007915567,26,34,0,0,0,1444,60,18083,72991,23092,515,1400315,1
1298,1706585375.282554865,1706585375.382385015,1320,1319,0.213215025,0.288728996,1,0,1,1,1,94.588389945,-25.715366603,-0.776177984,0.069575025,0.009919438,0.994414252,0.078747795,1436,531,0.369777159,0.042510906,0.025043506,0.017056668,0.204242348,63.406036158,1121,0.873371951,58.738927346,326.052040777,594.258989037,0.059995843,0.052398686,1,0.227271911,0.192042127,0.263982657,0.272849958,1,1,0,0,0,0,0,0,0.000000000,0.000000000,0.100000000,0.030000000,1.000000000,0.000000000,0.000005283,0.000009136,0.000010576,0.420157667,0.725442677,0.545160946,0.000000012,0.000000036,0.000001480,0.986838921,-0.124628923,-0.103036771,1.000000000,0.182046227,0.082870777,0.742000949,0.411041497,57.535363084,22,0.054250002,0.047227246,0.238700867,0.245921284,15,14,1,0.010445682,33,37,0,0,0,1351,70,18084,73006,23162,515,1401666,1
1299,1706585375.382397175,1706585375.482209444,1321,1320,0.250084948,0.341630192,1,0,1,1,1,94.543468016,-25.711089914,-0.773570310,0.060969297,0.013073025,0.995577345,0.070267997,1423,535,0.375966268,0.041328126,0.022809552,0.015006851,0.172941106,62.700659923,1083,0.875577622,49.623231029,327.534732883,571.092600751,0.052331349,0.045820158,1,0.227271911,0.192042127,0.230258762,0.238594305,1,1,0,0,0,0,0,0,0.000000000,0.000000000,0.100000000,0.030000000,1.000000000,0.000000000,0.000005255,0.000009646,0.000010768,0.069434607,0.838661308,0.540209261,0.000000012,0.000000037,0.000001577,0.987272637,-0.131121050,-0.090000061,1.000000000,0.182290925,0.076642413,0.768061673,0.426408949,57.932503429,22,0.054382512,0.047355708,0.239283913,0.246590207,14,14,0,0.009838370,34,26,0,2,0,1349,60,18086,73020,23222,515,1403015,1
1300,1706585375.483021259,1706585375.582855225,1322,1321,0.318390065,0.347356252,1,0,1,1,1,94.485905167,-25.708738773,-0.774215808,0.047160907,0.012240792,0.996701594,0.064899499,1376,506,0.367732558,0.037055159,0.021016818,0.014557145,0.155503887,66.515356029,1028,0.883692567,43.532443323,309.710065732,555.193450040,0.047920212,0.042346735,1,0.227271911,0.192042127,0.210849688,0.220507528,1,1,0,0,0,0,0,0,0.000000000,0.000000000,0.100000000,0.030000000,1.000000000,0.000000000,0.000005548,0.000010647,0.000011724,0.057164842,0.828191280,0.557522542,0.000000013,0.000000039,0.000001568,0.984139097,-0.162024686,-0.072237378,1.000000000,0.181856608,0.077635325,0.778667964,0.430032971,58.734765745,21,0.053975884,0.047055346,0.237494742,0.245026167,16,16,0,0.011627907,17,26,0,1,0,1317,43,18086,73036,23265,515,1404332,1
1301,1706585375.582866430,1706585375.682692766,1323,1322,0.135971819,0.256019593,1,0,1,1,1,94.437274653,-25.701890960,-0.765478022,0.042196538,0.010781320,0.997006735,0.063881030,1370,533,0.389051095,0.042759471,0.025374139,0.017159356,0.160855550,64.264935209,1077,0.877020884,44.876388812,326.207486206,573.467616888,0.047510791,0.041667956,1,0.227271911,0.192042127,0.209048233,0.216972999,1,1,0,0,0,0,0,0,0.000000000,0.000000000,0.100000000,0.030000000,1.000000000,0.000000000,0.000005390,0.000010599,0.000011242,-0.180432711,0.841865511,0.508631987,0.000000011,0.000000037,0.000001553,0.986703712,-0.152339445,-0.056643428,1.000000000,0.181059069,0.077917349,0.816660916,0.431430630,59.216164306,21,0.053560577,0.046693671,0.235667387,0.243142856,15,15,0,0.010948905,29,34,0,1,0,1292,63,18087,73051,23328,515,1405624,1
1302,1706585375.682704687,1706585375.782542467,1324,1323,0.201976369,0.269934848,1,0,1,1,1,94.372585157,-25.685451438,-0.748455393,0.048286637,0.015720541,0.996608397,0.064753141,1371,526,0.383661561,0.039806647,0.021783376,0.014762985,0.169114589,58.017633065,1051,0.885589379,47.317453199,323.229517980,560.207466381,0.050837741,0.045021364,1,0.227271911,0.192042127,0.223686865,0.234434831,1,1,0,0,0,0,0,0,0.000000000,0.000000000,0.100000000,0.030000000,1.000000000,0.000000000,0.000005287,0.000010245,0.000010446,-0.742444213,0.624165840,0.243297338,0.000000012,0.000000033,0.000001514,0.985574989,-0.155878237,-0.065908397,1.000000000,0.182445673,0.070678190,0.860700239,0.426881522,59.727133816,21,0.053434063,0.046619370,0.235110722,0.242755955,15,13,2,0.010940919,21,32,0,2,0,1303,53,18093,73066,23381,515,1406927,1
1303,1706585375.782554388,1706585375.882395983,1325,1324,0.144240762,0.255047636,1,0,1,1,1,94.316380357,-25.670469934,-0.747278533,0.047871589,0.019651072,0.996373983,0.067535408,1412,534,0.378186969,0.039104190,0.022323269,0.015278701,0.185094197,59.188596443,1090,0.878677087,50.090408386,327.006749704,580.660866766,0.052299649,0.045954503,1,0.227271911,0.192042127,0.230119282,0.239293866,1,1,0,0,0,0,0,0,0.000000000,0.000000000,0.100000000,0.030000000,1.000000000,0.000000000,0.000005390,0.000009933,0.000010320,-0.166730457,0.843795837,0.510107382,0.000000013,0.000000033,0.000001543,0.986661406,-0.148801639,-0.066010167,1.000000000,0.183418277,0.070737366,0.890945160,0.423625764,60.288015523,21,0.053291810,0.046502538,0.234484805,0.242147590,10,10,0,0.007082153,19,33,0,0,0,1350,52,18094,73076,23433,515,1408277,1
1304,1706585375.882406950,1706585375.982239723,1326,1325,0.098428982,0.131998973,1,0,1,1,1,94.253060083,-25.666619959,-0.735238982,0.047858756,0.016286660,0.996279131,0.069800980,1399,555,0.396711937,0.038579990,0.020061253,0.013881748,0.181609319,61.099969587,1091,0.881415861,52.405859234,327.541071861,581.677773571,0.054497206,0.048034701,1,0.227271911,0.192042127,0.239788566,0.250125856,1,1,0,0,0,0,0,0,0.000000000,0.000000000,0.100000000,0.030000000,1.000000000,0.000000000,0.000005203,0.000009406,0.000009866,-0.272598088,0.834346431,0.479120356,0.000000011,0.000000031,0.000001418,0.987039383,-0.145950832,-0.066720397,1.000000000,0.183336052,0.070294066,0.955514736,0.427868650,60.324922526,22,0.053346600,0.046572182,0.234725885,0.242510238,13,12,1,0.009292352,26,26,0,2,0,1334,52,18099,73089,23485,515,1409611,1
1305,1706585375.983050346,1706585376.082876205,1327,1326,0.143509087,0.202700126,1,0,1,1,1,94.201644130,-25.660603570,-0.729999360,0.053579619,0.015533515,0.995838007,0.072073562,1438,551,0.383171071,0.038710926,0.020081996,0.013528566,0.160009476,66.601626397,1109,0.875014861,44.075473541,334.435568298,591.880439210,0.045420301,0.039743439,1,0.227271911,0.192042127,0.199850044,0.206951669,1,1,0,0,0,0,0,0,0.000000000,0.000000000,0.100000000,0.030000000,1.000000000,0.000000000,0.000005216,0.000009561,0.000010491,-0.516913929,0.758655982,0.396536368,0.000000010,0.000000032,0.000001575,0.988070833,-0.133765578,-0.076307263,1.000000000,0.181513906,0.051920937,0.972882187,0.405550897,61.391926390,21,0.052853472,0.046172363,0.232556113,0.240428305,13,13,0,0.009040334,28,31,0,0,0,1366,59,18100,73102,23544,515,1410977,1
1306,1706585376.082887650,1706585376.181926012,1328,1327,0.202561771,0.276121240,1,0,1,1,1,94.160028309,-25.650067104,-0.730565672,0.059578160,0.022290720,0.995235321,0.073893319,1405,549,0.390747331,0.037430995,0.021814415,0.014558290,0.155228360,61.702101836,1061,0.885096098,44.081786433,324.251312543,570.753861278,0.046941112,0.041547395,1,0.227271911,0.192042127,0.206541636,0.216345215,1,1,0,0,0,0,0,0,0.000000000,0.000000000,0.100000000,0.030000000,1.000000000,0.000000000,0.000005072,0.000009054,0.000010519,-0.833497452,0.528477384,0.161225470,0.000000011,0.000000027,0.000001482,0.986756480,-0.137029318,-0.086802157,1.000000000,0.178920524,0.053249364,0.995073942,0.392607491,61.849723115,21,0.052269178,0.045676567,0.229985211,0.237846602,14,14,0,0.009964413,25,30,0,1,0,1336,55,18101,73116,23599,515,1412313,1
1307,1706585376.182738066,1706585376.280391216,1329,1328,0.231833915,0.302737321,1,0,1,1,1,94.104938135,-25.630494282,-0.728129213,0.053548808,0.026757325,0.995133718,0.078265285,1406,533,0.379089616,0.040876528,0.023725252,0.016816903,0.189444240,62.423854367,1088,0.875998316,48.960884452,323.737255035,580.388028607,0.051370890,0.045000813,1,0.227271911,0.192042127,0.226032727,0.234327820,1,1,0,0,0,0,0,0,0.000000000,0.000000000,0.100000000,0.030000000,1.000000000,0.000000000,0.000005389,0.000009244,0.000010126,-0.499028502,0.764471443,0.408110239,0.000000011,0.000000030,0.000001524,0.989083258,-0.128487394,-0.072147753,1.000000000,0.179398875,0.052052928,1.053588547,0.401443238,61.875819990,22,0.052228347,0.045645851,0.229805552,0.237686657,12,11,1,0.008534851,30,35,0,1,0,1329,65,18105,73128,23664,515,1413642,1
1308,1706585376.282574892,1706585376.382408857,1330,1329,0.417702590,0.731921717,1,0,1,1,1,94.050801955,-25.625404199,-0.722177236,0.067357138,0.016014313,0.994381236,0.080078180,1427,536,0.375613174,0.044612524,0.025541357,0.016127890,0.174142936,61.769710968,1108,0.877746774,48.770186407,333.152822357,590.620416307,0.050147053,0.044016414,1,0.227271911,0.192042127,0.220647825,0.229201865,1,1,0,0,0,0,0,0,0.000000000,0.000000000,0.100000000,0.030000000,1.000000000,0.000000000,0.000005261,0.000009562,0.000010408,-0.335029701,0.848667360,0.409290620,0.000000011,0.000000033,0.000001534,0.987540716,-0.122380600,-0.098925848,1.000000000,0.179260758,0.054397092,1.083136431,0.383776951,62.147266362,22,0.052043554,0.045500632,0.228992460,0.236930471,18,18,0,0.012613875,21,48,0,0,0,1340,69,18106,73146,23733,515,1414982,1
1309,1706585376.382420778,1706585376.482240200,1331,1330,0.584288121,0.914807756,1,0,1,1,1,94.005569884,-25.626150220,-0.711745536,0.092177876,0.003939517,0.992244499,0.083298102,1401,508,0.362598144,0.038346089,0.023042513,0.015127539,0.158665285,60.524611912,1074,0.872787828,45.302077653,325.532543233,566.539506509,0.048328705,0.042180705,1,0.227271911,0.192042127,0.212647066,0.219642982,1,1,0,0,0,0,0,0,0.000000000,0.000000000,0.100000000,0.030000000,1.000000000,0.000000000,0.000005338,0.000010009,0.000011235,-0.501973297,0.777945787,0.377919518,0.000000013,0.000000043,0.000001584,0.982293851,-0.114066661,-0.148618933,1.000000000,0.176573341,0.049225355,1.079246478,0.363470145,62.910566424,22,0.051584646,0.045097087,0.226973257,0.234829137,17,16,1,0.012134190,13,27,0,0,0,1344,40,18109,73163,23773,515,1416326,1
