frame,lidar_begin_time,lidar_end_time,received_lidar_messages,synchronized_scans,scan_update_failures,imu_angular_velocity_mean,imu_angular_velocity_max,adaptive_map,degeneracy_diagnostic,stage2_map_policy,degenerate,degeneracy_mode,window_ready,pos_x,pos_y,pos_z,quat_x,quat_y,quat_z,quat_w,downsampled_points,effective_points,effective_ratio,residual_mean,residual_median,residual_mad,normal_eigen_ratio,condition_number,localizability_observed_voxels,localizability_planarity_mean,localizability_lambda_min,localizability_lambda_mid,localizability_lambda_max,localizability_f0,localizability_lambda0,observability_soft_weighting_active,observability_geometry_quality,observability_measurement_weight_mean,observability_measurement_weight_min,transition_guard_active,transition_guard_triggered,transition_guard_cooldown_frames,transition_guard_measurement_weight,translation_cov_eigen_min,translation_cov_eigen_mid,translation_cov_eigen_max,translation_weak_dir_x,translation_weak_dir_y,translation_weak_dir_z,rotation_cov_eigen_min,rotation_cov_eigen_mid,rotation_cov_eigen_max,rotation_weak_dir_x,rotation_weak_dir_y,rotation_weak_dir_z,window_degenerate_ratio,window_normal_eigen_ratio_mean,window_residual_cv,window_path_length,window_yaw_change,window_condition_number_mean,window_recent_degenerate_streak,window_localizability_f0_mean,window_localizability_lambda0_mean,window_geometry_weak_ratio,relative_persistent_enable,relative_baseline_ready,relative_persistent_candidate,relative_f0_baseline,relative_lambda0_baseline,relative_f0_ratio,relative_lambda0_ratio,map_added,point_to_add,point_no_need_downsample,insert_ratio,quality_rejected,invalid_quality_rejected,direction_rejected,persistent_quota_rejected,persistent_voxel_quota_rejected,novel_accepted,novel_rejected,voxel_rejected,total_rejected,map_size,total_map_added,total_quality_rejected,total_direction_rejected,total_persistent_quota_rejected,total_persistent_voxel_quota_rejected,total_voxel_rejected
1055,1706584610.872648001,1706584610.972442389,1096,1095,0,0.236844816,0.272459412,1,1,1,0,0,1,58.866228155,-14.722809562,0.188363434,-0.027006527,0.008237581,-0.131091272,0.990968147,1504,548,0.364361702,0.039487860,0.028499082,0.019183231,0.441882857,47.039322857,1163,0.854400369,95.925922137,385.898553485,511.843153006,0.096537232,0.082481446,0,1.000000000,1.000000000,1.000000000,0,0,0,1.000000000,0.000005085,0.000006182,0.000007375,-0.114194048,-0.829619922,-0.546525850,0.000000013,0.000000016,0.000002042,0.999534042,-0.020083882,0.022985571,0.000000000,0.298400782,0.042888354,1.665915423,0.206317638,46.901864008,0,0.084878628,0.072038723,0.000000000,1,1,0,0.089581955,0.076093478,0.946482793,0.945685087,70,69,1,0.046542553,11,0,0,0,0,0,0,1423,11,12696,53551,15295,57,0,0,1263013
1056,1706584610.972480059,1706584611.071064949,1097,1096,0,0.182099626,0.191460791,1,1,1,0,0,1,58.949274192,-14.736227545,0.187872001,-0.028986701,0.005935135,-0.137304455,0.990086881,1483,557,0.375590020,0.036663479,0.026469051,0.016840597,0.372398860,48.469264227,1155,0.844237195,90.235465972,393.806414506,491.052079938,0.092540278,0.078125945,0,1.000000000,1.000000000,1.000000000,0,0,0,1.000000000,0.000005034,0.000006119,0.000007388,-0.057860434,-0.849187698,-0.524911826,0.000000012,0.000000015,0.000001955,0.999762847,-0.004909879,0.021216593,0.000000000,0.304378666,0.040805228,1.668479285,0.216601783,47.202780728,0,0.085597741,0.072634349,0.000000000,1,1,0,0.089502271,0.076024295,0.955524369,0.954541064,62,60,2,0.041807148,9,0,0,0,0,0,0,1412,9,12707,53613,15304,57,0,0,1264425
1057,1706584611.073098183,1706584611.172921181,1098,1097,0,0.216933573,0.354830242,1,1,1,0,0,1,59.024672508,-14.765118299,0.187798072,-0.035096614,-0.000754964,-0.141957033,0.989250150,1471,563,0.382732835,0.038032249,0.027301392,0.017024150,0.354781316,53.445692943,1154,0.856817505,94.783249526,378.102223060,515.881928106,0.095860007,0.082134532,0,1.000000000,1.000000000,1.000000000,0,0,0,1.000000000,0.000005250,0.000006274,0.000007565,0.150489783,-0.787476308,-0.597690464,0.000000010,0.000000017,0.000001832,0.999991140,0.002494190,-0.003391032,0.000000000,0.308734796,0.040528393,1.664376139,0.218566705,47.741803969,0,0.086483464,0.073437589,0.000000000,1,1,0,0.089441894,0.075972561,0.966271171,0.965975261,62,61,1,0.042148199,14,0,0,0,0,0,0,1395,14,12720,53675,15318,57,0,0,1265820
1058,1706584611.172944546,1706584611.272775650,1099,1098,0,0.205403493,0.281890073,1,1,1,0,0,1,59.106388596,-14.797546046,0.197983271,-0.029492384,-0.004459805,-0.148545175,0.988455685,1622,616,0.379778052,0.040294546,0.030008684,0.019440737,0.327054370,53.890994331,1223,0.858246766,96.857618595,388.790305486,563.987871147,0.092277359,0.079196745,0,1.000000000,1.000000000,1.000000000,0,0,0,1.000000000,0.000004996,0.000006023,0.000007189,0.086433406,-0.859050769,-0.504540427,0.000000009,0.000000014,0.000001712,0.999877576,0.010938609,-0.011188367,0.000000000,0.310965216,0.041731405,1.660045458,0.230720814,48.418534586,0,0.087222395,0.074094092,0.000000000,1,1,0,0.089397504,0.075934992,0.975185010,0.975274375,69,66,3,0.042540074,10,0,0,0,0,0,0,1543,10,12735,53744,15328,57,0,0,1267363
1059,1706584611.272787094,1706584611.372612238,1100,1099,0,0.149259550,0.194120449,1,1,1,0,0,1,59.175017303,-14.827650661,0.204161018,-0.029226236,-0.006320564,-0.154093371,0.987603721,1557,582,0.373795761,0.038468538,0.027260083,0.018776136,0.322743633,55.236766561,1181,0.860063904,96.318602623,362.906214808,556.510652791,0.094826464,0.081556818,0,1.000000000,1.000000000,1.000000000,0,0,0,1.000000000,0.000004898,0.000006086,0.000007467,0.185336651,-0.768381615,-0.612568379,0.000000010,0.000000016,0.000001991,0.999733198,0.021516145,-0.008401694,0.000000000,0.313864997,0.038441782,1.649160306,0.233143139,48.916499775,0,0.087759780,0.074656923,0.000000000,1,1,0,0.089364750,0.075909431,0.981680424,0.983168912,57,56,1,0.036608863,9,0,0,0,0,0,0,1491,9,12745,53801,15337,57,0,0,1268854
1060,1706584611.372623920,1706584611.472452164,1101,1100,0,0.162342494,0.261555185,1,1,1,0,0,1,59.246350161,-14.859238389,0.199182957,-0.029463709,-0.007862366,-0.158346434,0.986912600,1548,543,0.350775194,0.039298944,0.030369973,0.020793433,0.336703814,52.580292768,1161,0.852781828,87.435014940,361.859922033,540.784765391,0.088311087,0.075310090,0,1.000000000,1.000000000,1.000000000,0,0,0,1.000000000,0.000005011,0.000006328,0.000008138,0.085068939,-0.812711620,-0.576422673,0.000000012,0.000000020,0.000002212,0.999120582,0.039857727,-0.013016271,0.000000000,0.315416599,0.036688754,1.653968145,0.229063830,49.549750341,0,0.087913354,0.074813779,0.000000000,1,1,0,0.089335722,0.075887518,0.983758740,0.985566329,51,48,3,0.032945736,11,0,0,0,0,0,0,1486,11,12756,53852,15348,57,0,0,1270340
1061,1706584611.472463608,1706584611.572281599,1102,1101,0,0.117500615,0.158099410,1,1,1,0,0,1,59.331070435,-14.886805963,0.203715119,-0.033504995,-0.006841044,-0.160595454,0.986427755,1502,559,0.372170439,0.037243826,0.029781472,0.019621635,0.300738209,49.968779935,1110,0.857047238,86.370404205,352.047613486,512.904416071,0.090789832,0.077811175,0,1.000000000,1.000000000,1.000000000,0,0,0,1.000000000,0.000005375,0.000006622,0.000008212,0.096566880,-0.783377719,-0.613998524,0.000000014,0.000000021,0.000002159,0.998904520,0.044226346,-0.015290206,0.000000000,0.320143425,0.037098874,1.666045758,0.222225235,49.385243940,0,0.088772690,0.075608898,0.000000000,1,1,0,0.089324461,0.075881945,0.993697576,0.996328522,54,48,6,0.035952064,4,0,0,0,0,0,0,1440,8,12769,53906,15352,57,0,0,1271780
1062,1706584611.573092461,1706584611.672926903,1103,1102,0,0.167620535,0.256908212,1,1,1,0,0,1,59.423008942,-14.913282201,0.207864717,-0.038389481,-0.003837592,-0.159831003,0.986390172,1504,551,0.366356383,0.041347151,0.028097244,0.018959910,0.321334518,51.682520228,1139,0.857702088,82.534928454,347.432345462,546.955404537,0.084484607,0.072462624,0,1.000000000,1.000000000,1.000000000,0,0,0,1.000000000,0.000005577,0.000006451,0.000008483,0.088421842,-0.795419194,-0.599574753,0.000000014,0.000000023,0.000002141,0.999048919,0.043359808,-0.004602766,0.000000000,0.322938726,0.041109126,1.679598175,0.215865003,49.786332539,0,0.088969708,0.075799791,0.000000000,1,1,0,0.089317366,0.075880302,0.996028488,0.998917337,65,62,3,0.043218085,12,0,0,0,0,0,0,1427,12,12780,53971,15364,57,0,0,1273207
1063,1706584611.672938824,1706584611.771810770,1104,1103,0,0.147204828,0.236337037,1,1,1,0,0,1,59.515368166,-14.948380423,0.204463445,-0.036710960,0.000228149,-0.155434530,0.987163796,1470,539,0.366666667,0.037330659,0.026962969,0.017686154,0.349884566,48.157228364,1135,0.853183252,86.469074545,358.732130227,523.161786562,0.089294072,0.076184207,0,1.000000000,1.000000000,1.000000000,0,0,0,1.000000000,0.000005394,0.000006512,0.000008247,-0.089449766,-0.876001690,-0.473940691,0.000000015,0.000000020,0.000002098,0.999451510,0.033116048,0.000082548,0.000000000,0.325990203,0.040863125,1.698926704,0.212017193,49.963936356,0,0.089238425,0.076041878,0.000000000,1,1,0,0.089315788,0.075883534,0.999116174,1.002129353,53,52,1,0.036054422,7,0,0,0,0,0,0,1410,7,12786,54024,15371,57,0,0,1274617
1064,1706584611.772770166,1706584611.870347738,1105,1104,0,0.171618786,0.221869771,1,1,1,0,0,1,59.611668005,-14.982268837,0.202846512,-0.031870392,0.005384443,-0.151807697,0.987881425,1445,542,0.375086505,0.036426539,0.027112053,0.016668595,0.331269745,48.854891505,1118,0.855815074,86.250622468,363.574777315,506.975852916,0.090144763,0.077147247,0,1.000000000,1.000000000,1.000000000,0,0,0,1.000000000,0.000005547,0.000006518,0.000007743,0.061855013,-0.820633133,-0.568097895,0.000000012,0.000000022,0.000002221,0.999872217,0.012340765,0.010161451,0.000000000,0.327192906,0.038189979,1.698692543,0.205016435,50.009761805,0,0.089429722,0.076290327,0.000000000,1,1,0,0.089318066,0.075891669,1.001275631,1.005360758,51,51,0,0.035294118,8,0,0,0,0,0,0,1386,8,12789,54075,15379,57,0,0,1276003
1065,1706584611.872606516,1706584611.968957186,1106,1105,0,0.124839430,0.169299878,1,1,1,0,0,1,59.706887787,-15.011574991,0.200456974,-0.030054201,0.006532097,-0.146284284,0.988764373,1415,520,0.367491166,0.038906797,0.026867274,0.018075063,0.318343108,50.538378683,1111,0.850011890,90.869173022,354.737505198,498.756531753,0.096222695,0.081790435,0,1.000000000,1.000000000,1.000000000,0,0,0,1.000000000,0.000005543,0.000006942,0.000008060,0.203677792,-0.777413538,-0.595099611,0.000000013,0.000000022,0.000002026,0.999875007,0.002851868,0.015551142,0.000000000,0.328708671,0.036914599,1.701843101,0.201839848,50.120067459,0,0.089858011,0.076645253,0.000000000,1,1,0,0.089328865,0.075906741,1.006045191,1.009929724,65,63,2,0.045936396,8,0,0,0,0,0,0,1342,8,12802,54140,15387,57,0,0,1277345
1066,1706584611.972438574,1706584612.072268248,1107,1106,0,0.223148210,0.298417582,1,1,1,0,0,1,59.787644006,-15.054230534,0.196109204,-0.020605231,0.007236913,-0.141220196,0.989737292,1449,522,0.360248447,0.037082063,0.024379549,0.016970558,0.342464380,47.728997992,1124,0.849977925,83.137787559,382.928773769,489.308626653,0.087021087,0.073966003,0,1.000000000,1.000000000,1.000000000,0,0,0,1.000000000,0.000005733,0.000007152,0.000008081,-0.141226530,-0.931751107,-0.334507014,0.000000015,0.000000019,0.000002023,0.999889642,0.000282703,0.014853388,0.000000000,0.330470453,0.037556009,1.699315505,0.204649742,50.128456751,0,0.090017737,0.076810506,0.000000000,1,1,0,0.089342643,0.075924816,1.007711635,1.011906257,48,47,1,0.033126294,8,0,0,0,0,0,0,1393,8,12812,54188,15395,57,0,0,1278738
1067,1706584612.073077440,1706584612.172900915,1108,1107,0,0.189851563,0.256548566,1,1,1,0,0,1,59.872053195,-15.089935467,0.193022036,-0.013718912,0.007016342,-0.138998618,0.990172685,1498,547,0.365153538,0.042563607,0.033669391,0.020165914,0.357576360,50.050845951,1154,0.853918626,93.328568440,388.096857024,503.996668573,0.094709231,0.080873976,0,1.000000000,1.000000000,1.000000000,0,0,0,1.000000000,0.000005398,0.000006602,0.000007849,-0.188585444,-0.924499872,-0.331263516,0.000000012,0.000000015,0.000001963,0.999797131,-0.000826535,0.020124977,0.000000000,0.335112560,0.040656496,1.692686372,0.200157174,50.165244679,0,0.090601639,0.077297247,0.000000000,1,1,0,0.089367822,0.075952265,1.014091774,1.018076173,79,73,6,0.052736983,14,0,0,0,0,0,0,1405,14,12831,54267,15409,57,0,0,1280143
1068,1706584612.172912598,1706584612.272261381,1109,1108,0,0.112266466,0.186335999,1,1,1,0,0,1,59.952749896,-15.118814887,0.202320434,-0.013285388,0.004440822,-0.139219443,0.990162474,1442,554,0.384188627,0.041139890,0.030471657,0.019470087,0.385685785,48.027383819,1127,0.851194160,97.384473559,378.740701137,483.170643363,0.101516625,0.086410358,0,1.000000000,1.000000000,1.000000000,0,0,0,1.000000000,0.000005159,0.000006227,0.000007649,-0.107835137,-0.956662717,-0.270495895,0.000000013,0.000000015,0.000002005,0.999870963,0.003230547,0.015735977,0.000000000,0.342210254,0.042940745,1.691859640,0.186752393,50.207247989,0,0.091731170,0.078281294,0.000000000,1,1,0,0.089415089,0.075998846,1.026445175,1.030664373,62,60,2,0.042995839,20,0,0,0,0,0,0,1360,20,12841,54329,15429,57,0,0,1281503
1069,1706584612.272747755,1706584612.372577906,1110,1109,0,0.157264096,0.209916429,1,1,1,0,0,1,60.034163636,-15.139940645,0.200997328,-0.018606884,0.005365957,-0.142887486,0.989549472,1471,564,0.383412644,0.041514293,0.030078364,0.018993104,0.395267319,49.542065203,1157,0.852987898,95.273385232,377.083168033,514.550444360,0.096537349,0.082345190,0,1.000000000,1.000000000,1.000000000,0,0,0,1.000000000,0.000005131,0.000005990,0.000007280,-0.079411884,-0.907427065,-0.412637703,0.000000011,0.000000015,0.000002120,0.999823983,0.008290739,0.016830527,0.000000000,0.348441919,0.043748617,1.683930923,0.179431112,50.278880579,0,0.092342874,0.078830429,0.000000000,1,1,0,0.089473645,0.076055477,1.032743742,1.037258241,49,48,1,0.033310673,9,0,0,0,0,0,0,1413,9,12843,54378,15438,57,0,0,1282916
1070,1706584612.372589588,1706584612.472429752,1111,1110,0,0.209537930,0.275743458,1,1,1,0,0,1,60.115421078,-15.153451861,0.204706830,-0.028707043,0.004586024,-0.145266370,0.988965397,1461,544,0.372347707,0.037034747,0.028746627,0.019247705,0.334362259,52.940868997,1133,0.857396346,89.300569556,363.270256099,518.859234745,0.091926916,0.078817802,0,1.000000000,1.000000000,1.000000000,0,0,0,1.000000000,0.000005246,0.000006460,0.000007389,0.165764467,-0.786976764,-0.594297664,0.000000011,0.000000020,0.000002116,0.999831080,0.014078809,0.011815148,0.000000000,0.349311743,0.045113964,1.674726336,0.165745456,50.410048705,0,0.092357597,0.078863787,0.000000000,1,1,0,0.089531324,0.076111643,1.032232418,1.036924490,56,54,2,0.038329911,12,0,0,0,0,0,0,1393,12,12850,54434,15450,57,0,0,1284309
1071,1706584612.472441673,1706584612.572274446,1112,1111,0,0.239084951,0.288760568,1,1,1,0,0,1,60.196204678,-15.167046645,0.210136382,-0.036552963,0.007316096,-0.147623465,0.988340866,1516,541,0.356860158,0.040920254,0.028280220,0.018815031,0.352941598,50.766715812,1175,0.853688317,94.680272658,380.167763789,528.235736103,0.094389198,0.080578955,0,1.000000000,1.000000000,1.000000000,0,0,0,1.000000000,0.000005222,0.000006426,0.000007458,0.072462602,-0.862666479,-0.500555408,0.000000011,0.000000017,0.000002263,0.999801631,0.015652915,0.012316069,0.000000000,0.350367126,0.046233850,1.667055511,0.156465165,50.412202675,0,0.092713042,0.079198514,0.000000000,1,1,0,0.089594958,0.076173381,1.035537488,1.040557136,56,56,0,0.036939314,16,0,0,0,0,0,0,1444,16,12860,54490,15466,57,0,0,1285753
1072,1706584612.573085785,1706584612.672922850,1113,1112,0,0.168788365,0.273722423,1,1,1,0,0,1,60.272885929,-15.185384896,0.218260976,-0.042143741,0.004852622,-0.152290163,0.987424966,1466,532,0.362892224,0.037679177,0.027033867,0.019100037,0.353568621,49.626048391,1137,0.854242942,90.947937142,375.525277044,504.801010371,0.093637754,0.079989391,0,1.000000000,1.000000000,1.000000000,0,0,0,1.000000000,0.000005345,0.000006532,0.000008115,-0.081179411,-0.926769553,-0.366753459,0.000000015,0.000000020,0.000002061,0.999595073,0.027581283,0.006997329,0.000000000,0.350401860,0.045925080,1.656606483,0.150868735,50.310093772,0,0.092332417,0.078864981,0.000000000,1,1,0,0.089649708,0.076227213,1.030553716,1.035335180,59,57,2,0.040245566,15,0,0,0,0,0,0,1391,16,12874,54549,15481,57,0,0,1287144
1073,1706584612.672934771,1706584612.772765875,1114,1113,0,0.103378745,0.190738966,1,1,1,0,0,1,60.346830030,-15.214667617,0.217997488,-0.041992550,0.003423611,-0.155239954,0.986977944,1491,535,0.358819584,0.037573515,0.027407659,0.018923970,0.355578722,46.421216099,1146,0.848847476,88.709465089,359.635846351,524.433895824,0.091191778,0.077407910,0,1.000000000,1.000000000,1.000000000,0,0,0,1.000000000,0.000005306,0.000006463,0.000007956,-0.187431447,-0.917122113,-0.351790397,0.000000014,0.000000020,0.000002104,0.999689549,0.023594096,0.008007768,0.000000000,0.350639487,0.046626758,1.653712508,0.146322377,50.037585994,0,0.092555989,0.079030396,0.000000000,1,1,0,0.089707833,0.076283277,1.032418191,1.036774051,65,58,7,0.043594903,7,0,0,0,0,0,0,1418,8,12889,54614,15488,57,0,0,1288562
1074,1706584612.772777081,1706584612.872590303,1115,1114,0,0.216871851,0.253249231,1,1,1,0,0,1,60.414842009,-15.237859217,0.232011259,-0.046007818,0.004185324,-0.159705346,0.986083144,1478,561,0.379566982,0.039535156,0.027885386,0.017771338,0.324907140,48.898863210,1130,0.855314343,85.495192000,366.180755094,514.829260203,0.088458077,0.075659462,0,1.000000000,1.000000000,1.000000000,0,0,0,1.000000000,0.000005349,0.000006565,0.000008008,-0.075235809,-0.913710420,-0.399340508,0.000000015,0.000000022,0.000002272,0.999492505,0.031388297,0.005432004,0.000000000,0.348974359,0.046482470,1.642358400,0.143373730,50.193356894,0,0.092533820,0.079012516,0.000000000,1,1,0,0.089764353,0.076337861,1.031502122,1.035777685,73,69,4,0.049391069,13,0,0,0,0,0,0,1392,13,12902,54687,15501,57,0,0,1289954
1075,1706584612.872602224,1706584612.972430468,1116,1115,0,0.197236782,0.286749211,1,1,1,0,0,1,60.504022107,-15.276235656,0.223269128,-0.043752729,0.008846661,-0.164124430,0.985429149,1426,549,0.384992987,0.041646144,0.030867395,0.019902352,0.356247284,48.737284764,1110,0.861296708,90.194640468,353.846219901,511.998485446,0.094341975,0.081256433,0,1.000000000,1.000000000,1.000000000,0,0,0,1.000000000,0.000005481,0.000006625,0.000008004,-0.051260994,-0.875082009,-0.481252313,0.000000014,0.000000026,0.000001942,0.998971198,0.044037411,0.010828341,0.000000000,0.344692580,0.048716741,1.655713488,0.140340539,50.278254989,0,0.092424058,0.078951265,0.000000000,1,1,0,0.089817547,0.076390129,1.029629853,1.034234697,49,45,4,0.034361851,11,0,0,0,0,0,0,1365,12,12910,54736,15512,57,0,0,1291319
1076,1706584612.972442389,1706584613.071344376,1117,1116,0,0.330361245,0.413896311,1,1,1,0,0,1,60.581159224,-15.327624782,0.212135980,-0.033830814,0.008645826,-0.169610562,0.984892371,1336,503,0.376497006,0.041593860,0.028299488,0.020085507,0.342507723,47.970066464,1049,0.860594922,83.667940387,340.893275036,478.202858010,0.092679741,0.079759714,0,1.000000000,1.000000000,1.000000000,0,0,0,1.000000000,0.000005609,0.000006955,0.000008730,-0.102071999,-0.888284078,-0.447808780,0.000000017,0.000000025,0.000002192,0.997474165,0.068857146,0.017435112,0.000000000,0.343198023,0.048313002,1.668323284,0.142459502,50.253295101,0,0.092431031,0.079032953,0.000000000,1,1,0,0.089869817,0.076442986,1.029097696,1.034596407,36,36,0,0.026946108,13,0,0,0,0,0,0,1287,13,12915,54772,15525,57,0,0,1292606
1077,1706584613.073076725,1706584613.169960499,1118,1117,0,0.284265907,0.406121589,1,1,1,0,0,1,60.667641945,-15.375067923,0.201760808,-0.023292996,0.005919962,-0.179033910,0.983549312,1299,460,0.354118553,0.039361472,0.027512513,0.019111976,0.353277119,46.231891406,1008,0.861324448,73.759075205,335.132927928,459.323040364,0.084954846,0.073173686,0,1.000000000,1.000000000,1.000000000,0,0,0,1.000000000,0.000006096,0.000007260,0.000009197,-0.124950688,-0.861135942,-0.492780087,0.000000018,0.000000033,0.000002145,0.997282822,0.070269458,0.022117328,0.000000000,0.343122814,0.047678233,1.679005553,0.148210097,49.892605024,0,0.091885773,0.078584911,0.000000000,1,1,0,0.089910136,0.076485824,1.022431958,1.028019905,38,36,2,0.029253272,12,0,0,0,0,0,0,1249,12,12925,54810,15537,57,0,0,1293855
1078,1706584613.172919512,1706584613.272748709,1119,1118,0,0.236268519,0.298951319,1,1,1,0,0,1,60.753436991,-15.396607866,0.206840694,-0.028750888,0.009508218,-0.185889292,0.982103941,1256,458,0.364649682,0.036767966,0.024345377,0.015872217,0.279986367,45.489852090,978,0.849086455,68.089599479,319.233130080,443.083823377,0.081995499,0.069621267,0,1.000000000,1.000000000,1.000000000,0,0,0,1.000000000,0.000006575,0.000007930,0.000009921,-0.097159791,-0.880288385,-0.464383822,0.000000022,0.000000040,0.000002112,0.995198459,0.095189454,0.022781474,0.000000000,0.340769413,0.049610372,1.692413539,0.151251322,49.472547912,0,0.091371680,0.078106137,0.000000000,1,1,0,0.089939367,0.076518231,1.016255607,1.021184486,41,41,0,0.032643312,10,0,0,0,0,0,0,1205,10,12932,54851,15547,57,0,0,1295060
1079,1706584613.272761106,1706584613.372568607,1120,1119,0,0.218961150,0.268177217,1,1,1,0,0,1,60.834350628,-15.431312115,0.207027083,-0.027912890,0.016164184,-0.191185602,0.981023779,1226,482,0.393148450,0.038236436,0.026896676,0.018880451,0.266543306,45.921867266,938,0.863061919,62.518960002,316.506488234,430.526631852,0.077226607,0.066651343,0,1.000000000,1.000000000,1.000000000,0,0,0,1.000000000,0.000006347,0.000008086,0.000009588,0.076122901,-0.860598753,-0.503562400,0.000000019,0.000000031,0.000002352,0.993340380,0.110533941,0.032513636,0.000000000,0.337959397,0.049748965,1.702283265,0.153939620,49.006802947,0,0.090491687,0.077360863,0.000000000,1,1,0,0.089950413,0.076535083,1.006141027,1.011012184,48,46,2,0.039151713,7,0,0,0,0,0,0,1171,7,12940,54899,15554,57,0,0,1296231
1080,1706584613.372592449,1706584613.472417831,1121,1120,0,0.290722365,0.365663884,1,1,1,0,0,1,60.915830717,-15.465474051,0.209671381,-0.028518942,0.025561151,-0.199192373,0.979211773,1190,450,0.378151261,0.036767075,0.024603089,0.016231613,0.299775308,43.397104226,912,0.857869651,71.612345864,299.390128024,411.374648086,0.091531748,0.078522309,0,1.000000000,1.000000000,1.000000000,0,0,0,1.000000000,0.000006541,0.000008257,0.000010027,0.101568418,-0.854416409,-0.509564968,0.000000025,0.000000039,0.000002384,0.991032487,0.123234036,0.051652507,0.000000000,0.336112972,0.051650935,1.701466812,0.166487601,48.547643520,0,0.090652720,0.077521474,0.000000000,1,1,0,0.089964459,0.076554811,1.007807710,1.012888091,25,23,2,0.021008403,3,0,0,0,0,0,0,1162,3,12944,54924,15557,57,0,0,1297393
1081,1706584613.472429752,1706584613.572251558,1122,1121,0,0.266205975,0.303893603,1,1,1,0,0,1,60.986449722,-15.489363703,0.217586541,-0.037649654,0.024508594,-0.203847447,0.977971396,1090,403,0.369724771,0.038967086,0.027667259,0.017475192,0.273299980,42.762422412,837,0.856885905,57.051427285,289.051552060,371.110522768,0.079545947,0.068161801,0,1.000000000,1.000000000,1.000000000,0,0,0,1.000000000,0.000006690,0.000008619,0.000010277,0.268979202,-0.838169211,-0.474470824,0.000000023,0.000000041,0.000002545,0.989915979,0.127365926,0.062002229,0.000000000,0.334741060,0.050465061,1.680671386,0.174738491,48.187325644,0,0.090090526,0.077039006,0.000000000,1,1,0,0.089966981,0.076564495,1.001401291,1.006324809,40,39,1,0.036697248,9,0,0,0,0,0,0,1040,10,12949,54964,15566,57,0,0,1298433
1082,1706584613.573063135,1706584613.672906637,1123,1122,0,0.233739300,0.270547286,1,1,1,0,0,1,61.055186665,-15.519001789,0.223733931,-0.046027873,0.018077289,-0.206866768,0.977118615,1109,409,0.368800721,0.036398538,0.030436475,0.018527758,0.299206702,39.921021109,825,0.866997126,60.606192207,288.250042585,366.416394369,0.084731597,0.073462051,0,1.000000000,1.000000000,1.000000000,0,0,0,1.000000000,0.000007417,0.000008783,0.000010199,0.007399703,-0.838917318,-0.544208580,0.000000028,0.000000047,0.000002689,0.988983205,0.142283960,0.040834978,0.000000000,0.333634670,0.051181758,1.656915879,0.171843886,47.599250688,0,0.090102875,0.077088977,0.000000000,1,1,0,0.089969699,0.076574985,1.001510494,1.006850199,31,31,0,0.027953111,5,0,0,0,0,0,0,1073,5,12956,54995,15571,57,0,0,1299506
1083,1706584613.672919750,1706584613.772762775,1124,1123,0,0.243945789,0.371408909,1,1,1,0,0,1,61.122084628,-15.568699435,0.219994016,-0.036502761,0.012941136,-0.206294259,0.977723250,1148,423,0.368466899,0.035899889,0.024801930,0.017643819,0.253770729,40.009419066,878,0.858569328,62.166079822,298.482366428,393.175423307,0.082467646,0.070804191,0,1.000000000,1.000000000,1.000000000,0,0,0,1.000000000,0.000006841,0.000008980,0.000009784,0.132579669,-0.879526391,-0.457007614,0.000000025,0.000000037,0.000002396,0.989698931,0.139200720,0.033454231,0.000000000,0.328828978,0.053294819,1.638236170,0.166654085,47.191860223,0,0.089761554,0.076819976,0.000000000,1,1,0,0.089965536,0.076579884,0.997686503,1.003199369,40,37,3,0.034843206,2,0,0,0,0,0,0,1106,2,12967,55035,15573,57,0,0,1300612
1084,1706584613.772774458,1706584613.872602224,1125,1124,0,0.486148747,0.584533979,1,1,1,0,0,1,61.167688594,-15.620269235,0.214306469,-0.024717045,-0.004532815,-0.208639216,0.977669780,1155,440,0.380952381,0.036485706,0.028515683,0.018548208,0.265300320,44.811858213,891,0.859841837,63.498781694,293.389540124,409.230755135,0.082883697,0.071266871,0,1.000000000,1.000000000,1.000000000,0,0,0,1.000000000,0.000006478,0.000008870,0.000009786,0.019892577,-0.833345721,-0.552394058,0.000000021,0.000000037,0.000002555,0.988827781,0.148902452,-0.006904998,0.000000000,0.325530507,0.053204190,1.607656072,0.159330547,46.989708559,0,0.089398501,0.076525957,0.000000000,1,1,0,0.089954195,0.076578806,0.993697197,0.999295807,43,43,0,0.037229437,6,0,0,0,0,0,0,1106,6,12974,55078,15579,57,0,0,1301718
1085,1706584613.872614622,1706584613.972457647,1126,1125,0,0.314635021,0.469376867,1,1,1,0,0,1,61.223978313,-15.657045912,0.217541067,-0.017772614,-0.019753673,-0.210945427,0.977136609,1202,448,0.372712146,0.037642884,0.026929495,0.017237427,0.318151354,42.562822122,925,0.858787026,69.050406338,296.080748464,429.246844485,0.086923865,0.074649088,0,1.000000000,1.000000000,1.000000000,0,0,0,1.000000000,0.000006949,0.000008412,0.000010338,0.039255517,-0.736414216,-0.675391077,0.000000027,0.000000055,0.000002271,0.987838793,0.152329450,-0.031148952,0.000000000,0.325520919,0.053682434,1.583539785,0.153650888,46.590930731,0,0.088933559,0.076168890,0.000000000,1,1,0,0.089933782,0.076570608,0.988653827,0.994647137,34,34,0,0.028286190,7,0,0,0,0,0,0,1161,7,12980,55112,15586,57,0,0,1302879
