frame,lidar_begin_time,lidar_end_time,received_lidar_messages,synchronized_scans,scan_update_failures,imu_angular_velocity_mean,imu_angular_velocity_max,adaptive_map,degeneracy_diagnostic,degenerate,degeneracy_mode,window_ready,pos_x,pos_y,pos_z,quat_x,quat_y,quat_z,quat_w,downsampled_points,effective_points,effective_ratio,residual_mean,residual_median,residual_mad,normal_eigen_ratio,condition_number,localizability_observed_voxels,localizability_planarity_mean,localizability_lambda_min,localizability_lambda_mid,localizability_lambda_max,localizability_f0,localizability_lambda0,observability_soft_weighting_active,observability_geometry_quality,observability_measurement_weight_mean,observability_measurement_weight_min,transition_guard_active,transition_guard_triggered,transition_guard_cooldown_frames,transition_guard_measurement_weight,translation_cov_eigen_min,translation_cov_eigen_mid,translation_cov_eigen_max,translation_weak_dir_x,translation_weak_dir_y,translation_weak_dir_z,rotation_cov_eigen_min,rotation_cov_eigen_mid,rotation_cov_eigen_max,rotation_weak_dir_x,rotation_weak_dir_y,rotation_weak_dir_z,window_degenerate_ratio,window_normal_eigen_ratio_mean,window_residual_cv,window_path_length,window_yaw_change,window_condition_number_mean,window_recent_degenerate_streak,map_added,point_to_add,point_no_need_downsample,insert_ratio,quality_rejected,invalid_quality_rejected,direction_rejected,persistent_quota_rejected,novel_accepted,novel_rejected,voxel_rejected,total_rejected,map_size,total_map_added,total_quality_rejected,total_direction_rejected,total_persistent_quota_rejected,total_voxel_rejected
1401,1706584647.373058081,1706584647.468130589,1461,1427,0,0.144142176,0.163095091,0,1,1,1,1,54.119583376,-15.111319422,-1.772971062,0.027240519,0.065351602,0.425722805,0.902079384,60,43,0.716666667,0.053914858,0.040419076,0.031362580,0.022271908,103.030851892,27,0.864210805,0.798384118,6.064894286,16.470413324,0.034215937,0.029569782,0,1.000000000,1.000000000,1.000000000,0,0,0,1.000000000,0.000231685,0.000601441,0.001807965,-0.080250769,0.248283510,0.965357505,0.000012585,0.000062877,0.000102401,0.986105852,-0.162744592,-0.033308356,1.000000000,0.015641683,0.229273489,5.968038365,0.558379406,2592.020165926,20,13,13,0,0.216666667,0,0,0,0,0,0,47,0,16473,66048,0,0,0,1516086
1402,1706584647.472908735,1706584647.567532778,1461,1428,0,0.144271223,0.165060707,0,1,1,1,1,54.004321043,-15.010599923,-1.681781575,0.027811430,0.074976555,0.420205189,0.903898578,69,49,0.710144928,0.051479404,0.041660705,0.022980036,0.028043286,101.418098870,35,0.907878166,1.213590038,8.915324506,21.646821278,0.038192350,0.034674001,0,1.000000000,1.000000000,1.000000000,0,0,0,1.000000000,0.000175188,0.000564215,0.001574073,0.224954191,-0.322019887,-0.919618836,0.000009913,0.000051862,0.000076524,0.896404610,-0.433546867,0.092173153,1.000000000,0.017024461,0.219697927,5.712893388,0.510240113,2545.839260134,20,26,24,2,0.376811594,0,0,0,0,0,0,43,0,16484,66074,0,0,0,1516129
1403,1706584647.572764635,1706584647.667182684,1463,1429,0,0.180779699,0.201634726,0,1,1,1,1,53.935903618,-14.932244463,-1.698299442,0.032129580,0.074378823,0.421296388,0.903296648,73,45,0.616438356,0.042741556,0.032042867,0.017534468,0.019127095,67.281260329,35,0.905395572,1.221709396,9.060011191,21.407124448,0.038553295,0.034905983,0,1.000000000,1.000000000,1.000000000,0,0,0,1.000000000,0.000157061,0.000496046,0.001264382,0.281990960,-0.406023480,-0.869267526,0.000008502,0.000035745,0.000066480,0.851343198,0.524176232,-0.021308151,1.000000000,0.017711326,0.232174990,5.559302796,0.494636324,2511.217133604,20,26,25,1,0.356164384,0,0,0,0,0,0,47,0,16492,66100,0,0,0,1516176
1404,1706584647.672613144,1706584647.765906096,1463,1430,0,0.163557231,0.179093423,0,1,1,1,1,53.867482072,-14.869246745,-1.691235456,0.046307141,0.094901166,0.422892150,0.900006471,80,54,0.675000000,0.046925622,0.038596560,0.022931667,0.008051101,133.235044210,41,0.874783864,1.243842847,7.068491219,27.553804361,0.034680144,0.030337630,0,1.000000000,1.000000000,1.000000000,0,0,0,1.000000000,0.000141151,0.000500200,0.001336913,0.308008581,-0.491945096,-0.814322256,0.000006294,0.000042763,0.000057375,-0.973866755,0.132157722,-0.184710257,1.000000000,0.018113882,0.230310312,5.146824302,0.426661191,2509.035388917,20,24,21,3,0.300000000,0,0,0,0,0,0,56,0,16503,66124,0,0,0,1516232
1405,1706584647.772465944,1706584647.864636898,1465,1431,0,0.187263502,0.221912279,0,1,1,1,1,53.855597082,-14.812684091,-1.609238480,0.034365243,0.102975659,0.430290866,0.896138836,91,67,0.736263736,0.061176118,0.054680521,0.031080101,0.030649755,57.925102030,44,0.921026519,1.501254516,10.650853570,28.373058744,0.037044993,0.034119421,0,1.000000000,1.000000000,1.000000000,0,0,0,1.000000000,0.000120702,0.000363203,0.000776687,0.323423800,-0.470781984,-0.820829683,0.000004789,0.000023241,0.000038789,0.587070661,0.794804363,-0.153733742,1.000000000,0.019494394,0.200263340,4.733850858,0.392815912,2466.357516028,20,30,25,5,0.329670330,0,0,0,0,0,0,61,0,16517,66154,0,0,0,1516293
1406,1706584647.873095751,1706584647.963304281,1465,1432,0,0.171587365,0.209362166,0,1,1,1,1,53.784108494,-14.709381865,-1.536301324,0.028762690,0.107370436,0.430330314,0.895801383,99,70,0.707070707,0.059340673,0.047005059,0.030783565,0.021892977,69.121112789,47,0.898296296,1.266192596,10.896128925,30.057604370,0.029990403,0.026940268,0,1.000000000,1.000000000,1.000000000,0,0,0,1.000000000,0.000120965,0.000285926,0.000646087,0.281686974,-0.492752768,-0.823314739,0.000003238,0.000019598,0.000030258,0.871038999,0.487828284,-0.057572810,1.000000000,0.020288063,0.194137219,4.561928952,0.380703358,2460.869024650,20,33,32,1,0.333333333,0,0,0,0,0,0,66,0,16528,66187,0,0,0,1516359
1407,1706584647.972939968,1706584648.061931372,1466,1433,0,0.202342971,0.229971335,0,1,1,1,1,53.730082659,-14.621976068,-1.471580081,0.034757378,0.115071244,0.433975602,0.892869369,108,80,0.740740741,0.046598940,0.035849790,0.025670602,0.019418698,64.947560324,50,0.864668952,1.458049885,10.516820324,31.258577402,0.033725043,0.029160998,0,1.000000000,1.000000000,1.000000000,0,0,0,1.000000000,0.000105989,0.000265002,0.000531208,0.297166518,-0.557467246,-0.775191802,0.000002684,0.000014679,0.000031107,0.858279917,0.510455908,-0.052823764,1.000000000,0.021171591,0.197666035,4.269515122,0.362752503,2365.896306876,20,46,45,1,0.425925926,0,0,0,0,0,0,62,0,16545,66233,0,0,0,1516421
1408,1706584648.072762012,1706584648.160597086,1468,1434,0,0.181810524,0.208542361,0,1,1,1,1,53.689378348,-14.516139178,-1.427706628,0.029288676,0.108108717,0.437781503,0.892077370,126,88,0.698412698,0.039561052,0.023613944,0.011735363,0.007787660,97.144848531,59,0.921034137,1.955953836,14.029483070,38.355577179,0.035994062,0.033151760,0,1.000000000,1.000000000,1.000000000,0,0,0,1.000000000,0.000092389,0.000251176,0.000531523,0.291033051,-0.671330411,-0.681626908,0.000001920,0.000013628,0.000026567,0.860927741,0.507046334,-0.041321179,1.000000000,0.021530804,0.203331334,3.915480520,0.332377863,2319.826101468,20,64,55,9,0.507936508,0,0,0,0,0,0,62,0,16569,66297,0,0,0,1516483
1409,1706584648.172603369,1706584648.259194374,1468,1435,0,0.205204733,0.227027075,0,1,1,1,1,53.650377061,-14.455564733,-1.424209105,0.038914795,0.117198459,0.442534328,0.888208043,144,109,0.756944444,0.047428197,0.041258662,0.024927333,0.009211509,91.168073629,68,0.912642251,0.993692711,18.043851396,43.022128970,0.016011891,0.014613128,0,1.000000000,1.000000000,1.000000000,0,0,0,1.000000000,0.000075307,0.000218399,0.000445422,-0.208392646,0.801640707,0.560307667,0.000001245,0.000008114,0.000021322,0.778454540,0.624780147,-0.060483859,1.000000000,0.021967757,0.201366728,3.652997860,0.321464648,124.221120904,20,53,53,0,0.368055556,0,0,0,0,0,0,91,0,16587,66350,0,0,0,1516574
1410,1706584648.272435904,1706584648.371969700,1470,1436,0,0.213361290,0.248063814,0,1,1,1,1,53.655317079,-14.408583656,-1.411077625,0.035440845,0.113931066,0.452667329,0.883660539,164,121,0.737804878,0.038573592,0.027244657,0.014270112,0.005821045,115.952023190,81,0.915698652,1.461351807,18.095940913,54.614298097,0.019702312,0.018041380,0,1.000000000,1.000000000,1.000000000,0,0,0,1.000000000,0.000061440,0.000206998,0.000462469,-0.181357281,0.869154939,0.460086110,0.000000893,0.000007760,0.000018084,0.761133111,0.646025432,-0.057684727,1.000000000,0.022003835,0.216123190,3.359633133,0.296950093,118.094772597,20,70,67,3,0.426829268,0,0,0,0,0,0,94,0,16619,66420,0,0,0,1516668
1411,1706584648.373080730,1706584648.470982075,1471,1437,0,0.226053160,0.244042996,0,1,1,1,1,53.598979698,-14.273015154,-1.343217104,0.035215463,0.119117616,0.457279643,0.880605583,199,152,0.763819095,0.055675473,0.042046494,0.030592370,0.006707893,120.311508059,96,0.937440921,1.315610051,23.970597288,64.708121038,0.014618811,0.013704271,0,1.000000000,1.000000000,1.000000000,0,0,0,1.000000000,0.000047413,0.000134265,0.000409996,0.136607448,-0.950084065,-0.280497192,0.000000542,0.000003316,0.000012658,0.769519255,0.637936678,-0.029612676,1.000000000,0.021344461,0.188293881,3.192446937,0.282837005,118.584368119,20,75,72,3,0.376884422,0,0,0,0,0,0,124,0,16650,66495,0,0,0,1516792
1412,1706584648.472916365,1706584648.570072651,1472,1438,0,0.276600485,0.320697938,0,1,1,1,1,53.626749975,-14.282285074,-1.301783377,0.027678333,0.103847274,0.468886056,0.876695797,228,191,0.837719298,0.067230528,0.050908024,0.026391321,0.010275033,105.789375586,120,0.945127566,1.846921465,30.890777033,80.677609455,0.016284587,0.015391012,0,1.000000000,1.000000000,1.000000000,0,0,0,1.000000000,0.000032314,0.000106130,0.000308076,0.143998588,-0.964099755,-0.223105513,0.000000306,0.000002181,0.000008257,0.776210199,0.630198231,-0.018652547,1.000000000,0.021291846,0.193668142,2.882538114,0.281407689,112.507492796,20,93,84,9,0.407894737,0,0,0,0,0,0,135,0,16700,66588,0,0,0,1516927
1413,1706584648.572758198,1706584648.671385050,1473,1439,0,0.273140471,0.332994892,0,1,1,1,1,53.668458741,-14.409022321,-1.302094220,0.040274696,0.113330687,0.480440511,0.868741055,288,203,0.704861111,0.042675632,0.027119278,0.019155978,0.017011592,84.068730867,141,0.935182354,2.817083880,37.828349036,91.215279018,0.021364088,0.019979318,0,1.000000000,1.000000000,1.000000000,0,0,0,1.000000000,0.000025268,0.000079864,0.000218204,0.197747428,-0.961970071,-0.188439743,0.000000331,0.000001197,0.000006892,0.822571812,0.566697065,0.047223409,1.000000000,0.021675650,0.201428420,2.737614867,0.284224157,108.112690544,20,120,97,23,0.416666667,0,0,0,0,0,0,168,0,16772,66708,0,0,0,1517095
1414,1706584648.672596216,1706584648.770165205,1474,1440,0,0.212239981,0.228929441,0,1,1,1,1,53.674238647,-14.395472017,-1.249393321,0.043626314,0.122023553,0.489251988,0.862461297,343,236,0.688046647,0.041911909,0.028000214,0.016125426,0.009925479,124.750500268,195,0.937418679,4.317897258,46.626602419,131.852142707,0.023621316,0.022143063,0,1.000000000,1.000000000,1.000000000,0,0,0,1.000000000,0.000018053,0.000053560,0.000184172,0.138475441,-0.985234139,-0.100688841,0.000000115,0.000000623,0.000004943,0.831934811,0.554814397,0.008090445,1.000000000,0.020108691,0.179838712,2.548713396,0.297069054,107.309452283,20,166,165,1,0.483965015,0,0,0,0,0,0,177,0,16875,66874,0,0,0,1517272
1415,1706584648.772437572,1706584648.868883133,1475,1441,0,0.207147588,0.224737235,0,1,1,1,1,53.701110197,-14.360604105,-1.241255884,0.045099105,0.120988582,0.497521376,0.857788036,371,268,0.722371968,0.057778633,0.037188352,0.025283161,0.010690511,122.103396820,200,0.950672334,2.737762401,48.497522861,138.899181562,0.014399085,0.013688812,0,1.000000000,1.000000000,1.000000000,0,0,0,1.000000000,0.000013349,0.000045840,0.000157209,0.115974410,-0.991458216,-0.059670285,0.000000091,0.000000501,0.000004088,0.824935981,0.561896246,0.061263657,1.000000000,0.020111344,0.176053324,2.417063452,0.307558421,104.853197009,20,166,128,38,0.447439353,0,0,0,0,0,0,205,0,16982,67040,0,0,0,1517477
1416,1706584648.873059750,1706584648.967611551,1475,1442,0,0.145744749,0.174730804,0,1,1,1,1,53.695709967,-14.362940619,-1.230367566,0.048480882,0.125778553,0.503155990,0.853617836,382,255,0.667539267,0.069995442,0.050539827,0.029885151,0.009274744,154.835170896,226,0.935164669,3.208418095,67.320899864,140.817897319,0.015180792,0.014196540,0,1.000000000,1.000000000,1.000000000,0,0,0,1.000000000,0.000010993,0.000035985,0.000155438,0.105855779,-0.993566127,-0.040260465,0.000000053,0.000000343,0.000004047,0.842206956,0.537599888,0.040912141,1.000000000,0.016937461,0.174316069,2.196671779,0.286464669,106.937710875,20,162,143,19,0.424083770,0,0,0,0,0,0,220,0,17088,67202,0,0,0,1517697
1417,1706584648.972902060,1706584649.066280127,1477,1443,0,0.122780398,0.136589417,0,1,1,1,1,53.714712824,-14.304147780,-1.223872123,0.039382201,0.110737812,0.509202953,0.852583446,388,278,0.716494845,0.059677493,0.031580152,0.022674264,0.017367500,113.558324039,258,0.942043122,5.472836085,82.281134938,155.293154467,0.022517592,0.021212543,0,1.000000000,1.000000000,1.000000000,0,0,0,1.000000000,0.000010129,0.000029133,0.000124105,0.090341932,-0.995447054,-0.030389105,0.000000052,0.000000195,0.000003875,0.830812618,0.556111290,0.022150100,1.000000000,0.016007138,0.175714152,2.010780110,0.274383896,107.476321026,20,153,141,12,0.394329897,0,0,0,0,0,0,235,0,17184,67355,0,0,0,1517932
1418,1706584649.072719812,1706584649.164974689,1477,1444,0,0.108292992,0.119346753,0,1,0,0,1,53.721119687,-14.295776004,-1.209090357,0.039240796,0.112770271,0.513041729,0.850018359,405,270,0.666666667,0.046597932,0.031123836,0.021763347,0.026750475,92.863118286,241,0.928654190,5.069857333,84.532053758,134.203748617,0.022652945,0.021036752,0,1.000000000,1.000000000,1.000000000,0,0,0,1.000000000,0.000008946,0.000025985,0.000095858,0.091076943,-0.995811513,-0.008026320,0.000000046,0.000000183,0.000004807,0.841323395,0.539220195,0.037636772,0.950000000,0.016761869,0.168994826,1.810825909,0.257247755,105.239534959,0,162,132,30,0.400000000,0,0,0,0,0,0,243,0,17269,67517,0,0,0,1518175
1419,1706584649.172561884,1706584649.263639927,1478,1445,0,0.119812550,0.141967000,0,1,1,1,1,53.745862325,-14.286961556,-1.220560944,0.038215880,0.110100773,0.519308131,0.846602877,433,269,0.621247113,0.039425789,0.026132282,0.016090287,0.016288053,134.218764865,276,0.912300613,7.077045444,99.144648470,145.573275257,0.028106381,0.025641469,0,1.000000000,1.000000000,1.000000000,0,0,0,1.000000000,0.000009136,0.000020872,0.000098779,0.102505738,-0.994180393,0.033134884,0.000000034,0.000000135,0.000004564,0.853264769,0.521416456,0.008007076,0.950000000,0.016226247,0.179196820,1.666065015,0.254279481,105.922328693,1,161,140,21,0.371824480,0,0,0,0,0,0,272,0,17360,67678,0,0,0,1518447
1420,1706584649.272397518,1706584649.362297773,1480,1446,0,0.152753893,0.165226461,0,1,0,0,1,53.744328118,-14.283848811,-1.216114821,0.047118484,0.127310161,0.524108731,0.840762754,474,315,0.664556962,0.068329098,0.046792832,0.028418501,0.042783680,94.390720390,312,0.921285107,11.226955522,98.217215637,177.996782155,0.039058302,0.035983832,0,1.000000000,1.000000000,1.000000000,0,0,0,1.000000000,0.000008329,0.000015368,0.000068916,0.117008344,-0.989230480,-0.087932384,0.000000033,0.000000078,0.000002865,0.845680997,0.531715067,0.045855633,0.900000000,0.016967500,0.190060473,1.558882466,0.266335610,102.405679293,0,188,159,29,0.396624473,0,0,0,0,0,0,286,0,17480,67866,0,0,0,1518733
1421,1706584649.373031378,1706584649.461005211,1480,1447,0,0.183216573,0.190347179,0,1,0,0,1,53.733511839,-14.239365624,-1.220807646,0.047918792,0.128316556,0.530456790,0.836572916,496,337,0.679435484,0.057224281,0.035181125,0.024678823,0.031095592,100.067467920,325,0.907865120,9.085099124,125.450705351,160.520359397,0.030791084,0.027954151,0,1.000000000,1.000000000,1.000000000,0,0,0,1.000000000,0.000008687,0.000013237,0.000063735,0.104713841,-0.993762320,-0.038359659,0.000000037,0.000000049,0.000002908,0.862442012,0.505696772,0.021553441,0.850000000,0.017408684,0.190625579,1.426729449,0.271762772,102.257510095,0,172,146,26,0.346774194,0,0,0,0,0,0,324,0,17573,68038,0,0,0,1519057
1422,1706584649.472862959,1706584649.572681665,1482,1448,0,0.182665466,0.200106098,0,1,0,0,1,53.758204191,-14.232913795,-1.217581084,0.051040828,0.130811785,0.539436958,0.830235436,525,356,0.678095238,0.063872280,0.038705374,0.027570128,0.072083098,77.849135758,348,0.919811826,18.067646841,133.986933841,168.039934633,0.056444725,0.051918525,0,1.000000000,1.000000000,1.000000000,0,0,0,1.000000000,0.000008207,0.000011960,0.000044084,0.092769150,-0.994569811,-0.047167534,0.000000025,0.000000041,0.000003029,0.871851497,0.489132142,0.024994289,0.800000000,0.019610674,0.194627857,1.347128901,0.291945610,101.079061939,0,229,204,25,0.436190476,0,0,0,0,0,0,296,0,17716,68267,0,0,0,1519353
1423,1706584649.572693586,1706584649.672085762,1483,1449,0,0.185405912,0.200664042,0,1,0,0,1,53.778359740,-14.203229623,-1.223756234,0.048665893,0.127952917,0.547955715,0.825229796,535,368,0.687850467,0.046303832,0.027650805,0.020115541,0.035635773,85.702971737,378,0.916187574,13.391983995,152.564715196,180.362203616,0.038669515,0.035428529,0,1.000000000,1.000000000,1.000000000,0,0,0,1.000000000,0.000008108,0.000012152,0.000045904,0.111011074,-0.992501079,-0.051167860,0.000000042,0.000000047,0.000003021,0.881468794,0.470982321,0.034473450,0.750000000,0.020436108,0.191251983,1.290262278,0.300770454,102.000147510,0,189,168,21,0.353271028,0,0,0,0,0,0,346,0,17823,68456,0,0,0,1519699
1424,1706584649.672521591,1706584649.771223307,1484,1450,0,0.175689316,0.184505973,0,1,0,0,1,53.792927464,-14.182814241,-1.221257074,0.049357589,0.128325065,0.555804085,0.819864821,569,403,0.708260105,0.055886694,0.036156207,0.018315869,0.065484695,77.688437978,398,0.911930606,18.793188325,162.968863895,181.186328866,0.051779232,0.047219066,0,1.000000000,1.000000000,1.000000000,0,0,0,1.000000000,0.000008010,0.000011181,0.000037036,0.107605579,-0.993130487,-0.045966030,0.000000029,0.000000041,0.000002503,0.880991918,0.471638848,0.037550473,0.700000000,0.023307788,0.188278295,1.215146545,0.302226667,99.222817198,0,219,197,22,0.384885764,0,0,0,0,0,0,350,0,17949,68675,0,0,0,1520049
1425,1706584649.772758722,1706584649.872593641,1485,1451,0,0.190779326,0.211578573,0,1,0,0,1,53.809200177,-14.140515205,-1.219063751,0.045996958,0.121416999,0.564796240,0.814952391,591,399,0.675126904,0.050985442,0.030644747,0.019308609,0.066367941,78.222471535,419,0.926328977,19.174972619,171.611716702,197.345151915,0.049403245,0.045763658,0,1.000000000,1.000000000,1.000000000,0,0,0,1.000000000,0.000008433,0.000010429,0.000033557,0.102077727,-0.994124005,-0.036022229,0.000000030,0.000000046,0.000002518,0.892075430,0.450357218,0.037145698,0.650000000,0.025093697,0.187114283,1.115256195,0.319940325,100.237685673,0,221,202,19,0.373942470,0,0,0,0,0,0,370,0,18071,68896,0,0,0,1520419
1426,1706584649.872605801,1706584649.971967220,1486,1452,0,0.166372952,0.206393712,0,1,0,0,1,53.826822036,-14.121087652,-1.230714843,0.046975257,0.120032125,0.572121621,0.809976830,595,447,0.751260504,0.047219083,0.027085932,0.017458697,0.069869234,71.462181047,427,0.928417364,18.553987667,182.587246058,195.292980680,0.046802186,0.043451962,0,1.000000000,1.000000000,1.000000000,0,0,0,1.000000000,0.000008126,0.000010243,0.000029793,0.085233308,-0.995405474,0.043625980,0.000000032,0.000000041,0.000002268,0.897143899,0.439624289,0.043166054,0.600000000,0.027492510,0.188310055,1.022517617,0.325888220,100.354739086,0,203,191,12,0.341176471,0,0,0,0,0,0,392,0,18174,69099,0,0,0,1520811
1427,1706584649.972441673,1706584650.070608854,1487,1453,0,0.137486732,0.158567749,0,1,0,0,1,53.848525351,-14.095955004,-1.239197481,0.048670860,0.119769416,0.578176044,0.805604678,613,463,0.755301794,0.041775534,0.028424703,0.015711859,0.042961861,89.771892440,438,0.932357187,16.325900132,172.994993620,219.051554109,0.039977967,0.037273745,0,1.000000000,1.000000000,1.000000000,0,0,0,1.000000000,0.000008721,0.000009521,0.000032209,0.074399847,-0.996740108,0.031206101,0.000000031,0.000000060,0.000002080,0.906967940,0.420029058,0.031380673,0.550000000,0.028669668,0.192858668,0.935204570,0.335174139,101.595955692,0,216,199,17,0.352365416,0,0,0,0,0,0,397,0,18269,69315,0,0,0,1521208
1428,1706584650.073078632,1706584650.172905922,1488,1454,0,0.126562004,0.139413144,0,1,0,0,1,53.844726930,-14.103354212,-1.246477485,0.049212382,0.120165458,0.582922609,0.802084556,601,449,0.747088186,0.043765346,0.023499009,0.016027981,0.039362411,94.619268533,441,0.928071215,15.254384298,180.302027732,213.722993930,0.037271321,0.034590441,0,1.000000000,1.000000000,1.000000000,0,0,0,1.000000000,0.000007934,0.000009199,0.000036615,0.078264525,-0.996849074,-0.012906900,0.000000031,0.000000038,0.000002453,0.914661494,0.403259983,0.027852074,0.500000000,0.030248406,0.187864882,0.874128812,0.332192837,101.469676692,0,162,151,11,0.269550749,0,0,0,0,0,0,439,0,18352,69477,0,0,0,1521647
1429,1706584650.172916651,1706584650.272741795,1489,1455,0,0.116181735,0.126434284,0,1,0,0,1,53.843237714,-14.068430752,-1.242932989,0.048092488,0.120277830,0.587948033,0.798459433,636,468,0.735849057,0.036441676,0.021800356,0.015063559,0.069328099,70.134148932,465,0.916094654,22.344500027,182.979249850,220.660264444,0.052453846,0.048052688,0,1.000000000,1.000000000,1.000000000,0,0,0,1.000000000,0.000007795,0.000008536,0.000029845,0.074103047,-0.996458188,0.039746933,0.000000029,0.000000045,0.000002107,0.917812851,0.394784212,0.042011860,0.450000000,0.033254235,0.200355352,0.860232032,0.323337075,100.417980457,0,195,192,3,0.306603774,0,0,0,0,0,0,441,0,18432,69672,0,0,0,1522088
1430,1706584650.272753954,1706584650.372574806,1490,1456,0,0.088760016,0.117807979,0,1,0,0,1,53.851478096,-14.042795213,-1.250584069,0.045679248,0.117279976,0.592044913,0.796016102,646,481,0.744582043,0.038026800,0.027453870,0.016770829,0.033585611,102.577129252,455,0.926355611,15.887681101,173.778274984,231.825846769,0.037693927,0.034917980,0,1.000000000,1.000000000,1.000000000,0,0,0,1.000000000,0.000006999,0.000008179,0.000034116,0.083013132,-0.996536601,0.004860372,0.000000026,0.000000040,0.000001883,0.924984307,0.378502098,0.033766745,0.400000000,0.034642464,0.201140937,0.726491675,0.319805491,99.749235760,0,176,168,8,0.272445820,0,0,0,0,0,0,470,0,18503,69848,0,0,0,1522558
1431,1706584650.372586489,1706584650.471349716,1491,1457,0,0.077079169,0.095635221,0,1,0,0,1,53.851525174,-14.029590876,-1.253366596,0.047757524,0.120315808,0.594971850,0.793253946,667,497,0.745127436,0.042996283,0.031496462,0.019201344,0.040534071,94.689168807,471,0.918718839,17.483446855,192.009003035,223.224123198,0.040403922,0.037119845,0,1.000000000,1.000000000,1.000000000,0,0,0,1.000000000,0.000006978,0.000007897,0.000035064,0.104342772,-0.994538395,-0.002442878,0.000000025,0.000000041,0.000001790,0.925358024,0.375894737,0.049149519,0.350000000,0.036333773,0.205900315,0.689252733,0.308198042,98.468118798,0,149,146,3,0.223388306,0,0,0,0,0,0,518,0,18561,69997,0,0,0,1523076
1432,1706584650.472434998,1706584650.569963455,1492,1458,0,0.067579447,0.074691250,0,1,0,0,1,53.856112970,-14.021437781,-1.253727088,0.045280727,0.117257165,0.598751270,0.791010322,647,490,0.757341577,0.037770495,0.025541124,0.016746413,0.035198332,93.745927104,472,0.927199972,13.629125408,185.890775896,238.118485536,0.031142436,0.028875266,0,1.000000000,1.000000000,1.000000000,0,0,0,1.000000000,0.000007409,0.000008709,0.000037237,0.117622180,-0.992973852,0.012959619,0.000000032,0.000000049,0.000001825,0.929935494,0.365160956,0.043329581,0.300000000,0.037579938,0.205301937,0.565190618,0.285253079,97.865946374,0,144,140,4,0.222565688,0,0,0,0,0,0,503,0,18621,70141,0,0,0,1523579
1433,1706584650.573071718,1706584650.668538094,1493,1459,0,0.070456734,0.081701121,0,1,0,0,1,53.844827085,-14.012930576,-1.257466613,0.049023337,0.120566457,0.600596103,0.788888308,669,503,0.751868460,0.036749154,0.024717637,0.016300964,0.070820930,72.630689667,495,0.922913998,24.823773624,193.259531835,238.759123365,0.054337715,0.050149038,0,1.000000000,1.000000000,1.000000000,0,0,0,1.000000000,0.000006895,0.000008158,0.000028611,0.087838428,-0.995835561,-0.024412010,0.000000024,0.000000044,0.000001856,0.929148343,0.367838469,0.037124342,0.250000000,0.040270405,0.212151970,0.525088913,0.267517778,97.294044314,0,145,142,3,0.216741405,0,0,0,0,0,0,524,0,18671,70286,0,0,0,1524103
1434,1706584650.672921419,1706584650.772742033,1494,1460,0,0.062023692,0.079630814,0,1,0,0,1,53.848004115,-14.009972798,-1.262697996,0.049065485,0.118495624,0.603615707,0.786892269,687,515,0.749636099,0.034573482,0.024407576,0.014638680,0.031050901,118.161481793,508,0.925986316,12.371232494,191.490308549,266.539507458,0.026299330,0.024352820,0,1.000000000,1.000000000,1.000000000,0,0,0,1.000000000,0.000006496,0.000008190,0.000033819,0.082111644,-0.996023508,-0.034566584,0.000000020,0.000000038,0.000001882,0.938394584,0.343514670,0.037593574,0.200000000,0.041326676,0.221343173,0.487119826,0.255306671,96.964593390,0,171,169,2,0.248908297,0,0,0,0,0,0,516,0,18735,70457,0,0,0,1524619
1435,1706584650.772753477,1706584650.872598886,1495,1461,0,0.075531481,0.100527757,0,1,0,0,1,53.846625007,-13.977252886,-1.260355468,0.048724423,0.118296949,0.606436077,0.784771972,722,558,0.772853186,0.033664710,0.020245407,0.015195654,0.054676126,84.326346186,543,0.920970629,22.465446762,203.561733521,274.059871141,0.044923072,0.041372830,0,1.000000000,1.000000000,1.000000000,0,0,0,1.000000000,0.000005794,0.000007609,0.000029328,0.056890181,-0.997611228,-0.039183487,0.000000020,0.000000032,0.000001649,0.940556044,0.338275055,0.030402563,0.150000000,0.043525956,0.232625085,0.507575981,0.246901417,95.075740858,0,153,146,7,0.211911357,0,0,0,0,0,0,569,0,18786,70610,0,0,0,1525188
1436,1706584650.872611046,1706584650.972245932,1496,1462,0,0.078411894,0.091508419,0,1,0,0,1,53.853815710,-13.954727700,-1.262484259,0.049516893,0.119432927,0.609879141,0.781876772,730,556,0.761643836,0.033016995,0.018202887,0.012652268,0.037617696,104.707854405,551,0.926943903,19.235952663,210.242813501,281.267324492,0.037662457,0.034910985,0,1.000000000,1.000000000,1.000000000,0,0,0,1.000000000,0.000005658,0.000007912,0.000030777,0.074494431,-0.996758375,-0.030386223,0.000000018,0.000000036,0.000001779,0.942284792,0.332808291,0.036578860,0.100000000,0.044943104,0.223537732,0.469188633,0.248824075,92.569375034,0,176,175,1,0.241095890,0,0,0,0,0,0,554,0,18850,70786,0,0,0,1525742
