frame,lidar_begin_time,lidar_end_time,received_lidar_messages,synchronized_scans,scan_update_failures,imu_angular_velocity_mean,imu_angular_velocity_max,adaptive_map,degeneracy_diagnostic,degenerate,degeneracy_mode,window_ready,pos_x,pos_y,pos_z,quat_x,quat_y,quat_z,quat_w,downsampled_points,effective_points,effective_ratio,residual_mean,residual_median,residual_mad,normal_eigen_ratio,condition_number,localizability_observed_voxels,localizability_planarity_mean,localizability_lambda_min,localizability_lambda_mid,localizability_lambda_max,localizability_f0,localizability_lambda0,transition_guard_triggered,transition_guard_history_ready,lidar_nominal_correction_translation,lidar_nominal_correction_rotation,lidar_correction_translation_threshold,lidar_correction_rotation_threshold,transition_guard_localizability_drop,transition_guard_nominal_residual,translation_cov_eigen_min,translation_cov_eigen_mid,translation_cov_eigen_max,translation_weak_dir_x,translation_weak_dir_y,translation_weak_dir_z,rotation_cov_eigen_min,rotation_cov_eigen_mid,rotation_cov_eigen_max,rotation_weak_dir_x,rotation_weak_dir_y,rotation_weak_dir_z,window_degenerate_ratio,window_normal_eigen_ratio_mean,window_residual_cv,window_path_length,window_yaw_change,window_condition_number_mean,window_recent_degenerate_streak,window_localizability_f0_mean,window_localizability_lambda0_mean,map_added,point_to_add,point_no_need_downsample,insert_ratio,quality_rejected,invalid_quality_rejected,direction_rejected,persistent_quota_rejected,novel_accepted,novel_rejected,voxel_rejected,total_rejected,map_size,total_map_added,total_quality_rejected,total_direction_rejected,total_persistent_quota_rejected,total_voxel_rejected
1430,1624181235.558310986,1624181235.658133984,1434,1433,0,0.716225999,0.796596873,1,0,1,1,1,-16.163128257,0.187800740,-31.396707794,-0.010721039,0.032310592,0.999348431,-0.011991604,1547,742,0.479638009,0.167806436,0.107320900,0.077851658,0.271652014,107.423060078,1401,0.829863200,208.909158694,455.347657994,498.381526547,0.179685420,0.149114317,0,1,0.101221123,0.021269318,0.238566602,0.031518688,0.801168089,0.167806436,0.000002407,0.000003178,0.000011893,0.146473772,-0.152789203,-0.977343795,0.000000000,0.000000003,0.000000014,0.367056890,0.930189531,-0.004083516,0.350000000,0.418868189,0.363898239,8.107829544,0.066534399,100.890227990,1,0.226387726,0.176669108,149,119,30,0.096315449,249,435,2,0,44,0,710,688,251370,529301,192455,15,0,2243694
1431,1624181235.658308506,1624181235.758190155,1435,1434,0,0.487528162,0.765828223,1,0,0,0,1,-16.468748580,-0.153053784,-31.393116128,0.000560953,0.013857653,0.999848201,-0.010546395,1486,684,0.460296097,0.107580532,0.072431784,0.043231363,0.262661694,109.771492526,1355,0.816706829,193.784677020,430.619488155,482.233588601,0.175111211,0.143014522,0,1,0.188974035,0.007569058,0.243299264,0.033142838,0.780772944,0.107580532,0.000002990,0.000003683,0.000014253,0.125874172,-0.142689773,-0.981730779,0.000000000,0.000000003,0.000000017,0.480568204,0.874980467,0.058850519,0.350000000,0.407191496,0.368448759,8.202135746,0.065407389,102.663974150,0,0.221430998,0.173803376,441,392,49,0.296769852,142,0,0,0,0,0,901,144,251624,529742,192597,15,0,2244595
1432,1624181235.758306026,1624181235.858254433,1435,1435,0,0.411335266,0.457386624,1,0,0,0,1,-16.706320784,-0.563643888,-31.363706913,0.015222799,-0.006563439,0.999812532,-0.010004412,1539,658,0.427550357,0.095756820,0.064813012,0.042304387,0.268301014,80.089477994,1423,0.793831227,206.482155059,449.569910103,473.569770573,0.182788743,0.145103412,0,1,0.150314030,0.009517247,0.227554548,0.035324503,0.815004957,0.095756820,0.000002738,0.000004001,0.000011561,0.085496297,-0.059513425,-0.994559468,0.000000004,0.000000006,0.000000013,0.126541041,0.990056075,0.061451881,0.350000000,0.382836739,0.383895366,8.318815981,0.065052398,101.671847243,0,0.215060623,0.169524572,393,358,35,0.255360624,92,0,0,0,0,0,1053,93,251807,530135,192689,15,0,2245648
1433,1624181235.958301306,1624181236.058325768,1437,1436,0,0.268285248,0.367704127,1,0,0,0,1,-17.154058894,-1.200533720,-31.261095900,0.041003254,-0.028836507,0.998702668,-0.008953765,1594,585,0.367001255,0.142619759,0.078341841,0.058085953,0.393721710,63.527092953,1434,0.794577609,268.425156715,394.792924942,476.206209897,0.235579633,0.187186302,0,1,0.088670124,0.017622542,0.261440091,0.037807781,1.050385084,0.142619759,0.000003247,0.000005241,0.000009592,-0.048433702,-0.138617267,0.989160973,0.000000002,0.000000005,0.000000010,0.326609768,0.944787031,-0.026524041,0.300000000,0.365923359,0.357344816,8.728018493,0.063749339,99.941614267,0,0.212489756,0.168017251,562,509,53,0.352572146,124,0,0,0,0,0,905,127,252040,530697,192813,15,0,2246553
1434,1624181236.058298826,1624181236.158395767,1438,1437,0,0.319021473,0.388196740,1,0,0,0,1,-17.364665381,-1.429633621,-31.209907872,0.054444845,-0.036433673,0.997810099,-0.009129815,1621,511,0.315237508,0.100876575,0.070324312,0.042871413,0.334033973,76.163089108,1481,0.753301343,258.615424959,399.269728390,457.754135099,0.231809177,0.174622164,0,1,0.076293586,0.011864886,0.226626412,0.035324503,1.026946185,0.100876575,0.000002815,0.000004605,0.000009245,-0.001623989,-0.192867044,0.981223556,0.000000003,0.000000008,0.000000011,-0.152848195,-0.987906778,-0.026031278,0.250000000,0.354528354,0.301500049,8.599406622,0.064759689,98.452549809,0,0.209486131,0.165619649,453,408,45,0.279457125,86,0,0,0,0,0,1081,87,252230,531150,192899,15,0,2247634
1435,1624181236.158296347,1624181236.258373260,1439,1438,0,0.263224238,0.335545045,1,0,0,0,1,-17.607138166,-1.612618057,-31.169162019,0.067887823,-0.040129450,0.996845689,-0.008918731,1613,493,0.305641662,0.102490742,0.070986946,0.042787866,0.374238502,69.726703893,1473,0.766001669,282.194706188,377.616103646,468.509648351,0.250101559,0.191578212,0,1,0.080031385,0.006024255,0.221018204,0.035519384,1.115134377,0.102490742,0.000002737,0.000004742,0.000007890,-0.004948357,-0.135596055,0.990751848,0.000000003,0.000000007,0.000000010,0.738962393,0.673585038,0.014757312,0.250000000,0.332556753,0.310151801,8.457122944,0.061911372,95.726090688,0,0.206831459,0.164041548,434,386,48,0.269063856,78,0,0,0,0,0,1099,80,252474,531584,192977,15,0,2248733
1436,1624181236.258293867,1624181236.358297348,1440,1439,0,0.101605080,0.170701451,1,0,0,0,1,-17.873590656,-1.767043837,-31.152970744,0.078027139,-0.039244634,0.996143685,-0.008329683,1727,526,0.304574406,0.128395336,0.090884021,0.054704250,0.393748742,63.001588119,1594,0.749710997,292.559151881,400.551594904,501.928582758,0.244811317,0.183537736,0,1,0.071870878,0.009538017,0.216140869,0.036451133,1.060262927,0.128395336,0.000002726,0.000004535,0.000006745,0.022509772,-0.245825898,0.969052598,0.000000003,0.000000007,0.000000010,0.888111934,0.459369508,-0.015389842,0.250000000,0.318045318,0.310014498,8.311642495,0.054845274,93.577844315,0,0.204135740,0.162230260,477,440,37,0.276201506,113,0,0,0,0,0,1136,114,252725,532061,193090,15,0,2249869
1437,1624181236.358291626,1624181236.458192348,1441,1440,0,0.064420977,0.102803363,1,0,0,0,1,-18.141977392,-1.894061204,-31.122996550,0.085070574,-0.039960372,0.995533542,-0.008895650,1766,526,0.297848245,0.127432935,0.081538872,0.051940569,0.331023403,71.537824178,1616,0.757811452,283.095659186,410.835594015,530.692052829,0.231169583,0.175182957,0,1,0.049327437,0.015882114,0.201171052,0.036310030,1.004382233,0.127432935,0.000002629,0.000004393,0.000007009,-0.076169817,0.325631168,-0.942423738,0.000000002,0.000000006,0.000000010,0.798620006,0.600821687,-0.034919720,0.200000000,0.306927527,0.295439974,8.219171302,0.050668135,92.992931480,0,0.201402316,0.160286776,514,455,59,0.291053228,96,0,0,0,0,0,1155,97,252956,532575,193186,15,0,2251024
1438,1624181236.458289146,1624181236.558153629,1442,1441,0,0.201233954,0.283565917,1,0,0,0,1,-18.415378012,-1.982269148,-31.151725617,0.093138117,-0.040886969,0.994767576,-0.009540215,1755,472,0.268945869,0.121709062,0.069739396,0.051479527,0.341767817,60.474626287,1584,0.744386358,275.471730502,409.359074086,494.277186330,0.233627227,0.173908921,0,1,0.089202068,0.007418415,0.201171052,0.037239159,0.994318894,0.121709062,0.000002810,0.000004684,0.000006634,-0.091726854,0.264719039,-0.959953131,0.000000004,0.000000007,0.000000010,0.854896304,0.518683247,0.010954410,0.150000000,0.303194181,0.245533052,8.023733771,0.049300183,92.293975243,0,0.198242658,0.157729088,453,418,35,0.258119658,90,0,0,0,0,0,1212,90,253184,533028,193276,15,0,2252236
1439,1624181236.558286667,1624181236.658196926,1443,1442,0,0.195327791,0.242854356,1,0,0,0,1,-18.704084161,-2.095652155,-31.126603413,0.097651353,-0.039000543,0.994409867,-0.009601376,1761,492,0.279386712,0.093138750,0.068004479,0.043637832,0.272226225,72.470168380,1607,0.736788909,276.126198245,423.712303262,484.181276025,0.233210799,0.171827130,0,1,0.012058423,0.009363455,0.186747027,0.037239159,0.982416321,0.093138750,0.000002792,0.000004546,0.000007034,-0.110303437,0.205121275,-0.972501113,0.000000003,0.000000011,0.000000011,-0.013324390,-0.999910214,0.001423165,0.100000000,0.292947085,0.232596265,7.787282404,0.047855434,92.781198737,0,0.196000104,0.155844865,453,411,42,0.257240204,78,0,0,0,0,0,1229,79,253422,533481,193354,15,0,2253465
1440,1624181236.658284187,1624181236.758187771,1444,1443,0,0.153838991,0.239352802,1,0,0,0,1,-18.975160189,-2.219120289,-31.099597530,0.103106116,-0.033475063,0.994056400,-0.010021153,1802,469,0.260266371,0.098708054,0.069738592,0.044323623,0.293402932,73.417506519,1649,0.732847393,284.471057511,437.468852009,486.525440897,0.235398605,0.172511254,0,1,0.036293034,0.000460905,0.186747027,0.042059029,0.986327776,0.098708054,0.000003070,0.000004423,0.000007342,0.110351670,-0.059457642,0.992112543,0.000000003,0.000000010,0.000000014,0.967986695,-0.233514578,-0.092047272,0.050000000,0.283064054,0.188134683,7.021130998,0.040612438,93.299541883,0,0.194433991,0.154003831,477,434,43,0.264705882,96,0,0,0,0,0,1228,97,253677,533958,193450,15,0,2254693
1441,1624181236.758281708,1624181236.858248711,1445,1444,0,0.157118456,0.182456908,1,0,0,0,1,-19.244226734,-2.339673483,-31.008979314,0.105729644,-0.028504801,0.993935389,-0.010057905,1865,555,0.297587131,0.110322894,0.077853165,0.047931268,0.279598824,68.439777141,1686,0.753917181,278.529096130,462.574776978,530.000493332,0.219123703,0.165201125,0,1,0.076602943,0.009122735,0.203039951,0.042059029,0.934377974,0.110322894,0.000002962,0.000004566,0.000007699,0.157380648,-0.124785049,0.979622388,0.000000003,0.000000008,0.000000012,0.898795958,0.437441357,-0.028476037,0.050000000,0.286754562,0.183023668,6.884811069,0.036489498,91.527205169,0,0.197152696,0.155508603,495,443,52,0.265415550,106,0,0,0,0,0,1263,107,253966,534453,193556,15,0,2255956
1442,1624181236.858279467,1624181236.958216906,1446,1445,0,0.329662371,0.400572052,1,0,0,0,1,-19.546574693,-2.434685361,-30.955449155,0.099948893,-0.024859412,0.994630880,-0.010081765,1831,526,0.287274713,0.133172041,0.095091615,0.060991836,0.269494566,73.740580340,1638,0.748660189,284.413481979,429.499405746,512.392502052,0.231927124,0.173634604,0,1,0.008141210,0.017399140,0.201325730,0.042059029,0.993608536,0.133172041,0.000002918,0.000004653,0.000009031,0.198273281,-0.203732860,0.958739082,0.000000002,0.000000008,0.000000011,0.379507794,0.924974171,0.019915269,0.050000000,0.289932158,0.184145089,6.825569603,0.033915213,89.152740003,0,0.201695464,0.158316195,619,540,79,0.338066630,114,0,0,0,0,0,1097,115,254276,535072,193670,15,0,2257053
1443,1624181236.958276987,1624181237.058134317,1447,1446,0,0.304542316,0.380592919,1,0,0,0,1,-19.854874700,-2.512590081,-30.875168817,0.092404764,-0.021592747,0.995438873,-0.009826601,1827,505,0.276409414,0.129876982,0.085446510,0.058310749,0.283302409,68.782362721,1675,0.750645574,288.687199117,472.413368154,496.230768670,0.229603121,0.172350567,0,1,0.030932186,0.014731508,0.224592664,0.037986452,0.987247481,0.129876982,0.000002958,0.000004436,0.000008258,0.204298711,-0.102501301,0.973527360,0.000000002,0.000000006,0.000000010,0.450348688,0.892426373,-0.027590374,0.050000000,0.294463186,0.183775510,6.773997192,0.032749870,85.716860888,0,0.205782802,0.160861896,632,560,72,0.345922277,113,0,0,0,0,0,1082,113,254631,535704,193783,15,0,2258135
1444,1624181237.058274508,1624181237.158116579,1448,1447,0,0.267973153,0.339173334,1,0,0,0,1,-20.224166536,-2.567289181,-30.874107095,0.081097759,-0.017386977,0.996500474,-0.010375558,1820,547,0.300549451,0.090871108,0.063625599,0.043464220,0.230475015,77.026706896,1664,0.742083516,241.809286871,485.457539280,507.560145064,0.195824429,0.145318081,0,1,0.080883048,0.003686761,0.224592664,0.037986452,0.839634955,0.090871108,0.000002786,0.000003873,0.000008158,0.148522685,-0.023995765,0.988617831,0.000000003,0.000000008,0.000000011,0.295568302,0.952895230,0.068044536,0.050000000,0.293803737,0.186312969,6.810508755,0.031136841,84.606389594,0,0.208220444,0.161991276,428,399,29,0.235164835,79,0,0,0,0,0,1308,84,254841,536132,193862,15,0,2259443
1445,1624181237.158272028,1624181237.258111238,1449,1448,0,0.303503222,0.338208811,1,0,0,0,1,-20.607771046,-2.639609645,-30.901285864,0.068953936,-0.013367549,0.997479966,-0.010019054,1690,523,0.309467456,0.082767543,0.058179199,0.036771848,0.304501163,69.815215555,1573,0.749330686,248.461063764,457.737627617,472.498477517,0.210792959,0.157953632,0,1,0.078530434,0.004082843,0.216140869,0.036071485,0.910594511,0.082767543,0.000002830,0.000004169,0.000007608,0.071869535,-0.060796713,0.995559405,0.000000003,0.000000008,0.000000012,0.811914523,0.583442939,0.019726737,0.050000000,0.298467118,0.185612724,6.818572374,0.031553281,82.646284653,0,0.211042962,0.163533791,386,350,36,0.228402367,75,0,0,0,0,0,1227,77,255037,536518,193937,15,0,2260670
1446,1624181237.258269548,1624181237.358104467,1450,1449,0,0.356903918,0.484435013,1,0,0,0,1,-20.992108830,-2.726063018,-30.895970015,0.054333919,-0.008454584,0.998432218,-0.010461875,1643,517,0.314668290,0.084865372,0.058248849,0.039437868,0.357559037,77.838520488,1532,0.750237286,247.634805233,433.866468238,467.862248746,0.215453858,0.161641518,0,1,0.039019544,0.002514430,0.202289476,0.039218249,0.935184988,0.084865372,0.000002885,0.000004169,0.000007857,-0.023350935,-0.109272092,0.993737563,0.000000003,0.000000008,0.000000008,-0.555235111,-0.830283607,0.048405609,0.050000000,0.303860809,0.187091730,6.862024448,0.029558434,80.469439980,0,0.213589632,0.164762509,349,322,27,0.212416312,70,0,0,0,0,0,1224,70,255203,536867,194007,15,0,2261894
1447,1624181237.358267069,1624181237.458164215,1451,1450,0,0.576124814,0.630573006,1,0,0,0,1,-21.362850351,-2.799860344,-30.933819759,0.032452744,-0.003853584,0.999417816,-0.009797916,1533,539,0.351598174,0.121339613,0.083707826,0.049545269,0.280083593,76.373045640,1406,0.766236603,225.810662457,406.555245716,444.962755874,0.209602390,0.160605023,0,1,0.044584580,0.011581050,0.224592664,0.042237393,0.934209315,0.121339613,0.000002952,0.000004355,0.000008274,-0.027608274,-0.083623584,0.996114893,0.000000003,0.000000009,0.000000011,0.538427975,0.840114964,-0.065590879,0.050000000,0.304594321,0.187058425,6.934068541,0.029301584,79.085376048,0,0.214962750,0.165110146,413,368,45,0.269406393,109,0,0,0,0,0,1010,110,255426,537280,194116,15,0,2262904
1448,1624181237.458264828,1624181237.558275461,1452,1451,0,0.903410052,1.025790417,1,0,0,0,1,-21.689317990,-2.853563173,-30.936448929,-0.000969706,-0.002853220,0.999944606,-0.010084808,1459,542,0.371487320,0.148334795,0.101170368,0.066279112,0.217274152,86.122454249,1336,0.794167107,212.381324691,403.550778415,445.075151705,0.200169531,0.158968057,0,1,0.054529395,0.019189910,0.233345351,0.042237393,0.921214296,0.148334795,0.000002934,0.000004212,0.000009072,0.019786791,-0.023488066,-0.999528286,0.000000002,0.000000005,0.000000012,0.154031014,0.988056086,0.004429215,0.050000000,0.299798879,0.192415425,6.977010942,0.024359625,77.730347995,0,0.215315266,0.164939221,503,438,65,0.344756683,149,0,0,0,0,0,804,152,255685,537783,194265,15,0,2263708
1449,1624181237.558262348,1624181237.658341169,1453,1452,0,0.427867510,0.936702674,1,0,0,0,1,-22.024403382,-2.890988331,-30.889253524,-0.020447164,-0.002879948,0.999723229,-0.011273205,1317,530,0.402429765,0.132673368,0.105196781,0.063356949,0.195723386,91.714957096,1213,0.791604919,169.328758696,371.940957451,418.947050529,0.176344305,0.139595020,0,1,0.062356659,0.012011190,0.224592664,0.043585403,0.827428139,0.132673368,0.000003248,0.000004570,0.000010317,0.017457509,0.025773215,-0.999515371,0.000000002,0.000000006,0.000000014,0.104579283,0.994385998,-0.016114009,0.050000000,0.297739509,0.192702486,7.013705137,0.022633712,76.872812508,0,0.216106735,0.165142728,379,344,35,0.287775247,149,0,0,0,0,0,789,149,255894,538162,194414,15,0,2264497
1450,1624181237.658259869,1624181237.758284807,1454,1453,0,0.094207571,0.241082789,1,0,0,0,1,-22.396367889,-2.907283591,-30.866321461,-0.035703842,-0.002584606,0.999292644,-0.011522477,1247,538,0.431435445,0.146412441,0.078913512,0.053673187,0.169226305,136.805500869,1116,0.818653654,157.451164073,359.684352131,396.481961742,0.172338170,0.141085272,0,1,0.054504871,0.025890767,0.214898576,0.041539484,0.819886188,0.146412441,0.000003649,0.000004642,0.000014320,0.126550108,-0.037551890,-0.991249174,0.000000001,0.000000005,0.000000024,0.121388353,0.989351029,0.080308215,0.000000000,0.292618223,0.176334498,6.928912683,0.019502657,78.341934548,0,0.215739372,0.164741275,498,404,94,0.399358460,122,0,0,0,0,0,627,122,256181,538660,194536,15,0,2265124
1451,1624181237.758257389,1624181237.858182669,1455,1454,0,0.208773831,0.252090102,1,0,1,1,1,-22.847724880,-2.902248661,-30.849843263,-0.041559781,-0.002560083,0.999070076,-0.011189890,1152,452,0.392361111,0.168880193,0.130343965,0.074696210,0.162881986,146.360676921,1035,0.803918747,139.919077258,323.913179855,368.223645954,0.168160669,0.135187514,0,1,0.123510888,0.032038179,0.205535940,0.041539484,0.820752523,0.168880193,0.000004642,0.000005791,0.000020923,0.188653222,-0.029425058,-0.981602836,0.000000000,0.000000000,0.000000030,0.052182699,0.998380301,0.022665832,0.050000000,0.287629238,0.197639938,6.905319894,0.019322307,80.171393767,1,0.215391845,0.164349925,110,86,24,0.095486111,128,361,0,0,50,1,549,493,256255,538770,195026,15,0,2265673
1452,1624181237.858254910,1624181237.958103657,1456,1455,0,0.175165674,0.244267867,1,0,0,0,1,-23.214707953,-2.928658141,-30.838807687,-0.043890220,-0.001037744,0.998981285,-0.010438619,1156,475,0.410899654,0.118858663,0.089948516,0.052439840,0.091895839,174.352406918,1061,0.799560754,122.956976592,338.671159816,386.705824009,0.144939354,0.115887820,0,1,0.027804456,0.022318718,0.205535940,0.041539484,0.731334101,0.118858663,0.000005104,0.000006019,0.000028616,0.176070272,-0.056115023,-0.982776864,0.000000002,0.000000009,0.000000041,0.064314904,0.997546123,0.027664515,0.050000000,0.278808979,0.190971472,6.488161395,0.020598141,84.884540214,0,0.213499376,0.162889145,397,342,55,0.343425606,99,0,0,0,0,0,660,99,256441,539167,195125,15,0,2266333
1453,1624181237.958252668,1624181238.058162928,1457,1456,0,0.074016638,0.155308249,1,0,0,0,1,-23.467886375,-2.963515374,-30.900253760,-0.043014771,0.002032420,0.999021097,-0.010121585,1228,579,0.471498371,0.104171684,0.089138199,0.050827629,0.128386399,125.776529474,1124,0.802513047,116.163846900,388.540321296,397.320496915,0.128781231,0.103348618,0,1,0.127635854,0.004385490,0.191611907,0.041539484,0.650420178,0.104171684,0.000004005,0.000005224,0.000024145,0.148621415,-0.067556333,-0.986583913,0.000000004,0.000000007,0.000000023,0.200244969,0.979727464,0.006004024,0.050000000,0.265542213,0.190342416,6.435635007,0.018968175,87.997012040,0,0.208159456,0.158697261,265,235,30,0.215798046,119,0,0,0,0,0,842,121,256586,539432,195244,15,0,2267175
1454,1624181238.058250189,1624181238.158151150,1458,1457,0,0.172568328,0.230467156,1,0,0,0,1,-23.719348918,-2.999808606,-30.907540233,-0.042063483,0.001571929,0.999059108,-0.010444633,1226,592,0.482871126,0.119636705,0.082225184,0.055586228,0.196534358,129.429114528,1122,0.812233152,138.546867929,366.486391475,406.292336933,0.152027847,0.123482057,0,1,0.059383432,0.018264783,0.191611907,0.041325903,0.767829118,0.119636705,0.000003154,0.000004632,0.000020331,0.130553543,-0.092477315,-0.987118898,0.000000003,0.000000006,0.000000016,0.306893629,0.951170318,0.033035219,0.050000000,0.258667233,0.186154581,6.383316840,0.018444658,90.660313311,0,0.204170389,0.156140256,294,258,36,0.239804241,110,0,0,0,0,0,821,111,256738,539726,195354,15,0,2267996
1455,1624181238.158247709,1624181238.258207798,1459,1458,0,0.148668370,0.232786401,1,0,0,0,1,-23.914151646,-3.015909636,-30.868387289,-0.044734518,0.001123666,0.998933335,-0.011390915,1213,553,0.455894477,0.085699057,0.068839912,0.038860744,0.138868194,147.176509995,1111,0.798245071,124.058268450,371.143704741,391.648300789,0.139886373,0.111663608,0,1,0.090447041,0.006864717,0.197369069,0.044512250,0.704676338,0.085699057,0.000003201,0.000004876,0.000020550,0.140881718,-0.042641966,-0.989107681,0.000000003,0.000000009,0.000000019,-0.018255667,-0.999608619,-0.021197627,0.050000000,0.246898717,0.195035561,6.274273261,0.019871858,94.532803616,0,0.198659630,0.152144526,288,264,24,0.237427865,67,0,0,0,0,0,857,68,256888,540014,195421,15,0,2268853
1456,1624181238.258245230,1624181238.358241796,1460,1459,0,0.260608062,0.311379866,1,0,0,0,1,-24.131670574,-3.058250493,-30.830088455,-0.035234254,0.002058497,0.999306286,-0.011885109,1200,553,0.460833333,0.105467410,0.067703666,0.040021422,0.227798478,117.974142081,1112,0.810527950,152.210953873,340.070838295,409.025288294,0.168878019,0.136880354,0,1,0.042188008,0.006856153,0.197369069,0.044363731,0.852932294,0.105467410,0.000003319,0.000004555,0.000016992,0.169063908,-0.009729417,-0.985557068,0.000000004,0.000000007,0.000000019,0.152709696,0.987767344,0.031550324,0.050000000,0.238601204,0.196898570,6.200725216,0.019009525,97.281431314,0,0.194862965,0.149811657,331,310,21,0.275833333,96,0,0,0,0,0,771,98,257092,540345,195517,15,0,2269624
1457,1624181238.358242750,1624181238.458210945,1461,1460,0,0.291286806,0.332120284,1,0,0,0,1,-24.390854282,-3.079575055,-30.832552523,-0.033572865,0.002058978,0.999366088,-0.011663819,1195,496,0.415062762,0.122725101,0.100538309,0.060673498,0.151857857,140.086283055,1111,0.811972134,146.126896204,340.857423891,415.116720325,0.161985066,0.131527359,0,1,0.060295955,0.026140208,0.202140401,0.042985033,0.818118870,0.122725101,0.000003614,0.000004824,0.000018504,0.161796153,-0.006451543,-0.986803112,0.000000003,0.000000009,0.000000022,0.078848396,0.996571046,0.025081490,0.050000000,0.229642927,0.196500128,6.172085611,0.017268561,100.708854258,0,0.191403739,0.147628877,420,380,40,0.351464435,110,0,0,0,0,0,662,113,257251,540765,195627,15,0,2270286
1458,1624181238.458240509,1624181238.558230639,1462,1461,0,0.347958997,0.421128776,1,0,0,0,1,-24.586736819,-3.092558333,-30.811281990,-0.022272534,0.003814511,0.999671622,-0.012084378,1248,545,0.436698718,0.089712370,0.065917653,0.038599457,0.125415776,164.385843403,1160,0.804028623,128.541546363,390.535484841,413.596171399,0.137820564,0.110811678,0,1,0.019495282,0.011675547,0.188407244,0.045451777,0.696074068,0.089712370,0.000003420,0.000005006,0.000020575,0.143692727,-0.032214312,-0.989097891,0.000000003,0.000000009,0.000000021,0.116357123,0.992647556,0.033344421,0.050000000,0.218825325,0.204978583,6.058358760,0.017954396,105.904415114,0,0.186613406,0.144474015,320,289,31,0.256410256,73,0,0,0,0,0,855,73,257412,541085,195700,15,0,2271141
1459,1624181238.558238029,1624181238.658208370,1463,1462,0,0.283341244,0.333897729,1,0,0,0,1,-24.751075534,-3.137220591,-30.792255369,-0.009730977,0.006734296,0.999864350,-0.011455996,1307,565,0.432287682,0.092207604,0.068100147,0.040584341,0.141021221,135.150921659,1225,0.788670619,136.901962556,399.036038087,430.183507683,0.141702634,0.111756704,0,1,0.046744941,0.005786971,0.202140401,0.042395776,0.715680784,0.092207604,0.000003167,0.000004884,0.000018569,0.102238076,-0.086919745,-0.990955263,0.000000003,0.000000007,0.000000018,0.230195864,0.972787960,0.026333421,0.050000000,0.212265074,0.205438329,5.930626056,0.019087702,109.038452777,0,0.182037998,0.141470493,275,252,23,0.210405509,76,0,0,0,0,0,956,76,257549,541360,195776,15,0,2272097
1460,1624181238.658235550,1624181238.758174181,1464,1463,0,0.210974794,0.268185559,1,0,0,0,1,-24.922447558,-3.166298661,-30.762056351,0.003741967,0.007690526,0.999901225,-0.011153186,1274,544,0.427001570,0.078418899,0.054392653,0.032748336,0.142110944,154.041797409,1174,0.788397714,131.984699670,363.845444501,429.748771809,0.142596917,0.112423083,0,1,0.021871445,0.004907775,0.185459969,0.040493651,0.720197433,0.078418899,0.000003241,0.000004837,0.000019996,0.082381226,-0.084951355,-0.992973615,0.000000003,0.000000010,0.000000020,0.286309989,0.956151957,0.061644347,0.050000000,0.204700475,0.216692432,5.798601132,0.019092932,113.069667322,0,0.177397913,0.138466085,274,248,26,0.215070644,69,0,0,0,0,0,928,72,257701,541634,195845,15,0,2273025
1461,1624181238.758233070,1624181238.858137608,1465,1464,0,0.151497509,0.214863345,1,0,0,0,1,-25.086807351,-3.183508810,-30.721042690,0.015387775,0.008495048,0.999783771,-0.011111337,1428,555,0.388655462,0.079584234,0.057541665,0.037142266,0.189879581,119.410372520,1329,0.784358079,164.360101534,408.578830064,469.472955464,0.157672896,0.123672010,0,1,0.027975248,0.008032141,0.183973356,0.038473911,0.796339905,0.079584234,0.000003379,0.000004863,0.000017083,0.073985380,-0.075736736,-0.994379259,0.000000003,0.000000009,0.000000015,0.237451693,0.971247111,-0.017197170,0.050000000,0.200214513,0.229313938,5.647458731,0.018292117,115.618197091,0,0.174325373,0.136389629,313,286,27,0.219187675,66,0,0,0,0,0,1047,68,257868,541947,195911,15,0,2274072
1462,1624181238.858230591,1624181238.958161354,1466,1465,0,0.067972000,0.109842076,1,0,0,0,1,-25.260197983,-3.225503753,-30.687136704,0.021719779,0.009547532,0.999655118,-0.011257969,1410,573,0.406382979,0.086017597,0.060031614,0.038383223,0.176787840,124.827190960,1307,0.785841862,155.479886351,402.068544304,469.546882846,0.151378245,0.118959362,0,1,0.034538722,0.006269014,0.189349602,0.038473911,0.764548253,0.086017597,0.000003154,0.000004674,0.000016498,0.061698836,-0.087522184,-0.994250029,0.000000003,0.000000008,0.000000017,0.266184315,0.963821482,0.013930597,0.050000000,0.195579177,0.235102283,5.501087875,0.016868617,118.172527622,0,0.170297929,0.133655867,264,243,21,0.187234043,71,0,0,0,0,0,1075,71,257993,542211,195982,15,0,2275147
1463,1624181238.958228350,1624181239.058157682,1467,1466,0,0.048749917,0.102349559,1,0,0,0,1,-25.420421392,-3.269831840,-30.645572450,0.026497489,0.009122360,0.999539904,-0.011603698,1436,556,0.387186630,0.072683579,0.052799296,0.034058144,0.182829373,120.456232910,1317,0.780323650,169.982490412,402.817203603,454.886553094,0.165403099,0.129067950,0,1,0.025865459,0.005286072,0.189940061,0.037940989,0.835381929,0.072683579,0.000002884,0.000004439,0.000016008,0.051718182,-0.087015736,-0.994863554,0.000000003,0.000000008,0.000000015,0.455253409,0.890181727,-0.017911632,0.050000000,0.190555525,0.248317630,5.299125107,0.017348785,120.756221131,0,0.167087928,0.131491736,270,246,24,0.188022284,65,0,0,0,0,0,1099,67,258123,542481,196047,15,0,2276246
