frame,lidar_begin_time,lidar_end_time,received_lidar_messages,synchronized_scans,scan_update_failures,imu_angular_velocity_mean,imu_angular_velocity_max,adaptive_map,degenerate,degeneracy_mode,window_ready,pos_x,pos_y,pos_z,quat_x,quat_y,quat_z,quat_w,downsampled_points,effective_points,effective_ratio,residual_mean,residual_median,residual_mad,normal_eigen_ratio,condition_number,localizability_observed_voxels,localizability_planarity_mean,localizability_lambda_min,localizability_lambda_mid,localizability_lambda_max,localizability_f0,localizability_lambda0,observability_soft_weighting_active,observability_geometry_quality,observability_measurement_weight_mean,observability_measurement_weight_min,transition_guard_active,transition_guard_triggered,transition_guard_cooldown_frames,transition_guard_measurement_weight,translation_cov_eigen_min,translation_cov_eigen_mid,translation_cov_eigen_max,translation_weak_dir_x,translation_weak_dir_y,translation_weak_dir_z,rotation_cov_eigen_min,rotation_cov_eigen_mid,rotation_cov_eigen_max,rotation_weak_dir_x,rotation_weak_dir_y,rotation_weak_dir_z,window_degenerate_ratio,window_normal_eigen_ratio_mean,window_residual_cv,window_path_length,window_yaw_change,window_condition_number_mean,window_recent_degenerate_streak,map_added,point_to_add,point_no_need_downsample,insert_ratio,quality_rejected,invalid_quality_rejected,direction_rejected,persistent_quota_rejected,novel_accepted,novel_rejected,voxel_rejected,total_rejected,map_size,total_map_added,total_quality_rejected,total_direction_rejected,total_persistent_quota_rejected,total_voxel_rejected
1263,1706585036.642875433,1706585036.742721796,1305,1304,0,0.271301107,0.339476142,1,0,0,1,89.244150103,-1.658005846,-0.220982482,-0.047810713,0.054541397,0.016071472,0.997236722,1066,415,0.389305816,0.033524961,0.023086845,0.016210345,0.455943751,44.764929284,800,0.852441225,91.750665133,260.900411513,329.301903056,0.134541043,0.114688331,0,1.000000000,1.000000000,1.000000000,0,0,0,1.000000000,0.000006694,0.000011404,0.000012683,-0.119553984,0.977267001,0.175088701,0.000000034,0.000000044,0.000001569,0.991125013,0.022242814,0.131059016,0.000000000,0.440210879,0.076123469,1.186204763,0.398258299,43.882528263,0,64,45,19,0.060037523,8,0,0,0,0,0,989,13,14955,65980,16852,0,0,1482428
1264,1706585036.742733240,1706585036.842567921,1306,1305,0,0.454110248,0.561156658,1,0,0,1,89.286008643,-1.633171830,-0.226322483,-0.058845288,0.042743443,0.031886535,0.996841752,1203,463,0.384871155,0.037151541,0.023774925,0.016846570,0.415373865,43.216199107,885,0.852279648,100.159969796,293.519891323,360.587627643,0.132791047,0.113175107,0,1.000000000,1.000000000,1.000000000,0,0,0,1.000000000,0.000006245,0.000010448,0.000011968,-0.152840214,0.986618901,0.056771592,0.000000034,0.000000036,0.000001369,0.994792894,-0.022384643,0.099428492,0.000000000,0.440611353,0.074878626,1.151820113,0.426669521,44.100108112,0,88,68,20,0.073150457,10,0,0,0,0,0,1095,20,14985,66068,16862,0,0,1483523
1265,1706585036.842580557,1706585036.942409992,1307,1306,0,0.774899972,0.863660102,1,0,0,1,89.328905889,-1.596719437,-0.233640559,-0.075135200,0.020918888,0.057621749,0.995287313,1308,564,0.431192661,0.038628968,0.023625260,0.016424085,0.456355162,45.118241961,979,0.862558600,105.286534957,332.537752921,406.620581151,0.124681360,0.107544980,0,1.000000000,1.000000000,1.000000000,0,0,0,1.000000000,0.000005195,0.000009960,0.000011179,-0.140586045,0.982535509,0.121899705,0.000000031,0.000000034,0.000001142,0.995705719,-0.071621522,0.058655597,0.000000000,0.445878195,0.074714219,1.122152006,0.474451321,44.264660111,0,87,79,8,0.066513761,9,0,0,0,0,0,1208,13,15008,66155,16871,0,0,1484731
1266,1706585036.942421675,1706585037.042234421,1308,1307,0,0.612314865,0.695162673,1,0,0,1,89.380116965,-1.581528392,-0.237637741,-0.068925416,0.013134610,0.084930982,0.993913224,1432,554,0.386871508,0.041012550,0.030339447,0.019569251,0.430156509,45.354985015,1079,0.846730381,115.173861522,364.600193981,433.848025999,0.126062914,0.106741299,0,1.000000000,1.000000000,1.000000000,0,0,0,1.000000000,0.000005173,0.000009708,0.000010062,-0.147500720,0.102523974,0.983733893,0.000000028,0.000000035,0.000001156,0.994573446,-0.099911256,0.029006922,0.000000000,0.445329051,0.076834061,1.089677107,0.521121021,44.543802220,0,84,82,2,0.058659218,5,0,0,0,0,0,1343,5,15026,66239,16876,0,0,1486074
1267,1706585037.043043375,1706585037.142868757,1309,1308,0,0.488851697,0.525961232,1,0,0,1,89.454062649,-1.577100554,-0.249336443,-0.057136352,0.021715227,0.102828782,0.992819283,1358,520,0.382916053,0.036625782,0.025869398,0.016432643,0.362856257,44.247840014,1023,0.840227404,101.628081817,347.980063429,409.944488633,0.118233693,0.099343188,0,1.000000000,1.000000000,1.000000000,0,0,0,1.000000000,0.000005768,0.000009853,0.000010747,-0.244985127,0.701691211,0.669037915,0.000000033,0.000000037,0.000001141,0.990049951,-0.131232790,0.050784347,0.000000000,0.443947037,0.071246030,1.074491605,0.543226215,44.844013659,0,82,81,1,0.060382916,12,0,0,0,0,0,1264,12,15040,66321,16888,0,0,1487338
1268,1706585037.142880201,1706585037.242705822,1310,1309,0,0.416731569,0.454463562,1,0,0,1,89.519115747,-1.573402148,-0.247591418,-0.044854681,0.023527931,0.120975894,0.991362359,1335,558,0.417977528,0.033953206,0.023064893,0.015516083,0.445208168,43.556125152,1007,0.866722536,110.536849314,354.916048564,407.336695816,0.126647763,0.109768470,0,1.000000000,1.000000000,1.000000000,0,0,0,1.000000000,0.000005375,0.000009432,0.000010259,-0.200330038,0.370505453,0.906969451,0.000000028,0.000000038,0.000001118,0.985946034,-0.158271258,0.053484824,0.000000000,0.447644850,0.066970823,1.061617149,0.562862218,45.127941102,0,62,60,2,0.046441948,9,0,0,0,0,0,1264,9,15057,66383,16897,0,0,1488602
1269,1706585037.242718458,1706585037.342562675,1311,1310,0,0.342342999,0.376491127,1,0,0,1,89.573053444,-1.546350755,-0.245024662,-0.045635197,0.020174018,0.137742085,0.989210572,1257,540,0.429594272,0.037571120,0.023806573,0.017112710,0.365394674,41.567793972,927,0.860000470,96.631885237,335.109555507,365.478995219,0.121210999,0.104241516,0,1.000000000,1.000000000,1.000000000,0,0,0,1.000000000,0.000005644,0.000009669,0.000010361,-0.235760088,0.482422710,0.843614551,0.000000033,0.000000044,0.000001148,0.983744790,-0.171257603,0.054009450,0.000000000,0.439952324,0.065064781,1.028862673,0.564234098,45.098390247,0,71,69,2,0.056483691,13,0,0,0,0,0,1170,16,15066,66454,16910,0,0,1489772
1270,1706585037.342574835,1706585037.442407370,1312,1311,0,0.321950079,0.338874605,1,0,0,1,89.618434309,-1.520954959,-0.245190664,-0.047683216,0.017240422,0.153969417,0.986773782,1227,510,0.415647922,0.034913540,0.021194832,0.016246886,0.348832806,44.714302452,910,0.848295670,100.029435661,321.331177727,350.588446128,0.129580358,0.109922457,0,1.000000000,1.000000000,1.000000000,0,0,0,1.000000000,0.000006056,0.000009853,0.000010758,-0.198951378,0.160031689,0.966854802,0.000000031,0.000000047,0.000001174,0.981238156,-0.188738451,0.039363408,0.000000000,0.434269659,0.066903883,0.987635057,0.558301317,45.322853962,0,61,61,0,0.049714751,8,0,0,0,0,0,1158,8,15077,66515,16918,0,0,1490930
1271,1706585037.442418814,1706585037.542236090,1313,1312,0,0.283918122,0.308744344,1,0,0,1,89.666903007,-1.502446290,-0.246059240,-0.045888382,0.019338996,0.168289233,0.984479047,1192,528,0.442953020,0.035998588,0.024057238,0.016314970,0.499079359,44.269442068,849,0.856203270,105.597967848,299.213918930,322.104689493,0.145268345,0.124379232,0,1.000000000,1.000000000,1.000000000,0,0,0,1.000000000,0.000005281,0.000009685,0.000011040,-0.108860775,-0.007028612,0.994032158,0.000000031,0.000000047,0.000001040,0.973176472,-0.226467930,0.040494829,0.000000000,0.434471833,0.063543300,0.966424832,0.541255005,45.263276595,0,58,57,1,0.048657718,13,0,0,0,0,0,1121,13,15086,66573,16931,0,0,1492051
1272,1706585037.543047190,1706585037.642377138,1314,1313,0,0.298071268,0.318277665,1,0,0,1,89.713344929,-1.485696364,-0.241693493,-0.044098905,0.020225978,0.183226211,0.981872880,1164,508,0.436426117,0.032622629,0.020027350,0.014023992,0.476902730,42.695689735,845,0.851487991,106.808890216,288.393170055,324.305292186,0.148447253,0.126401054,0,1.000000000,1.000000000,1.000000000,0,0,0,1.000000000,0.000005219,0.000009770,0.000011704,-0.103576685,-0.090622522,0.990484441,0.000000036,0.000000054,0.000001102,0.972773425,-0.229546396,0.031942375,0.000000000,0.439922767,0.069703585,0.936589651,0.547492952,45.071087012,0,55,52,3,0.047250859,9,0,0,0,0,0,1100,9,15095,66628,16940,0,0,1493151
1273,1706585037.642888784,1706585037.740971804,1314,1314,0,0.289800688,0.307780896,1,0,0,1,89.754405596,-1.459778608,-0.240794512,-0.046421400,0.022032993,0.197417417,0.978971891,1096,468,0.427007299,0.035432129,0.022478772,0.015609128,0.482835246,41.326376827,789,0.846466761,91.010840029,278.872771309,297.978663396,0.136271868,0.115349607,0,1.000000000,1.000000000,1.000000000,0,0,0,1.000000000,0.000005431,0.000010260,0.000012017,-0.120623159,-0.111230571,0.986447066,0.000000038,0.000000059,0.000001230,0.963554398,-0.264659765,0.038963189,0.000000000,0.438755700,0.069566786,0.919107310,0.549982676,44.909862161,0,58,56,2,0.052919708,11,0,0,0,0,0,1027,11,15102,66686,16951,0,0,1494178
1274,1706585037.742729902,1706585037.839616060,1316,1315,0,0.299127038,0.326494491,1,0,0,1,89.797066833,-1.438267773,-0.245136319,-0.044105328,0.021174337,0.211489934,0.976154893,1030,439,0.426213592,0.035838948,0.022852884,0.015631213,0.490597053,38.809256687,757,0.852333197,86.502554959,264.473620301,294.240054645,0.134067543,0.114270218,0,1.000000000,1.000000000,1.000000000,0,0,0,1.000000000,0.000005618,0.000010715,0.000012152,-0.102678366,-0.250055771,0.962771657,0.000000043,0.000000058,0.000001150,0.950196330,-0.308361553,0.045167326,0.000000000,0.443897197,0.060009382,0.913918642,0.553261293,44.146810430,0,44,42,2,0.042718447,8,0,0,0,0,0,978,8,15108,66730,16959,0,0,1495156
1275,1706585037.842573643,1706585037.942409515,1317,1316,0,0.276323789,0.331188959,1,0,0,1,89.841262939,-1.405239971,-0.249869935,-0.039977409,0.021192679,0.225656302,0.973155645,983,413,0.420142421,0.033426016,0.023440908,0.016054610,0.438366009,37.140362355,745,0.848346071,93.645521281,252.664188479,285.708113209,0.148169115,0.125698686,0,1.000000000,1.000000000,1.000000000,0,0,0,1.000000000,0.000006295,0.000010995,0.000012635,-0.056665176,-0.354344165,0.933396631,0.000000048,0.000000061,0.000001488,0.935568624,-0.352184612,0.026025917,0.000000000,0.442401692,0.059816418,0.936373275,0.561018213,43.644928536,0,54,51,3,0.054933876,10,0,0,0,0,0,919,10,15120,66784,16969,0,0,1496075
1276,1706585037.942421198,1706585038.042262077,1318,1317,0,0.297120220,0.307156313,1,0,0,1,89.879242446,-1.368649606,-0.254070248,-0.042970443,0.018698955,0.239278057,0.969819520,930,392,0.421505376,0.034832187,0.022796412,0.015293692,0.439982612,41.501845776,698,0.834578991,84.915479793,241.941074648,255.679581426,0.145768605,0.121655415,0,1.000000000,1.000000000,1.000000000,0,0,0,1.000000000,0.000006580,0.000011084,0.000013194,-0.090238714,-0.341621465,0.935495457,0.000000041,0.000000070,0.000001629,0.928551485,-0.370503780,0.022783519,0.000000000,0.439924782,0.059152128,0.952785562,0.572458054,43.524774330,0,35,33,2,0.037634409,9,0,0,0,0,0,886,9,15127,66819,16978,0,0,1496961
1277,1706585038.043072939,1706585038.142912149,1319,1318,0,0.269713905,0.291162130,1,0,0,1,89.912427346,-1.343328242,-0.254372616,-0.045961047,0.018193037,0.253202258,0.966149684,936,400,0.427350427,0.033440211,0.023285429,0.016493636,0.442005921,39.900353509,686,0.840072292,76.834445282,239.306093066,260.149053835,0.133326103,0.112003565,0,1.000000000,1.000000000,1.000000000,0,0,0,1.000000000,0.000006474,0.000010645,0.000013334,-0.109935483,-0.305012541,0.945981786,0.000000042,0.000000053,0.000001492,0.905627848,-0.423990676,0.008373009,0.000000000,0.438180988,0.061492098,0.964512080,0.586019920,43.189487373,0,38,36,2,0.040598291,4,0,0,0,0,0,894,4,15132,66857,16982,0,0,1497855
1278,1706585038.142923594,1706585038.242763758,1320,1319,0,0.275044931,0.301313841,1,0,0,1,89.959571371,-1.311172759,-0.261805842,-0.043801850,0.018060647,0.266268936,0.962733642,864,360,0.416666667,0.034527960,0.024734557,0.016937197,0.444161344,37.778292786,648,0.841284214,79.904821814,222.752195119,242.495153557,0.146573427,0.123309910,0,1.000000000,1.000000000,1.000000000,0,0,0,1.000000000,0.000006882,0.000010597,0.000013591,-0.118600885,-0.250600794,0.960798143,0.000000045,0.000000070,0.000001675,0.901649769,-0.431359338,0.030932446,0.000000000,0.435579563,0.062201946,0.984493563,0.596454936,42.730271509,0,32,29,3,0.037037037,5,0,0,0,0,0,827,5,15139,66889,16987,0,0,1498682
1279,1706585038.242774963,1706585038.342607260,1321,1320,0,0.279202211,0.312404493,1,0,0,1,89.999776245,-1.279965654,-0.265040336,-0.040811592,0.018344604,0.280146043,0.958914013,838,335,0.399761337,0.029219067,0.020024987,0.012844730,0.294416012,38.992279112,635,0.835364305,62.791746697,216.769353450,250.895233527,0.118373074,0.098884640,0,1.000000000,1.000000000,1.000000000,0,0,0,1.000000000,0.000008355,0.000011046,0.000014774,-0.143729085,-0.224910131,0.963720594,0.000000052,0.000000084,0.000001852,0.894691205,-0.446189634,0.021034704,0.000000000,0.426610365,0.071397691,0.998945932,0.607958276,42.350883164,0,40,38,2,0.047732697,3,0,0,0,0,0,795,3,15143,66929,16990,0,0,1499477
1280,1706585038.342619181,1706585038.442446947,1322,1321,0,0.287761199,0.305636436,1,0,0,1,90.035399744,-1.244415497,-0.264904779,-0.039910645,0.018830356,0.294165720,0.954735088,802,366,0.456359102,0.031046147,0.020422331,0.013807602,0.407858350,37.467240965,592,0.853679759,66.618517528,206.376331788,232.383567942,0.131819079,0.112531280,0,1.000000000,1.000000000,1.000000000,0,0,0,1.000000000,0.000007843,0.000011098,0.000014343,-0.097667608,-0.211798198,0.972420980,0.000000044,0.000000060,0.000001654,0.870178577,-0.492650526,0.009203425,0.000000000,0.428399820,0.075965238,1.009049803,0.616601639,41.837485842,0,34,34,0,0.042394015,5,0,0,0,0,0,763,5,15149,66963,16995,0,0,1500240
1281,1706585038.442459106,1706585038.542282581,1323,1322,0,0.315085794,0.335704210,1,0,0,1,90.080716411,-1.216038753,-0.270511670,-0.039713936,0.020568903,0.309479591,0.949853729,773,309,0.399741268,0.029944434,0.020329075,0.013853227,0.424204784,42.768307285,584,0.837201374,65.036722169,187.298526543,236.590353843,0.133019670,0.111364250,0,1.000000000,1.000000000,1.000000000,0,0,0,1.000000000,0.000008041,0.000012827,0.000015539,-0.073495510,-0.257709353,0.963423219,0.000000054,0.000000075,0.000001937,0.839268388,-0.543712600,0.002276415,0.000000000,0.427343884,0.083032899,1.020737581,0.626770836,41.824902538,0,30,29,1,0.038809832,3,0,0,0,0,0,740,3,15150,66993,16998,0,0,1500980
1282,1706585038.543093681,1706585038.642919779,1324,1323,0,0.354299865,0.371817460,1,0,0,1,90.129602168,-1.175535975,-0.276919859,-0.035267495,0.022224324,0.325474056,0.944631633,722,343,0.475069252,0.033159748,0.022410339,0.015263619,0.296542897,46.427445950,546,0.858171025,54.190368963,188.080794892,226.290215600,0.115652658,0.099249760,0,1.000000000,1.000000000,1.000000000,0,0,0,1.000000000,0.000008697,0.000011493,0.000015789,-0.125317136,-0.176708900,0.976252826,0.000000037,0.000000061,0.000001792,0.828860010,-0.557666189,0.044715830,0.000000000,0.420853675,0.080264259,1.036331575,0.634917747,42.080865501,0,34,31,3,0.047091413,3,0,0,0,0,0,685,3,15157,67027,17001,0,0,1501665
1283,1706585038.642931461,1706585038.742757559,1325,1324,0,0.372722107,0.405844111,1,0,0,1,90.167168442,-1.135156862,-0.271288776,-0.031093408,0.023769540,0.342795457,0.938594419,638,289,0.452978056,0.031494393,0.019946352,0.013357753,0.241114074,60.403482668,472,0.848633285,38.434446632,140.804150579,221.316313425,0.095953003,0.081428912,0,1.000000000,1.000000000,1.000000000,0,0,0,1.000000000,0.000008931,0.000011979,0.000019151,-0.149822289,-0.098897867,0.983754285,0.000000031,0.000000128,0.000002651,0.858845251,-0.507220224,0.071501599,0.000000000,0.410112192,0.082672750,1.042806829,0.640141379,42.862793170,0,20,20,0,0.031347962,3,0,0,0,0,0,615,3,15160,67047,17004,0,0,1502280
1284,1706585038.742769718,1706585038.842601776,1326,1325,0,0.353586768,0.367222303,1,0,0,1,90.199499093,-1.091344555,-0.265272673,-0.024318214,0.023877739,0.360147231,0.932272734,564,271,0.480496454,0.029511827,0.020786938,0.013807579,0.269570496,44.966556089,387,0.855387878,32.796769905,115.692691358,182.545647668,0.099073388,0.084746175,0,1.000000000,1.000000000,1.000000000,0,0,0,1.000000000,0.000009732,0.000013781,0.000021339,-0.088776423,-0.201226260,0.975513577,0.000000073,0.000000161,0.000004082,0.835512011,-0.546593327,0.056173070,0.000000000,0.402822023,0.087497532,1.040820945,0.624492693,42.950311019,0,19,19,0,0.033687943,4,0,0,0,0,0,541,4,15160,67066,17008,0,0,1502821
1285,1706585038.842613459,1706585038.942022562,1327,1326,0,0.335389882,0.359904180,1,0,0,1,90.236489927,-1.048552256,-0.255097991,-0.024482013,0.026231815,0.376251965,0.925822327,455,231,0.507692308,0.029267761,0.017626422,0.013732781,0.239406359,42.469661040,324,0.860658777,29.012006466,98.502591833,151.338845585,0.104040338,0.089543230,0,1.000000000,1.000000000,1.000000000,0,0,0,1.000000000,0.000010895,0.000016073,0.000024079,-0.042975295,-0.262449068,0.963988387,0.000000093,0.000000211,0.000005078,0.843953820,-0.529659144,0.084871317,0.000000000,0.391974583,0.088608802,1.044726878,0.603233281,42.817881973,0,15,15,0,0.032967033,4,0,0,0,0,0,436,4,15161,67081,17012,0,0,1503257
1286,1706585038.942434311,1706585039.040669203,1328,1327,0,0.355027276,0.376912409,1,1,1,1,90.267589308,-0.998240819,-0.252345569,-0.025924357,0.025852257,0.392450923,0.919043993,372,172,0.462365591,0.027507927,0.020630700,0.012618094,0.254805315,42.685024536,262,0.851740282,25.138853533,75.991226450,122.025874023,0.112651503,0.095949823,0,1.000000000,1.000000000,1.000000000,0,0,0,1.000000000,0.000012290,0.000018475,0.000029076,-0.009304589,-0.292864929,0.956108549,0.000000117,0.000000323,0.000009331,0.831011826,-0.552087918,0.067957890,0.050000000,0.383207023,0.083985900,1.028942066,0.602826999,42.684383949,1,6,6,0,0.016129032,1,7,0,0,0,0,358,8,15161,67087,17020,0,0,1503615
1287,1706585039.043077469,1706585039.139338255,1329,1328,0,0.330246275,0.361919609,1,1,1,1,90.298303514,-0.949329995,-0.243187931,-0.024708081,0.027293540,0.408344279,0.912085261,307,151,0.491856678,0.027491291,0.016755094,0.009974974,0.313639856,48.314599043,210,0.864091395,19.606759995,61.619422566,100.233010427,0.108050519,0.093365524,0,1.000000000,1.000000000,1.000000000,0,0,0,1.000000000,0.000013393,0.000019891,0.000035771,0.065351696,-0.323158838,0.944085548,0.000000135,0.000000517,0.000010080,0.809077254,-0.581123269,0.087691178,0.100000000,0.380746203,0.088778944,1.022236995,0.600630237,42.887721900,2,4,4,0,0.013029316,0,5,0,0,0,0,298,5,15162,67091,17025,0,0,1503913
1288,1706585039.142918587,1706585039.242747068,1330,1329,0,0.353957898,0.369460516,1,1,1,1,90.331837556,-0.895626781,-0.246347603,-0.024098192,0.026547748,0.424974528,0.904494967,276,136,0.492753623,0.031351417,0.022162619,0.015466795,0.180464424,39.032151983,192,0.867944482,14.577314659,54.685580459,97.382445466,0.087475081,0.075923514,0,1.000000000,1.000000000,1.000000000,0,0,0,1.000000000,0.000015010,0.000024118,0.000041313,0.081417223,-0.273982640,0.958282186,0.000000200,0.000000418,0.000015830,0.807686967,-0.584767615,0.075422814,0.150000000,0.367509016,0.088916377,1.025233328,0.603271087,42.661523242,3,8,8,0,0.028985507,3,5,0,0,0,0,259,9,15163,67099,17033,0,0,1504172
1289,1706585039.242758512,1706585039.341569185,1331,1330,0,0.345798168,0.357951574,1,1,1,1,90.350953290,-0.850161723,-0.247291421,-0.023388728,0.027697011,0.442065174,0.896250091,237,114,0.481012658,0.028526755,0.020525763,0.013213927,0.134772621,43.062610060,152,0.865162532,7.445444855,43.310078930,80.749181102,0.056617327,0.048983190,0,1.000000000,1.000000000,1.000000000,0,0,0,1.000000000,0.000017332,0.000029307,0.000050391,0.116531679,-0.269792553,0.955841172,0.000000267,0.000000712,0.000014878,0.783807113,-0.615596010,0.081779961,0.200000000,0.355977913,0.085928900,1.022558748,0.608432970,42.736264046,4,3,3,0,0.012658228,2,7,0,0,0,0,225,9,15163,67102,17042,0,0,1504397
1290,1706585039.342594385,1706585039.439912796,1332,1331,0,0.370355870,0.381717307,1,1,1,1,90.373338244,-0.808123168,-0.238404533,-0.022849467,0.028730312,0.459592329,0.887371040,163,72,0.441717791,0.026039063,0.018414496,0.011532456,0.103670276,51.007693254,110,0.852188539,6.219763295,19.751719593,67.769256432,0.066350696,0.056543303,0,1.000000000,1.000000000,1.000000000,0,0,0,1.000000000,0.000021113,0.000040582,0.000067018,0.201429194,-0.320210850,0.925684229,0.000000421,0.000002579,0.000022709,0.749846385,-0.658486021,0.064238306,0.250000000,0.343719787,0.093460797,1.019118033,0.618899853,43.050933586,5,3,3,0,0.018404908,3,3,0,0,0,0,154,6,15164,67105,17048,0,0,1504551
1291,1706585039.442434788,1706585039.532320976,1332,1332,0,0.383565079,0.408021922,1,1,1,1,90.399487158,-0.763929921,-0.234359023,-0.026727543,0.035185806,0.475065434,0.878840390,130,54,0.415384615,0.020746208,0.018182414,0.008372268,0.044806200,73.164699881,85,0.847988040,2.905344134,14.951126324,54.222512944,0.040307785,0.034180519,0,1.000000000,1.000000000,1.000000000,0,0,0,1.000000000,0.000027429,0.000056227,0.000092623,0.249164646,-0.294652818,0.922549021,0.000000789,0.000005353,0.000033306,0.765504662,-0.640048196,0.065885657,0.300000000,0.321006129,0.116840343,1.021064204,0.623785377,44.495696477,6,6,6,0,0.046153846,1,2,0,0,0,0,121,3,15167,67111,17051,0,0,1504672
1292,1706585039.543083429,1706585039.631068468,1333,1333,0,0.381901498,0.414962676,1,1,1,1,90.424407827,-0.713778911,-0.224178477,-0.022954462,0.038987812,0.493276616,0.868695127,111,46,0.414414414,0.036852638,0.025145179,0.017887856,0.037174246,120.569589533,72,0.848010133,2.311667335,11.287593814,47.457468415,0.037860975,0.032106491,0,1.000000000,1.000000000,1.000000000,0,0,0,1.000000000,0.000039598,0.000079668,0.000129836,0.305880477,-0.252925037,0.917859499,0.000001997,0.000010216,0.000043887,0.800705770,-0.594029552,0.077454258,0.350000000,0.299019705,0.123154805,1.029418946,0.637362526,48.389391467,7,1,1,0,0.009009009,2,3,0,0,0,0,105,5,15167,67112,17056,0,0,1504777
1293,1706585039.642925262,1706585039.729507208,1334,1334,0,0.400240789,0.436856569,1,1,1,1,90.452006415,-0.667357335,-0.213354668,-0.030210737,0.038964309,0.510291871,0.858586804,86,45,0.523255814,0.025563727,0.023369194,0.013591939,0.019305760,138.402978548,55,0.850793547,1.454182000,7.427618227,37.911844835,0.031076485,0.026439673,0,1.000000000,1.000000000,1.000000000,0,0,0,1.000000000,0.000056951,0.000110760,0.000179547,0.324835012,-0.217237469,0.920483622,0.000003612,0.000024232,0.000038083,0.915690495,-0.389442942,0.099222538,0.400000000,0.275843231,0.126153955,1.036524428,0.647504396,53.243221553,8,1,1,0,0.011627907,0,3,0,0,0,0,82,3,15167,67113,17059,0,0,1504859
1294,1706585039.742762327,1706585039.842582464,1336,1335,0,0.352375564,0.383277658,1,1,1,1,90.482012034,-0.606899822,-0.200584055,-0.038383175,0.039613070,0.527058255,0.848037224,61,29,0.475409836,0.017273762,0.014767280,0.008486179,0.012124317,100.303779087,41,0.856458291,1.036872577,5.780234339,28.297683015,0.029528087,0.025289575,0,1.000000000,1.000000000,1.000000000,0,0,0,1.000000000,0.000088923,0.000161988,0.000254108,0.378020631,-0.188709218,0.906360432,0.000006343,0.000025608,0.000057292,0.948213509,-0.290950772,0.127431510,0.450000000,0.251919594,0.155883604,1.049839697,0.657217179,56.317947673,9,1,1,0,0.016393443,0,1,0,0,0,0,59,1,15166,67114,17060,0,0,1504918
1295,1706585039.842594862,1706585039.942424536,1337,1336,0,0.370014100,0.390195436,1,1,1,1,90.510361452,-0.555215696,-0.193061706,-0.034808579,0.044842588,0.546139236,0.835768772,44,21,0.477272727,0.020263778,0.016591072,0.013283513,0.016789146,243.981398111,30,0.862700538,0.955533970,2.667477321,22.258004845,0.036920265,0.031851132,0,1.000000000,1.000000000,1.000000000,0,0,0,1.000000000,0.000124917,0.000212664,0.000343005,0.403781679,-0.176754280,0.897618115,0.000010126,0.000051744,0.000067251,-0.088848458,0.994950545,-0.046683667,0.500000000,0.230840751,0.170821829,1.056361312,0.675414416,66.659999461,10,2,2,0,0.045454545,0,1,0,0,0,0,41,1,15166,67116,17061,0,0,1504959
1296,1706585043.942761898,1706585044.029080153,1377,1360,33,0.269825708,0.283083195,1,1,1,1,91.003985755,3.346900623,0.400323912,-0.000401264,-0.205108856,0.868229045,0.451783710,135,25,0.185185185,0.121229338,0.089670685,0.059852079,0.001664630,1452.437146240,22,0.974193052,0.095808261,0.464687900,20.871750977,0.004470285,0.004354921,0,1.000000000,1.000000000,1.000000000,0,0,0,1.000000000,0.000439876,0.008868463,0.048420069,0.105077942,0.585987268,-0.803478405,0.000000000,0.000176833,0.000821418,0.727535913,-0.593665026,0.343879823,0.550000000,0.208924852,0.624281462,4.992341414,1.706685098,137.206764484,11,41,14,27,0.303703704,11,65,0,0,32,0,8,86,15203,67157,17137,0,0,1504967
1297,1706585044.042607307,1706585044.140586376,1379,1361,33,0.292790152,0.304025102,1,1,1,1,90.642376714,3.298066948,0.464022360,0.013638311,-0.207665772,0.879800731,0.427363542,144,90,0.625000000,0.068889737,0.041541973,0.030124025,0.008121595,223.545024958,63,0.946496195,1.950619005,3.199677894,54.478963405,0.032712447,0.030962206,0,1.000000000,1.000000000,1.000000000,0,0,0,1.000000000,0.000088688,0.001474494,0.011493970,0.047616603,0.557916158,-0.828530156,0.000004212,0.000018250,0.000209149,0.690111371,-0.698147019,0.190622754,0.600000000,0.187230635,0.632944409,5.305202949,1.737786771,146.388998056,12,45,40,5,0.312500000,19,42,0,0,0,0,34,65,15225,67202,17198,0,0,1505001
1298,1706585044.142445087,1706585044.239396095,1380,1362,33,0.313607315,0.346011026,1,1,1,1,90.750272893,3.700212703,0.053367523,0.055467016,-0.183362386,0.903136321,0.384247877,175,99,0.565714286,0.081410633,0.059303153,0.039087795,0.011683927,162.703422237,84,0.953954467,2.048700201,3.568016569,74.515458440,0.025566512,0.024389288,0,1.000000000,1.000000000,1.000000000,0,0,0,1.000000000,0.000073281,0.000648031,0.003676057,0.047011814,-0.528313491,0.847746864,0.000001493,0.000011996,0.000070918,0.547957501,-0.826590252,0.128417806,0.650000000,0.165606764,0.652079601,5.839012956,1.807795963,152.635254529,13,32,27,5,0.182857143,23,56,0,0,0,0,60,83,15238,67234,17277,0,0,1505061
