frame,lidar_begin_time,lidar_end_time,received_lidar_messages,synchronized_scans,scan_update_failures,imu_angular_velocity_mean,imu_angular_velocity_max,adaptive_map,degenerate,degeneracy_mode,window_ready,pos_x,pos_y,pos_z,quat_x,quat_y,quat_z,quat_w,downsampled_points,effective_points,effective_ratio,residual_mean,residual_median,residual_mad,normal_eigen_ratio,condition_number,localizability_observed_voxels,localizability_planarity_mean,localizability_lambda_min,localizability_lambda_mid,localizability_lambda_max,localizability_f0,localizability_lambda0,observability_soft_weighting_active,observability_geometry_quality,observability_measurement_weight_mean,observability_measurement_weight_min,transition_guard_active,transition_guard_triggered,transition_guard_cooldown_frames,transition_guard_measurement_weight,translation_cov_eigen_min,translation_cov_eigen_mid,translation_cov_eigen_max,translation_weak_dir_x,translation_weak_dir_y,translation_weak_dir_z,rotation_cov_eigen_min,rotation_cov_eigen_mid,rotation_cov_eigen_max,rotation_weak_dir_x,rotation_weak_dir_y,rotation_weak_dir_z,window_degenerate_ratio,window_normal_eigen_ratio_mean,window_residual_cv,window_path_length,window_yaw_change,window_condition_number_mean,window_recent_degenerate_streak,map_added,point_to_add,point_no_need_downsample,insert_ratio,quality_rejected,invalid_quality_rejected,direction_rejected,persistent_quota_rejected,novel_accepted,novel_rejected,voxel_rejected,total_rejected,map_size,total_map_added,total_quality_rejected,total_direction_rejected,total_persistent_quota_rejected,total_voxel_rejected
2202,1624181317.556315422,1624181317.656228542,2207,2206,0,0.251568773,0.290363475,1,0,0,1,-35.026383766,-30.961680706,-29.531158891,0.058018966,-0.019335111,0.899197697,0.433247568,1418,401,0.282792666,0.074692193,0.054458501,0.035460056,0.173408314,104.587655425,1332,0.735600936,203.762287987,316.874167440,459.183991637,0.207958804,0.152974691,0,1.000000000,1.000000000,1.000000000,0,0,0,1.000000000,0.000003386,0.000005317,0.000011748,-0.014162407,0.180679455,-0.983440065,0.000000003,0.000000009,0.000000016,0.970858671,-0.239565650,-0.006460730,0.000000000,0.159630488,0.110291637,4.460641562,0.688367655,125.812883175,0,160,138,22,0.112834979,26,0,0,0,0,0,1230,28,312500,672654,198184,53,0,2955304
2203,1624181317.656312943,1624181317.756201267,2208,2207,0,0.312429616,0.348045079,1,0,0,1,-35.162676704,-30.720962707,-29.549306695,0.057662580,-0.018856787,0.893259091,0.445429730,1371,394,0.287381473,0.095234822,0.062556914,0.042622071,0.218020347,98.381711849,1295,0.733316416,199.858844339,309.371513772,440.414400685,0.210456429,0.154331154,0,1.000000000,1.000000000,1.000000000,0,0,0,1.000000000,0.000003346,0.000005358,0.000011044,-0.007155950,-0.214424004,0.976714461,0.000000003,0.000000009,0.000000015,0.995272101,-0.096678169,-0.009315374,0.000000000,0.162264780,0.112716868,4.453406658,0.672769812,123.869002654,0,201,187,14,0.146608315,50,0,0,0,0,0,1119,51,312572,672855,198234,53,0,2956423
2204,1624181317.756310463,1624181317.856261969,2209,2208,0,0.344930626,0.375084285,1,0,0,1,-35.291151154,-30.491152747,-29.542579818,0.057264425,-0.019908994,0.886880296,0.458004102,1405,384,0.273309609,0.085880976,0.059544722,0.039171600,0.221131867,94.041424294,1323,0.720892052,199.161378549,310.233507832,444.345297879,0.208821419,0.150537701,0,1.000000000,1.000000000,1.000000000,0,0,0,1.000000000,0.000003237,0.000005513,0.000011157,-0.034264421,-0.208795449,0.977358895,0.000000004,0.000000009,0.000000012,0.998262616,-0.048476418,-0.033493066,0.000000000,0.164175550,0.112757685,4.482793690,0.659059121,120.697104502,0,165,158,7,0.117437722,40,0,0,0,0,0,1198,42,312631,673020,198274,53,0,2957621
2205,1624181317.856308222,1624181317.956162453,2210,2209,0,0.391175920,0.446967070,1,0,0,1,-35.424116199,-30.271711814,-29.546183575,0.051551416,-0.016681914,0.879526328,0.472755331,1373,390,0.284049527,0.079330301,0.057854247,0.039238560,0.186102137,96.882699436,1299,0.721614090,191.008034827,287.547430658,458.821236935,0.203768703,0.147042367,0,1.000000000,1.000000000,1.000000000,0,0,0,1.000000000,0.000003175,0.000005970,0.000011477,-0.021582147,-0.273160891,0.961726229,0.000000004,0.000000008,0.000000014,0.997440135,0.065511671,-0.028660046,0.000000000,0.165996594,0.112713856,4.490206135,0.649461177,117.732104151,0,175,157,18,0.127458121,46,0,0,0,0,0,1152,46,312694,673195,198320,53,0,2958773
2206,1624181317.956305742,1624181318.056109190,2211,2210,0,0.586536005,0.799705225,1,0,0,1,-35.552241556,-30.055829613,-29.528484344,0.037190123,-0.007927877,0.872021228,0.487988751,1390,448,0.322302158,0.134439772,0.097253864,0.059917344,0.196931462,106.622667646,1300,0.755435532,204.660799017,301.020632450,476.384759990,0.208398172,0.157431384,0,1.000000000,1.000000000,1.000000000,0,0,0,1.000000000,0.000003147,0.000005899,0.000011562,0.004834686,-0.249553897,0.968348841,0.000000003,0.000000009,0.000000012,0.875969691,-0.481217562,0.033267979,0.000000000,0.168969936,0.169891616,4.492422469,0.641373907,114.335995160,0,342,311,31,0.246043165,72,0,0,0,0,0,975,73,312803,673537,198392,53,0,2959748
2207,1624181318.056303263,1624181318.156105280,2212,2211,0,0.858289439,1.097731544,1,1,1,1,-35.660836465,-29.834250520,-29.542417726,0.009750649,0.012257767,0.865858518,0.500043697,1348,408,0.302670623,0.230301630,0.158019951,0.097164094,0.180112253,105.184929389,1201,0.795103124,185.543071069,320.772295275,448.603485479,0.194302449,0.154490484,0,1.000000000,1.000000000,1.000000000,1,1,5,0.250000000,0.000005388,0.000009169,0.000016943,-0.002449877,-0.235842129,0.971788294,0.000000012,0.000000035,0.000000052,0.274104039,-0.946963729,0.167710082,0.050000000,0.168602231,0.378562564,4.300213052,0.584918712,113.292664912,1,0,0,0,0.000000000,0,0,0,0,0,0,0,1348,312803,673537,198392,53,0,2959748
2208,1624181318.156300783,1624181318.256016254,2213,2212,0,1.173056106,1.261772483,1,1,1,1,-35.725572533,-29.659162033,-29.533030403,-0.024736665,0.040874899,0.861093529,0.506196874,1369,413,0.301680058,0.269553258,0.225331024,0.136024602,0.146716450,147.258472858,1146,0.819891180,153.101650872,385.716777961,400.776863075,0.162944251,0.133596554,0,1.000000000,1.000000000,1.000000000,1,1,5,0.250000000,0.000007978,0.000012877,0.000024794,-0.030977505,-0.137199457,0.990058939,0.000000012,0.000000045,0.000000072,0.233135273,-0.964417114,0.124689912,0.100000000,0.166362193,0.514821842,4.325351190,0.559659521,114.113720935,2,0,0,0,0.000000000,0,0,0,0,0,0,0,1369,312803,673537,198392,53,0,2959748
2209,1624181318.256298304,1624181318.355954409,2213,2213,0,0.909808384,1.037237612,1,1,1,1,-35.824624083,-29.541764646,-29.478190645,-0.054779508,0.055550249,0.855562546,0.511787167,1317,498,0.378132118,0.261510874,0.157084126,0.119421749,0.154841768,178.237007414,1195,0.821289833,150.052179308,403.611589658,427.777581732,0.152889604,0.125566677,0,1.000000000,1.000000000,1.000000000,1,1,5,0.250000000,0.000009707,0.000014838,0.000032801,-0.024670694,0.076441528,0.996768805,0.000000010,0.000000038,0.000000050,0.592862154,-0.777566051,0.209536401,0.150000000,0.165222883,0.565537895,4.312984230,0.537122605,116.215454774,3,0,0,0,0.000000000,0,0,0,0,0,0,0,1317,312803,673537,198392,53,0,2959748
2210,1624181318.356296062,1624181318.455929041,2215,2214,0,0.578110262,0.752105866,1,0,0,1,-35.938608554,-29.340315521,-29.534757933,-0.085192331,0.072114057,0.851808150,0.511824878,1442,591,0.409847434,0.146685057,0.102638472,0.067247166,0.184026915,141.576756352,1361,0.793338946,189.013887866,436.232924896,454.487492786,0.175055925,0.138878683,0,1.000000000,1.000000000,1.000000000,1,0,4,0.250000000,0.000009271,0.000013472,0.000040009,0.046831462,-0.223673594,-0.973538359,0.000000013,0.000000029,0.000000039,-0.242375520,0.956693333,-0.161220264,0.150000000,0.167355901,0.553715251,4.208126053,0.468779229,116.868606498,0,0,0,0,0.000000000,0,0,0,0,0,0,0,1442,312803,673537,198392,53,0,2959748
2211,1624181318.456293583,1624181318.556233168,2216,2215,0,0.269234006,0.406808292,1,1,1,1,-36.057419418,-29.095611954,-29.566434312,-0.107800733,0.086297801,0.848251052,0.511274725,1602,597,0.372659176,0.170674681,0.124966901,0.069456832,0.190146354,115.736725717,1498,0.801408120,249.662205022,460.069734193,490.777424824,0.207963563,0.166663688,0,1.000000000,1.000000000,1.000000000,1,0,3,0.250000000,0.000009274,0.000012456,0.000043675,0.072658556,-0.289772245,-0.954333684,0.000000012,0.000000020,0.000000049,0.343093771,-0.930229738,0.130227872,0.200000000,0.169018504,0.543424513,4.280305059,0.436596999,117.159723885,1,0,0,0,0.000000000,0,0,0,0,0,0,0,1602,312803,673537,198392,53,0,2959748
2212,1624181318.556291103,1624181318.656329155,2217,2216,0,0.067270978,0.160471769,1,1,1,1,-36.170677146,-28.859755845,-29.585835491,-0.120412631,0.095852243,0.845824939,0.510777170,1609,664,0.412678682,0.173705620,0.126851705,0.073959852,0.193148124,126.073418786,1484,0.810095941,234.615828460,466.672745483,500.893802908,0.195158266,0.158096919,0,1.000000000,1.000000000,1.000000000,1,0,2,0.250000000,0.000008958,0.000011658,0.000046826,0.090777480,-0.353417795,-0.931050649,0.000000011,0.000000019,0.000000048,0.286474698,-0.949889428,0.125069265,0.250000000,0.170640577,0.537497947,4.369871201,0.405169903,116.918363328,2,0,0,0,0.000000000,0,0,0,0,0,0,0,1609,312803,673537,198392,53,0,2959748
2213,1624181318.656288624,1624181318.756383896,2218,2217,0,0.153651279,0.241151052,1,1,1,1,-36.256715778,-28.682691446,-29.579172016,-0.124652234,0.099699280,0.844800538,0.510719027,1647,681,0.413479053,0.157927567,0.102400494,0.065292518,0.232468454,133.359615580,1529,0.799570499,237.471544014,482.259635737,502.812112976,0.194243873,0.155311670,0,1.000000000,1.000000000,1.000000000,1,0,1,0.250000000,0.000008297,0.000011363,0.000051073,0.101119812,-0.378002490,-0.920265669,0.000000011,0.000000023,0.000000037,0.303684332,-0.949840187,0.074695687,0.300000000,0.174868480,0.519864458,4.392637335,0.374725360,116.810557008,3,0,0,0,0.000000000,0,0,0,0,0,0,0,1647,312803,673537,198392,53,0,2959748
2214,1624181318.756286144,1624181318.856516123,2219,2218,0,0.255704999,0.321145420,1,0,0,1,-36.316461524,-28.541285635,-29.568490247,-0.120277815,0.098506566,0.845369654,0.511057582,1666,671,0.402761104,0.114744013,0.079772208,0.047334751,0.276295618,135.787874271,1537,0.789896031,232.686848465,469.597970008,511.785380503,0.191658480,0.151390272,0,1.000000000,1.000000000,1.000000000,0,0,0,0.250000000,0.000008222,0.000010766,0.000052355,0.100762709,-0.376625174,-0.920869347,0.000000013,0.000000023,0.000000036,0.489209155,-0.850052138,0.195155744,0.300000000,0.181294089,0.508103227,4.352006642,0.347402166,117.761397067,0,394,338,56,0.236494598,116,0,0,0,0,0,1156,116,312988,673931,198508,53,0,2960904
2215,1624181318.856283903,1624181318.956516743,2220,2219,0,0.308170961,0.346440517,1,0,0,1,-36.397538809,-28.337343945,-29.483108002,-0.108460971,0.093316485,0.846688485,0.512490840,1620,666,0.411111111,0.088429937,0.067730123,0.040591801,0.168276846,150.688192727,1528,0.794277063,207.282552923,490.653793454,515.719005712,0.170791941,0.135656121,0,1.000000000,1.000000000,1.000000000,0,0,0,1.000000000,0.000003613,0.000005516,0.000034843,0.079233278,-0.362080783,-0.928773166,0.000000003,0.000000010,0.000000017,0.293657376,-0.955369421,0.032165428,0.300000000,0.182617356,0.499820792,4.363124594,0.323123155,119.667649960,0,266,235,31,0.164197531,86,0,0,0,0,0,1267,87,313129,674197,198594,53,0,2962171
2216,1624181318.956281424,1624181319.056463957,2221,2220,0,0.340896753,0.380540135,1,0,0,1,-36.444766441,-28.218072387,-29.442941587,-0.095237831,0.085521849,0.848064250,0.514201124,1547,635,0.410471881,0.079462111,0.058191252,0.035863589,0.206734386,159.333069566,1447,0.787084618,189.291784845,448.392233615,501.227423691,0.166204130,0.130816714,0,1.000000000,1.000000000,1.000000000,0,0,0,1.000000000,0.000002958,0.000004006,0.000027249,0.049440786,-0.367121111,-0.928858277,0.000000003,0.000000008,0.000000013,0.285819611,-0.956314732,0.061394485,0.300000000,0.185118462,0.499724110,4.267349439,0.301304045,122.507154118,0,236,204,32,0.152553329,60,0,0,0,0,0,1250,61,313235,674433,198654,53,0,2963421
2217,1624181319.056278944,1624181319.156353474,2222,2221,0,0.356520912,0.388375340,1,0,0,1,-36.484666698,-28.150562049,-29.426206540,-0.080862713,0.077607777,0.849446134,0.515635065,1518,615,0.405138340,0.067215443,0.048443168,0.030954498,0.204999020,151.655665684,1427,0.789092821,184.839733465,450.263717320,490.932005284,0.164150900,0.129530297,0,1.000000000,1.000000000,1.000000000,0,0,0,1.000000000,0.000002800,0.000003652,0.000024041,0.028450495,-0.360294718,-0.932404572,0.000000004,0.000000007,0.000000012,-0.072578681,0.996998381,-0.026954851,0.300000000,0.188329351,0.503496073,4.140414405,0.280179403,123.807371644,0,204,181,23,0.134387352,31,0,0,0,0,0,1283,31,313334,674637,198685,53,0,2964704
2218,1624181319.156276464,1624181319.256229639,2223,2222,0,0.341248687,0.398279011,1,0,0,1,-36.506944021,-28.093213591,-29.395556904,-0.065896259,0.069135901,0.850518568,0.517200227,1486,567,0.381561238,0.071504654,0.054392576,0.035182528,0.186401562,175.418380775,1404,0.767217880,163.413120713,444.982000891,468.778781412,0.151705421,0.116391112,0,1.000000000,1.000000000,1.000000000,0,0,0,1.000000000,0.000002900,0.000004106,0.000024344,0.036754898,-0.335538934,-0.941309036,0.000000003,0.000000010,0.000000013,-0.320622410,0.945698155,-0.053444076,0.300000000,0.191550109,0.506114859,3.987120619,0.260337496,126.133252594,0,153,137,16,0.102960969,45,0,0,0,0,0,1288,45,313408,674790,198730,53,0,2965992
2219,1624181319.256273985,1624181319.356081247,2224,2223,0,0.304294671,0.355991338,1,0,0,1,-36.520093150,-28.055098976,-29.347287648,-0.050449514,0.060908284,0.851320330,0.518650868,1475,540,0.366101695,0.066400239,0.046257246,0.028593568,0.197892851,150.986336811,1391,0.763237825,154.554144806,431.115343460,475.994326270,0.145577294,0.111110097,0,1.000000000,1.000000000,1.000000000,0,0,0,1.000000000,0.000002862,0.000004147,0.000021946,0.034681729,-0.283170621,-0.958442266,0.000000003,0.000000008,0.000000013,0.260047807,-0.963547366,0.062861838,0.300000000,0.195268530,0.509178043,3.827983887,0.239712859,127.923452011,0,139,120,19,0.094237288,34,0,0,0,0,0,1301,35,313479,674929,198764,53,0,2967293
2220,1624181319.356271744,1624181319.456096411,2225,2224,0,0.254501088,0.306493953,1,0,0,1,-36.516322469,-28.048392453,-29.329275358,-0.036265675,0.054097487,0.851945409,0.519564512,1418,522,0.368124118,0.066749076,0.048968121,0.029677838,0.132349327,162.095741446,1352,0.761011585,141.402715359,423.839520733,463.645426457,0.137432609,0.104587807,0,1.000000000,1.000000000,1.000000000,0,0,0,1.000000000,0.000002935,0.000004202,0.000022442,0.035544288,-0.249841910,-0.967634034,0.000000003,0.000000011,0.000000017,0.390662676,-0.916724397,0.083660346,0.300000000,0.192180208,0.511735584,3.613559846,0.218599796,131.261513487,0,113,102,11,0.079689704,25,0,0,0,0,0,1279,26,313533,675042,198789,53,0,2968572
2221,1624181319.456269264,1624181319.556050301,2226,2225,0,0.212119137,0.263802117,1,0,0,1,-36.494002990,-28.063353718,-29.327275840,-0.024984612,0.047832067,0.852388599,0.520116851,1394,472,0.338593974,0.068223343,0.048452482,0.033384353,0.120175911,152.219146833,1331,0.753567803,143.780938356,405.344005817,453.873801402,0.143351065,0.108024747,0,1.000000000,1.000000000,1.000000000,0,0,0,1.000000000,0.000003187,0.000004711,0.000022368,0.047949331,-0.239872194,-0.969619612,0.000000003,0.000000010,0.000000025,0.441831633,-0.892547601,0.090241830,0.300000000,0.188508998,0.516429967,3.399621587,0.194632538,134.306374643,0,108,94,14,0.077474892,34,0,0,0,0,0,1251,35,313560,675150,198823,53,0,2969823
2222,1624181319.556266785,1624181319.656108141,2227,2226,0,0.184643076,0.232891885,1,0,0,1,-36.473090431,-28.105766540,-29.300070359,-0.016046593,0.043635904,0.852692996,0.520339379,1406,466,0.331436700,0.066343254,0.048171162,0.031611440,0.112437022,177.769120282,1331,0.743594000,137.530389745,408.189011378,444.004212986,0.138958380,0.103328617,0,1.000000000,1.000000000,1.000000000,0,0,0,1.000000000,0.000003060,0.000005009,0.000023494,0.044472968,-0.218347992,-0.974857071,0.000000003,0.000000011,0.000000025,0.250661628,-0.964039376,0.088299653,0.300000000,0.185460434,0.520968983,3.176958454,0.167891239,137.965447886,0,92,85,7,0.065433855,28,0,0,0,0,0,1286,28,313588,675242,198851,53,0,2971109
2223,1624181319.656264305,1624181319.756194830,2228,2227,0,0.140776278,0.195633818,1,0,0,1,-36.443453714,-28.150076856,-29.283534103,-0.007433862,0.039182675,0.853013782,0.520362319,1377,459,0.333333333,0.067863783,0.047765442,0.029884117,0.171289740,151.370515352,1318,0.743027484,142.437230804,399.225459998,437.647532810,0.145446486,0.108070737,0,1.000000000,1.000000000,1.000000000,0,0,0,1.000000000,0.000003279,0.000004743,0.000022132,0.049769285,-0.204876892,-0.977521600,0.000000003,0.000000009,0.000000019,0.363751153,-0.928434910,0.075456721,0.300000000,0.183123903,0.533954387,2.969402700,0.139902477,140.614888061,0,113,104,9,0.082062455,29,0,0,0,0,0,1235,29,313603,675355,198880,53,0,2972344
2224,1624181319.756261826,1624181319.856189251,2229,2228,0,0.106558832,0.161034764,1,0,0,1,-36.415311368,-28.190492107,-29.255962050,-0.001940427,0.036094479,0.852963226,0.520717926,1440,443,0.307638889,0.066649507,0.050431658,0.030535036,0.153373655,143.363290697,1366,0.740347070,155.930542273,411.334919277,444.048635974,0.154186066,0.114151202,0,1.000000000,1.000000000,1.000000000,0,0,0,1.000000000,0.000003152,0.000005148,0.000021150,0.043291631,-0.179466572,-0.982811062,0.000000003,0.000000012,0.000000018,0.351706450,-0.931110372,0.096623232,0.300000000,0.179735993,0.543680439,2.769237112,0.107911604,143.080981381,0,103,92,11,0.071527778,26,0,0,0,0,0,1309,28,313626,675458,198906,53,0,2973653
2225,1624181319.856259584,1624181319.956229925,2230,2229,0,0.075633214,0.128013249,1,0,0,1,-36.380248182,-28.240912626,-29.240894625,0.002984040,0.034232023,0.853380180,0.520155297,1429,449,0.314205738,0.062000423,0.049218525,0.030584768,0.156898229,123.756771238,1353,0.732924840,164.679955483,402.763546080,424.203806655,0.166067062,0.121714675,0,1.000000000,1.000000000,1.000000000,0,0,0,1.000000000,0.000003216,0.000004572,0.000017532,0.029481735,-0.155631367,-0.987375159,0.000000003,0.000000010,0.000000018,0.442040321,-0.896695896,0.023169472,0.300000000,0.178275797,0.553025943,2.580808797,0.075281214,144.424684971,0,96,89,7,0.067179846,21,0,0,0,0,0,1311,22,313653,675554,198927,53,0,2974964
2226,1624181319.956257105,1624181320.056286812,2231,2230,0,0.064541659,0.097742825,1,0,0,1,-36.337361343,-28.282355027,-29.242343211,0.006559358,0.031925974,0.853713044,0.519722758,1392,447,0.321120690,0.068680582,0.051353287,0.032943342,0.148008979,133.562019061,1312,0.739105752,154.710594174,400.606813266,414.389339691,0.159543692,0.117919660,0,1.000000000,1.000000000,1.000000000,0,0,0,1.000000000,0.000003157,0.000004410,0.000016794,0.029589769,-0.149887798,-0.988260135,0.000000003,0.000000010,0.000000016,0.713923602,-0.699992025,0.018007105,0.300000000,0.175829673,0.575934488,2.393312554,0.049786146,145.771652542,0,102,96,6,0.073275862,21,0,0,0,0,0,1269,21,313682,675656,198948,53,0,2976233
2227,1624181320.056254625,1624181320.156181574,2231,2231,0,0.038223536,0.071080666,1,0,0,1,-36.304157600,-28.313801602,-29.253999352,0.008374820,0.030569057,0.853666618,0.519854499,1407,418,0.297085999,0.061181963,0.048538397,0.026255064,0.114342623,142.897945839,1332,0.731251374,148.521444851,389.850900613,435.654485138,0.152481883,0.111502586,0,1.000000000,1.000000000,1.000000000,0,0,0,1.000000000,0.000003150,0.000004974,0.000018504,0.046561901,-0.112929504,-0.992511419,0.000000004,0.000000016,0.000000020,0.580955663,-0.811422591,0.063905379,0.250000000,0.172541192,0.583290866,2.253597521,0.036748190,147.657303364,0,100,86,14,0.071073205,12,0,0,0,0,0,1295,12,313724,675756,198960,53,0,2977528
2228,1624181320.156252146,1624181320.256160259,2233,2232,0,0.049175619,0.083940057,1,0,0,1,-36.273003007,-28.353278046,-29.247302755,0.009993639,0.028544776,0.853618641,0.520019748,1438,428,0.297635605,0.068678300,0.047517727,0.031492817,0.154697830,116.599036643,1367,0.730445123,156.765280024,406.388126476,435.365076772,0.156997875,0.114678332,0,1.000000000,1.000000000,1.000000000,0,0,0,1.000000000,0.000003087,0.000005130,0.000016548,0.022119570,-0.130611184,-0.991186886,0.000000003,0.000000011,0.000000016,0.386018110,-0.916231488,0.107284101,0.200000000,0.172940261,0.531244981,2.141233195,0.023020512,146.124331554,0,106,97,9,0.073713491,27,0,0,0,0,0,1305,27,313760,675862,198987,53,0,2978833
2229,1624181320.256249666,1624181320.356157541,2234,2233,0,0.051035453,0.100246304,1,0,0,1,-36.239873845,-28.385176667,-29.266999805,0.010914170,0.027114118,0.853394260,0.520445908,1414,402,0.284299859,0.061403928,0.042559332,0.029301319,0.145014652,116.085478252,1341,0.725528582,163.267804750,374.699071432,434.966951795,0.167809773,0.121750787,0,1.000000000,1.000000000,1.000000000,0,0,0,1.000000000,0.000003205,0.000005114,0.000015555,0.036598231,-0.068054055,-0.997010138,0.000000003,0.000000010,0.000000017,0.625494415,-0.776932382,0.071643637,0.150000000,0.172448905,0.427567163,1.952990462,0.021197935,143.016755096,0,107,98,9,0.075671853,20,0,0,0,0,0,1286,21,313787,675969,199007,53,0,2980119
2230,1624181320.356247187,1624181320.456115007,2235,2234,0,0.042926983,0.083167872,1,0,0,1,-36.202751502,-28.423504359,-29.258682879,0.011623520,0.026787278,0.853210677,0.520748380,1426,426,0.298737728,0.062446386,0.040923425,0.026930159,0.152532431,128.499770739,1356,0.728094329,172.079656297,373.238156707,441.978097579,0.174293902,0.126902401,0,1.000000000,1.000000000,1.000000000,0,0,0,1.000000000,0.000003024,0.000005226,0.000016177,0.055839938,-0.028876981,-0.998022055,0.000000003,0.000000010,0.000000016,0.699489535,-0.711015354,0.071913532,0.150000000,0.170874181,0.426316109,1.733132882,0.020345516,142.362905815,0,105,91,14,0.073632539,26,0,0,0,0,0,1295,26,313823,676074,199033,53,0,2981414
2231,1624181320.456244946,1624181320.556151390,2236,2235,0,0.031368960,0.075431488,1,0,0,1,-36.171749503,-28.463899777,-29.259579123,0.013033673,0.026532711,0.852902402,0.521232800,1418,392,0.276445698,0.062297125,0.047176892,0.028667616,0.134731412,128.408362143,1349,0.716828026,153.838083236,376.096793008,437.066131375,0.159087821,0.114038609,0,1.000000000,1.000000000,1.000000000,0,0,0,1.000000000,0.000003154,0.000005284,0.000016826,0.049604352,-0.035069108,-0.998153077,0.000000003,0.000000014,0.000000020,0.913069219,-0.405219088,0.045848583,0.100000000,0.168103434,0.387646217,1.521703235,0.021042839,142.996487636,0,98,82,16,0.069111425,16,0,0,0,0,0,1301,19,313866,676172,199049,53,0,2982715
2232,1624181320.556242466,1624181320.656224728,2237,2236,0,0.041685518,0.084357587,1,0,0,1,-36.148355220,-28.502252529,-29.263236003,0.013028615,0.027102244,0.852621487,0.521663036,1444,413,0.286011080,0.070778647,0.053723473,0.029399906,0.141629219,118.470706420,1364,0.721248816,156.022386728,377.624522413,450.136475227,0.158594249,0.114385914,0,1.000000000,1.000000000,1.000000000,0,0,0,1.000000000,0.000003094,0.000005456,0.000016262,0.063398802,-0.035131912,-0.997369711,0.000000003,0.000000012,0.000000020,0.671556230,-0.735789182,0.087329889,0.050000000,0.165527488,0.299456184,1.369802260,0.021676346,142.616352018,0,111,93,18,0.076869806,17,0,0,0,0,0,1315,18,313902,676283,199066,53,0,2984030
2233,1624181320.656239986,1624181320.756219864,2238,2237,0,0.038455273,0.071095926,1,0,0,1,-36.118450049,-28.533150484,-29.272337040,0.014444463,0.027247618,0.852657363,0.521559533,1400,410,0.292857143,0.067229462,0.049537753,0.032255871,0.121333035,124.159214755,1327,0.720501583,167.317096318,372.400227024,416.388276679,0.174998553,0.126086734,0,1.000000000,1.000000000,1.000000000,0,0,0,1.000000000,0.000003173,0.000005394,0.000015888,0.038038534,-0.067667833,-0.996982515,0.000000003,0.000000011,0.000000018,0.781379682,-0.621840606,0.052536207,0.000000000,0.159970717,0.169157022,1.259874206,0.021625188,142.156331977,0,101,88,13,0.072142857,31,0,0,0,0,0,1267,32,313937,676384,199097,53,0,2985297
2234,1624181320.756237507,1624181320.856159687,2239,2238,0,0.051907239,0.086764374,1,0,0,1,-36.084332442,-28.577251247,-29.269377533,0.015451968,0.028170694,0.852608726,0.521561127,1429,418,0.292512246,0.069089857,0.047483478,0.027369876,0.153998064,130.072936038,1356,0.726257737,176.581432963,386.268469929,421.955588359,0.179305898,0.130222296,0,1.000000000,1.000000000,1.000000000,0,0,0,1.000000000,0.000003044,0.000005146,0.000015241,0.039378090,-0.079296980,-0.996072967,0.000000003,0.000000010,0.000000014,0.495264749,-0.864894128,0.081676039,0.000000000,0.153855840,0.091063105,1.080219408,0.020422844,141.870585065,0,110,107,3,0.076976907,24,0,0,0,0,0,1294,25,313964,676494,199121,53,0,2986591
2235,1624181320.856235027,1624181320.956072569,2240,2239,0,0.040122683,0.070641754,1,0,0,1,-36.051877231,-28.615432718,-29.299801175,0.015466244,0.028523045,0.852669419,0.521442321,1460,426,0.291780822,0.072180234,0.054845694,0.034054356,0.158251676,115.767751309,1383,0.725333680,170.114218516,397.769971951,435.252289426,0.169582327,0.123003773,0,1.000000000,1.000000000,1.000000000,0,0,0,1.000000000,0.000003213,0.000004945,0.000014480,0.039058119,-0.122217258,-0.991734544,0.000000003,0.000000011,0.000000014,0.786904779,-0.616911504,0.014179732,0.000000000,0.153354581,0.063111870,1.004420502,0.018400483,140.124562994,0,92,82,10,0.063013699,30,0,0,0,0,0,1338,30,313994,676586,199151,53,0,2987929
2236,1624181320.956232786,1624181321.056172132,2241,2240,0,0.038210653,0.089675337,1,0,0,1,-36.017813534,-28.626160048,-29.306291208,0.016564817,0.028173265,0.852699923,0.521377708,1486,399,0.268506057,0.067967486,0.053134890,0.032461044,0.139868174,113.355219341,1418,0.718600323,182.583410466,396.994664620,439.397182624,0.179183360,0.128761220,0,1.000000000,1.000000000,1.000000000,0,0,0,1.000000000,0.000003422,0.000005374,0.000014192,0.028712173,-0.066552400,-0.997369735,0.000000003,0.000000012,0.000000018,0.985099770,0.171960701,0.002821576,0.000000000,0.150011270,0.048244489,0.960532673,0.016739472,137.825670483,0,142,129,13,0.095558546,31,0,0,0,0,0,1312,32,314037,676728,199182,53,0,2989241
2237,1624181321.056230307,1624181321.156250715,2242,2241,0,0.030663394,0.057250524,1,0,0,1,-35.995849603,-28.642023387,-29.311918249,0.016934848,0.029176805,0.852839854,0.521081672,1520,417,0.274342105,0.069123333,0.050185949,0.031780430,0.170404070,101.974773495,1436,0.722279041,186.083363657,405.465269064,445.644070138,0.179410599,0.129584515,0,1.000000000,1.000000000,1.000000000,0,0,0,1.000000000,0.000003290,0.000005182,0.000012467,-0.007641476,0.051547455,0.998641311,0.000000003,0.000000009,0.000000014,0.929778984,-0.364841514,0.049007253,0.000000000,0.148281523,0.048782364,0.919469200,0.015029845,135.341625873,0,111,100,11,0.073026316,32,0,0,0,0,0,1376,33,314081,676839,199214,53,0,2990617
