frame,lidar_begin_time,lidar_end_time,received_lidar_messages,synchronized_scans,scan_update_failures,imu_angular_velocity_mean,imu_angular_velocity_max,adaptive_map,degeneracy_diagnostic,stage2_map_policy,degenerate,degeneracy_mode,window_ready,pos_x,pos_y,pos_z,quat_x,quat_y,quat_z,quat_w,downsampled_points,effective_points,effective_ratio,residual_mean,residual_median,residual_mad,normal_eigen_ratio,condition_number,localizability_observed_voxels,localizability_planarity_mean,localizability_lambda_min,localizability_lambda_mid,localizability_lambda_max,localizability_f0,localizability_lambda0,observability_soft_weighting_active,observability_geometry_quality,observability_measurement_weight_mean,observability_measurement_weight_min,transition_guard_active,transition_guard_triggered,transition_guard_cooldown_frames,transition_guard_measurement_weight,translation_cov_eigen_min,translation_cov_eigen_mid,translation_cov_eigen_max,translation_weak_dir_x,translation_weak_dir_y,translation_weak_dir_z,rotation_cov_eigen_min,rotation_cov_eigen_mid,rotation_cov_eigen_max,rotation_weak_dir_x,rotation_weak_dir_y,rotation_weak_dir_z,window_degenerate_ratio,window_normal_eigen_ratio_mean,window_residual_cv,window_path_length,window_yaw_change,window_condition_number_mean,window_recent_degenerate_streak,window_localizability_f0_mean,window_localizability_lambda0_mean,window_geometry_weak_ratio,relative_persistent_enable,relative_baseline_ready,relative_persistent_candidate,relative_f0_baseline,relative_lambda0_baseline,relative_f0_ratio,relative_lambda0_ratio,map_added,point_to_add,point_no_need_downsample,insert_ratio,quality_rejected,invalid_quality_rejected,direction_rejected,persistent_quota_rejected,persistent_voxel_quota_rejected,novel_accepted,novel_rejected,voxel_rejected,total_rejected,map_size,total_map_added,total_quality_rejected,total_direction_rejected,total_persistent_quota_rejected,total_persistent_voxel_quota_rejected,total_voxel_rejected
914,1517157317.622364044,1517157317.723203182,934,933,0,0.125670601,0.179646083,1,1,0,0,0,1,181.010708308,49.380821003,-6.528639043,-0.003288886,-0.020080370,-0.225478519,0.974035625,773,594,0.768434670,0.019394175,0.008429335,0.005651711,0.050561896,51.813685621,621,0.944128979,26.222258009,112.407914932,447.673923198,0.044724671,0.042225858,0,1.000000000,1.000000000,1.000000000,0,0,0,1.000000000,0.000002633,0.000005463,0.000017390,0.874252417,-0.485440307,-0.005515408,0.000000019,0.000000074,0.000004261,0.997882804,-0.006815674,-0.064679648,0.000000000,0.053541842,0.092246601,6.271729496,0.033044412,52.160689652,0,0.042179081,0.039933610,0.000000000,1,1,1,0.178653669,0.163587784,0.236094123,0.244111196,73,72,1,0.094437257,26,0,0,0,0,0,0,674,26,17077,59173,12379,0,0,0,655569
915,1517157317.723225117,1517157317.824063301,935,934,0,0.087547331,0.153304830,1,1,0,0,0,1,181.314311100,49.237566976,-6.540976442,-0.003776398,-0.021126616,-0.224186866,0.974309835,773,615,0.795601552,0.018506711,0.008553457,0.005621927,0.044395700,55.909487202,626,0.946914941,22.251434595,119.178401023,451.338917205,0.037538137,0.035545423,0,1.000000000,1.000000000,1.000000000,0,0,0,1.000000000,0.000002500,0.000005641,0.000017904,0.872202938,-0.489141607,-0.001588788,0.000000017,0.000000062,0.000003865,0.997631563,-0.006030037,-0.068519363,0.000000000,0.052135343,0.093568887,6.287479015,0.033955252,52.775176852,0,0.041573593,0.039353596,0.000000000,1,1,1,0.178653669,0.163587784,0.232704947,0.240565612,71,71,0,0.091849935,20,0,0,0,0,0,0,682,20,17097,59244,12399,0,0,0,656251
916,1517157317.824084997,1517157317.924923182,936,935,0,0.046560075,0.081174670,1,1,0,0,0,1,181.625362504,49.093241993,-6.547927940,-0.002792806,-0.022952247,-0.224095978,0.974292763,797,628,0.787954831,0.015615452,0.007868064,0.005781068,0.044214106,57.318814574,647,0.947039753,22.387224104,121.836507932,468.510988280,0.036536569,0.034601583,0,1.000000000,1.000000000,1.000000000,0,0,0,1.000000000,0.000002442,0.000005678,0.000018343,0.874386610,-0.485153936,0.008585678,0.000000017,0.000000045,0.000003715,0.997472446,-0.003693804,-0.070958263,0.000000000,0.051426673,0.104031753,6.317069113,0.032257277,53.054847918,0,0.041110426,0.038912308,0.000000000,1,1,1,0.178653669,0.163587784,0.230112410,0.237868052,69,66,3,0.086574655,11,0,0,0,0,0,0,717,11,17119,59313,12410,0,0,0,656968
917,1517157317.924945116,1517157318.025722265,937,936,0,0.047659887,0.083489681,1,1,0,0,0,1,181.938272460,48.948786788,-6.555077445,-0.000537844,-0.023735350,-0.223408473,0.974435733,787,627,0.796696315,0.016916610,0.007936809,0.005911409,0.048145694,53.908669830,646,0.949646503,22.426850500,119.324486425,471.720303997,0.036557273,0.034716487,0,1.000000000,1.000000000,1.000000000,0,0,0,1.000000000,0.000002471,0.000005305,0.000017801,0.878027305,-0.478515240,0.009550781,0.000000016,0.000000043,0.000003873,0.997410763,0.000468482,-0.071913495,0.000000000,0.050704985,0.110901222,6.345582911,0.030478428,53.353131091,0,0.040762071,0.038587679,0.000000000,1,1,1,0.178653669,0.163587784,0.228162517,0.235883623,73,73,0,0.092757306,13,0,0,0,0,0,0,701,13,17140,59386,12423,0,0,0,657669
918,1517157318.025743008,1517157318.126582384,938,937,0,0.096842683,0.154341903,1,1,0,0,0,1,182.247345229,48.807512633,-6.562015816,-0.002548819,-0.019716038,-0.222268886,0.974782706,800,643,0.803750000,0.018027678,0.008549630,0.005907191,0.049492004,53.904305221,645,0.945350411,23.661260310,113.110867804,472.978886938,0.038804790,0.036684125,0,1.000000000,1.000000000,1.000000000,0,0,0,1.000000000,0.000002445,0.000005056,0.000017229,0.879096483,-0.476632518,0.003288764,0.000000016,0.000000050,0.000003688,0.997871866,-0.002742713,-0.065147659,0.000000000,0.050453762,0.112952125,6.365654676,0.032797997,53.407072986,0,0.040545642,0.038376902,0.000000000,1,1,1,0.178653669,0.163587784,0.226951074,0.234595157,75,74,1,0.093750000,16,0,0,0,0,0,0,709,16,17162,59461,12439,0,0,0,658378
919,1517157318.126602888,1517157318.227442265,939,938,0,0.114483152,0.171517059,1,1,0,0,0,1,182.568082495,48.658455374,-6.567630699,-0.001862846,-0.019491939,-0.221785802,0.974898791,801,642,0.801498127,0.020918293,0.010331505,0.006662653,0.048039404,55.554132207,637,0.945504311,23.952088459,107.197180902,471.136976543,0.039768613,0.037601395,0,1.000000000,1.000000000,1.000000000,0,0,0,1.000000000,0.000002405,0.000005049,0.000017108,0.877805806,-0.478950857,0.007939984,0.000000015,0.000000044,0.000003792,0.997903889,0.003224228,-0.064633057,0.000000000,0.049886061,0.110068900,6.384467528,0.031340476,53.717546727,0,0.040264458,0.038111515,0.000000000,1,1,1,0.178653669,0.163587784,0.225377171,0.232972865,61,61,0,0.076154806,24,0,0,0,0,0,0,716,24,17178,59522,12463,0,0,0,659094
920,1517157318.227463007,1517157318.328302383,941,939,0,0.053012363,0.123635994,1,1,0,0,0,1,182.892925875,48.509541643,-6.581019488,-0.003132491,-0.017227995,-0.221716414,0.974953955,801,628,0.784019975,0.017384729,0.009102669,0.006301206,0.047861442,55.311430473,649,0.948567753,23.975688885,116.909274250,474.735508296,0.038945568,0.036942510,0,1.000000000,1.000000000,1.000000000,0,0,0,1.000000000,0.000002526,0.000005342,0.000017063,0.878017760,-0.478519984,0.010170489,0.000000015,0.000000076,0.000004070,0.998151981,-0.012179607,-0.059533854,0.000000000,0.049430462,0.113626783,6.415319356,0.031377176,54.036586701,0,0.039997323,0.037863611,0.000000000,1,1,1,0.178653669,0.163587784,0.223881902,0.231457445,64,64,0,0.079900125,19,0,0,0,0,0,0,718,19,17190,59586,12482,0,0,0,659812
921,1517157318.328322887,1517157318.429162264,941,940,0,0.069610142,0.102025739,1,1,0,0,0,1,183.220308814,48.360918964,-6.588732140,-0.003160071,-0.018665525,-0.223154856,0.974599160,798,629,0.788220551,0.018311681,0.008272345,0.005789941,0.049917288,53.725628770,668,0.942742557,24.830621626,111.247319402,493.674086745,0.039429205,0.037171589,0,1.000000000,1.000000000,1.000000000,0,0,0,1.000000000,0.000002444,0.000005657,0.000016697,0.879281091,-0.476025110,0.016274455,0.000000015,0.000000066,0.000003861,0.997900482,-0.005674203,-0.064516906,0.000000000,0.049412498,0.114057510,6.441135765,0.032997052,54.051869574,0,0.039479753,0.037369501,0.000000000,1,1,1,0.178653669,0.163587784,0.220984843,0.228436988,77,77,0,0.096491228,25,0,0,0,0,0,0,696,25,17205,59663,12507,0,0,0,660508
922,1517157318.429183006,1517157318.530022383,942,941,0,0.080145860,0.134258250,1,1,0,0,0,1,183.529387097,48.217194761,-6.600642615,-0.001225315,-0.017666556,-0.223568267,0.974527384,806,631,0.782878412,0.015900896,0.007705156,0.005260472,0.041479342,58.939659860,657,0.940244206,22.188618376,117.808016855,477.743808282,0.035918999,0.033772631,0,1.000000000,1.000000000,1.000000000,0,0,0,1.000000000,0.000002509,0.000005350,0.000017743,0.881381540,-0.472217308,-0.013318964,0.000000016,0.000000064,0.000003852,0.998115994,-0.009306401,-0.060645310,0.000000000,0.049165632,0.122574345,6.461937351,0.033725098,54.218970322,0,0.039317484,0.037204464,0.000000000,1,1,1,0.178653669,0.163587784,0.220076557,0.227428129,72,66,6,0.089330025,22,0,0,0,0,0,0,712,22,17224,59735,12529,0,0,0,661220
923,1517157318.530042887,1517157318.630882263,943,942,0,0.057046288,0.116155922,1,1,0,0,0,1,183.856724286,48.065664352,-6.607182527,-0.003034076,-0.016941618,-0.223290451,0.974599995,813,637,0.783517835,0.018399839,0.009265632,0.005984469,0.044929366,56.706117424,644,0.938015715,20.261754787,112.900285615,470.920080305,0.033541391,0.031462352,0,1.000000000,1.000000000,1.000000000,0,0,0,1.000000000,0.000002572,0.000005303,0.000017870,0.881627086,-0.471627593,-0.017352070,0.000000016,0.000000079,0.000003890,0.998207544,-0.012717325,-0.058480497,0.000000000,0.048689871,0.123460719,6.487277231,0.034223096,54.386471566,0,0.038894878,0.036786655,0.000000000,1,1,1,0.178653669,0.163587784,0.217711049,0.224874095,72,66,6,0.088560886,17,0,0,0,0,0,0,724,17,17244,59807,12546,0,0,0,661944
924,1517157318.630903006,1517157318.731742382,944,943,0,0.085355809,0.116736084,1,1,0,0,0,1,184.180140158,47.917017659,-6.618633164,0.000853150,-0.017475241,-0.221481817,0.975007535,814,653,0.802211302,0.018573587,0.007979973,0.005703177,0.046554824,55.098344227,658,0.946196845,21.949602108,114.442701332,486.205220896,0.035254882,0.033358058,0,1.000000000,1.000000000,1.000000000,0,0,0,1.000000000,0.000002472,0.000005150,0.000017436,0.879322283,-0.475527973,-0.025796687,0.000000015,0.000000041,0.000003849,0.998251153,-0.007280747,-0.058665380,0.000000000,0.048535900,0.120545774,6.513655557,0.037138520,54.447352127,0,0.038573600,0.036480638,0.000000000,1,1,1,0.178653669,0.163587784,0.215912721,0.223003438,65,64,1,0.079852580,19,0,0,0,0,0,0,730,19,17263,59872,12565,0,0,0,662674
925,1517157318.731762886,1517157318.832602262,945,944,0,0.084882463,0.144908381,1,1,0,0,0,1,184.494905567,47.774171645,-6.628524381,0.000435238,-0.014626526,-0.221881461,0.974963842,803,662,0.824408468,0.018402299,0.008809695,0.006187282,0.045661802,55.046831383,646,0.948138405,21.851483653,121.649120841,468.996804897,0.035676043,0.033825826,0,1.000000000,1.000000000,1.000000000,0,0,0,1.000000000,0.000002411,0.000004911,0.000017321,0.877546650,-0.479163538,-0.017725150,0.000000016,0.000000032,0.000003783,0.998441441,-0.003808316,-0.055679309,0.000000000,0.048317821,0.121277999,6.523181790,0.037383072,54.524184571,0,0.038523660,0.036436338,0.000000000,1,1,1,0.178653669,0.163587784,0.215633188,0.222732635,73,72,1,0.090909091,27,0,0,0,0,0,0,703,27,17281,59945,12592,0,0,0,663377
926,1517157318.832623005,1517157318.933462381,946,945,0,0.100147299,0.144917504,1,1,0,0,0,1,184.801456173,47.636889064,-6.637251048,-0.001459058,-0.020019373,-0.222951373,0.974622892,796,648,0.814070352,0.017691633,0.008332680,0.005960959,0.041706595,58.644228883,657,0.951306336,21.766473027,107.540641551,495.701148329,0.034825896,0.033130096,0,1.000000000,1.000000000,1.000000000,0,0,0,1.000000000,0.000002340,0.000005261,0.000017644,0.880021843,-0.474832356,-0.009787184,0.000000015,0.000000044,0.000003621,0.997858517,0.007144886,-0.065017924,0.000000000,0.047968474,0.123264670,6.533995959,0.037226631,54.767984309,0,0.038542820,0.036441604,0.000000000,1,1,1,0.178653669,0.163587784,0.215740431,0.222764825,55,53,2,0.069095477,23,0,0,0,0,0,0,718,23,17296,60000,12615,0,0,0,664095
927,1517157318.933482885,1517157319.034260273,947,946,0,0.101619628,0.143975309,1,1,0,0,0,1,185.109010948,47.498260061,-6.650666337,-0.005804820,-0.019929994,-0.222955055,0.974607687,808,642,0.794554455,0.020114838,0.010579544,0.007312339,0.047709662,54.622930791,661,0.942509822,23.585400170,118.574492414,480.839099887,0.037857846,0.035681392,0,1.000000000,1.000000000,1.000000000,0,0,0,1.000000000,0.000002392,0.000005648,0.000016871,0.881131937,-0.472716625,0.012062460,0.000000014,0.000000060,0.000003820,0.997777644,-0.007106168,-0.066251601,0.000000000,0.047888062,0.122490294,6.539757235,0.036397435,54.764363552,0,0.038605959,0.036487038,0.000000000,1,1,1,0.178653669,0.163587784,0.216093850,0.223042557,78,78,0,0.096534653,14,0,0,0,0,0,0,716,14,17313,60078,12629,0,0,0,664811
928,1517157319.034281015,1517157319.135120392,948,947,0,0.070224999,0.103138959,1,1,0,0,0,1,185.417379895,47.356995057,-6.654107184,-0.003352609,-0.021307510,-0.222459606,0.974703275,815,645,0.791411043,0.019955940,0.009547871,0.006475917,0.040464575,58.687331366,658,0.947832800,21.189899589,115.323617602,487.160465358,0.033975924,0.032203495,0,1.000000000,1.000000000,1.000000000,0,0,0,1.000000000,0.000002366,0.000005981,0.000017407,0.881893457,-0.471306372,0.011585909,0.000000015,0.000000055,0.000003669,0.997658027,0.005228702,-0.068199137,0.000000000,0.047432947,0.122570208,6.525611776,0.033028352,54.957256173,0,0.038266205,0.036174258,0.000000000,1,1,1,0.178653669,0.163587784,0.214192102,0.221130555,64,62,2,0.078527607,20,0,0,0,0,0,0,731,20,17326,60142,12649,0,0,0,665542
929,1517157319.135140896,1517157319.235980272,949,948,0,0.132030879,0.216471333,1,1,0,1,1,1,185.714241699,47.227978085,-6.662309935,-0.004220843,-0.016478982,-0.222683562,0.974742355,838,686,0.818615752,0.019343569,0.010276059,0.006629480,0.039185719,58.200144102,673,0.946804947,20.171321634,118.335632596,498.692775305,0.031656199,0.029972246,0,1.000000000,1.000000000,1.000000000,0,0,0,1.000000000,0.000002271,0.000005775,0.000017647,0.881660793,-0.471874897,-0.002885683,0.000000015,0.000000046,0.000003575,0.998196533,0.005621068,-0.059766918,0.050000000,0.046814623,0.116162539,6.522592900,0.026294217,55.226666419,1,0.037797834,0.035729330,0.000000000,1,1,1,0.178653669,0.163587784,0.211570435,0.218410744,50,50,0,0.059665871,16,21,0,0,0,0,0,751,37,17334,60192,12686,0,0,0,666293
930,1517157319.236001015,1517157319.336840391,950,949,0,0.095120440,0.154509873,1,1,0,0,0,1,186.000569971,47.096171327,-6.667807882,-0.004621580,-0.015639404,-0.222694184,0.974751943,854,689,0.806791569,0.020224136,0.010106882,0.006956696,0.040275847,56.187502225,658,0.945293684,22.833559542,113.364777679,485.804906823,0.036709711,0.034701458,0,1.000000000,1.000000000,1.000000000,0,0,0,1.000000000,0.000002205,0.000005505,0.000017600,0.881883497,-0.470578728,-0.028933688,0.000000015,0.000000032,0.000003725,0.998116590,-0.002569449,-0.061291692,0.050000000,0.046605612,0.112027369,6.511714225,0.022008098,55.198550799,0,0.037855473,0.035780065,0.000000000,1,1,1,0.178653669,0.163587784,0.211893060,0.218720883,74,74,0,0.086651054,18,0,0,0,0,0,0,762,18,17356,60266,12704,0,0,0,667055
931,1517157319.336860895,1517157319.437700272,951,950,0,0.109363774,0.153099393,1,1,0,1,1,1,186.289523447,46.965773045,-6.674613292,-0.001211938,-0.012020039,-0.221875022,0.975000269,831,665,0.800240674,0.020102981,0.009997329,0.007280075,0.036301075,61.020123691,645,0.947352470,20.068423700,101.408730928,489.565188385,0.032842935,0.031113835,0,1.000000000,1.000000000,1.000000000,0,0,0,1.000000000,0.000002175,0.000005684,0.000018533,0.879699627,-0.474549388,-0.030519586,0.000000015,0.000000071,0.000003759,0.998739583,-0.005319937,-0.049909354,0.100000000,0.045705003,0.101493643,6.486416636,0.023357800,55.703487017,1,0.037391983,0.035356399,0.000000000,1,1,1,0.178653669,0.163587784,0.209298714,0.216131049,44,44,0,0.052948255,29,22,0,0,0,7,0,736,51,17367,60310,12755,0,0,0,667791
932,1517157319.437721014,1517157319.538560390,952,951,0,0.062378732,0.089348871,1,1,0,1,1,1,186.582317914,46.836026880,-6.679101587,0.000844039,-0.013506364,-0.222626951,0.974809780,846,687,0.812056738,0.020217838,0.011125116,0.008334016,0.034127610,63.741004518,671,0.949966310,18.126366787,118.623154673,500.677872339,0.028436755,0.027013959,0,1.000000000,1.000000000,1.000000000,0,0,0,1.000000000,0.000002157,0.000005161,0.000019527,0.882580183,-0.469737169,-0.019980320,0.000000015,0.000000037,0.000003413,0.998472381,-0.005188737,-0.055008922,0.150000000,0.044580020,0.075915131,6.470002736,0.023797226,56.357977466,2,0.036469121,0.034486638,0.000000000,1,1,1,0.178653669,0.163587784,0.204133068,0.210814261,56,56,0,0.066193853,21,19,0,0,0,3,0,750,40,17375,60366,12795,0,0,0,668541
933,1517157319.538580894,1517157319.639420271,953,952,0,0.121064751,0.229795572,1,1,0,0,0,1,186.866632189,46.705588922,-6.679350254,-0.001978107,-0.019064586,-0.221867562,0.974888411,834,682,0.817745803,0.020988495,0.010505033,0.007448875,0.045820338,54.612384579,687,0.953651892,23.278166905,119.927815872,511.952866948,0.035530569,0.033883795,0,1.000000000,1.000000000,1.000000000,0,0,0,1.000000000,0.000002155,0.000005371,0.000017871,0.883102137,-0.468849536,-0.017627455,0.000000015,0.000000029,0.000003636,0.997873326,-0.006797837,-0.064827574,0.150000000,0.044342215,0.080259912,6.440287104,0.025039914,56.447637847,0,0.036226599,0.034280406,0.000000000,1,1,1,0.178653669,0.163587784,0.202775566,0.209553578,56,56,0,0.067146283,25,0,0,0,0,0,0,753,25,17393,60422,12820,0,0,0,669294
934,1517157319.639441013,1517157319.740280390,954,953,0,0.077123096,0.160158279,1,1,0,1,1,1,187.135343852,46.580023090,-6.685407388,-0.001145254,-0.017257699,-0.221535995,0.974998802,835,677,0.810778443,0.023671494,0.011911594,0.008336732,0.039394112,60.471798514,670,0.953234601,21.657362949,121.846568667,495.163251086,0.033910249,0.032324422,0,1.000000000,1.000000000,1.000000000,0,0,0,1.000000000,0.000002212,0.000005419,0.000018042,0.884948538,-0.465164618,-0.022089892,0.000000014,0.000000029,0.000003565,0.998118900,-0.009880318,-0.060506533,0.200000000,0.043783825,0.097367747,6.401021497,0.023081224,56.880543492,1,0.035685878,0.033785334,0.000000000,1,1,1,0.178653669,0.163587784,0.199748922,0.206527241,41,41,0,0.049101796,34,23,0,0,0,0,0,737,57,17398,60463,12877,0,0,0,670031
935,1517157319.740300894,1517157319.841140270,955,954,0,0.073852729,0.170167947,1,1,0,0,0,1,187.422569827,46.448722912,-6.689543814,0.001927420,-0.016232397,-0.221675653,0.974983435,825,648,0.785454545,0.019892370,0.011199929,0.006824821,0.043478702,56.843759252,666,0.949010070,22.110890875,115.606811154,494.323004573,0.034983334,0.033199536,0,1.000000000,1.000000000,1.000000000,0,0,0,1.000000000,0.000002241,0.000005423,0.000017819,0.885144056,-0.464708285,-0.023795166,0.000000015,0.000000078,0.000003760,0.998160855,-0.004555636,-0.060449592,0.200000000,0.043737975,0.097409684,6.373888849,0.023333385,56.927257094,0,0.035558138,0.033668039,0.000000000,1,1,1,0.178653669,0.163587784,0.199033906,0.205810230,83,81,2,0.100606061,24,0,0,0,0,0,0,718,24,17417,60546,12901,0,0,0,670749
936,1517157319.841161013,1517157319.942000389,956,955,0,0.060151088,0.103097742,1,1,0,0,0,1,187.696545518,46.324153200,-6.697301032,0.003953781,-0.018925772,-0.220477450,0.975200429,832,668,0.802884615,0.022500764,0.012459679,0.006886868,0.049511913,54.244253804,677,0.948983950,21.868416171,124.379171984,496.214546261,0.034038451,0.032301944,0,1.000000000,1.000000000,1.000000000,0,0,0,1.000000000,0.000002232,0.000005543,0.000016644,0.883135189,-0.468041049,-0.031777589,0.000000014,0.000000031,0.000003533,0.998014253,-0.011439557,-0.061940991,0.200000000,0.044002866,0.094262300,6.330235586,0.024359503,56.773529056,0,0.035433232,0.033553058,0.000000000,1,1,1,0.178653669,0.163587784,0.198334755,0.205107354,67,66,1,0.080528846,21,0,0,0,0,0,0,744,21,17428,60613,12922,0,0,0,671493
937,1517157319.942022085,1517157320.042799234,957,956,0,0.076514849,0.127311891,1,1,0,0,0,1,187.976809252,46.197474884,-6.706822962,0.002904500,-0.018346685,-0.219032175,0.975540809,823,657,0.798298906,0.022890402,0.011675365,0.007753238,0.044010323,58.448791198,665,0.945933612,21.712607480,118.111564971,489.221679578,0.034516733,0.032650538,0,1.000000000,1.000000000,1.000000000,0,0,0,1.000000000,0.000002296,0.000005243,0.000017001,0.886210337,-0.462111854,-0.032922218,0.000000014,0.000000033,0.000003596,0.998166476,-0.009610757,-0.059760523,0.200000000,0.043796097,0.095914939,6.298045473,0.024850931,57.000535124,0,0.035331205,0.033449760,0.000000000,1,1,1,0.178653669,0.163587784,0.197763667,0.204475904,58,56,2,0.070473876,30,0,0,0,0,0,0,735,30,17444,60671,12952,0,0,0,672228
938,1517157320.042820930,1517157320.143660307,958,957,0,0.099808296,0.192383933,1,1,0,0,0,1,188.238819280,46.077112242,-6.714586873,0.001642329,-0.019823677,-0.219771611,0.975348534,831,643,0.773766546,0.022121075,0.011706405,0.007533435,0.045143667,57.094294899,678,0.945231127,22.079576694,123.567462314,495.219665073,0.034452682,0.032565747,0,1.000000000,1.000000000,1.000000000,0,0,0,1.000000000,0.000002343,0.000005581,0.000017075,0.888328357,-0.458978482,-0.014542434,0.000000015,0.000000051,0.000003785,0.997891167,-0.003889190,-0.064792700,0.200000000,0.043578680,0.096530710,6.232757989,0.025396498,57.160034608,0,0.035113599,0.033243841,0.000000000,1,1,1,0.178653669,0.163587784,0.196545637,0.203217137,82,76,6,0.098676294,29,0,0,0,0,0,0,720,29,17472,60753,12981,0,0,0,672948
939,1517157320.143681049,1517157320.244520187,959,958,0,0.116889570,0.198560248,1,1,0,0,0,1,188.504303305,45.958115287,-6.722740500,-0.001093964,-0.018242221,-0.218974953,0.975559324,830,652,0.785542169,0.022913032,0.014018966,0.007307726,0.046683287,56.619217183,687,0.947006779,25.374952945,134.566207983,490.652496297,0.039002767,0.036935885,0,1.000000000,1.000000000,1.000000000,0,0,0,1.000000000,0.000002341,0.000005265,0.000017053,0.887582046,-0.460021750,-0.024043753,0.000000015,0.000000034,0.000003530,0.998108476,-0.005812734,-0.061201982,0.200000000,0.043510875,0.101081503,6.166205250,0.026933988,57.213288857,0,0.035075307,0.033210566,0.000000000,1,1,1,0.178653669,0.163587784,0.196331299,0.203013727,90,87,3,0.108433735,15,0,0,0,0,0,0,725,15,17490,60843,12996,0,0,0,673673
940,1517157320.244540930,1517157320.345380306,960,959,0,0.220038038,0.570102613,1,1,0,0,0,1,188.763356907,45.836590517,-6.730024365,-0.007125237,-0.018966249,-0.223866524,0.974409201,825,650,0.787878788,0.023475147,0.012653851,0.008017727,0.044456771,59.224472327,673,0.944339905,25.525563984,128.253194110,481.761998228,0.040163536,0.037928030,0,1.000000000,1.000000000,1.000000000,0,0,0,1.000000000,0.000002384,0.000005259,0.000017421,0.888109920,-0.458993100,-0.024209601,0.000000014,0.000000034,0.000003823,0.997766839,-0.003912756,-0.066678522,0.200000000,0.043340641,0.101752113,6.092817872,0.033793980,57.408940950,0,0.035136205,0.033259842,0.000000000,1,1,1,0.178653669,0.163587784,0.196672173,0.203314947,79,78,1,0.095757576,18,0,0,0,0,0,0,728,18,17508,60922,13014,0,0,0,674401
941,1517157320.345401049,1517157320.446240187,961,960,0,0.786500045,0.971526233,1,1,0,0,0,1,189.017460472,45.712926952,-6.743694220,-0.019779478,-0.008443821,-0.261158975,0.965056197,848,676,0.797169811,0.024832763,0.014659899,0.008899120,0.043964306,59.460602522,686,0.946116832,24.328724671,131.143254500,493.564167448,0.037484391,0.035464613,0,1.000000000,1.000000000,1.000000000,0,0,0,1.000000000,0.000002347,0.000005028,0.000017347,0.885105986,-0.465094998,-0.016554020,0.000000013,0.000000031,0.000003554,0.995138354,0.084894376,-0.049925959,0.200000000,0.043042992,0.108419870,6.034676966,0.109475297,57.695689637,0,0.035038965,0.033174493,0.000000000,1,1,1,0.178653669,0.163587784,0.196127876,0.202793216,84,83,1,0.099056604,19,0,0,0,0,0,0,745,19,17528,61006,13033,0,0,0,675146
942,1517157320.446260929,1517157320.547100306,962,961,0,0.729251231,0.973242333,1,1,0,0,0,1,189.263981585,45.585004393,-6.750027385,-0.024553704,-0.012133183,-0.295316060,0.955006977,875,693,0.792000000,0.024334768,0.015497222,0.008243366,0.040332751,59.864855049,685,0.943888965,20.783014983,129.717127529,496.063798224,0.032143789,0.030340168,0,1.000000000,1.000000000,1.000000000,0,0,0,1.000000000,0.000002271,0.000004890,0.000017579,0.886662820,-0.462347942,-0.007963935,0.000000014,0.000000024,0.000003579,0.987748898,0.143976879,-0.060189475,0.200000000,0.042985662,0.099732827,5.951715917,0.179767623,57.741949397,0,0.034850204,0.033002870,0.000000000,1,1,1,0.178653669,0.163587784,0.195071304,0.201744097,80,78,2,0.091428571,26,0,0,0,0,0,0,769,26,17545,61086,13059,0,0,0,675915
943,1517157320.547121048,1517157320.647960186,963,962,0,0.141013180,0.347400039,1,1,0,0,0,1,189.513507533,45.437979639,-6.759724746,-0.017729032,-0.013055860,-0.290472990,0.956629849,871,669,0.768082664,0.021616527,0.012678687,0.006856330,0.043223934,58.391014280,696,0.938103798,20.584032043,138.245748891,494.090462419,0.031526105,0.029574759,0,1.000000000,1.000000000,1.000000000,0,0,0,1.000000000,0.000002363,0.000004706,0.000017476,0.886374765,-0.462771356,-0.013507316,0.000000014,0.000000048,0.000003615,0.989720640,0.130118435,-0.059348533,0.200000000,0.042900391,0.094895576,5.885373087,0.186119985,57.826194240,0,0.034749440,0.032908490,0.000000000,1,1,1,0.178653669,0.163587784,0.194507284,0.201167161,73,72,1,0.083811711,19,0,0,0,0,0,0,779,19,17561,61159,13078,0,0,0,676694
944,1517157320.647980928,1517157320.748820305,964,963,0,0.278887971,0.396383541,1,1,0,1,1,1,189.749410817,45.283440545,-6.762183433,-0.007540677,-0.016026344,-0.278888621,0.960160107,852,666,0.781690141,0.019905499,0.012620528,0.007288871,0.039713506,61.977613110,698,0.946753905,22.543231190,139.579688100,498.711306747,0.034113292,0.032296893,0,1.000000000,1.000000000,1.000000000,0,0,0,1.000000000,0.000002392,0.000004829,0.000018078,0.888818659,-0.458177233,0.008661117,0.000000014,0.000000031,0.000003653,0.991844406,0.111100136,-0.062461461,0.250000000,0.042558325,0.091451195,5.821595681,0.209232709,58.170157684,1,0.034692360,0.032855432,0.000000000,1,1,1,0.178653669,0.163587784,0.194187786,0.200842819,53,52,1,0.062206573,15,22,0,0,0,0,0,762,37,17571,61212,13115,0,0,0,677456
