frame,lidar_begin_time,lidar_end_time,received_lidar_messages,synchronized_scans,scan_update_failures,adaptive_map,degenerate,degeneracy_mode,window_ready,pos_x,pos_y,pos_z,quat_x,quat_y,quat_z,quat_w,downsampled_points,effective_points,effective_ratio,residual_mean,residual_median,residual_mad,normal_eigen_ratio,condition_number,localizability_observed_voxels,localizability_planarity_mean,localizability_lambda_min,localizability_lambda_mid,localizability_lambda_max,localizability_f0,localizability_lambda0,translation_cov_eigen_min,translation_cov_eigen_mid,translation_cov_eigen_max,translation_weak_dir_x,translation_weak_dir_y,translation_weak_dir_z,rotation_cov_eigen_min,rotation_cov_eigen_mid,rotation_cov_eigen_max,rotation_weak_dir_x,rotation_weak_dir_y,rotation_weak_dir_z,window_degenerate_ratio,window_normal_eigen_ratio_mean,window_residual_cv,window_path_length,window_yaw_change,window_condition_number_mean,window_recent_degenerate_streak,map_added,point_to_add,point_no_need_downsample,insert_ratio,quality_rejected,invalid_quality_rejected,direction_rejected,persistent_quota_rejected,novel_accepted,novel_rejected,voxel_rejected,total_rejected,map_size,total_map_added,total_quality_rejected,total_direction_rejected,total_persistent_quota_rejected,total_voxel_rejected
1581,1624181252.157907009,1624181252.257862806,1586,1585,0,1,0,0,1,-68.937481140,-7.453141067,-27.349074696,-0.000183088,0.024430443,0.999589536,-0.014962579,1043,370,0.354745925,0.088816446,0.064385338,0.039638837,0.216392787,172.959571928,974,0.763750126,139.931593032,274.606629888,329.354399872,0.188107247,0.143666933,0.000004841,0.000005343,0.000028613,0.197633567,-0.187255418,-0.962224704,0.000000004,0.000000009,0.000000017,0.499218587,0.866323156,-0.016278547,0.000000000,0.204672204,0.154451182,6.514250805,0.011625444,176.559282132,0,187,170,17,0.179290508,47,0,0,0,0,0,808,48,273299,572540,207154,53,0,2370824
1582,1624181252.257904530,1624181252.357846260,1587,1586,0,1,0,0,1,-69.218821225,-7.521368229,-27.364249258,-0.001982959,0.024269768,0.999591745,-0.014946212,1014,352,0.347140039,0.087736607,0.067652273,0.039166738,0.251504106,161.378940286,956,0.757984596,148.516049347,264.744361970,311.372862017,0.204953395,0.155351516,0.000004981,0.000005647,0.000027059,0.194831205,-0.205375499,-0.959094211,0.000000004,0.000000009,0.000000015,0.549584799,0.835051980,-0.025391728,0.000000000,0.206393414,0.154729698,6.417119389,0.010515903,176.239656166,0,182,167,15,0.179487179,51,0,0,0,0,0,780,52,273367,572722,207205,53,0,2371604
1583,1624181252.357902050,1624181252.457885981,1588,1587,0,1,0,0,1,-69.496180709,-7.595254680,-27.349746736,-0.004362641,0.024211674,0.999583148,-0.015109357,1040,377,0.362500000,0.094981405,0.067437465,0.042249149,0.271423735,156.499188173,963,0.764375604,140.896784390,270.461234899,324.735686999,0.191411478,0.146310264,0.000004584,0.000005273,0.000024433,0.189284334,-0.216676542,-0.957717452,0.000000003,0.000000007,0.000000014,0.694939609,0.718746215,-0.021513215,0.000000000,0.204010122,0.082726622,6.340464157,0.010514975,175.424308537,0,212,193,19,0.203846154,62,0,0,0,0,0,766,62,273458,572934,207267,53,0,2372370
1584,1624181252.457899809,1624181252.557845116,1589,1588,0,1,0,0,1,-69.762780636,-7.661707619,-27.314900847,-0.008754898,0.023462474,0.999581160,-0.014504068,1072,358,0.333955224,0.083823548,0.058246311,0.037707063,0.227784260,175.003564826,1009,0.754974538,148.912679745,288.581644329,324.274984586,0.195482646,0.147584420,0.000004891,0.000005647,0.000025615,0.201539903,-0.203642049,-0.958077024,0.000000004,0.000000008,0.000000016,0.439544916,0.897041507,-0.046008706,0.000000000,0.203848214,0.084292913,6.250579321,0.009396861,173.581002229,0,211,198,13,0.196828358,41,0,0,0,0,0,818,43,273561,573145,207308,53,0,2373188
1585,1624181252.557897329,1624181252.657770157,1590,1589,0,1,0,0,1,-70.029251660,-7.749612216,-27.308443007,-0.014447016,0.019995107,0.999589972,-0.014538466,1092,374,0.342490842,0.095613000,0.068842878,0.047319005,0.271946556,156.207548786,1024,0.751998614,148.772747795,282.186964074,339.086868486,0.193199673,0.145285887,0.000004700,0.000005476,0.000024676,0.228450014,-0.187201737,-0.955387932,0.000000004,0.000000006,0.000000016,0.430229114,0.901067748,-0.054587757,0.000000000,0.206735025,0.084819605,6.169307117,0.009356529,171.666421858,0,219,198,21,0.200549451,70,0,0,0,0,0,803,70,273671,573364,207378,53,0,2373991
1586,1624181252.657894850,1624181252.757791042,1591,1590,0,1,0,0,1,-70.272233990,-7.834093464,-27.304732867,-0.020457703,0.015510782,0.999563131,-0.014643954,1111,375,0.337533753,0.085011777,0.059751225,0.041022795,0.240311378,174.928475000,1037,0.761555593,147.088942051,286.216458511,356.427749542,0.186251447,0.141840831,0.000004608,0.000005440,0.000026175,0.258688943,-0.171994239,-0.950525124,0.000000004,0.000000008,0.000000016,0.491598110,0.870411863,-0.026729896,0.000000000,0.209287051,0.085888242,6.071489061,0.009346257,170.233808562,0,218,201,17,0.196219622,58,0,0,0,0,0,833,60,273773,573582,207436,53,0,2374824
1587,1624181252.757892370,1624181252.857763529,1592,1591,0,1,0,0,1,-70.524414311,-7.912291297,-27.217112569,-0.021081656,0.012416899,0.999595633,-0.014489821,1117,374,0.334825425,0.108252808,0.070666827,0.048163157,0.234292502,157.015527427,1031,0.753507775,165.128299221,281.499388403,330.238828649,0.212556850,0.160163239,0.000005018,0.000005585,0.000025034,0.293082671,-0.163228119,-0.942050492,0.000000004,0.000000009,0.000000016,0.383379857,0.923427222,0.017379597,0.000000000,0.211993269,0.091416104,6.010098049,0.008262971,169.154665427,0,259,247,12,0.231871083,75,0,0,0,0,0,783,75,273883,573841,207511,53,0,2375607
1588,1624181252.857889891,1624181252.957817078,1593,1592,0,1,0,0,1,-70.774079195,-7.978363706,-27.143763725,-0.022153797,0.009601062,0.999605398,-0.014355403,1103,335,0.303717135,0.128724562,0.088942440,0.055298480,0.317570372,149.574745478,1011,0.744067213,166.378246638,256.880367974,328.993337606,0.221173566,0.164567999,0.000004903,0.000005649,0.000022864,0.331156354,-0.137206971,-0.933546847,0.000000003,0.000000007,0.000000015,0.240457729,0.970450461,-0.020149019,0.000000000,0.219987676,0.124470884,5.926436367,0.008443559,167.783223084,0,290,264,26,0.262919311,73,0,0,0,0,0,740,73,274024,574131,207584,53,0,2376347
1589,1624181252.957887650,1624181253.057830811,1594,1593,0,1,0,0,1,-70.971013275,-8.049847977,-27.129440237,-0.021245473,0.007393028,0.999649047,-0.013991311,1058,320,0.302457467,0.109443679,0.083655681,0.045972011,0.324012848,141.780401190,968,0.750732021,160.697255564,241.968832529,324.042507937,0.221130253,0.166009562,0.000004963,0.000005690,0.000022252,0.373373687,-0.113907018,-0.920661328,0.000000004,0.000000009,0.000000019,0.105815213,0.993954929,-0.029270103,0.000000000,0.228464536,0.126477329,5.771290068,0.008010474,164.518117187,0,249,224,25,0.235349716,65,0,0,0,0,0,744,65,274111,574380,207649,53,0,2377091
1590,1624181253.057885170,1624181253.157779217,1595,1594,0,1,0,0,1,-71.147983862,-8.125937453,-27.122156817,-0.017252027,0.006788320,0.999734651,-0.013671653,1054,333,0.315939279,0.095877797,0.070118860,0.042172755,0.218609077,164.331656026,973,0.753579459,139.484858750,270.705263212,323.042692046,0.190232701,0.143355456,0.000005287,0.000005858,0.000024374,0.354195294,-0.126841511,-0.926529506,0.000000004,0.000000012,0.000000019,0.394839326,0.918617420,-0.015618663,0.000000000,0.230054896,0.120306289,5.607799056,0.008671226,164.756288990,0,196,177,19,0.185958254,60,0,0,0,0,0,798,60,274190,574576,207709,53,0,2377889
1591,1624181253.157882690,1624181253.257830620,1596,1595,0,1,0,0,1,-71.334490164,-8.171165820,-27.110700944,-0.013276723,0.008578605,0.999781040,-0.013711602,1089,377,0.346189164,0.094055043,0.073317774,0.044754609,0.174775476,158.069631536,1016,0.755796799,129.093218136,309.390743623,329.405585797,0.168114306,0.127060254,0.000004949,0.000005723,0.000023540,0.302765768,-0.134537790,-0.943521316,0.000000003,0.000000012,0.000000018,0.361860549,0.931963983,-0.022362419,0.000000000,0.228552323,0.117070979,5.432747577,0.008109358,166.262655096,0,202,181,21,0.185491276,58,0,0,0,0,0,829,58,274277,574778,207767,53,0,2378718
1592,1624181253.257880211,1624181253.357845545,1597,1596,0,1,0,0,1,-71.497990238,-8.219031935,-27.105252819,-0.010056456,0.010479481,0.999801117,-0.013666555,1016,375,0.369094488,0.089735639,0.067433630,0.040780075,0.237982287,182.435560381,950,0.760441390,130.309336954,278.425119514,313.684863714,0.180379086,0.137167723,0.000004635,0.000005713,0.000025263,0.287860321,-0.144775240,-0.946666026,0.000000003,0.000000009,0.000000019,0.295119970,0.954769829,-0.036314961,0.000000000,0.229708240,0.115836532,5.262891733,0.008214937,166.996862146,0,164,149,15,0.161417323,55,0,0,0,0,0,796,56,274344,574942,207822,53,0,2379514
1593,1624181253.357877731,1624181253.457824469,1598,1597,0,1,0,0,1,-71.667213317,-8.271094218,-27.108058656,-0.007526456,0.012050972,0.999806639,-0.013594502,979,303,0.309499489,0.099846640,0.068302286,0.044955637,0.196725500,210.187047722,913,0.750367667,129.656214560,261.346504505,294.082960962,0.189255473,0.142011188,0.000005346,0.000006461,0.000029935,0.269733255,-0.141399485,-0.952496801,0.000000004,0.000000011,0.000000020,0.338609261,0.940434064,-0.030455527,0.000000000,0.229499833,0.116385701,5.102819734,0.008044950,168.803305320,0,192,172,20,0.196118488,46,0,0,0,0,0,740,47,274433,575134,207868,53,0,2380254
1594,1624181253.457875490,1624181253.557839870,1599,1598,0,1,0,0,1,-71.827411740,-8.333518436,-27.090137712,-0.004868424,0.019764077,0.999699493,-0.013660301,966,315,0.326086957,0.080111541,0.062124828,0.042272500,0.223269646,169.659910844,911,0.743474475,133.925328306,250.556498818,292.823419221,0.197732601,0.147009142,0.000005361,0.000006512,0.000030441,0.278080451,-0.110616806,-0.954167273,0.000000004,0.000000009,0.000000018,0.236866785,0.970600953,-0.042754136,0.000000000,0.230832118,0.120895912,4.929836059,0.007783012,168.787222963,0,186,170,16,0.192546584,35,0,0,0,0,0,745,35,274507,575320,207903,53,0,2380999
1595,1624181253.557873011,1624181253.657838106,1600,1599,0,1,0,0,1,-71.991436390,-8.402482717,-27.075341896,-0.002096255,0.022382322,0.999648971,-0.014020436,1025,365,0.356097561,0.086380353,0.066504904,0.041297611,0.191546515,163.798798912,963,0.774993655,135.294392219,264.375529175,346.648968484,0.181282283,0.140492619,0.000004865,0.000006451,0.000028806,0.277701277,-0.148991025,-0.949043558,0.000000004,0.000000009,0.000000022,0.305453684,0.952165657,-0.008866113,0.000000000,0.228825400,0.120999341,4.767621816,0.007572195,169.373522756,0,218,200,18,0.212682927,55,0,0,0,0,0,751,56,274614,575538,207958,53,0,2381750
1596,1624181253.657870531,1624181253.757772684,1601,1600,0,1,0,0,1,-72.162983089,-8.460405335,-27.075400124,-0.000479094,0.027235549,0.999518525,-0.014856419,1027,335,0.326192795,0.080711621,0.059244517,0.040186793,0.163588546,237.050549395,966,0.753080378,132.508821688,279.244940342,315.721883066,0.182148808,0.137172693,0.000005393,0.000006341,0.000033067,0.217293966,-0.168612889,-0.961432799,0.000000003,0.000000010,0.000000018,0.497512512,0.865384846,-0.059919694,0.000000000,0.226864783,0.125356683,4.609564294,0.008921395,172.792594875,0,194,183,11,0.188899708,45,0,0,0,0,0,788,45,274687,575732,208003,53,0,2382538
1597,1624181253.757868052,1624181253.857736588,1602,1601,0,1,0,0,1,-72.328202878,-8.521312817,-27.066333669,0.001322951,0.031123337,0.999403714,-0.014893098,1019,369,0.362119725,0.090033741,0.067191805,0.041284805,0.179269830,196.008977446,959,0.773302423,119.010292115,270.932882931,351.653848576,0.160478384,0.124098323,0.000005181,0.000005993,0.000033124,0.223368070,-0.160806281,-0.961378201,0.000000004,0.000000013,0.000000019,0.306541144,0.951028314,-0.039719928,0.000000000,0.226417893,0.124891847,4.471951347,0.008676843,173.181310292,0,189,178,11,0.185475957,50,0,0,0,0,0,780,50,274769,575921,208053,53,0,2383318
1598,1624181253.857865572,1624181253.957618952,1603,1602,0,1,0,0,1,-72.470951474,-8.583479569,-27.044032467,0.003179775,0.032910049,0.999344027,-0.014776093,1057,371,0.350993377,0.084433369,0.063798342,0.037663556,0.148075452,198.612850372,998,0.769459185,127.924998998,274.990526924,365.004740828,0.166586304,0.128181362,0.000005087,0.000006307,0.000033853,0.195508065,-0.157341100,-0.967998128,0.000000004,0.000000012,0.000000019,0.183774704,0.982953446,-0.005420397,0.000000000,0.225639692,0.125412870,4.333886459,0.008151890,173.703654729,0,226,207,19,0.213812677,38,0,0,0,0,0,792,39,274868,576147,208091,53,0,2384110
1599,1624181253.957863092,1624181254.057745695,1604,1603,0,1,0,0,1,-72.620119046,-8.649104029,-26.989907929,0.006092499,0.032997586,0.999326443,-0.014856039,1073,379,0.353215284,0.085820165,0.062571521,0.039074751,0.172390154,213.657874978,1012,0.771829364,134.841783041,283.136068333,363.113465302,0.172632546,0.133242869,0.000004620,0.000006449,0.000035837,0.188257913,-0.162119279,-0.968646632,0.000000004,0.000000011,0.000000019,0.333880189,0.940836153,-0.057890872,0.000000000,0.223415204,0.126556241,4.218094000,0.007900914,174.997569218,0,200,184,16,0.186393290,55,0,0,0,0,0,818,55,274972,576347,208146,53,0,2384928
1600,1624181254.057860851,1624181254.157806396,1605,1604,0,1,0,0,1,-72.744966471,-8.717391260,-26.960851900,0.009285135,0.033497044,0.999287028,-0.014736661,1057,385,0.364238411,0.084380483,0.068320082,0.044460914,0.174701174,192.549315684,994,0.766616129,126.797018278,273.468693810,361.750719705,0.166396698,0.127562393,0.000004343,0.000006291,0.000034193,0.209347717,-0.161489889,-0.964414096,0.000000004,0.000000010,0.000000022,0.249893898,0.967338221,-0.042541820,0.000000000,0.221808610,0.123417171,4.064435941,0.007978102,176.585506819,0,169,158,11,0.159886471,46,0,0,0,0,0,841,47,275050,576516,208192,53,0,2385769
1601,1624181254.157858372,1624181254.257898092,1606,1605,0,1,0,0,1,-72.874933939,-8.787667439,-26.925887569,0.013348654,0.033813357,0.999236120,-0.014340414,1033,373,0.361084221,0.080740845,0.062214718,0.039172346,0.163608724,210.291089452,967,0.768748514,114.220994540,260.414436108,368.744382798,0.153650923,0.118118919,0.000004318,0.000006101,0.000035739,0.191398102,-0.170980885,-0.966505201,0.000000004,0.000000010,0.000000019,0.401285775,0.913336620,-0.069180527,0.000000000,0.219169407,0.126871402,3.926375242,0.008992661,178.452082696,0,184,163,21,0.178121975,42,0,0,0,0,0,807,42,275128,576700,208234,53,0,2386576
1602,1624181254.257855892,1624181254.357944489,1607,1606,0,1,0,0,1,-73.002102466,-8.868696734,-26.942301845,0.015241792,0.033110610,0.999238898,-0.013892419,993,357,0.359516616,0.085570242,0.062778250,0.039405151,0.154777713,232.555797805,931,0.771756269,119.150702915,250.493155689,348.861227799,0.165831398,0.127981421,0.000004340,0.000006054,0.000037361,0.156302720,-0.189123669,-0.969433699,0.000000003,0.000000011,0.000000019,0.346259899,0.936893501,-0.048318222,0.000000000,0.214333087,0.127579108,3.790657504,0.009550380,182.010925572,0,171,153,18,0.172205438,46,0,0,0,0,0,773,49,275199,576871,208280,53,0,2387349
1603,1624181254.357853413,1624181254.457884073,1608,1607,0,1,0,0,1,-73.117055203,-8.952526961,-26.955085205,0.017680878,0.027944784,0.999368614,-0.012994155,946,335,0.354122622,0.098692079,0.070961514,0.039397110,0.162983124,204.442950687,894,0.771846589,119.958981778,242.440903325,327.630965173,0.173845824,0.134182306,0.000004599,0.000005805,0.000037262,0.151293287,-0.185550136,-0.970917859,0.000000004,0.000000010,0.000000022,0.441261099,0.894635244,-0.070117203,0.000000000,0.208911057,0.128100487,3.656545731,0.010310704,184.408113697,0,200,181,19,0.211416490,60,0,0,0,0,0,685,61,275282,577071,208340,53,0,2388034
1604,1624181254.457850933,1624181254.557861328,1609,1608,0,1,0,0,1,-73.259814242,-9.024271190,-26.915706747,0.021905348,0.022457386,0.999419434,-0.013289698,994,355,0.357142857,0.118249305,0.081103619,0.054484552,0.180594532,227.222993994,937,0.776165275,135.939690530,264.273260695,327.053911077,0.186918582,0.145079712,0.000004569,0.000006248,0.000039285,0.138669349,-0.190484565,-0.971846923,0.000000003,0.000000012,0.000000021,0.437159823,0.897718222,-0.054710897,0.000000000,0.206551570,0.137307261,3.540429654,0.010672466,187.019085156,0,318,296,22,0.319919517,81,0,0,0,0,0,595,81,275386,577389,208421,53,0,2388629
1605,1624181254.557848692,1624181254.657776117,1610,1609,0,1,0,0,1,-73.420599571,-9.103699346,-26.809090273,0.032746761,0.016491506,0.999238023,-0.013381106,968,340,0.351239669,0.126860262,0.082275023,0.054290731,0.212158570,161.599109101,916,0.761901549,132.250524173,240.762507316,324.888787053,0.189497320,0.144378301,0.000004815,0.000005892,0.000031519,0.155524576,-0.174133652,-0.972362884,0.000000004,0.000000008,0.000000018,0.320299646,0.946781404,-0.031829373,0.000000000,0.203562171,0.154383339,3.491786270,0.010505064,187.288663171,0,230,209,21,0.237603306,79,0,0,0,0,0,659,79,275502,577619,208500,53,0,2389288
1606,1624181254.657846212,1624181254.757822752,1611,1610,0,1,1,1,1,-73.623098073,-9.198112647,-26.785600348,0.042294001,0.010663806,0.998972799,-0.012282035,909,332,0.365236524,0.161536130,0.121459858,0.074099144,0.241343659,178.867156739,860,0.777093836,124.249346691,247.862686741,296.188665114,0.185918325,0.144475985,0.000004857,0.000005493,0.000029499,0.176990147,-0.160238913,-0.971080830,0.000000003,0.000000009,0.000000018,0.423941534,0.904206887,-0.051802335,0.050000000,0.203613785,0.204750345,3.438259008,0.012083930,187.485597258,1,64,55,9,0.070407041,121,215,0,0,11,0,508,337,275525,577683,208836,53,0,2389796
1607,1624181254.757843733,1624181254.857752323,1612,1611,0,1,0,0,1,-73.750205835,-9.286937568,-26.766568531,0.056401423,0.004863815,0.998327037,-0.011762218,863,294,0.340672074,0.112213068,0.076135904,0.048012494,0.214216062,179.522472793,810,0.773381559,109.847304267,230.038497760,286.553260970,0.175351939,0.135613956,0.000004873,0.000005367,0.000028646,0.148550884,-0.159961711,-0.975881594,0.000000003,0.000000009,0.000000019,0.533246394,0.843302103,-0.067006316,0.050000000,0.202609963,0.205380860,3.326017298,0.012358448,188.610944527,0,230,200,30,0.266512167,56,0,0,0,0,0,576,57,275637,577913,208892,53,0,2390372
1608,1624181254.857841253,1624181254.957738400,1613,1612,0,1,0,0,1,-73.860789853,-9.381607231,-26.793580738,0.068811270,0.002227236,0.997569609,-0.010720252,802,290,0.361596010,0.112218107,0.088251779,0.051022739,0.190132310,176.444679020,739,0.779764831,105.460332541,216.375599093,254.410278664,0.183012627,0.142706810,0.000005007,0.000005743,0.000029912,0.128787240,-0.160427078,-0.978609728,0.000000004,0.000000010,0.000000026,0.178207160,0.983545978,0.029656666,0.050000000,0.196238060,0.198254432,3.264078440,0.013317673,189.954441204,0,205,180,25,0.255610973,60,0,0,0,0,0,536,61,275752,578118,208952,53,0,2390908
1609,1624181254.957838774,1624181255.057668209,1614,1613,0,1,0,0,1,-73.950222305,-9.463609222,-26.812371834,0.074965732,0.001753857,0.997133443,-0.010097543,741,253,0.341430499,0.128337092,0.082418518,0.055819834,0.202360306,185.600908649,684,0.770375825,96.552879949,197.846777268,232.537407181,0.183234178,0.141159181,0.000005250,0.000005817,0.000032441,0.091356562,-0.163551695,-0.982295690,0.000000004,0.000000009,0.000000019,0.591141651,0.798146957,-0.116245358,0.050000000,0.190155433,0.205615339,3.194088635,0.013775227,192.145466577,0,236,197,39,0.318488529,74,0,0,0,0,0,431,74,275875,578354,209026,53,0,2391339
1610,1624181255.057836533,1624181255.157654285,1615,1614,0,1,0,0,1,-74.009689854,-9.564423926,-26.855476733,0.076509453,0.002429644,0.997016050,-0.009969735,765,274,0.358169935,0.136097667,0.082461085,0.059196088,0.143028455,154.118991600,692,0.797930336,94.916363219,208.925669207,248.325760408,0.171897681,0.137162375,0.000004986,0.000005897,0.000029597,0.016301648,-0.149329214,-0.988653146,0.000000003,0.000000011,0.000000017,0.317850625,0.946694058,-0.052357813,0.050000000,0.186376401,0.215684425,3.126566861,0.014068053,191.634833355,0,332,262,70,0.433986928,84,0,0,0,0,0,347,86,276056,578686,209110,53,0,2391686
1611,1624181255.157834053,1624181255.257676840,1616,1615,0,1,1,1,1,-74.117729619,-9.638907426,-26.819037478,0.076885023,0.002237974,0.996986742,-0.010055868,745,248,0.332885906,0.151001655,0.103437883,0.062873871,0.224921226,143.125446505,669,0.783812907,102.402337627,181.332074454,240.636422743,0.195286104,0.153067769,0.000005140,0.000005998,0.000026638,0.018816746,0.163234701,0.986407807,0.000000003,0.000000008,0.000000011,0.775038908,0.629032898,-0.060268597,0.100000000,0.188883689,0.232509215,3.092308883,0.014160825,190.887624104,1,96,71,25,0.128859060,80,208,0,0,50,3,358,291,276110,578782,209401,53,0,2392044
1612,1624181255.257831573,1624181255.357673407,1617,1616,0,1,0,0,1,-74.259347331,-9.708346676,-26.780495839,0.072677924,0.003014285,0.997297913,-0.010281401,743,273,0.367429341,0.084418116,0.060012578,0.041665060,0.196034768,155.645457588,696,0.782587030,89.336127503,205.489518202,249.854927259,0.164015630,0.128356505,0.000005136,0.000005787,0.000028159,-0.007247742,-0.147267766,-0.989070106,0.000000004,0.000000010,0.000000017,0.499280084,0.858609873,-0.116226000,0.100000000,0.186786313,0.234919895,3.077602392,0.014325725,189.548118964,0,181,151,30,0.243606999,42,0,0,0,0,0,518,44,276226,578963,209443,53,0,2392562
1613,1624181255.357829094,1624181255.457715988,1618,1617,0,1,0,0,1,-74.431159500,-9.781851468,-26.791974767,0.066512274,0.003508143,0.997725810,-0.010344948,796,281,0.353015075,0.085490292,0.059023123,0.039139982,0.174786010,191.665601877,743,0.774314825,101.097849090,214.905580232,259.312485879,0.175725799,0.136067092,0.000004968,0.000005862,0.000030013,0.039932374,-0.162535794,-0.985894275,0.000000003,0.000000011,0.000000018,0.535268286,0.835966342,-0.121029487,0.100000000,0.185689339,0.239731633,3.091967306,0.014260735,188.622046672,0,217,177,40,0.272613065,44,0,0,0,0,0,534,45,276353,579180,209487,53,0,2393096
1614,1624181255.457826614,1624181255.557785511,1619,1618,0,1,0,0,1,-74.626823119,-9.854295754,-26.831605443,0.061961207,0.004717221,0.998006808,-0.010998573,777,290,0.373230373,0.085961390,0.062166544,0.039749166,0.180257373,143.579112297,740,0.780971870,102.915876641,211.836306968,263.167000108,0.178080049,0.139075509,0.000004889,0.000005657,0.000025557,0.002902164,-0.129351452,-0.991594564,0.000000003,0.000000010,0.000000016,-0.097772653,-0.993933481,0.050366099,0.100000000,0.183538725,0.236693454,3.125794895,0.014819579,187.318006745,0,163,146,17,0.209781210,46,0,0,0,0,0,567,47,276440,579343,209533,53,0,2393663
1615,1624181255.557824373,1624181255.657827139,1620,1619,0,1,0,0,1,-74.855558035,-9.909532739,-26.807857227,0.060142635,0.003608035,0.998124978,-0.010787683,820,311,0.379268293,0.088064222,0.066124426,0.042671394,0.136941512,187.336670274,758,0.787332565,87.033425456,238.556200474,271.208458282,0.145833956,0.114819823,0.000004726,0.000005698,0.000027725,0.024633616,-0.126977139,-0.991599713,0.000000003,0.000000012,0.000000022,-0.066060528,-0.997716988,0.014029235,0.100000000,0.180808475,0.235949513,3.181238609,0.013498866,188.494900313,0,162,138,24,0.197560976,49,0,0,0,0,0,607,51,276531,579505,209582,53,0,2394270
1616,1624181255.657821894,1624181255.757950544,1621,1620,0,1,0,0,1,-75.082444987,-9.955299645,-26.756445042,0.066945033,0.003941778,0.997685217,-0.011270887,797,303,0.380175659,0.104699412,0.067028390,0.042539692,0.237413658,122.625361449,750,0.793485329,105.669655082,228.406065230,261.038276722,0.177562040,0.140892873,0.000004828,0.000005609,0.000022832,0.001431926,-0.154297520,-0.988023393,0.000000004,0.000000010,0.000000014,-0.010720626,-0.998490571,-0.053866945,0.100000000,0.184499730,0.227651949,3.242014565,0.014366548,182.773640915,0,173,155,18,0.217063990,44,0,0,0,0,0,579,45,276624,579678,209626,53,0,2394849
1617,1624181255.757819414,1624181255.857947588,1622,1621,0,1,1,1,1,-75.397739467,-10.001215584,-26.660295183,0.077677681,0.003885341,0.996905599,-0.011415289,798,302,0.378446115,0.153474891,0.100771839,0.072576887,0.206077296,162.842433591,732,0.792177433,112.635075527,208.918002081,258.320803234,0.194240643,0.153873054,0.000004815,0.000005343,0.000024219,0.061210985,-0.131830726,-0.989380551,0.000000004,0.000000012,0.000000018,-0.084687401,-0.996346547,-0.011027325,0.150000000,0.185840104,0.238525515,3.417539308,0.014271015,181.115313723,1,83,64,19,0.104010025,93,174,0,0,29,0,446,269,276675,579761,209893,53,0,2395295
1618,1624181255.857816935,1624181255.957852364,1623,1622,0,1,0,0,1,-75.655726677,-10.052049839,-26.632038487,0.080178332,0.004897984,0.996710578,-0.010745662,784,287,0.366071429,0.111356929,0.078308203,0.057432752,0.146104568,226.028805935,719,0.788651727,92.583705545,216.847007446,257.609878416,0.163275270,0.128767323,0.000004805,0.000005414,0.000030910,0.034944809,-0.152287878,-0.987718210,0.000000004,0.000000013,0.000000023,0.226331357,0.973508324,-0.032490922,0.150000000,0.185741559,0.230231118,3.510283166,0.015762536,182.486111501,0,257,210,47,0.327806122,59,0,0,0,0,0,468,59,276833,580018,209952,53,0,2395763
1619,1624181255.957814455,1624181256.057754517,1624,1623,0,1,0,0,1,-75.848711439,-10.123560175,-26.673309418,0.083779059,0.006376437,0.996410012,-0.010368146,762,276,0.362204724,0.092223044,0.065944908,0.046896484,0.200841644,144.107084332,712,0.787469747,95.000395836,208.447078943,257.230985210,0.169438283,0.133427522,0.000004943,0.000005669,0.000027384,0.035960771,0.156910393,0.986957928,0.000000004,0.000000010,0.000000012,0.026253905,-0.991473156,0.127638993,0.150000000,0.187164134,0.227143714,3.574949535,0.016337294,179.008571969,0,195,170,25,0.255905512,46,0,0,0,0,0,521,46,276965,580213,209998,53,0,2396284
1620,1624181256.057812214,1624181256.157690287,1625,1624,0,1,0,0,1,-76.024837058,-10.184370576,-26.762360282,0.086995187,0.007698083,0.996128838,-0.009995781,760,256,0.336842105,0.108891640,0.086634919,0.053241484,0.291835367,115.710775766,700,0.780636782,112.861929528,197.845388625,235.738429594,0.206538215,0.161231328,0.000004999,0.000005992,0.000021619,0.109641147,0.170616758,0.979218434,0.000000004,0.000000007,0.000000011,0.790263770,-0.611289079,0.042530407,0.150000000,0.193020844,0.218365191,3.629632482,0.016280168,175.166644973,0,211,171,40,0.277631579,48,0,0,0,0,0,500,49,277114,580424,210046,53,0,2396784
1621,1624181256.157809734,1624181256.257635593,1626,1625,0,1,0,0,1,-76.218867095,-10.237145723,-26.768507055,0.089989865,0.008303213,0.995853748,-0.010401596,760,250,0.328947368,0.097974870,0.075198894,0.049864179,0.234222335,182.988808888,694,0.776459021,102.124519817,192.925774287,243.812266564,0.189518677,0.147153487,0.000005317,0.000006106,0.000025289,0.051564063,0.181231498,0.982087721,0.000000004,0.000000009,0.000000013,0.574391000,0.813654928,-0.089669604,0.150000000,0.196551524,0.209495100,3.679125060,0.015959487,173.801530944,0,242,199,43,0.318421053,45,0,0,0,0,0,472,46,277277,580666,210091,53,0,2397256
