frame,lidar_begin_time,lidar_end_time,received_lidar_messages,synchronized_scans,scan_update_failures,imu_angular_velocity_mean,imu_angular_velocity_max,adaptive_map,degeneracy_diagnostic,stage2_map_policy,degenerate,degeneracy_mode,window_ready,pos_x,pos_y,pos_z,quat_x,quat_y,quat_z,quat_w,downsampled_points,effective_points,effective_ratio,residual_mean,residual_median,residual_mad,normal_eigen_ratio,condition_number,localizability_observed_voxels,localizability_planarity_mean,localizability_lambda_min,localizability_lambda_mid,localizability_lambda_max,localizability_f0,localizability_lambda0,observability_soft_weighting_active,observability_geometry_quality,observability_measurement_weight_mean,observability_measurement_weight_min,transition_guard_active,transition_guard_triggered,transition_guard_cooldown_frames,transition_guard_measurement_weight,translation_cov_eigen_min,translation_cov_eigen_mid,translation_cov_eigen_max,translation_weak_dir_x,translation_weak_dir_y,translation_weak_dir_z,rotation_cov_eigen_min,rotation_cov_eigen_mid,rotation_cov_eigen_max,rotation_weak_dir_x,rotation_weak_dir_y,rotation_weak_dir_z,window_degenerate_ratio,window_normal_eigen_ratio_mean,window_residual_cv,window_path_length,window_yaw_change,window_condition_number_mean,window_recent_degenerate_streak,window_localizability_f0_mean,window_localizability_lambda0_mean,window_geometry_weak_ratio,relative_persistent_enable,relative_baseline_ready,relative_persistent_candidate,relative_f0_baseline,relative_lambda0_baseline,relative_f0_ratio,relative_lambda0_ratio,map_added,point_to_add,point_no_need_downsample,insert_ratio,quality_rejected,invalid_quality_rejected,direction_rejected,persistent_quota_rejected,persistent_voxel_quota_rejected,novel_accepted,novel_rejected,voxel_rejected,total_rejected,map_size,total_map_added,total_quality_rejected,total_direction_rejected,total_persistent_quota_rejected,total_persistent_voxel_quota_rejected,total_voxel_rejected
1201,1517157348.080197096,1517157348.181036234,1220,1220,0,0.001264226,0.001796686,1,1,1,0,0,1,248.979259163,17.640655471,-9.054733672,-0.007120623,-0.000524404,-0.191849903,0.981398307,472,327,0.692796610,0.018777311,0.010453227,0.007020216,0.053969481,46.082989672,387,0.907581226,18.986262135,67.980771821,264.266900611,0.054055888,0.049060109,0,1.000000000,1.000000000,1.000000000,0,0,0,1.000000000,0.000005809,0.000013214,0.000024906,0.889292949,-0.456379270,-0.029597513,0.000000064,0.000000084,0.000009974,0.995516238,-0.053844467,-0.077770125,0.000000000,0.059122050,0.049027234,0.079205476,0.003943638,43.449216224,0,0.054794112,0.049843128,0.000000000,1,1,0,0.179705926,0.164521624,0.304909877,0.302957915,1,1,0,0.002118644,5,0,0,0,0,0,0,464,7,19880,71522,29633,3333,0,135,838241
1202,1517157348.281917095,1517157348.382756233,1222,1221,0,0.001445214,0.002687956,1,1,1,0,0,1,248.970553265,17.646529425,-9.053266148,-0.006130902,-0.000837294,-0.191837866,0.981407125,474,328,0.691983122,0.019503233,0.011094369,0.006515768,0.058400905,43.413171647,384,0.909783891,18.791490140,68.100023520,262.465500568,0.053788787,0.048936172,0,1.000000000,1.000000000,1.000000000,0,0,0,1.000000000,0.000008437,0.000018739,0.000032855,0.885523857,-0.462981362,-0.038675019,0.000000078,0.000000098,0.000009486,0.996073571,-0.054590308,-0.069694623,0.000000000,0.058543834,0.041000030,0.083520105,0.003945391,43.632236761,0,0.054783388,0.049811468,0.000000000,1,1,0,0.179705926,0.164521624,0.304850203,0.302765480,2,2,0,0.004219409,2,0,0,0,0,0,0,470,2,19880,71524,29635,3333,0,135,838711
1203,1517157348.382776976,1517157348.483616352,1223,1222,0,0.001367766,0.002294757,1,1,1,0,0,1,248.972806846,17.645585100,-9.055316654,-0.005678607,-0.000803825,-0.191977390,0.981382590,476,325,0.682773109,0.018341250,0.010449462,0.006714636,0.053616392,45.364893320,382,0.907935541,18.461883461,68.079581888,260.289911173,0.053230142,0.048329538,0,1.000000000,1.000000000,1.000000000,0,0,0,1.000000000,0.000006937,0.000016654,0.000030713,0.886511984,-0.457901664,-0.066502386,0.000000072,0.000000090,0.000008123,0.996026999,-0.052554990,-0.071890132,0.000000000,0.057690218,0.040581756,0.081931151,0.004086957,43.946525801,0,0.054708885,0.049732764,0.000000000,1,1,0,0.179705926,0.164521624,0.304435619,0.302287099,3,3,0,0.006302521,1,0,0,0,0,0,0,471,2,19880,71527,29636,3333,0,135,839182
1204,1517157348.483637094,1517157348.584476233,1224,1223,0,0.001358144,0.002293770,1,1,1,0,0,1,248.974960525,17.643356635,-9.054160541,-0.005810499,-0.000827810,-0.192035454,0.981370438,479,331,0.691022965,0.018561162,0.010732709,0.006998223,0.051117171,47.356576360,386,0.911648761,18.501352428,67.344838147,266.050231131,0.052576131,0.047930965,0,1.000000000,1.000000000,1.000000000,0,0,0,1.000000000,0.000006206,0.000015449,0.000029596,0.886602383,-0.456316815,-0.075572339,0.000000065,0.000000088,0.000007818,0.995994361,-0.051704303,-0.072951340,0.000000000,0.056756366,0.035638135,0.080577220,0.004061635,44.331314569,0,0.054723687,0.049736013,0.000000000,1,1,0,0.179705926,0.164521624,0.304517990,0.302306843,2,2,0,0.004175365,3,0,0,0,0,0,0,473,4,19880,71529,29639,3333,0,135,839655
1205,1517157348.584496975,1517157348.685336351,1225,1224,0,0.001330304,0.002609591,1,1,1,0,0,1,248.975157216,17.643025725,-9.052646883,-0.004757152,-0.001357404,-0.192189049,0.981345452,473,327,0.691331924,0.019529374,0.010859125,0.007305917,0.058662909,44.198856743,390,0.909097249,20.810912404,67.744416677,265.992598036,0.058697036,0.053361314,0,1.000000000,1.000000000,1.000000000,0,0,0,1.000000000,0.000005941,0.000014924,0.000027058,0.886370508,-0.459756847,-0.054506560,0.000000064,0.000000102,0.000008894,0.995537125,-0.058144183,-0.074330932,0.000000000,0.056229572,0.031986075,0.078011298,0.004247223,44.536694412,0,0.055069121,0.050033411,0.000000000,1,1,0,0.179705926,0.164521624,0.306440208,0.304114501,5,5,0,0.010570825,4,0,0,0,0,0,0,464,4,19880,71534,29643,3333,0,135,840119
1206,1517157348.685357094,1517157348.786196232,1226,1225,0,0.001219235,0.002390922,1,1,1,0,0,1,248.972362663,17.644894588,-9.051671403,-0.004140397,-0.001362964,-0.192248492,0.981336597,470,321,0.682978723,0.018798351,0.010665449,0.006649710,0.051594856,46.119262015,387,0.905489982,19.594622550,67.564889307,263.265111310,0.055916797,0.050632100,0,1.000000000,1.000000000,1.000000000,0,0,0,1.000000000,0.000005785,0.000014607,0.000026848,0.887651938,-0.455655459,-0.066724357,0.000000066,0.000000109,0.000009205,0.995280729,-0.059955889,-0.076299164,0.000000000,0.055289277,0.030451055,0.075262405,0.004250837,44.899828392,0,0.055163061,0.050095537,0.000000000,1,1,0,0.179705926,0.164521624,0.306962948,0.304492116,6,6,0,0.012765957,3,0,0,0,0,0,0,461,3,19880,71540,29646,3333,0,135,840580
1207,1517157348.786217928,1517157348.887056351,1227,1226,0,0.001374316,0.002662929,1,1,1,0,0,1,248.973454405,17.644784300,-9.050450635,-0.006108420,-0.000851901,-0.191913700,0.981392426,478,326,0.682008368,0.018489507,0.010201831,0.007323486,0.049480503,47.862518082,387,0.909223620,19.648070238,66.353826382,265.867644314,0.055839077,0.050770207,0,1.000000000,1.000000000,1.000000000,0,0,0,1.000000000,0.000005789,0.000014635,0.000026931,0.886601623,-0.457132407,-0.070480663,0.000000064,0.000000096,0.000008756,0.995791669,-0.053793926,-0.074196799,0.000000000,0.054184553,0.026747933,0.071122340,0.004851231,45.318024389,0,0.055335569,0.050237768,0.000000000,1,1,0,0.179705926,0.164521624,0.307922897,0.305356627,2,2,0,0.004184100,3,0,0,0,0,0,0,472,4,19880,71542,29649,3333,0,135,841052
1208,1517157348.887078047,1517157348.987917185,1228,1227,0,0.001339641,0.002833664,1,1,1,0,0,1,248.974765663,17.644276612,-9.052634188,-0.005757994,-0.001014241,-0.191999611,0.981377586,471,316,0.670912951,0.018992519,0.009757634,0.006624974,0.052181153,44.906599977,381,0.900712650,19.034392459,67.736561270,256.400565865,0.055466119,0.049959035,0,1.000000000,1.000000000,1.000000000,0,0,0,1.000000000,0.000005881,0.000014525,0.000026727,0.885741629,-0.460567951,-0.057783465,0.000000071,0.000000089,0.000009342,0.995688771,-0.046271717,-0.080391535,0.000000000,0.054037523,0.024381004,0.067754909,0.004816364,45.310777633,0,0.055280824,0.050154942,0.000000000,1,1,0,0.179705926,0.164521624,0.307618257,0.304853192,1,1,0,0.002123142,2,0,0,0,0,0,0,467,3,19880,71543,29651,3333,0,135,841519
1209,1517157348.987937927,1517157349.088715315,1229,1228,0,0.001394323,0.002339136,1,1,1,0,0,1,248.975043461,17.644090488,-9.053091826,-0.005806849,-0.000973639,-0.191992070,0.981378814,472,324,0.686440678,0.019157013,0.009742668,0.006370138,0.052614980,45.104510256,377,0.902599957,19.393818358,67.463577357,253.422788028,0.056993675,0.051442489,0,1.000000000,1.000000000,1.000000000,0,0,0,1.000000000,0.000005832,0.000014218,0.000026185,0.886090051,-0.461890350,-0.038752113,0.000000068,0.000000084,0.000008923,0.995795521,-0.045415019,-0.079553486,0.000000000,0.054005483,0.024376103,0.063209240,0.004810915,45.288244954,0,0.055415596,0.050266192,0.000000000,1,1,0,0.179705926,0.164521624,0.308368215,0.305529393,0,0,0,0.000000000,3,0,0,0,0,0,0,468,4,19880,71543,29654,3333,0,135,841987
1210,1517157349.088736057,1517157349.189575195,1230,1229,0,0.001245929,0.002324737,1,1,1,0,0,1,248.975233966,17.643655434,-9.053242209,-0.005232198,-0.001204914,-0.192097555,0.981361148,468,315,0.673076923,0.018097907,0.009985863,0.006827033,0.048874921,46.962671032,379,0.905176082,19.200645413,67.413419029,256.447670491,0.055968485,0.050661334,0,1.000000000,1.000000000,1.000000000,0,0,0,1.000000000,0.000005875,0.000014494,0.000026608,0.888878378,-0.457166322,-0.029902881,0.000000068,0.000000094,0.000010040,0.995288921,-0.052671239,-0.081398427,0.000000000,0.053602423,0.024061118,0.059263956,0.004700047,45.499290900,0,0.055387852,0.050234872,0.000000000,1,1,0,0.179705926,0.164521624,0.308213832,0.305339025,2,2,0,0.004273504,3,0,0,0,0,0,0,463,3,19880,71545,29657,3333,0,135,842450
1211,1517157349.189595938,1517157349.290435314,1230,1230,0,0.001535665,0.002258740,1,1,1,0,0,1,248.979576724,17.640809024,-9.052771069,-0.004086250,-0.001461246,-0.192299755,0.981326639,471,316,0.670912951,0.018973076,0.010414686,0.006650391,0.054810283,45.544389589,385,0.909433146,18.293496774,67.699942440,264.138321939,0.052247465,0.047515576,0,1.000000000,1.000000000,1.000000000,0,0,0,1.000000000,0.000005909,0.000015127,0.000025899,0.885370629,-0.462956861,-0.042305948,0.000000065,0.000000110,0.000010279,0.995243730,-0.060569151,-0.076297417,0.000000000,0.053505958,0.023610875,0.057556380,0.004967507,45.580176676,0,0.055149386,0.050022905,0.000000000,1,1,0,0.179705926,0.164521624,0.306886853,0.304050638,0,0,0,0.000000000,4,0,0,0,0,0,0,465,6,19880,71545,29661,3333,0,135,842915
1212,1517157349.391315937,1517157349.492155313,1232,1231,0,0.001276845,0.002994191,1,1,1,0,0,1,248.980471023,17.639133421,-9.053522904,-0.005710857,-0.000992002,-0.192092431,0.981359720,471,324,0.687898089,0.018977295,0.009618465,0.007133181,0.055419266,44.298320221,380,0.905996749,19.367554256,66.511218602,258.399991855,0.056255443,0.050967248,0,1.000000000,1.000000000,1.000000000,0,0,0,1.000000000,0.000008551,0.000020529,0.000033730,0.884774950,-0.465821938,-0.013535530,0.000000080,0.000000099,0.000009816,0.995966254,-0.055105097,-0.070814184,0.000000000,0.053498603,0.023732629,0.056945649,0.005105326,45.574440720,0,0.055070315,0.049944201,0.000000000,1,1,0,0.179705926,0.164521624,0.306446848,0.303572262,1,1,0,0.002123142,5,0,0,0,0,0,0,464,6,19880,71546,29666,3333,0,135,843379
1213,1517157349.492176056,1517157349.593015194,1233,1232,0,0.001516878,0.003237781,1,1,1,0,0,1,248.979595699,17.639218873,-9.053390015,-0.005747070,-0.000983987,-0.192022804,0.981373143,473,322,0.680761099,0.017700252,0.009786739,0.006759165,0.056332181,44.992020857,386,0.905460873,19.104263726,68.073181837,262.330451418,0.054660464,0.049492911,0,1.000000000,1.000000000,1.000000000,0,0,0,1.000000000,0.000007155,0.000017854,0.000030115,0.884873202,-0.465788126,-0.006390394,0.000000070,0.000000089,0.000009067,0.996017857,-0.053286658,-0.071476995,0.000000000,0.053821585,0.026184114,0.049196098,0.004516519,45.441692985,0,0.055148620,0.050012062,0.000000000,1,1,0,0.179705926,0.164521624,0.306882587,0.303984736,1,1,0,0.002114165,3,0,0,0,0,0,0,467,5,19880,71547,29669,3333,0,135,843846
1214,1517157349.593035936,1517157349.693875313,1234,1233,0,0.001302471,0.002843119,1,1,1,0,0,1,248.975559629,17.640860760,-9.056500996,-0.005024462,-0.000660148,-0.192251014,0.981332699,475,325,0.684210526,0.019906523,0.010545822,0.006181684,0.049804124,49.157783435,383,0.906315278,18.302892864,66.234379316,262.581479450,0.052728044,0.047788232,0,1.000000000,1.000000000,1.000000000,0,0,0,1.000000000,0.000006317,0.000015866,0.000029100,0.888390558,-0.457535524,-0.037728783,0.000000055,0.000000069,0.000009114,0.995560670,-0.056931077,-0.074952024,0.000000000,0.053534171,0.029163033,0.050897010,0.004700383,45.634363552,0,0.054761376,0.049668254,0.000000000,1,1,0,0.179705926,0.164521624,0.304727713,0.301894990,2,2,0,0.004210526,2,0,0,0,0,0,0,471,2,19880,71549,29671,3333,0,135,844317
1215,1517157349.693896055,1517157349.794735193,1235,1234,0,0.001381896,0.002843743,1,1,1,0,0,1,248.976949857,17.641065870,-9.056834604,-0.006907451,-0.000574060,-0.191905214,0.981388988,471,323,0.685774947,0.019045598,0.010370594,0.007708077,0.053457611,44.723621398,376,0.906966475,19.172211464,66.380598032,255.466584970,0.056220296,0.050989924,0,1.000000000,1.000000000,1.000000000,0,0,0,1.000000000,0.000006125,0.000015613,0.000027771,0.887653812,-0.460138316,-0.018532121,0.000000070,0.000000086,0.000008965,0.995693828,-0.054391824,-0.075068832,0.000000000,0.053451883,0.027923867,0.051322863,0.004922947,45.641943871,0,0.054868417,0.049773473,0.000000000,1,1,0,0.179705926,0.164521624,0.305323360,0.302534534,3,3,0,0.006369427,2,0,0,0,0,0,0,464,4,19880,71552,29673,3333,0,135,844781
1216,1517157349.794755936,1517157349.895595312,1236,1235,0,0.001214199,0.002469370,1,1,1,0,0,1,248.977119859,17.641860949,-9.057671006,-0.006361024,-0.000660101,-0.191959732,0.981381966,472,325,0.688559322,0.018553622,0.010100972,0.006954777,0.056851511,44.059656430,383,0.908716063,18.715600946,67.359604908,261.963046185,0.053774552,0.048865799,0,1.000000000,1.000000000,1.000000000,0,0,0,1.000000000,0.000006040,0.000015468,0.000026212,0.887524897,-0.460283828,-0.020936952,0.000000068,0.000000092,0.000008849,0.995650835,-0.053789975,-0.076066109,0.000000000,0.053804193,0.027124923,0.051153114,0.004821326,45.456381865,0,0.054856805,0.049769619,0.000000000,1,1,0,0.179705926,0.164521624,0.305258739,0.302511111,1,1,0,0.002118644,5,0,0,0,0,0,0,464,7,19880,71553,29678,3333,0,135,845245
1217,1517157349.895616055,1517157349.996455193,1237,1236,0,0.001373312,0.002801885,1,1,1,0,0,1,248.978080740,17.642267877,-9.054563498,-0.006473502,-0.000669427,-0.191946754,0.981383762,474,323,0.681434599,0.019139356,0.010680521,0.006797639,0.051280136,46.870496570,382,0.907961200,18.201714303,66.899161901,261.740302033,0.052478527,0.047648467,0,1.000000000,1.000000000,1.000000000,0,0,0,1.000000000,0.000005920,0.000015028,0.000026295,0.884589398,-0.464441469,-0.042375922,0.000000065,0.000000096,0.000008944,0.995610047,-0.054816462,-0.075866924,0.000000000,0.053609423,0.026410963,0.052395146,0.004772151,45.535843563,0,0.054805240,0.049719344,0.000000000,1,1,0,0.179705926,0.164521624,0.304971803,0.302205526,2,2,0,0.004219409,3,0,0,0,0,0,0,467,5,19880,71555,29681,3333,0,135,845712
1218,1517157349.996475935,1517157350.097253323,1238,1237,0,0.001336655,0.002591173,1,1,1,0,0,1,248.977968467,17.643287984,-9.053828434,-0.005195797,-0.001069298,-0.192116459,0.981357797,471,319,0.677282378,0.019785969,0.010193914,0.006555111,0.051387393,46.325686974,379,0.905980482,17.984451028,66.944560056,258.437591689,0.052376821,0.047452377,0,1.000000000,1.000000000,1.000000000,0,0,0,1.000000000,0.000005881,0.000014928,0.000026226,0.884464593,-0.464709560,-0.042040573,0.000000066,0.000000087,0.000009513,0.995411182,-0.053663563,-0.079226264,0.000000000,0.053532540,0.028303372,0.052714234,0.004846734,45.603629263,0,0.054705841,0.049625352,0.000000000,1,1,0,0.179705926,0.164521624,0.304418683,0.301634221,6,6,0,0.012738854,4,0,0,0,0,0,0,460,5,19880,71561,29685,3333,0,135,846172
1219,1517157350.097274065,1517157350.198113203,1239,1238,0,0.001411105,0.002467746,1,1,1,0,0,1,248.975457559,17.645260165,-9.053229622,-0.004858722,-0.001120985,-0.192038452,0.981374734,474,324,0.683544304,0.020178798,0.010176913,0.006552474,0.058509313,42.695388372,379,0.903452647,19.883881240,67.377821072,255.146850924,0.058070632,0.052464067,0,1.000000000,1.000000000,1.000000000,0,0,0,1.000000000,0.000005849,0.000014792,0.000024936,0.884406610,-0.465404059,-0.034985859,0.000000067,0.000000088,0.000009210,0.995505408,-0.053312816,-0.078273401,0.000000000,0.053610360,0.031352022,0.053700317,0.004814695,45.566392311,0,0.054857199,0.049753374,0.000000000,1,1,0,0.179705926,0.164521624,0.305260935,0.302412368,2,1,1,0.004219409,5,0,0,0,0,0,0,466,6,19881,71563,29690,3333,0,135,846638
1220,1517157350.198133945,1517157350.298973322,1240,1239,0,0.001415313,0.002518370,1,1,1,0,0,1,248.972499042,17.646168039,-9.050827679,-0.003440400,-0.001625818,-0.192259056,0.981336831,477,323,0.677148847,0.020066643,0.010821141,0.006822923,0.053149443,46.120813401,383,0.905609121,18.668074485,66.856635793,261.323582961,0.053822016,0.048741709,0,1.000000000,1.000000000,1.000000000,0,0,0,1.000000000,0.000005795,0.000014929,0.000024976,0.885413297,-0.461211418,-0.057682937,0.000000064,0.000000096,0.000009061,0.995397107,-0.055842210,-0.077886118,0.000000000,0.053575727,0.033672304,0.055284620,0.005214783,45.608011318,0,0.054758320,0.049650479,0.000000000,1,1,0,0.179705926,0.164521624,0.304710707,0.301786948,5,5,0,0.010482180,2,0,0,0,0,0,0,470,2,19881,71568,29692,3333,0,135,847108
1221,1517157350.298994064,1517157350.399833202,1240,1240,0,0.001594770,0.002713096,1,1,1,0,0,1,248.970893113,17.648332802,-9.048168115,-0.002932757,-0.001702890,-0.192163322,0.981357100,475,324,0.682105263,0.020496015,0.011018734,0.006936321,0.052548190,46.209986401,385,0.908052343,20.524453025,66.192143158,262.883555999,0.058708364,0.053310268,0,1.000000000,1.000000000,1.000000000,0,0,0,1.000000000,0.000005720,0.000015316,0.000024982,0.888776406,-0.455343876,-0.052330247,0.000000064,0.000000094,0.000009477,0.995753762,-0.051039810,-0.076611900,0.000000000,0.053504662,0.037274766,0.048467013,0.005383544,45.614361154,0,0.054990944,0.049862987,0.000000000,1,1,0,0.179705926,0.164521624,0.306005176,0.303078619,7,7,0,0.014736842,4,0,0,0,0,0,0,463,5,19881,71575,29696,3333,0,135,847571
1222,1517157350.500714064,1517157350.601553202,1242,1241,0,0.052196391,0.104869328,1,1,1,0,0,1,248.970359826,17.610688726,-9.048309377,-0.005550517,-0.002265455,-0.198140935,0.980155207,477,330,0.691823899,0.031858164,0.021793531,0.013426006,0.048106224,64.008106173,400,0.905276132,17.733231790,69.845703906,274.531517158,0.048971886,0.044333079,0,1.000000000,1.000000000,1.000000000,0,0,0,1.000000000,0.000007251,0.000021461,0.000036987,0.899728612,-0.433392187,-0.051571659,0.000000034,0.000000116,0.000010630,0.997590520,-0.033329766,-0.060846378,0.000000000,0.052989928,0.145458436,0.082925311,0.017270107,46.644107880,0,0.054750099,0.049632832,0.000000000,1,1,0,0.179705926,0.164521624,0.304664959,0.301679687,27,26,1,0.056603774,10,0,0,0,0,0,0,439,11,19883,71602,29706,3333,0,135,848010
1223,1517157350.601573944,1517157350.702413321,1243,1242,0,0.034471737,0.055466851,1,1,1,0,0,1,248.978301876,17.590681368,-9.046887126,-0.007213040,-0.002954384,-0.199348502,0.979897657,476,335,0.703781513,0.031494962,0.023322164,0.014489951,0.068752975,56.376156957,396,0.904582671,19.534957673,73.001028107,265.678752126,0.054534210,0.049330701,0,1.000000000,1.000000000,1.000000000,0,0,0,1.000000000,0.000005696,0.000018237,0.000029774,0.904014853,-0.424890685,-0.047170450,0.000000029,0.000000123,0.000010183,0.997642786,-0.024850662,-0.063963395,0.000000000,0.053746757,0.187566910,0.101190572,0.019598871,47.194671062,0,0.054815302,0.049682890,0.000000000,1,1,0,0.179705926,0.164521624,0.305027792,0.301983952,26,25,1,0.054621849,9,0,0,0,0,0,0,438,12,19887,71628,29715,3333,0,135,848448
1224,1517157350.702434063,1517157350.803273201,1244,1243,0,0.012339151,0.025761024,1,1,1,0,0,1,248.987321184,17.577391313,-9.043375744,-0.007510458,-0.003315392,-0.199386265,0.979886585,476,328,0.689075630,0.031377096,0.021357024,0.012885787,0.059647597,68.527271702,394,0.912042360,18.975826678,69.080891687,271.287971450,0.052806754,0.048161997,0,1.000000000,1.000000000,1.000000000,0,0,0,1.000000000,0.000004932,0.000018692,0.000028358,0.909316540,-0.416100254,0.002002012,0.000000023,0.000000201,0.000009454,0.997884431,-0.020813890,-0.061590942,0.000000000,0.054173278,0.213095719,0.116069633,0.019357210,48.253205829,0,0.054826833,0.049694442,0.000000000,1,1,0,0.179705926,0.164521624,0.305091959,0.302054165,19,19,0,0.039915966,5,0,0,0,0,0,0,450,7,19888,71647,29720,3333,0,135,848898
1225,1517157350.803293943,1517157350.904133320,1245,1244,0,0.066520391,0.364968369,1,1,1,0,0,1,248.993544516,17.571101727,-9.042539155,-0.009366183,0.000722649,-0.198543131,0.980047130,461,322,0.698481562,0.031104890,0.021535700,0.012791598,0.060216055,64.314681054,388,0.911484192,17.887171731,69.376902072,266.391792861,0.050577902,0.046100958,0,1.000000000,1.000000000,1.000000000,0,0,0,1.000000000,0.000004717,0.000017949,0.000026991,-0.906517514,0.421538956,0.023041374,0.000000024,0.000000187,0.000009386,0.997863419,-0.029962450,-0.058059011,0.000000000,0.054250936,0.230037710,0.121456655,0.020907939,49.258997045,0,0.054420876,0.049331424,0.000000000,1,1,0,0.179705926,0.164521624,0.302832953,0.299847660,26,26,0,0.056399132,7,0,0,0,0,0,0,428,7,19889,71673,29727,3333,0,135,849326
1226,1517157350.904154062,1517157351.004933357,1246,1245,0,0.684093859,0.733081423,1,1,1,0,0,1,248.985928251,17.589605053,-9.043285201,-0.004273869,0.036804003,-0.185793279,0.981890043,492,320,0.650406504,0.024342482,0.015437604,0.010987664,0.044269698,51.311822840,387,0.904788180,12.939179716,80.269180073,256.944666059,0.036952928,0.033434573,0,1.000000000,1.000000000,1.000000000,0,0,0,1.000000000,0.000005249,0.000015883,0.000028189,0.889542206,-0.451426898,-0.070202706,0.000000060,0.000000093,0.000009315,0.997658260,-0.068389663,-0.000921582,0.000000000,0.053884678,0.226670562,0.139838626,0.045159903,49.518625086,0,0.053472683,0.048471548,0.000000000,1,1,0,0.179705926,0.164521624,0.297556592,0.294621135,21,19,2,0.042682927,3,0,0,0,0,0,0,468,3,19892,71694,29730,3333,0,135,849794
1227,1517157351.004955053,1517157351.105793238,1247,1246,0,0.705323527,0.773239971,1,1,1,0,0,1,248.938096076,17.616516403,-9.036872291,0.006486352,0.050952603,-0.157280639,0.986217299,502,346,0.689243028,0.031402764,0.023820602,0.014808741,0.068767708,54.758805447,380,0.915255591,18.287105802,84.022918936,245.487099906,0.052579807,0.048123963,0,1.000000000,1.000000000,1.000000000,0,0,0,1.000000000,0.000004849,0.000013828,0.000024831,0.889949074,-0.455598272,-0.020514886,0.000000028,0.000000099,0.000008237,0.990089994,-0.131040631,0.050499086,0.000000000,0.054849038,0.235450675,0.192497842,0.103325261,49.863439454,0,0.053309720,0.048339235,0.000000000,1,1,0,0.179705926,0.164521624,0.296649758,0.293816911,22,22,0,0.043824701,7,0,0,0,0,0,0,471,9,19896,71716,29737,3333,0,135,850265
1228,1517157351.105814934,1517157351.206654310,1248,1247,0,0.896884824,0.997935487,1,1,1,0,0,1,248.857374896,17.670190988,-9.038485982,0.005601023,0.046582601,-0.111031524,0.992708764,507,345,0.680473373,0.024631459,0.014342131,0.009973031,0.063307774,48.941993094,384,0.907208254,16.392614722,75.803062149,256.172292769,0.047055459,0.042689101,0,1.000000000,1.000000000,1.000000000,0,0,0,1.000000000,0.000004775,0.000014119,0.000023005,0.894291238,-0.442829679,-0.064382120,0.000000038,0.000000120,0.000008926,0.976335771,-0.214121047,0.030342051,0.000000000,0.055405369,0.230525320,0.288881940,0.197039453,50.065209110,0,0.052889187,0.047975739,0.000000000,1,1,0,0.179705926,0.164521624,0.294309640,0.291607495,21,19,2,0.041420118,1,0,0,0,0,0,0,483,3,19903,71737,29738,3333,0,135,850748
1229,1517157351.206675053,1517157351.307514191,1249,1248,0,0.956415046,0.985367388,1,1,1,0,0,1,248.757855970,17.728355356,-9.027672285,0.000879705,0.052251718,-0.064417428,0.996553751,531,364,0.685499058,0.026517103,0.020556114,0.012548306,0.055195276,57.873197088,419,0.907089220,18.299553521,84.976500077,276.794329458,0.048147802,0.043674352,0,1.000000000,1.000000000,1.000000000,0,0,0,1.000000000,0.000004507,0.000013605,0.000022900,0.896730135,-0.436090017,-0.075502066,0.000000029,0.000000153,0.000008668,0.953631163,-0.298546952,0.038174898,0.000000000,0.055534384,0.226378110,0.404159611,0.290193410,50.703643452,0,0.052446893,0.047587332,0.000000000,1,1,0,0.179705926,0.164521624,0.291848432,0.289246670,17,17,0,0.032015066,2,0,0,0,0,0,0,509,5,19906,71754,29740,3333,0,135,851257
1230,1517157351.307534933,1517157351.408374310,1250,1249,0,0.586831071,0.881635574,1,1,1,0,0,1,248.617263974,17.783813056,-9.028514070,-0.012420729,0.047899270,-0.043224007,0.997839201,554,373,0.673285199,0.028153482,0.020921119,0.013479523,0.063396065,60.110134652,413,0.908682186,19.388536327,88.666650760,267.230555653,0.051663397,0.046945609,0,1.000000000,1.000000000,1.000000000,0,0,0,1.000000000,0.000004413,0.000013196,0.000022069,0.898425017,-0.437821063,-0.033840904,0.000000024,0.000000111,0.000007784,0.937472150,-0.347020083,0.026889204,0.000000000,0.056260441,0.220322546,0.550082763,0.331183076,51.361016633,0,0.052231638,0.047401545,0.000000000,1,1,0,0.179705926,0.164521624,0.290650618,0.288117419,24,24,0,0.043321300,2,0,0,0,0,0,0,527,3,19908,71778,29742,3333,0,135,851784
1231,1517157351.408395052,1517157351.509234190,1250,1250,0,0.390229635,0.505698281,1,1,1,0,0,1,248.441000775,17.822260794,-9.023723140,-0.023393359,0.029668811,-0.041287352,0.998432705,553,365,0.660036166,0.021662051,0.014048121,0.009778377,0.054705861,53.678348232,405,0.901303018,18.103254072,87.419585410,259.504882804,0.049594190,0.044699393,0,1.000000000,1.000000000,1.000000000,0,0,0,1.000000000,0.000004376,0.000012536,0.000022435,0.901153159,-0.433500819,-0.000153352,0.000000034,0.000000138,0.000009012,0.937461947,-0.347285427,-0.023620532,0.000000000,0.056255220,0.215331535,0.728511369,0.334644897,51.767714565,0,0.052098975,0.047260736,0.000000000,1,1,0,0.179705926,0.164521624,0.289912391,0.287261548,20,20,0,0.036166365,2,0,0,0,0,0,0,528,5,19911,71798,29744,3333,0,135,852312
