frame,lidar_begin_time,lidar_end_time,received_lidar_messages,synchronized_scans,scan_update_failures,imu_angular_velocity_mean,imu_angular_velocity_max,adaptive_map,degeneracy_diagnostic,degenerate,degeneracy_mode,window_ready,pos_x,pos_y,pos_z,quat_x,quat_y,quat_z,quat_w,downsampled_points,effective_points,effective_ratio,residual_mean,residual_median,residual_mad,normal_eigen_ratio,condition_number,localizability_observed_voxels,localizability_planarity_mean,localizability_lambda_min,localizability_lambda_mid,localizability_lambda_max,localizability_f0,localizability_lambda0,observability_soft_weighting_active,observability_geometry_quality,observability_measurement_weight_mean,observability_measurement_weight_min,transition_guard_active,transition_guard_triggered,transition_guard_cooldown_frames,transition_guard_measurement_weight,translation_cov_eigen_min,translation_cov_eigen_mid,translation_cov_eigen_max,translation_weak_dir_x,translation_weak_dir_y,translation_weak_dir_z,rotation_cov_eigen_min,rotation_cov_eigen_mid,rotation_cov_eigen_max,rotation_weak_dir_x,rotation_weak_dir_y,rotation_weak_dir_z,window_degenerate_ratio,window_normal_eigen_ratio_mean,window_residual_cv,window_path_length,window_yaw_change,window_condition_number_mean,window_recent_degenerate_streak,map_added,point_to_add,point_no_need_downsample,insert_ratio,quality_rejected,invalid_quality_rejected,direction_rejected,persistent_quota_rejected,novel_accepted,novel_rejected,voxel_rejected,total_rejected,map_size,total_map_added,total_quality_rejected,total_direction_rejected,total_persistent_quota_rejected,total_voxel_rejected
1236,1517157350.399853945,1517157350.500693321,1257,1256,0,0.043215302,0.103481663,0,1,0,0,1,249.175533694,19.533726316,-9.076781746,-0.002030203,-0.001994731,-0.186510851,0.982448778,478,335,0.700836820,0.018906667,0.011684008,0.008000129,0.060278125,47.521407433,383,0.908953518,17.435563753,78.639278704,252.054355083,0.050083601,0.045523665,0,1.000000000,1.000000000,1.000000000,0,0,0,1.000000000,0.000005635,0.000013421,0.000025511,0.910637960,-0.413204593,0.000685577,0.000000049,0.000000101,0.000008847,0.995682733,-0.062509006,-0.068618658,0.000000000,0.058067393,0.058650556,0.052608326,0.008715383,43.389615242,0,5,5,0,0.010460251,0,0,0,0,0,0,473,0,21082,78707,0,0,0,887828
1237,1517157350.500714064,1517157350.601553202,1258,1257,0,0.060749809,0.104869328,0,1,0,0,1,249.176807151,19.529374370,-9.075500319,-0.008561677,-0.002121442,-0.187968306,0.982135486,480,327,0.681250000,0.016157099,0.009340715,0.005896639,0.052570980,51.335418054,387,0.906681963,20.714739399,71.055273622,259.115906689,0.059035539,0.053526458,0,1.000000000,1.000000000,1.000000000,0,0,0,1.000000000,0.000005532,0.000012766,0.000025702,0.911091364,-0.411742424,0.019511606,0.000000049,0.000000119,0.000009882,0.996512996,-0.042436215,-0.071840210,0.000000000,0.057437924,0.058841412,0.054913772,0.011355280,43.899490763,0,10,10,0,0.020833333,0,0,0,0,0,0,470,0,21084,78717,0,0,0,888298
1238,1517157350.601573944,1517157350.702413321,1259,1258,0,0.034471737,0.055466851,0,1,0,0,1,249.179569097,19.529722500,-9.075931373,-0.009493958,-0.002122490,-0.188837459,0.981960169,478,328,0.686192469,0.015494706,0.009020504,0.005836423,0.053425176,45.991046249,390,0.903551653,18.263279865,72.658141351,261.463723565,0.051827610,0.046828923,0,1.000000000,1.000000000,1.000000000,0,0,0,1.000000000,0.000005819,0.000012658,0.000025420,0.909236454,-0.415259143,0.029136152,0.000000065,0.000000143,0.000010025,0.996189003,-0.032852789,-0.080797053,0.000000000,0.057390701,0.058818987,0.056233271,0.012980850,43.977660876,0,8,8,0,0.016736402,0,0,0,0,0,0,470,0,21085,78725,0,0,0,888768
1239,1517157350.702434063,1517157350.803273201,1260,1259,0,0.012339151,0.025761024,0,1,0,0,1,249.180776461,19.529965968,-9.074133378,-0.009980787,-0.002370463,-0.188660583,0.981988772,473,323,0.682875264,0.016208649,0.009280033,0.006155408,0.051637599,51.030106628,383,0.901329932,17.714380662,71.473148708,256.021834512,0.051314890,0.046251647,0,1.000000000,1.000000000,1.000000000,0,0,0,1.000000000,0.000005644,0.000012800,0.000025609,0.909618882,-0.412775047,0.047013301,0.000000051,0.000000172,0.000009934,0.996420640,-0.039111510,-0.074941301,0.000000000,0.057272764,0.059148238,0.056129180,0.013345339,44.291090410,0,9,9,0,0.019027484,0,0,0,0,0,0,464,0,21087,78734,0,0,0,889232
1240,1517157350.803293943,1517157350.904133320,1261,1260,0,0.066520391,0.364968369,0,1,0,0,1,249.181794860,19.530220988,-9.071299977,-0.009899954,0.000991054,-0.187878055,0.982141968,466,331,0.710300429,0.015199008,0.009233716,0.006367664,0.046893201,53.034367770,382,0.909529894,17.193592657,66.946686152,263.300140750,0.049486449,0.045009405,0,1.000000000,1.000000000,1.000000000,0,0,0,1.000000000,0.000005491,0.000013251,0.000026414,0.914411036,-0.403884083,0.027020467,0.000000051,0.000000123,0.000009557,0.996743729,-0.039292779,-0.070413177,0.000000000,0.056818181,0.059318368,0.056147625,0.014669004,44.725625046,0,9,9,0,0.019313305,0,0,0,0,0,0,457,0,21087,78743,0,0,0,889689
1241,1517157350.904154062,1517157351.004933357,1261,1261,0,0.661290728,0.733081423,0,1,0,0,1,249.160388293,19.542977316,-9.058289184,0.003581567,0.035764174,-0.179691638,0.983066128,493,344,0.697768763,0.016375923,0.008591371,0.005677116,0.049534026,47.293067495,379,0.906937413,15.073984790,77.777429424,250.877865446,0.043854236,0.039773047,0,1.000000000,1.000000000,1.000000000,0,0,0,1.000000000,0.000005547,0.000012709,0.000026114,0.911246586,-0.411414978,0.019167041,0.000000061,0.000000144,0.000009335,0.998418141,-0.056183783,0.002144579,0.000000000,0.056484276,0.060346666,0.080060265,0.030592818,44.867027345,0,12,12,0,0.024340771,0,0,0,0,0,0,481,0,21090,78755,0,0,0,890170
1242,1517157351.105814934,1517157351.206654310,1263,1262,0,0.803440289,0.997935487,0,1,0,0,1,249.025653958,19.615360068,-9.057756620,0.006816146,0.046367603,-0.100565932,0.993825980,507,343,0.676528600,0.016562716,0.008223454,0.005871975,0.047079755,50.602744024,386,0.900226351,17.379895493,73.816920677,256.290555319,0.050015905,0.045025636,0,1.000000000,1.000000000,1.000000000,0,0,0,1.000000000,0.000007700,0.000018518,0.000035419,0.909597655,-0.414082447,-0.034173578,0.000000058,0.000000112,0.000009719,0.975841783,-0.216135147,0.031912576,0.000000000,0.055978418,0.061774923,0.231691983,0.190642256,45.235098206,0,13,12,1,0.025641026,0,0,0,0,0,0,494,0,21093,78768,0,0,0,890664
1243,1517157351.206675053,1517157351.307514191,1264,1263,0,0.956415046,0.985367388,0,1,0,0,1,248.923053436,19.669201364,-9.050320081,0.001612641,0.052061726,-0.054226514,0.997169224,530,364,0.686792453,0.014585453,0.008758057,0.005712880,0.043798275,55.553616575,398,0.906244381,15.572201261,76.241627186,268.871435010,0.043173933,0.039126134,0,1.000000000,1.000000000,1.000000000,0,0,0,1.000000000,0.000005935,0.000015391,0.000032646,0.909647801,-0.412317196,0.050352834,0.000000046,0.000000112,0.000008455,0.948834825,-0.313538950,0.037494015,0.000000000,0.055285841,0.063117987,0.346202222,0.283080828,45.850048980,0,13,13,0,0.024528302,0,0,0,0,0,0,517,0,21093,78781,0,0,0,891181
1244,1517157351.307534933,1517157351.408374310,1265,1264,0,0.586831071,0.881635574,0,1,0,0,1,248.783823206,19.718945463,-9.055452285,-0.012257800,0.048377193,-0.033015383,0.998208084,551,363,0.658802178,0.016963994,0.010993442,0.007896804,0.050997920,50.896714882,422,0.900916119,19.618437382,87.786756052,272.781408871,0.051602127,0.046489188,0,1.000000000,1.000000000,1.000000000,0,0,0,1.000000000,0.000005548,0.000013649,0.000029708,0.906128584,-0.414192736,0.085879957,0.000000044,0.000000111,0.000008861,0.934637838,-0.355203289,0.016814749,0.000000000,0.055057567,0.062562818,0.491549858,0.324398478,46.191276544,0,19,18,1,0.034482759,0,0,0,0,0,0,532,0,21093,78800,0,0,0,891713
1245,1517157351.408395052,1517157351.509234190,1266,1265,0,0.405432954,0.516312132,0,1,0,0,1,248.605808289,19.750706137,-9.056447595,-0.022798351,0.029759782,-0.031529812,0.998799510,552,375,0.679347826,0.016624820,0.009628122,0.006323747,0.045945057,53.167411818,416,0.899460165,18.879931673,90.850653015,264.444843856,0.050457433,0.045384451,0,1.000000000,1.000000000,1.000000000,0,0,0,1.000000000,0.000005139,0.000011704,0.000028912,0.914160268,-0.401282237,0.057302453,0.000000046,0.000000100,0.000008466,0.938864346,-0.343435465,-0.024203746,0.000000000,0.054616167,0.063462816,0.670882208,0.327200042,46.651590350,0,15,14,1,0.027173913,0,0,0,0,0,0,537,0,21095,78815,0,0,0,892250
1246,1517157351.509254932,1517157351.610094309,1267,1266,0,0.523296282,0.574771944,0,1,0,0,1,248.432138333,19.758052621,-9.054897060,-0.015305274,0.004608930,-0.032905410,0.999330646,552,376,0.681159420,0.015503368,0.008999069,0.006089867,0.046699842,51.248797715,437,0.910806226,22.225426857,85.054922661,290.741971366,0.055839649,0.050859100,0,1.000000000,1.000000000,1.000000000,0,0,0,1.000000000,0.000004957,0.000011171,0.000027445,0.910709893,-0.411009374,0.040972978,0.000000046,0.000000060,0.000008074,0.933065457,-0.353672681,-0.065608599,0.000000000,0.053886753,0.063237122,0.839992984,0.328357184,47.138272262,0,21,21,0,0.038043478,0,0,0,0,0,0,531,0,21096,78836,0,0,0,892781
1247,1517157351.610115051,1517157351.710954189,1268,1267,0,0.625106211,0.679211240,0,1,0,0,1,248.267418320,19.755535247,-9.051074670,-0.003744041,-0.023789764,-0.032908109,0.999168197,542,356,0.656826568,0.016674634,0.009848797,0.007010652,0.056092665,46.357672868,415,0.907015528,22.373241125,79.132459317,274.905743773,0.059438260,0.053911424,0,1.000000000,1.000000000,1.000000000,0,0,0,1.000000000,0.000004833,0.000011723,0.000024912,0.910199632,-0.410645604,0.053914918,0.000000046,0.000000169,0.000008609,0.921888004,-0.372431509,-0.106851671,0.000000000,0.053538671,0.063215958,1.003883995,0.328602116,47.402978484,0,11,11,0,0.020295203,0,0,0,0,0,0,531,0,21097,78847,0,0,0,893312
1248,1517157351.710974932,1517157351.811814308,1269,1268,0,0.398487959,0.640819780,0,1,0,0,1,248.148359989,19.750341531,-9.048882260,0.002134309,-0.036788361,-0.031903916,0.998811394,516,368,0.713178295,0.018614979,0.012669627,0.008210034,0.076992836,35.724385131,386,0.916136108,22.467919318,76.088808616,255.071809918,0.063535368,0.058207045,0,1.000000000,1.000000000,1.000000000,0,0,0,1.000000000,0.000004813,0.000011059,0.000020612,0.907765110,-0.414390311,0.065139665,0.000000059,0.000000074,0.000009590,0.922745327,-0.360807152,-0.135496352,0.000000000,0.054410689,0.069107739,1.122395698,0.329693485,47.079623978,0,10,10,0,0.019379845,0,0,0,0,0,0,506,0,21100,78857,0,0,0,893818
1249,1517157351.811835051,1517157351.912674189,1270,1269,0,0.116017287,0.165979965,0,1,0,0,1,248.074234877,19.749131133,-9.048675740,0.000088698,-0.035966732,-0.028899719,0.998935029,533,380,0.712945591,0.017123536,0.010409671,0.006810868,0.077789721,36.564809830,389,0.929909426,23.248039496,74.410024294,264.076702768,0.064268192,0.059763598,0,1.000000000,1.000000000,1.000000000,0,0,0,1.000000000,0.000004789,0.000011058,0.000018353,0.902829911,-0.421286582,0.086114849,0.000000055,0.000000104,0.000008835,0.920281747,-0.367642361,-0.133867845,0.000000000,0.055444451,0.070270181,1.193651898,0.335581020,46.669909058,0,14,14,0,0.026266417,0,0,0,0,0,0,519,0,21102,78871,0,0,0,894337
1250,1517157351.912694931,1517157352.013473272,1271,1270,0,0.072098408,0.141914128,0,1,0,0,1,248.046583471,19.745562118,-9.051149923,0.001145142,-0.032579043,-0.028396986,0.999065016,532,376,0.706766917,0.019472932,0.011912585,0.008444947,0.078278798,38.188702752,388,0.920329756,24.035589794,74.690529826,258.361825783,0.067310001,0.061947396,0,1.000000000,1.000000000,1.000000000,0,0,0,1.000000000,0.000004727,0.000011286,0.000017451,0.900108219,-0.422672187,0.105609737,0.000000048,0.000000071,0.000008439,0.920412957,-0.371673768,-0.121237780,0.000000000,0.056236751,0.081559930,1.220443644,0.336355953,46.555366164,0,12,11,1,0.022556391,0,0,0,0,0,0,520,0,21104,78883,0,0,0,894857
1251,1517157352.013494015,1517157352.114333391,1271,1271,0,0.097367985,0.119325180,0,1,0,0,1,248.046629649,19.742414014,-9.048332980,-0.000874269,-0.028544210,-0.028734486,0.999179060,525,369,0.702857143,0.016483618,0.010233945,0.006733038,0.071506814,41.050367993,394,0.914402476,25.422978274,65.902667444,268.948929773,0.070565563,0.064525326,0,1.000000000,1.000000000,1.000000000,0,0,0,1.000000000,0.000004700,0.000012448,0.000017418,-0.899785007,0.425285980,-0.097564219,0.000000044,0.000000147,0.000009023,0.927552261,-0.355935956,-0.113826172,0.000000000,0.056835594,0.078812347,1.215744319,0.336225514,46.497540023,0,13,13,0,0.024761905,0,0,0,0,0,0,512,0,21105,78896,0,0,0,895369
1252,1517157352.215214014,1517157352.316053391,1273,1272,0,0.059235850,0.106292534,0,1,0,0,1,248.061410391,19.743510717,-9.045651288,-0.001262608,-0.022301141,-0.027828905,0.999363106,536,368,0.686567164,0.014374470,0.009725641,0.006202951,0.073182439,35.781621258,389,0.912551389,23.999916654,74.024026720,256.958547116,0.067608734,0.061696444,0,1.000000000,1.000000000,1.000000000,0,0,0,1.000000000,0.000007302,0.000016286,0.000024653,0.902580503,-0.423900452,0.075211980,0.000000074,0.000000170,0.000010131,0.922598891,-0.370192225,-0.108485039,0.000000000,0.057556250,0.082699337,1.229121770,0.337752030,46.147256320,0,9,9,0,0.016791045,0,0,0,0,0,0,527,0,21105,78905,0,0,0,895896
1253,1517157352.316073895,1517157352.416913271,1274,1273,0,0.087804556,0.095181430,0,1,0,0,1,248.067416763,19.746754905,-9.046868408,0.001665962,-0.019138891,-0.028677225,0.999404095,530,382,0.720754717,0.018139251,0.012210547,0.008449315,0.085423529,38.247424098,391,0.918775685,24.852826029,80.436801953,253.951664698,0.069181429,0.063562215,0,1.000000000,1.000000000,1.000000000,0,0,0,1.000000000,0.000005493,0.000013010,0.000020357,0.903390350,-0.419934119,0.086840144,0.000000041,0.000000054,0.000008406,0.926123637,-0.365540117,-0.093141997,0.000000000,0.058890406,0.083512346,1.234198311,0.339492951,45.917838735,0,10,10,0,0.018867925,0,0,0,0,0,0,520,0,21106,78915,0,0,0,896416
1254,1517157352.416934013,1517157352.517773390,1275,1274,0,0.058659582,0.084534034,0,1,0,0,1,248.073883552,19.750115217,-9.046974356,-0.000612944,-0.015521736,-0.028261405,0.999479861,538,372,0.691449814,0.015932816,0.008772064,0.006447098,0.083633338,34.561521698,391,0.913130730,24.200895896,74.456399137,258.376820568,0.067783147,0.061894874,0,1.000000000,1.000000000,1.000000000,0,0,0,1.000000000,0.000005154,0.000011861,0.000018481,0.899181565,-0.435124543,0.046250900,0.000000058,0.000000075,0.000009362,0.925171853,-0.366014887,-0.100449714,0.000000000,0.060276256,0.082661810,1.240868417,0.340409993,45.442925908,0,11,11,0,0.020446097,0,0,0,0,0,0,527,0,21106,78926,0,0,0,896943
1255,1517157352.517793894,1517157352.618633270,1276,1275,0,0.013754560,0.030858422,0,1,0,0,1,248.076614720,19.745978458,-9.054610050,0.002499780,-0.014779057,-0.029004922,0.999466880,557,384,0.689407540,0.020664467,0.011633094,0.007660665,0.097005668,37.383535568,399,0.908576202,28.646986805,74.440807440,259.434110527,0.079021395,0.071796959,0,1.000000000,1.000000000,1.000000000,0,0,0,1.000000000,0.000004907,0.000010904,0.000016282,0.904774111,-0.423548019,0.044619321,0.000000034,0.000000053,0.000008357,0.926588615,-0.366835764,-0.082855664,0.000000000,0.062438288,0.094444452,1.241210254,0.337247915,45.076736992,0,14,14,0,0.025134650,0,0,0,0,0,0,543,0,21106,78940,0,0,0,897486
1256,1517157352.618654013,1517157352.719493389,1277,1276,0,0.002462580,0.005099871,0,1,0,0,1,248.074141010,19.746280180,-9.056703601,0.000492306,-0.014721063,-0.028539041,0.999484152,550,380,0.690909091,0.017490765,0.009572358,0.007056156,0.093855009,33.831923496,404,0.911969864,28.907527173,75.607410605,263.920887077,0.078460142,0.071553285,0,1.000000000,1.000000000,1.000000000,0,0,0,1.000000000,0.000004862,0.000010567,0.000015293,0.900943792,-0.433811808,0.010372977,0.000000049,0.000000059,0.000008857,0.927187026,-0.362368841,-0.094937039,0.000000000,0.064117132,0.090948969,1.239752954,0.335310495,44.392262795,0,5,4,1,0.009090909,0,0,0,0,0,0,545,0,21107,78945,0,0,0,898031
1257,1517157352.719513893,1517157352.820353270,1278,1277,0,0.003593919,0.006712302,0,1,0,0,1,248.075182076,19.745300136,-9.058737412,0.001045513,-0.015012583,-0.028536679,0.999479458,554,382,0.689530686,0.018162106,0.010288035,0.006761343,0.095743682,32.376399172,397,0.909911854,29.927740921,71.523044186,259.784220833,0.082848396,0.075384738,0,1.000000000,1.000000000,1.000000000,0,0,0,1.000000000,0.000004884,0.000010579,0.000014701,-0.906700080,0.420600476,-0.031467528,0.000000056,0.000000061,0.000009044,0.926234203,-0.364544772,-0.095902606,0.000000000,0.066275767,0.091871344,1.239422078,0.333560072,43.444311851,0,6,6,0,0.010830325,0,0,0,0,0,0,548,0,21107,78951,0,0,0,898579
1258,1517157352.820374012,1517157352.921213388,1279,1278,0,0.002900660,0.005307875,0,1,0,0,1,248.074182524,19.745709980,-9.055415699,-0.000829783,-0.014607566,-0.028256174,0.999493631,555,388,0.699099099,0.017578224,0.010312600,0.006362526,0.100515186,31.266699015,397,0.913453368,27.045937645,73.787569808,261.807479587,0.074580477,0.068125788,0,1.000000000,1.000000000,1.000000000,0,0,0,1.000000000,0.000004961,0.000010615,0.000014016,-0.906654520,0.420986627,-0.027346705,0.000000060,0.000000089,0.000008859,0.926046021,-0.364165336,-0.099107899,0.000000000,0.068630268,0.089910506,1.240735649,0.333810270,42.708094489,0,3,3,0,0.005405405,0,0,0,0,0,0,552,0,21108,78954,0,0,0,899131
1259,1517157352.921233892,1517157353.022012234,1280,1279,0,0.002145830,0.003743471,0,1,0,0,1,248.074566741,19.746611158,-9.054973861,-0.000232714,-0.014565439,-0.028314548,0.999492912,552,380,0.688405797,0.016660315,0.009529977,0.006577263,0.091416131,34.036820498,404,0.902763523,27.771831002,73.883919882,263.060712511,0.076146360,0.068742156,0,1.000000000,1.000000000,1.000000000,0,0,0,1.000000000,0.000004979,0.000010564,0.000014227,-0.903896009,0.427707314,-0.006201449,0.000000050,0.000000058,0.000008525,0.930056878,-0.355564630,-0.092563478,0.000000000,0.070619195,0.089340535,1.238788698,0.332410836,41.858430183,0,2,2,0,0.003623188,0,0,0,0,0,0,550,0,21108,78956,0,0,0,899681
1260,1517157353.022032976,1517157353.122872353,1281,1280,0,0.002196639,0.003513583,0,1,0,0,1,248.075646077,19.746445118,-9.052258107,-0.000832460,-0.014646502,-0.028207921,0.999494422,546,379,0.694139194,0.017178696,0.009609802,0.006327027,0.097825269,31.841536315,399,0.908543134,28.621647122,74.583864653,259.303198885,0.078954371,0.071733451,0,1.000000000,1.000000000,1.000000000,0,0,0,1.000000000,0.000004991,0.000010680,0.000014101,-0.900331358,0.434930571,-0.015454606,0.000000059,0.000000069,0.000009275,0.927909797,-0.359734994,-0.097847553,0.000000000,0.073165798,0.085624106,1.213604478,0.316428751,40.798788610,0,2,2,0,0.003663004,0,0,0,0,0,0,544,0,21108,78958,0,0,0,900225
1261,1517157353.122893095,1517157353.223732233,1281,1281,0,0.002079652,0.003253597,0,1,0,0,1,248.075934614,19.746925647,-9.049538402,0.000140388,-0.015191743,-0.028343762,0.999482777,545,384,0.704587156,0.016912482,0.009785123,0.006783109,0.091416276,33.947113471,399,0.904627679,29.563890522,69.115744697,262.266808670,0.081906585,0.074094964,0,1.000000000,1.000000000,1.000000000,0,0,0,1.000000000,0.000004931,0.000010756,0.000014282,-0.898329312,0.439128307,-0.013068157,0.000000053,0.000000084,0.000009706,0.926999829,-0.362833367,-0.094990863,0.000000000,0.075259910,0.085028753,1.063434003,0.156435676,40.131490909,0,2,2,0,0.003669725,0,0,0,0,0,0,543,0,21109,78960,0,0,0,900768
1262,1517157353.324614048,1517157353.425452232,1283,1282,0,0.001615371,0.002917877,0,1,0,0,1,248.076503291,19.745440185,-9.045833080,0.000868966,-0.015588730,-0.028545980,0.999470542,548,388,0.708029197,0.017897294,0.010769843,0.007209469,0.094630058,33.398307349,397,0.907956339,28.708080143,73.581851379,258.168735187,0.079643196,0.072312544,0,1.000000000,1.000000000,1.000000000,0,0,0,1.000000000,0.000007084,0.000015502,0.000020177,-0.894969581,0.446125291,0.001293723,0.000000062,0.000000089,0.000009688,0.927229216,-0.364517246,-0.085867095,0.000000000,0.077637426,0.084995917,0.951358355,0.064149476,39.271269075,0,3,3,0,0.005474453,0,0,0,0,0,0,545,0,21110,78963,0,0,0,901313
1263,1517157353.425473928,1517157353.526312351,1284,1283,0,0.001590706,0.002802284,0,1,0,0,1,248.073727553,19.748220318,-9.043948762,-0.000382348,-0.015095403,-0.028194639,0.999488392,552,384,0.695652174,0.016757192,0.009749326,0.006615161,0.091580425,32.874113541,410,0.907060859,27.894594205,74.251028123,269.749329802,0.075006649,0.068035596,0,1.000000000,1.000000000,1.000000000,0,0,0,1.000000000,0.000005857,0.000013442,0.000017871,-0.891596407,0.451089253,-0.039677863,0.000000062,0.000000104,0.000009231,0.927362003,-0.362381334,-0.093163744,0.000000000,0.080026533,0.077555360,0.807776733,0.023570710,38.137293923,0,2,2,0,0.003623188,0,0,0,0,0,0,550,0,21110,78965,0,0,0,901863
1264,1517157353.526334047,1517157353.627173185,1285,1284,0,0.005657229,0.019969280,0,1,0,0,1,248.072930619,19.749541255,-9.043561589,-0.001280999,-0.014911217,-0.027988449,0.999496204,546,386,0.706959707,0.016688801,0.009851851,0.006843076,0.087413841,33.395468057,399,0.906095173,29.065749988,69.875318792,262.590905109,0.080396070,0.072846491,0,1.000000000,1.000000000,1.000000000,0,0,0,1.000000000,0.000005269,0.000012253,0.000016915,-0.894683515,0.446699189,-0.001114166,0.000000061,0.000000088,0.000009081,0.927370333,-0.361265917,-0.097320108,0.000000000,0.081847329,0.077871435,0.628538530,0.021045186,37.262231582,0,1,1,0,0.001831502,0,0,0,0,0,0,545,0,21110,78966,0,0,0,902408
1265,1517157353.627193928,1517157353.728033304,1286,1285,0,0.098475228,0.155065831,0,1,0,0,1,248.072703361,19.748025560,-9.043387421,-0.002276259,-0.014554368,-0.032589487,0.999360253,538,374,0.695167286,0.018046109,0.010224052,0.006764506,0.093426556,36.007463481,394,0.910270591,27.345303164,70.688578453,260.612731291,0.076245815,0.069404323,0,1.000000000,1.000000000,1.000000000,0,0,0,1.000000000,0.000004971,0.000011511,0.000016034,-0.895275406,0.442068714,-0.055291949,0.000000045,0.000000096,0.000008663,0.929201783,-0.359519861,-0.085612594,0.000000000,0.084221404,0.077714247,0.456248847,0.028761646,36.404234165,0,1,1,0,0.001858736,0,0,0,0,0,0,537,0,21110,78967,0,0,0,902945
1266,1517157353.728054047,1517157353.828893185,1287,1286,0,0.065340268,0.116153025,0,1,0,0,1,248.074047592,19.746637275,-9.042880838,-0.005433279,-0.013105152,-0.034796892,0.999293706,538,372,0.691449814,0.016385899,0.009286920,0.006277668,0.094063932,32.589683777,405,0.908181782,25.042003154,75.227720889,267.543897854,0.068083403,0.061832107,0,1.000000000,1.000000000,1.000000000,0,0,0,1.000000000,0.000005053,0.000011267,0.000015412,-0.897432250,0.439098476,-0.042519232,0.000000060,0.000000079,0.000009592,0.928239737,-0.358363609,-0.099732217,0.000000000,0.086589609,0.074835515,0.293462989,0.032847082,35.471278468,0,8,8,0,0.014869888,0,0,0,0,0,0,530,0,21112,78975,0,0,0,903475
1267,1517157353.828913927,1517157353.929753304,1288,1287,0,0.067127909,0.084603799,0,1,0,0,1,248.078621163,19.745186426,-9.040292147,-0.008110172,-0.011351269,-0.037155377,0.999212116,540,376,0.696296296,0.016122827,0.010750966,0.006882213,0.072056923,37.048645616,409,0.902520716,25.743912407,72.108285615,271.278774649,0.069741946,0.062943551,0,1.000000000,1.000000000,1.000000000,0,0,0,1.000000000,0.000005014,0.000011102,0.000016402,0.899420237,-0.432239886,0.064899289,0.000000061,0.000000091,0.000009484,0.932476384,-0.346706463,-0.101402279,0.000000000,0.087387822,0.076108784,0.179723220,0.035920470,35.005827106,0,3,3,0,0.005555556,0,0,0,0,0,0,537,0,21112,78978,0,0,0,904012
1268,1517157353.929774046,1517157354.030550241,1289,1288,0,0.042740290,0.065947589,0,1,0,0,1,248.085376924,19.744541231,-9.038930153,-0.005954456,-0.012066196,-0.038006252,0.999186908,547,369,0.674588665,0.015872079,0.008919309,0.006041808,0.078156531,39.335389028,409,0.902281382,24.195388266,78.609558794,266.228138163,0.065564279,0.059157429,0,1.000000000,1.000000000,1.000000000,0,0,0,1.000000000,0.000005095,0.000011079,0.000016707,0.896127606,-0.442691004,0.031304757,0.000000046,0.000000091,0.000008528,0.935962138,-0.340162145,-0.090909799,0.000000000,0.087446006,0.076850043,0.112509760,0.031487884,35.186377301,0,9,9,0,0.016453382,0,0,0,0,0,0,538,0,21112,78987,0,0,0,904550
1269,1517157354.030570984,1517157354.131410360,1290,1289,0,0.025229854,0.038416688,0,1,0,0,1,248.087172086,19.744145948,-9.038655443,-0.004641982,-0.012121443,-0.038289504,0.999182384,542,365,0.673431734,0.016503651,0.009718986,0.006412264,0.085944684,39.420464740,403,0.904361259,24.529638083,76.432281382,263.495667763,0.067304507,0.060867588,0,1.000000000,1.000000000,1.000000000,0,0,0,1.000000000,0.000004926,0.000010692,0.000016479,0.896809829,-0.442304937,0.009923360,0.000000041,0.000000078,0.000008150,0.937121587,-0.339284136,-0.081788792,0.000000000,0.087853754,0.077490060,0.086377990,0.031127209,35.329160046,0,7,6,1,0.012915129,0,0,0,0,0,0,535,0,21114,78994,0,0,0,905085
1270,1517157354.131431103,1517157354.232270241,1291,1290,0,0.009328824,0.018221883,0,1,0,0,1,248.086616318,19.743776850,-9.037363178,-0.006555183,-0.011143923,-0.037782952,0.999202327,543,353,0.650092081,0.015697360,0.009983785,0.005992126,0.072916125,42.778343495,401,0.899931135,23.186707404,73.787355292,263.898322540,0.064251820,0.057822213,0,1.000000000,1.000000000,1.000000000,0,0,0,1.000000000,0.000004873,0.000011639,0.000017291,0.899568566,-0.436764350,0.003646595,0.000000041,0.000000136,0.000008492,0.942384595,-0.324919304,-0.079616089,0.000000000,0.087585621,0.073936246,0.083607641,0.031647655,35.558642083,0,4,4,0,0.007366483,0,0,0,0,0,0,539,0,21114,78998,0,0,0,905624
1271,1517157354.232290983,1517157354.333130360,1291,1291,0,0.059174666,0.150357217,0,1,0,0,1,248.083981905,19.742801119,-9.040917027,-0.008822140,-0.005823438,-0.035801887,0.999302998,543,356,0.655616943,0.016828156,0.010092423,0.006519104,0.073902074,39.476701556,405,0.905333295,27.552357683,78.871053839,260.236573031,0.075144163,0.068030513,0,1.000000000,1.000000000,1.000000000,0,0,0,1.000000000,0.000004939,0.000011803,0.000017660,0.903018941,-0.423008674,-0.074969686,0.000000050,0.000000145,0.000008621,0.936469547,-0.342018853,-0.077768197,0.000000000,0.087705384,0.073594207,0.073075742,0.033733774,35.479958762,0,9,9,0,0.016574586,0,0,0,0,0,0,534,0,21116,79007,0,0,0,906158
