frame,lidar_begin_time,lidar_end_time,received_lidar_messages,synchronized_scans,scan_update_failures,imu_angular_velocity_mean,imu_angular_velocity_max,adaptive_map,degeneracy_diagnostic,degenerate,degeneracy_mode,window_ready,pos_x,pos_y,pos_z,quat_x,quat_y,quat_z,quat_w,downsampled_points,effective_points,effective_ratio,residual_mean,residual_median,residual_mad,normal_eigen_ratio,condition_number,localizability_observed_voxels,localizability_planarity_mean,localizability_lambda_min,localizability_lambda_mid,localizability_lambda_max,localizability_f0,localizability_lambda0,transition_guard_triggered,transition_guard_history_ready,lidar_nominal_correction_translation,lidar_nominal_correction_rotation,lidar_correction_translation_threshold,lidar_correction_rotation_threshold,transition_guard_localizability_drop,transition_guard_nominal_residual,translation_cov_eigen_min,translation_cov_eigen_mid,translation_cov_eigen_max,translation_weak_dir_x,translation_weak_dir_y,translation_weak_dir_z,rotation_cov_eigen_min,rotation_cov_eigen_mid,rotation_cov_eigen_max,rotation_weak_dir_x,rotation_weak_dir_y,rotation_weak_dir_z,window_degenerate_ratio,window_normal_eigen_ratio_mean,window_residual_cv,window_path_length,window_yaw_change,window_condition_number_mean,window_recent_degenerate_streak,window_localizability_f0_mean,window_localizability_lambda0_mean,map_added,point_to_add,point_no_need_downsample,insert_ratio,quality_rejected,invalid_quality_rejected,direction_rejected,persistent_quota_rejected,novel_accepted,novel_rejected,voxel_rejected,total_rejected,map_size,total_map_added,total_quality_rejected,total_direction_rejected,total_persistent_quota_rejected,total_voxel_rejected
1888,1624181289.656994343,1624181289.756829023,1893,1892,0,0.348683705,0.477801081,1,0,1,1,1,-21.529843795,-14.979419203,-29.808212688,0.033200117,-0.053877864,0.966120533,-0.250211998,1579,744,0.471184294,0.184257802,0.130622229,0.086703514,0.191749394,86.501348897,1362,0.853830694,212.038155722,403.327677644,547.551572339,0.182332945,0.155681465,0,0,0.000000000,0.000000000,0.100000000,0.030000000,1.000000000,0.000000000,0.000003204,0.000004515,0.000013435,0.216513785,0.020197606,0.976070611,0.000000001,0.000000005,0.000000012,0.211636484,-0.977045079,-0.024349798,0.500000000,0.264088114,0.182303011,9.567058017,0.804900555,78.316878929,1,0.205869232,0.176265310,180,152,28,0.113996200,304,595,2,0,50,17,474,925,306192,620615,463663,821,0,2467407
1889,1624181289.756992102,1624181289.856775999,1894,1893,0,0.330270317,0.356963180,1,0,0,0,1,-21.831886486,-15.206816238,-29.789319674,0.030653776,-0.054569687,0.969784831,-0.235796263,1441,644,0.446911867,0.145264395,0.094001991,0.060401619,0.193923153,86.160885352,1292,0.845009606,203.017576967,388.759113366,499.975720982,0.185955694,0.157134347,0,0,0.000000000,0.000000000,0.100000000,0.030000000,1.000000000,0.000000000,0.000002560,0.000003381,0.000008761,0.186470733,-0.050972580,0.981137331,0.000000000,0.000000005,0.000000011,-0.011435145,0.999083890,-0.041238553,0.450000000,0.257869095,0.179144538,9.557132020,0.810902209,78.782389497,0,0.204235525,0.174914065,721,644,77,0.500346981,212,0,0,0,0,0,506,214,306719,621336,463875,821,0,2467913
1890,1624181289.856989622,1624181289.956895590,1894,1894,0,0.321438714,0.346419402,1,0,0,0,1,-22.155264631,-15.453565966,-29.800377992,0.028432442,-0.057148291,0.973139089,-0.221192187,1366,637,0.466325037,0.131127461,0.077052705,0.052241170,0.243970534,90.316685904,1228,0.841681613,192.191973204,390.512489748,450.880557525,0.185946941,0.156508122,0,0,0.000000000,0.000000000,0.100000000,0.030000000,1.000000000,0.000000000,0.000002785,0.000003349,0.000007864,0.054998771,-0.151240416,0.986965791,0.000000002,0.000000006,0.000000011,0.169893292,-0.984030326,-0.053109188,0.400000000,0.253909903,0.174465486,9.608044044,0.816431954,79.631872711,0,0.202100410,0.173021756,623,562,61,0.456076135,181,0,0,0,0,0,558,185,307142,621959,464056,821,0,2468471
1891,1624181290.256979704,1624181290.356998920,1895,1895,0,0.315790371,0.347697774,1,0,0,0,1,-23.417629861,-16.051528255,-29.869146465,0.026952117,-0.064853089,0.984658568,-0.159734671,1300,592,0.455384615,0.122141950,0.076934510,0.052843914,0.234123655,86.905377419,1155,0.837828652,173.826930786,368.543227181,425.321934591,0.179630414,0.150499507,0,0,0.000000000,0.000000000,0.100000000,0.030000000,1.000000000,0.000000000,0.000004391,0.000005256,0.000015044,0.073750699,-0.165459117,0.983455192,0.000000003,0.000000007,0.000000016,0.520378416,-0.853907441,0.006956039,0.350000000,0.252518610,0.167077471,10.667227888,0.917038170,79.897119242,0,0.199931127,0.171112140,579,513,66,0.445384615,162,0,0,0,0,0,556,165,307567,622538,464218,821,0,2469027
1892,1624181290.356977463,1624181290.457053900,1897,1896,0,0.308312580,0.326530877,1,0,0,0,1,-23.705940336,-16.138563027,-29.843358338,0.027371380,-0.066368946,0.986878575,-0.144625895,1299,590,0.454195535,0.113764492,0.073823539,0.051647241,0.222050942,88.251996731,1180,0.835426312,181.866441455,379.178772833,424.757834071,0.184485574,0.154124103,0,0,0.000000000,0.000000000,0.100000000,0.030000000,1.000000000,0.000000000,0.000003066,0.000003595,0.000010147,0.064549446,-0.168997902,0.983500421,0.000000003,0.000000008,0.000000014,0.562763520,-0.826256478,-0.024442842,0.300000000,0.248176938,0.168430146,10.658759527,0.923520539,80.205993839,0,0.197967374,0.169340329,595,532,63,0.458044650,154,0,0,0,0,0,548,156,307958,623133,464372,821,0,2469575
1893,1624181290.456974983,1624181290.556970835,1898,1897,0,0.313789360,0.321729737,1,0,0,0,1,-23.997920519,-16.222780844,-29.832806708,0.028313903,-0.067707926,0.988945789,-0.128841706,1283,574,0.447388932,0.107875904,0.075044873,0.049950291,0.203895296,93.294255856,1145,0.831352286,167.770580242,367.848989458,416.278798143,0.176248417,0.146524524,0,0,0.000000000,0.000000000,0.100000000,0.030000000,1.000000000,0.000000000,0.000002879,0.000003315,0.000009204,0.061098841,-0.150263002,0.986756283,0.000000003,0.000000008,0.000000013,0.364373101,-0.930921762,-0.024837794,0.250000000,0.243221543,0.174250634,10.313566727,0.903683344,80.989533074,0,0.195989739,0.167480893,560,506,54,0.436477007,137,0,0,0,0,0,584,139,308334,623693,464509,821,0,2470159
1894,1624181290.556972504,1624181290.656876564,1899,1898,0,0.324051559,0.342048512,1,0,0,0,1,-24.299803579,-16.287468171,-29.800252180,0.029868085,-0.068232330,0.990788510,-0.113094540,1284,615,0.478971963,0.111075307,0.072409190,0.046602445,0.204829638,103.185037926,1126,0.833551284,156.747859303,363.261056923,418.569829445,0.167005550,0.139207690,0,0,0.000000000,0.000000000,0.100000000,0.030000000,1.000000000,0.000000000,0.000002877,0.000003311,0.000009201,0.085852035,-0.186467464,0.978702873,0.000000002,0.000000008,0.000000016,0.633268910,-0.773271878,-0.031954518,0.200000000,0.239401385,0.166272217,9.621224829,0.858472040,82.079344971,0,0.193711922,0.165277339,542,498,44,0.422118380,155,0,0,0,0,0,578,164,308691,624235,464664,821,0,2470737
1895,1624181290.656970024,1624181290.756748915,1899,1899,0,0.320392743,0.339645934,1,0,0,0,1,-24.590314664,-16.351668266,-29.749862197,0.030209049,-0.067993871,0.992406587,-0.097945970,1296,602,0.464506173,0.114795645,0.076531488,0.049659496,0.225147591,95.219452266,1153,0.833031229,171.434087439,358.348632052,430.702287977,0.178487000,0.148685245,0,0,0.000000000,0.000000000,0.100000000,0.030000000,1.000000000,0.000000000,0.000002810,0.000003164,0.000009198,0.086298157,-0.185624012,0.978823965,0.000000002,0.000000008,0.000000011,0.422438349,-0.906390703,-0.001317188,0.150000000,0.237898035,0.164758345,9.258445793,0.836766580,82.903685490,0,0.192922245,0.164398413,495,460,35,0.381944444,153,0,0,0,0,0,644,157,308983,624730,464817,821,0,2471381
1896,1624181290.756967545,1624181290.856720209,1901,1900,0,0.311419475,0.322486423,1,0,0,0,1,-24.890218896,-16.416166523,-29.707391449,0.031655826,-0.066639600,0.993891722,-0.082075077,1289,596,0.462373933,0.114230086,0.075571434,0.049573363,0.208513084,101.964400221,1149,0.821304608,172.605989445,369.243584101,401.829420655,0.182907525,0.150222793,0,0,0.000000000,0.000000000,0.100000000,0.030000000,1.000000000,0.000000000,0.000002775,0.000003234,0.000010279,0.105775274,-0.182550528,0.977490100,0.000000002,0.000000008,0.000000013,0.236880831,-0.970981150,-0.032910166,0.100000000,0.236090909,0.149337115,8.936029654,0.813821532,83.824256284,0,0.191865882,0.163156124,479,437,42,0.371605896,148,0,0,0,0,0,659,151,309254,625209,464965,821,0,2472040
1897,1624181290.856965303,1624181290.956826448,1902,1901,0,0.315826459,0.327997969,1,0,0,0,1,-25.193800022,-16.470572341,-29.691225839,0.031299435,-0.066529992,0.995116488,-0.065858041,1289,635,0.492629946,0.115766083,0.081005351,0.053988797,0.246202676,93.407345342,1165,0.838453954,184.017213195,370.473903520,422.307739132,0.188388031,0.157954689,0,0,0.000000000,0.000000000,0.100000000,0.030000000,1.000000000,0.000000000,0.000002577,0.000003168,0.000009467,0.114751588,-0.190996208,0.974860258,0.000000002,0.000000006,0.000000011,-0.236780989,0.969799646,0.058509904,0.050000000,0.239494492,0.140053431,8.946081877,0.819633688,83.322453215,0,0.192642465,0.163524645,484,458,26,0.375484872,170,0,0,0,0,0,630,175,309545,625693,465135,821,0,2472670
1898,1624181290.956962824,1624181291.056938410,1903,1902,0,0.319432784,0.355338069,1,0,0,0,1,-25.500321692,-16.524092925,-29.660673269,0.031329100,-0.066609592,0.995993012,-0.050789459,1258,593,0.471383148,0.106775843,0.068801957,0.047756565,0.262598941,89.093164235,1126,0.833840069,179.987038408,361.114846792,397.802032741,0.191699103,0.159846393,0,0,0.000000000,0.000000000,0.100000000,0.030000000,1.000000000,0.000000000,0.000002661,0.000002994,0.000009317,0.091153292,-0.192935227,0.976968308,0.000000003,0.000000006,0.000000009,-0.177706374,0.984049916,-0.008136859,0.050000000,0.240386198,0.141612683,8.945056671,0.821699515,83.827730148,0,0.193494733,0.163927183,463,431,32,0.368044515,134,0,0,0,0,0,657,138,309818,626156,465269,821,0,2473327
1899,1624181291.056960344,1624181291.157008410,1904,1903,0,0.396362728,0.442735299,1,0,0,0,1,-25.808630437,-16.535862729,-29.673082541,0.027830679,-0.071252899,0.996465243,-0.034720261,1266,613,0.484202212,0.123391158,0.084457330,0.052432467,0.222772517,89.452402566,1138,0.834327204,168.196550202,361.258748780,420.009059662,0.177148883,0.147800132,0,0,0.000000000,0.000000000,0.100000000,0.030000000,1.000000000,0.000000000,0.000002693,0.000003102,0.000009385,0.074698251,-0.192089871,0.978530354,0.000000003,0.000000007,0.000000014,0.357343682,-0.933857845,-0.014663490,0.050000000,0.236553069,0.141661381,8.948079926,0.827526841,84.812370391,0,0.192115156,0.162502216,493,453,40,0.389415482,162,0,0,0,0,0,605,168,310126,626649,465431,821,0,2473932
1900,1624181291.156957865,1624181291.257037640,1905,1904,0,0.380472420,0.410594856,1,0,0,0,1,-26.098253015,-16.541976656,-29.665408664,0.020888083,-0.076764177,0.996643896,-0.019284549,1249,543,0.434747798,0.109524779,0.065464883,0.050131602,0.183536735,94.342190199,1132,0.828182773,164.950701257,352.537606444,420.014591838,0.175946870,0.145716167,0,0,0.000000000,0.000000000,0.100000000,0.030000000,1.000000000,0.000000000,0.000003034,0.000003447,0.000010243,0.064777391,-0.184779911,0.980642786,0.000000003,0.000000010,0.000000015,0.339978743,-0.940411277,-0.006409665,0.050000000,0.230528934,0.144692558,8.968626561,0.832710290,86.074444316,0,0.190282143,0.160666301,514,460,54,0.411529223,129,0,0,0,0,0,599,136,310479,627163,465560,821,0,2474531
1901,1624181291.256955385,1624181291.356940746,1906,1905,0,0.312025224,0.347105201,1,0,0,0,1,-26.389696234,-16.541717078,-29.602085370,0.015452311,-0.080007939,0.996666554,-0.003966903,1174,528,0.449744463,0.119433343,0.076114140,0.052065851,0.203898809,110.173113579,1049,0.831860678,155.361991522,329.392246764,387.867613320,0.178040455,0.148104854,0,0,0.000000000,0.000000000,0.100000000,0.030000000,1.000000000,0.000000000,0.000003961,0.000004074,0.000013300,0.058374635,-0.209172552,0.976134850,0.000000004,0.000000009,0.000000016,0.389244663,-0.920695944,0.028417788,0.050000000,0.224751401,0.142218410,9.004911121,0.840522652,88.267942816,0,0.187808356,0.158298534,499,447,52,0.425042589,139,0,0,0,0,0,534,141,310832,627662,465699,821,0,2475065
1902,1624181291.356953144,1624181291.456855774,1907,1906,0,0.315169916,0.340952663,1,0,0,0,1,-26.673683762,-16.540541790,-29.519626284,0.008945496,-0.084908168,0.996280854,0.011620722,1172,511,0.436006826,0.130291381,0.077446086,0.053991061,0.205644329,106.327211089,1037,0.835117744,159.194941241,316.478427567,390.343732208,0.183824247,0.153514890,0,0,0.000000000,0.000000000,0.100000000,0.030000000,1.000000000,0.000000000,0.000003991,0.000004407,0.000015568,0.024116457,-0.205833421,0.978289834,0.000000004,0.000000009,0.000000017,0.518207619,-0.854928895,-0.023610329,0.050000000,0.218324829,0.142012498,9.040231217,0.848951455,90.371882935,0,0.185731676,0.156157868,505,426,79,0.430887372,139,0,0,0,0,0,526,141,311167,628167,465838,821,0,2475591
1903,1624181291.456950665,1624181291.556866646,1908,1907,0,0.315796711,0.341914813,1,0,0,0,1,-26.978274062,-16.525298115,-29.442587414,0.007672911,-0.084688739,0.996010439,0.027058268,1170,505,0.431623932,0.119946106,0.072059695,0.053271882,0.206234916,113.560711481,1035,0.836061060,152.779148398,327.816676256,384.727372771,0.176557324,0.147612704,0,0,0.000000000,0.000000000,0.100000000,0.030000000,1.000000000,0.000000000,0.000003868,0.000004422,0.000017762,0.031911083,-0.220890255,0.974776476,0.000000005,0.000000011,0.000000017,0.312702497,-0.949710330,0.016353535,0.050000000,0.214708472,0.139711117,8.767837459,0.835174223,92.589522266,0,0.183357232,0.153862922,495,454,41,0.423076923,129,0,0,0,0,0,545,130,311505,628662,465967,821,0,2476136
1904,1624181291.556948185,1624181291.656877041,1909,1908,0,0.312166359,0.330053098,1,0,0,0,1,-27.304154507,-16.502875414,-29.386096449,0.005888726,-0.085002017,0.995472914,0.042114822,1178,554,0.470288625,0.130375653,0.078715003,0.055805276,0.176165602,143.019115614,1059,0.845700338,158.463395693,331.282302920,405.850958810,0.176936118,0.149634935,0,0,0.000000000,0.000000000,0.100000000,0.030000000,1.000000000,0.000000000,0.000003408,0.000003872,0.000019522,0.061448538,-0.218864258,0.973818522,0.000000003,0.000000009,0.000000012,-0.127056238,0.991860412,-0.008344840,0.050000000,0.212957987,0.138973055,8.800519188,0.843644233,95.749738282,0,0.182440653,0.153020262,498,437,61,0.422750424,155,0,0,0,0,0,523,157,311855,629160,466122,821,0,2476659
1905,1624181291.656945705,1624181291.756867886,1910,1909,0,0.311418517,0.339598798,1,0,0,0,1,-27.633475007,-16.460862498,-29.380578318,0.005240370,-0.084422049,0.994773792,0.057188809,1145,541,0.472489083,0.130494449,0.082862077,0.058393314,0.215066061,127.515072804,1022,0.845210885,160.514332535,306.853835805,396.437356059,0.185822304,0.157059034,0,0,0.000000000,0.000000000,0.100000000,0.030000000,1.000000000,0.000000000,0.000003250,0.000004070,0.000017443,0.017231004,-0.237100439,0.971332319,0.000000003,0.000000007,0.000000014,0.481720979,-0.876091487,0.020213979,0.050000000,0.212177275,0.137791612,8.849121669,0.850102777,98.218119905,0,0.181822160,0.152442780,487,428,59,0.425327511,162,0,0,0,0,0,491,167,312187,629647,466284,821,0,2477150
1906,1624181291.756943226,1624181291.856848955,1911,1910,0,0.313404458,0.336609345,1,0,0,0,1,-27.914608240,-16.390962287,-29.393807090,0.004383595,-0.083619696,0.993835033,0.072666764,1170,526,0.449572650,0.116002853,0.076732703,0.048849225,0.215542775,146.229200913,1057,0.837271655,167.194672763,319.213149628,398.588317242,0.188921358,0.158178498,0,0,0.000000000,0.000000000,0.100000000,0.030000000,1.000000000,0.000000000,0.000003234,0.000004142,0.000018691,0.010171234,-0.238805407,0.971014173,0.000000003,0.000000007,0.000000016,0.282003507,-0.959256126,-0.017369733,0.050000000,0.212507052,0.138724768,8.840650899,0.858243111,101.589163336,0,0.181860686,0.152325473,539,488,51,0.460683761,129,0,0,0,0,0,497,134,312533,630186,466413,821,0,2477647
1907,1624181291.856940985,1624181291.956788301,1911,1911,0,0.315412709,0.332807566,1,0,0,0,1,-28.162892136,-16.290158303,-29.412408538,0.003311926,-0.082358505,0.992696144,0.088093547,1191,557,0.467674223,0.110874896,0.071387466,0.049960779,0.194889434,136.699920460,1083,0.844237550,149.932637042,333.454765127,430.921864305,0.163984597,0.138441955,0,0,0.000000000,0.000000000,0.100000000,0.030000000,1.000000000,0.000000000,0.000003291,0.000004085,0.000017964,0.002324707,-0.230940470,0.972965105,0.000000003,0.000000008,0.000000015,0.366740089,-0.930097867,-0.020485743,0.050000000,0.213037804,0.138526640,7.062925456,0.684381733,104.080944443,0,0.180513467,0.151122602,489,443,46,0.410579345,136,0,0,0,0,0,562,140,312861,630675,466549,821,0,2478209
1908,1624181292.056936026,1624181292.156819582,1912,1912,0,0.317719555,0.350328268,1,0,0,0,1,-28.615102611,-16.015477473,-29.347302489,0.004013142,-0.077442658,0.989848990,0.119102920,1195,622,0.520502092,0.108662380,0.070218748,0.045387489,0.172751414,131.538044689,1098,0.860386924,149.804630087,352.848131406,442.052080941,0.158572946,0.136434089,0,0,0.000000000,0.000000000,0.100000000,0.030000000,1.000000000,0.000000000,0.000003679,0.000004577,0.000020490,-0.009177717,-0.195561661,0.980648462,0.000000003,0.000000008,0.000000013,0.446973720,-0.893804400,-0.036444307,0.000000000,0.212087905,0.082741163,7.217468548,0.716540391,106.332779232,0,0.179325468,0.150160234,480,435,45,0.401673640,133,0,0,0,0,0,579,136,313167,631155,466682,821,0,2478788
1909,1624181292.256931067,1624181292.356729507,1914,1913,0,0.346649054,0.387451684,1,0,0,0,1,-29.056842280,-15.723174558,-29.301513292,0.012032532,-0.066628553,0.986538330,0.148855562,1210,586,0.484297521,0.103751244,0.072108088,0.050463964,0.128342194,140.496566884,1100,0.834533002,130.560507632,361.477113525,425.948680850,0.142224897,0.118691371,0,0,0.000000000,0.000000000,0.100000000,0.030000000,1.000000000,0.000000000,0.000004032,0.000004806,0.000023692,0.019891364,-0.207523895,0.978027692,0.000000003,0.000000010,0.000000017,0.768018302,-0.640425340,-0.001808801,0.000000000,0.208808857,0.071652740,7.342220597,0.745581806,109.049563309,0,0.177138928,0.148238085,470,420,50,0.388429752,126,0,0,0,0,0,612,128,313487,631625,466808,821,0,2479400
1910,1624181292.356928825,1624181292.456778288,1914,1914,0,0.334347576,0.374372685,1,0,0,0,1,-29.235728266,-15.577943215,-29.284190231,0.016118351,-0.061301715,0.984460177,0.163769528,1217,606,0.497945768,0.092965369,0.056959394,0.040694287,0.162652960,113.883219945,1110,0.844999314,150.579132817,369.146102617,418.224002768,0.160540813,0.135656876,0,0,0.000000000,0.000000000,0.100000000,0.030000000,1.000000000,0.000000000,0.000003163,0.000003665,0.000016257,0.003279549,-0.158317975,0.987382734,0.000000003,0.000000008,0.000000010,0.601969760,-0.797201209,-0.045854563,0.000000000,0.204742979,0.080386802,6.174770119,0.650546481,110.227890011,0,0.175868621,0.147195522,433,402,31,0.355792933,124,0,0,0,0,0,652,132,313732,632058,466932,821,0,2480052
1911,1624181292.456926346,1624181292.556787014,1916,1915,0,0.315960970,0.352230783,1,0,0,0,1,-29.392262931,-15.385853903,-29.218680852,0.018427422,-0.059370175,0.981851937,0.179171387,1251,635,0.507593925,0.096419992,0.063809648,0.041130114,0.157635048,129.244000337,1154,0.846221357,146.665735985,395.038127016,434.835582620,0.150189259,0.127093359,0,0,0.000000000,0.000000000,0.100000000,0.030000000,1.000000000,0.000000000,0.000003441,0.000003656,0.000014913,0.037845788,0.180208514,-0.982900091,0.000000002,0.000000007,0.000000015,0.732812310,-0.680200336,0.017709339,0.000000000,0.200918548,0.087395330,6.128813205,0.651275810,112.344821157,0,0.174396564,0.146025215,443,415,28,0.354116707,127,0,0,0,0,0,676,132,313980,632501,467059,821,0,2480728
1912,1624181292.556923866,1624181292.656822205,1917,1916,0,0.316641241,0.338539188,1,0,0,0,1,-29.552597266,-15.187495286,-29.139528503,0.020173604,-0.055050424,0.979215566,0.194163208,1213,617,0.508656224,0.086718305,0.052902374,0.032600315,0.175525672,116.715648964,1123,0.844327062,144.952674414,386.217575319,417.009040756,0.152874753,0.129076291,0,0,0.000000000,0.000000000,0.100000000,0.030000000,1.000000000,0.000000000,0.000003223,0.000003652,0.000014227,0.049782461,0.160590313,-0.985764910,0.000000003,0.000000008,0.000000013,0.741242781,-0.671214979,0.005439928,0.000000000,0.198592285,0.102867284,6.091801684,0.650274425,113.768003768,0,0.172816022,0.144772824,419,385,34,0.345424567,111,0,0,0,0,0,681,113,314221,632920,467170,821,0,2481409
1913,1624181292.656921387,1624181292.756805658,1918,1917,0,0.311500279,0.328689574,1,0,0,0,1,-29.732560248,-14.973625930,-29.109276090,0.021618317,-0.054232749,0.976080466,0.209423928,1228,626,0.509771987,0.098407458,0.069562730,0.045623378,0.155527979,109.817794963,1127,0.836662894,134.911416939,376.175275653,431.832388803,0.143078467,0.119708444,0,0,0.000000000,0.000000000,0.100000000,0.030000000,1.000000000,0.000000000,0.000003201,0.000003315,0.000012891,0.007003589,-0.183327937,0.983026865,0.000000002,0.000000008,0.000000016,0.721882160,-0.691696285,-0.021033201,0.000000000,0.196173919,0.106571711,6.062498281,0.649977655,114.594180724,0,0.171157525,0.143432020,452,405,47,0.368078176,135,0,0,0,0,0,637,139,314488,633372,467305,821,0,2482046
1914,1624181292.756918907,1624181292.856843948,1919,1918,0,0.316927581,0.331889759,1,0,0,0,1,-29.919886004,-14.751283880,-29.074392200,0.021646974,-0.051278595,0.972846246,0.224659955,1270,619,0.487401575,0.106251264,0.075735241,0.047262848,0.159123269,109.898461487,1171,0.842588763,138.134109914,409.348588815,439.188742735,0.140000110,0.117962519,0,0,0.000000000,0.000000000,0.100000000,0.030000000,1.000000000,0.000000000,0.000003202,0.000003296,0.000012153,-0.001030270,-0.167573502,0.985859047,0.000000002,0.000000008,0.000000015,0.841341805,-0.540472425,-0.005790000,0.000000000,0.193888600,0.107380854,6.053561383,0.651015700,114.929851902,0,0.169807253,0.142369762,475,429,46,0.374015748,132,0,0,0,0,0,658,137,314765,633847,467437,821,0,2482704
1915,1624181292.856916428,1624181292.956815958,1919,1919,0,0.325218515,0.343914049,1,0,0,0,1,-30.120258801,-14.541967607,-29.063665028,0.020330119,-0.048757400,0.969439882,0.239574032,1255,611,0.486852590,0.103503923,0.076996560,0.044234825,0.153628272,117.984537747,1160,0.836977632,115.687075857,417.522269596,437.684707837,0.119155201,0.099730238,0,0,0.000000000,0.000000000,0.100000000,0.030000000,1.000000000,0.000000000,0.000003122,0.000003264,0.000012286,0.019976084,0.138103725,-0.990216298,0.000000002,0.000000010,0.000000013,0.885663904,-0.464270101,0.007261062,0.000000000,0.190312634,0.108904117,6.033835331,0.650257651,116.068106176,0,0.166840663,0.139922012,467,428,39,0.372111554,123,0,0,0,0,0,659,129,315056,634314,467560,821,0,2483363
1916,1624181292.956914186,1624181293.056784391,1921,1920,0,0.320827531,0.344414982,1,0,0,0,1,-30.322624994,-14.362765549,-29.051408279,0.018690359,-0.045301378,0.965834050,0.254485840,1286,674,0.524105754,0.095062109,0.065652408,0.041548635,0.144224712,122.306752926,1181,0.845694592,126.968500125,405.036916803,466.759895993,0.127125460,0.107509314,0,0,0.000000000,0.000000000,0.100000000,0.030000000,1.000000000,0.000000000,0.000002622,0.000003173,0.000012160,0.040024050,0.095019827,-0.994670452,0.000000002,0.000000008,0.000000015,0.865055962,-0.501270737,-0.020145219,0.000000000,0.187098216,0.114122034,5.995578204,0.648797611,117.085223811,0,0.164051560,0.137786338,450,416,34,0.349922240,137,0,0,0,0,0,690,146,315332,634764,467697,821,0,2484053
1917,1624181293.056911707,1624181293.156818390,1921,1921,0,0.312341036,0.332641567,1,0,0,0,1,-30.521029335,-14.163576600,-29.025698522,0.018234601,-0.045191500,0.961766477,0.269500412,1246,612,0.491171750,0.094892737,0.064579553,0.040349734,0.148393783,110.788827289,1153,0.836716004,137.734003787,395.776669630,431.222879374,0.142768958,0.119457072,0,0,0.000000000,0.000000000,0.100000000,0.030000000,1.000000000,0.000000000,0.000002864,0.000003279,0.000012008,0.020959039,0.097249142,-0.995039358,0.000000003,0.000000010,0.000000015,0.806407189,-0.591322941,0.006680256,0.000000000,0.182207771,0.118493972,5.965237288,0.649819319,117.954297909,0,0.161770606,0.135861457,441,409,32,0.353932584,124,0,0,0,0,0,675,130,315591,635205,467821,821,0,2484728
1918,1624181293.156909227,1624181293.256871462,1923,1922,0,0.311828112,0.337318809,1,0,0,0,1,-30.710109779,-13.960123891,-29.011480278,0.018368915,-0.043841798,0.957464895,0.284607546,1267,617,0.486977111,0.081596078,0.057000846,0.034885464,0.143326272,113.178238680,1155,0.831223609,130.421272389,387.501313430,442.140682606,0.135846539,0.112918851,0,0,0.000000000,0.000000000,0.100000000,0.030000000,1.000000000,0.000000000,0.000002898,0.000003339,0.000012424,0.026237544,0.092584961,-0.995359039,0.000000003,0.000000010,0.000000016,0.785161436,-0.619291138,0.000081314,0.000000000,0.176244138,0.132200445,5.934567042,0.648967573,119.158551631,0,0.158977978,0.133515080,423,391,32,0.333859511,88,0,0,0,0,0,749,95,315831,635628,467909,821,0,2485477
1919,1624181293.256906748,1624181293.356869459,1923,1923,0,0.312398579,0.337901115,1,0,0,0,1,-30.883408205,-13.745591081,-28.975139697,0.019586720,-0.043782283,0.952889433,0.299501587,1299,687,0.528868360,0.075335612,0.051067881,0.035262814,0.149680144,122.039221167,1185,0.842466165,134.316066766,409.750783108,454.255555241,0.134541773,0.113346892,0,0,0.000000000,0.000000000,0.100000000,0.030000000,1.000000000,0.000000000,0.000002754,0.000003241,0.000012504,0.037271584,0.116102350,-0.992537694,0.000000002,0.000000008,0.000000015,0.886961793,-0.461415693,0.019857881,0.000000000,0.172589519,0.146490981,5.922946087,0.648465215,120.787892561,0,0.156847622,0.131792418,398,365,33,0.306389530,90,0,0,0,0,0,806,95,316060,636026,467999,821,0,2486283
1920,1624181293.456902027,1624181293.556816339,1924,1924,0,0.320590589,0.342692555,1,0,0,0,1,-31.247945878,-13.334294604,-28.937639465,0.024507905,-0.038444162,0.943119079,0.329314153,1339,723,0.539955190,0.090259459,0.052766780,0.035351461,0.168648004,104.270238244,1247,0.841890495,139.647758467,447.290332864,462.899356453,0.133018458,0.111986976,0,0,0.000000000,0.000000000,0.100000000,0.030000000,1.000000000,0.000000000,0.000003214,0.000003776,0.000014714,-0.009848802,-0.072873523,0.997292560,0.000000002,0.000000006,0.000000009,0.589051630,-0.806410349,-0.052158666,0.000000000,0.171845083,0.150879412,6.175573726,0.680239155,121.284294963,0,0.154701202,0.130105958,418,391,27,0.312173264,124,0,0,0,0,0,792,129,316283,636444,468123,821,0,2487075
1921,1624181293.556899548,1624181293.656805515,1926,1925,0,0.328907852,0.342519854,1,0,0,0,1,-31.401421102,-13.109763407,-28.947131220,0.025312756,-0.036771095,0.937755979,0.344413814,1347,694,0.515219005,0.080815270,0.055590461,0.036220260,0.147096988,112.412343509,1238,0.835780999,146.129255044,418.281341802,470.286280118,0.141229048,0.118036555,0,0,0.000000000,0.000000000,0.100000000,0.030000000,1.000000000,0.000000000,0.000002909,0.000003210,0.000013464,-0.000498574,-0.109417524,0.993995753,0.000000002,0.000000006,0.000000011,0.763338023,-0.645991508,-0.003167721,0.000000000,0.169004991,0.157804818,6.151992431,0.680434574,121.396256460,0,0.152860632,0.128602543,412,388,24,0.305864885,113,0,0,0,0,0,818,117,316498,636856,468236,821,0,2487893
