frame,lidar_begin_time,lidar_end_time,received_lidar_messages,synchronized_scans,scan_update_failures,imu_angular_velocity_mean,imu_angular_velocity_max,adaptive_map,degeneracy_diagnostic,degenerate,degeneracy_mode,window_ready,pos_x,pos_y,pos_z,quat_x,quat_y,quat_z,quat_w,downsampled_points,effective_points,effective_ratio,residual_mean,residual_median,residual_mad,normal_eigen_ratio,condition_number,localizability_observed_voxels,localizability_planarity_mean,localizability_lambda_min,localizability_lambda_mid,localizability_lambda_max,localizability_f0,localizability_lambda0,transition_guard_triggered,transition_guard_history_ready,lidar_nominal_correction_translation,lidar_nominal_correction_rotation,lidar_correction_translation_threshold,lidar_correction_rotation_threshold,transition_guard_localizability_drop,transition_guard_nominal_residual,translation_cov_eigen_min,translation_cov_eigen_mid,translation_cov_eigen_max,translation_weak_dir_x,translation_weak_dir_y,translation_weak_dir_z,rotation_cov_eigen_min,rotation_cov_eigen_mid,rotation_cov_eigen_max,rotation_weak_dir_x,rotation_weak_dir_y,rotation_weak_dir_z,window_degenerate_ratio,window_normal_eigen_ratio_mean,window_residual_cv,window_path_length,window_yaw_change,window_condition_number_mean,window_recent_degenerate_streak,window_localizability_f0_mean,window_localizability_lambda0_mean,map_added,point_to_add,point_no_need_downsample,insert_ratio,quality_rejected,invalid_quality_rejected,direction_rejected,persistent_quota_rejected,novel_accepted,novel_rejected,voxel_rejected,total_rejected,map_size,total_map_added,total_quality_rejected,total_direction_rejected,total_persistent_quota_rejected,total_voxel_rejected
1318,1624181227.158515453,1624181227.258540392,1323,1322,0,0.791351140,0.894815260,1,0,0,0,1,3.733847012,20.327635923,-33.310724892,0.104715348,0.052016748,0.437563539,0.891553197,1752,535,0.305365297,0.102604099,0.076338195,0.047368306,0.663018719,67.285025265,1645,0.744720945,373.760411247,413.884363269,437.421179399,0.305094114,0.227209976,0,1,0.034224831,0.013023323,0.117447250,0.030000000,1.128010828,0.102604099,0.000003424,0.000003544,0.000006651,0.061151848,-0.320639978,0.945225082,0.000000002,0.000000004,0.000000007,0.204271783,-0.978501976,0.028406357,0.150000000,0.686770598,0.377888479,3.467715623,0.869327739,76.521504050,0,0.282839486,0.218707821,271,244,27,0.154680365,83,0,0,0,0,0,1396,85,236110,498194,163766,44,0,2114360
1319,1624181227.258512974,1624181227.358551502,1324,1323,0,1.116597356,1.269262769,1,0,1,1,1,3.694633285,20.301911478,-33.221113541,0.081599730,0.066800220,0.468545989,0.877122495,1731,526,0.303870595,0.224392400,0.144325899,0.111837982,0.600042562,77.507463156,1568,0.773797184,367.032694882,403.597391498,442.683897488,0.302504298,0.234076974,1,1,0.138672595,0.024273931,0.117836285,0.032035818,1.115627818,0.224392400,0.000003411,0.000003809,0.000007277,0.051721538,-0.250177061,0.966817625,0.000000000,0.000000005,0.000000008,0.732902018,-0.679517446,0.033326756,0.200000000,0.693889846,0.428344182,3.221594849,0.918284625,76.610342554,1,0.287183618,0.221919492,105,70,35,0.060658579,168,592,0,0,49,0,864,762,236171,498299,164526,44,0,2115224
1320,1624181227.358510494,1624181227.458461523,1325,1324,0,1.294829278,1.334779237,1,0,1,1,1,3.644546420,20.230948050,-33.123025670,0.044004216,0.089360074,0.500333228,0.860084337,1704,476,0.279342723,0.264699091,0.170889204,0.120956599,0.417104696,69.800893583,1482,0.803004817,330.652762070,411.185182678,448.215193830,0.277847057,0.223112525,1,1,0.130113238,0.016581892,0.117836285,0.032035818,1.024692567,0.264699091,0.000003458,0.000004055,0.000006877,0.010523451,-0.078502917,0.996858339,0.000000000,0.000000001,0.000000008,0.690187761,-0.720084535,0.071548002,0.250000000,0.691135448,0.499068564,3.007571086,0.969420211,75.706134699,2,0.289446180,0.223889436,103,73,30,0.060446009,230,756,0,0,50,33,582,1019,236248,498402,165545,44,0,2115806
1321,1624181227.458508015,1624181227.558407068,1326,1325,0,1.175360139,1.247772967,1,0,1,1,1,3.523113419,20.250426569,-33.043438652,0.018193765,0.105766852,0.533131518,0.839197918,1616,583,0.360767327,0.195751799,0.121748007,0.081249658,0.284817581,72.946154986,1446,0.799661580,246.230657266,404.872235512,505.207751206,0.212945075,0.170283995,0,1,0.075932951,0.029854215,0.117836285,0.032035818,0.785335783,0.195751799,0.000003342,0.000003870,0.000007816,0.058681807,0.014404707,0.998172806,0.000000000,0.000000000,0.000000009,0.544133051,-0.835502347,0.076518303,0.300000000,0.675290401,0.504259495,2.783514213,1.018735147,75.324181476,3,0.287633236,0.222519021,121,98,23,0.074876238,223,475,0,0,42,0,794,701,236305,498523,166243,44,0,2116600
1322,1624181227.558505774,1624181227.658310890,1327,1326,0,1.000563890,1.148347074,1,0,0,0,1,3.390313013,20.446088086,-33.129628218,-0.014232611,0.121468926,0.562756643,0.817525347,1590,649,0.408176101,0.100840699,0.069869427,0.045373748,0.322666565,80.232708587,1459,0.799600499,211.825907678,411.020509419,543.770710903,0.181572774,0.145185680,1,1,0.258753963,0.005877837,0.127135379,0.034039494,0.669635567,0.100840699,0.000002924,0.000003324,0.000008540,0.110116995,0.197617612,0.974074703,0.000000003,0.000000006,0.000000006,0.868898791,-0.494489235,0.022255073,0.300000000,0.658383287,0.494053813,2.706676128,1.065020166,75.276245332,0,0.282922117,0.219006585,306,272,34,0.192452830,116,0,0,0,0,0,1167,117,236447,498829,166359,44,0,2117767
1323,1624181227.658503294,1624181227.758336067,1328,1327,0,0.685971359,0.861280748,1,0,0,0,1,3.284921434,20.704880665,-33.127495407,-0.031396835,0.129251850,0.590346723,0.796114906,1577,620,0.393151554,0.138416679,0.082119004,0.057739548,0.373177632,96.369339300,1407,0.799963113,216.530079977,392.966266702,516.051752690,0.192377456,0.153894868,1,1,0.189453125,0.015696710,0.127135379,0.034039494,0.709482949,0.138416679,0.000002838,0.000003666,0.000010646,0.080013584,0.262812584,0.961523464,0.000000003,0.000000005,0.000000013,0.591755461,-0.802566120,0.075585031,0.250000000,0.641354832,0.486384639,2.717199693,1.104076082,75.759893893,0,0.278261632,0.215241577,400,336,64,0.253646164,139,0,0,0,0,0,1037,140,236678,499229,166498,44,0,2118804
1324,1624181227.758500814,1624181227.858420372,1329,1328,0,0.625894006,0.649994792,1,0,1,1,1,3.116465318,20.904104935,-33.118767710,-0.030809573,0.137324013,0.616128100,0.774970354,1645,565,0.343465046,0.209365030,0.158345554,0.114304684,0.302309311,95.093119854,1363,0.829884620,298.955546599,383.319243472,448.857946741,0.264297493,0.219336425,0,1,0.071106931,0.032143162,0.127135379,0.034039494,0.974722136,0.209365030,0.000002804,0.000003980,0.000011683,0.105777848,0.282629241,0.953379127,0.000000002,0.000000004,0.000000017,0.423101193,-0.906070421,0.004666051,0.250000000,0.619356877,0.499708347,2.716385733,1.140492727,76.486297075,1,0.276911161,0.214556173,110,81,29,0.066869301,202,627,0,0,50,68,638,897,236754,499339,167395,44,0,2119442
1325,1624181227.858498335,1624181227.958409548,1330,1329,0,0.663410380,0.698247310,1,0,1,1,1,2.954447406,20.958195510,-33.113146161,-0.024343561,0.143017016,0.637180343,0.756937735,1599,571,0.357098186,0.172742168,0.105243653,0.080997568,0.340990910,98.951613441,1355,0.829332679,293.029587212,371.215988148,459.500204258,0.260761457,0.216257998,0,1,0.095925914,0.029293422,0.136488935,0.039727679,0.961681330,0.172742168,0.000002748,0.000003674,0.000011631,0.118562153,0.321630847,0.939412909,0.000000000,0.000000001,0.000000019,0.391161418,-0.919332058,0.042676846,0.300000000,0.595971365,0.501174642,2.660522609,1.164902806,77.388793498,2,0.275128095,0.213608394,115,84,31,0.071919950,187,561,0,0,50,42,694,790,236830,499454,168185,44,0,2120136
1326,1624181227.958495855,1624181228.058324337,1331,1330,0,0.647211243,0.665844251,1,0,1,1,1,2.851194653,20.873054973,-33.116362950,-0.015080491,0.145968458,0.656330771,0.740064664,1562,569,0.364276569,0.157441691,0.107616554,0.069468944,0.351142092,106.713435771,1414,0.815494338,275.047681118,400.762181203,477.299130982,0.238527045,0.194517455,1,1,0.190122014,0.019047800,0.142260564,0.043527745,0.879681409,0.157441691,0.000002766,0.000003865,0.000012348,0.153938190,0.344361891,0.926130618,0.000000001,0.000000003,0.000000017,0.341582771,-0.937427518,0.067460052,0.350000000,0.574414128,0.484821273,2.590186445,1.181114649,78.795683838,3,0.272076150,0.211717935,82,58,24,0.052496799,147,510,0,0,33,0,821,659,236877,499536,168842,44,0,2120957
1327,1624181228.058493614,1624181228.158365965,1332,1331,0,0.630739621,0.648049096,1,0,1,1,1,2.730087063,20.615738073,-33.217134178,-0.008100936,0.148652492,0.676153846,0.721562740,1478,603,0.407983762,0.160543680,0.098694300,0.057820290,0.475067744,115.306941951,1349,0.808434229,285.054369411,389.343950039,416.179455635,0.261379221,0.211307909,1,1,0.281567988,0.018983190,0.142260564,0.043527745,0.963959626,0.160543680,0.000002816,0.000003636,0.000012779,0.156078887,0.311661370,0.937286814,0.000000001,0.000000003,0.000000009,0.367262006,-0.928389594,0.056669044,0.400000000,0.558161498,0.462351677,2.698645704,1.199478893,80.346014288,4,0.270163939,0.210820281,80,66,14,0.054127199,131,280,0,0,24,0,987,411,236916,499616,169253,44,0,2121944
1328,1624181228.158491135,1624181228.258364916,1333,1332,0,0.629513347,0.642656567,1,0,0,0,1,2.583729193,20.411011055,-33.264651757,0.005924182,0.146109581,0.696481185,0.702517511,1474,515,0.349389417,0.090397148,0.065764749,0.039051187,0.530903448,110.009782377,1347,0.789075460,301.787063642,358.754291620,402.343289553,0.283932095,0.224043848,0,1,0.088441822,0.004149312,0.142260564,0.043527745,1.037979109,0.090397148,0.000003025,0.000003889,0.000012808,0.173341218,0.276511345,0.945248273,0.000000004,0.000000005,0.000000009,0.446479613,-0.894793612,0.000589105,0.400000000,0.549908213,0.454337413,2.785975632,1.214217556,82.055765941,0,0.269135917,0.210281903,314,272,42,0.213025780,77,0,0,0,0,0,1083,77,237086,499930,169330,44,0,2123027
1329,1624181228.258488655,1624181228.358419180,1334,1333,0,0.610251914,0.628573564,1,0,0,0,1,2.423687306,20.218376118,-33.340165773,0.016924694,0.141489026,0.716729360,0.682637118,1461,554,0.379192334,0.092222616,0.061129835,0.038174124,0.602805557,108.707994827,1344,0.796232475,316.607319128,352.757897873,400.771228915,0.295856963,0.235570922,0,1,0.062785062,0.007645316,0.148609898,0.044584930,1.061118120,0.092222616,0.000003109,0.000003591,0.000012081,0.159536341,0.303580452,0.939354600,0.000000003,0.000000004,0.000000007,0.445194150,-0.890439419,-0.094444750,0.400000000,0.543190123,0.441484546,2.903646227,1.226522894,83.725256043,0,0.269350929,0.210858694,337,308,29,0.230663929,77,0,0,0,0,0,1046,78,237245,500267,169407,44,0,2124073
1330,1624181228.358486176,1624181228.458367825,1335,1334,0,0.606182802,0.616208228,1,0,0,0,1,2.232963531,20.047683907,-33.369090798,0.024259280,0.138291068,0.736367421,0.661853525,1478,545,0.368741543,0.097542109,0.065754570,0.039856739,0.590577724,117.071976827,1375,0.792649327,306.268771290,374.418832276,409.205221297,0.281008154,0.222740925,0,1,0.040959780,0.011069696,0.151278932,0.043527745,0.994060391,0.097542109,0.000003103,0.000003794,0.000011972,0.191372328,0.280151521,0.940686854,0.000000003,0.000000004,0.000000007,0.397590690,-0.917529094,-0.007874267,0.400000000,0.534904559,0.428799273,3.058001321,1.232528259,85.961014275,0,0.269224481,0.211136889,328,293,35,0.221921516,80,0,0,0,0,0,1070,80,237399,500595,169487,44,0,2125143
1331,1624181228.458483696,1624181228.558464766,1336,1335,0,0.665073344,0.710518753,1,0,0,0,1,2.031755359,19.874298733,-33.402248519,0.021778805,0.130122829,0.756885073,0.640092743,1523,535,0.351280368,0.114210676,0.076557936,0.048499273,0.488168635,90.089082687,1397,0.788911769,285.362546331,379.014916790,437.732277615,0.258923895,0.204268108,0,1,0.036756935,0.014105084,0.149112769,0.045408683,0.915937790,0.114210676,0.000003430,0.000003878,0.000011526,0.189121974,0.295452028,0.936451268,0.000000002,0.000000004,0.000000008,0.518031944,-0.853558871,-0.055499179,0.400000000,0.525113167,0.408273370,3.218016940,1.234324871,86.589942062,0,0.267764154,0.210263020,436,366,70,0.286277085,104,0,0,0,0,0,981,106,237624,501031,169591,44,0,2126124
1332,1624181228.558481455,1624181228.658545256,1337,1336,0,0.853657493,0.938486935,1,0,1,1,1,1.873838925,19.737759289,-33.351687570,0.011216688,0.113376434,0.777777329,0.618128139,1509,500,0.331345262,0.159401809,0.101542225,0.064858872,0.391361615,97.140373658,1329,0.798405410,256.325445740,357.555158154,447.200186199,0.241570150,0.192870915,0,1,0.121343703,0.020362767,0.135372046,0.043208552,0.854549286,0.159401809,0.000003349,0.000003876,0.000012183,0.171846651,0.257512017,0.950871332,0.000000002,0.000000004,0.000000009,0.493769447,-0.869449673,0.015779717,0.450000000,0.516654649,0.385187311,3.311696027,1.231685551,87.954918547,1,0.266517256,0.209648645,115,77,38,0.076209410,130,443,0,0,50,12,809,585,237697,501146,170176,44,0,2126933
1333,1624181228.658478975,1624181228.758468390,1338,1337,0,0.931227238,0.999854040,1,0,1,1,1,1.711325165,19.560249763,-33.332849914,-0.008383642,0.099181776,0.798304097,0.593972440,1514,536,0.354029062,0.183606095,0.103945295,0.068616662,0.269272965,92.234108729,1333,0.814861062,238.645386774,408.262078110,439.302331065,0.219704690,0.179028797,0,1,0.044110395,0.017589067,0.150724729,0.048124735,0.777200685,0.183606095,0.000002985,0.000003861,0.000011810,0.124306643,0.274717729,0.953455834,0.000000002,0.000000005,0.000000011,0.470283287,-0.882362162,0.016451281,0.450000000,0.499761697,0.386950123,3.440774636,1.228079164,88.676703337,2,0.263199911,0.207443442,147,115,32,0.097093791,179,553,0,0,50,21,613,754,237777,501293,170929,44,0,2127546
1334,1624181228.758476496,1624181228.858477354,1339,1338,0,0.778952012,0.929055331,1,0,0,0,1,1.408142640,19.435816749,-33.293616808,-0.017955456,0.086930833,0.818405859,0.567743324,1469,594,0.404356705,0.112878341,0.084262542,0.043262909,0.267465566,101.522979946,1347,0.810024623,192.461435071,420.145556149,478.496175710,0.176391602,0.142881541,1,1,0.157183901,0.013040568,0.135177147,0.048892296,0.623981552,0.112878341,0.000002692,0.000003545,0.000012219,0.037015408,0.319315310,0.946925336,0.000000002,0.000000006,0.000000016,0.180372859,-0.981570177,-0.063131756,0.450000000,0.476374268,0.372836885,3.739355346,1.224504605,90.282079495,0,0.257207641,0.203302647,404,347,57,0.275017018,110,0,0,0,0,0,954,111,237976,501697,171039,44,0,2128500
1335,1624181228.858474016,1624181228.958446026,1340,1339,0,0.654663132,0.688290137,1,0,1,1,1,1.052778913,19.366716821,-33.176583821,-0.020006131,0.069470853,0.837401673,0.541785929,1460,529,0.362328767,0.168975987,0.136040174,0.069159519,0.314495149,93.775774130,1318,0.808193512,261.224011557,352.536045631,451.438991499,0.245234928,0.198197277,1,1,0.201774822,0.022044682,0.135177147,0.048892296,0.867513359,0.168975987,0.000002872,0.000003771,0.000011068,0.016170015,-0.313303405,-0.949515406,0.000000003,0.000000006,0.000000019,0.298913092,-0.950331638,-0.086722213,0.500000000,0.459274358,0.343334262,4.093676654,1.219948665,91.420441451,1,0.255377521,0.202666644,90,71,19,0.061643836,168,465,0,0,29,0,736,634,238025,501787,171672,44,0,2129236
1336,1624181228.958471537,1624181229.058568716,1341,1340,0,0.672163408,0.696835726,1,0,1,1,1,0.711590554,19.263611784,-33.136740140,-0.012809483,0.063805413,0.853189168,0.517525874,1430,530,0.370629371,0.169672296,0.113576447,0.066198846,0.285362002,108.510545857,1248,0.827228941,258.595428764,308.571453247,465.214835793,0.250484316,0.207207876,0,1,0.084514909,0.026427837,0.135177147,0.048892296,0.886082960,0.169672296,0.000003152,0.000003572,0.000011594,0.064092476,-0.272683559,-0.959966578,0.000000000,0.000000006,0.000000024,0.293999923,-0.952868518,-0.074870771,0.550000000,0.433240445,0.314374940,4.394565059,1.210301041,93.291129928,2,0.252636903,0.201572808,132,112,20,0.092307692,160,479,0,0,50,12,647,651,238089,501919,172323,44,0,2129883
1337,1624181229.058469057,1624181229.158543825,1342,1341,0,0.667877996,0.725203508,1,0,1,1,1,0.427937293,19.065516862,-32.995072930,0.004036992,0.057444047,0.867486986,0.494115587,1489,554,0.372061786,0.162673395,0.101105969,0.068223440,0.222985197,111.058160153,1331,0.827520420,265.057655744,333.044114564,503.327908452,0.240648732,0.199141740,0,1,0.108679460,0.013125486,0.145801971,0.051987091,0.851289790,0.162673395,0.000002984,0.000003411,0.000011512,0.065239077,-0.240050034,-0.968565870,0.000000001,0.000000005,0.000000021,0.436471049,-0.898642791,-0.043979061,0.600000000,0.404686784,0.304415038,4.719482095,1.196026537,95.516373754,3,0.249553076,0.200056788,126,97,29,0.084620551,178,501,0,0,40,0,684,679,238169,502045,173002,44,0,2130567
1338,1624181229.158466816,1624181229.258526802,1343,1342,0,0.558157738,0.599947476,1,0,0,0,1,0.276263629,18.854073207,-33.044652005,0.010897216,0.049267347,0.880103523,0.472092966,1502,636,0.423435419,0.114900900,0.093459219,0.053958490,0.308431828,91.907041057,1390,0.804852434,192.116478520,399.747865352,526.880539472,0.171725012,0.138213294,1,1,0.194521919,0.007270351,0.149161838,0.050150409,0.607473590,0.114900900,0.000002707,0.000003229,0.000009629,0.076684807,-0.207579424,-0.975207785,0.000000002,0.000000007,0.000000014,0.173758729,-0.982141509,-0.072152340,0.600000000,0.386957439,0.299317586,4.883239181,1.172749044,96.747474544,0,0.242884621,0.195606954,295,251,44,0.196404794,121,0,0,0,0,0,1086,121,238319,502340,173123,44,0,2131653
1339,1624181229.258464336,1624181229.358439207,1344,1343,0,0.507978079,0.531411440,1,0,0,0,1,0.144083039,18.636725701,-33.089490086,0.019029087,0.046068313,0.892195774,0.448890081,1506,596,0.395750332,0.140297087,0.103037204,0.062743448,0.266569842,98.595152454,1404,0.793270623,187.956211870,401.724273531,524.071469429,0.168759490,0.133871946,0,1,0.134054577,0.014767988,0.149161838,0.050150409,0.596983119,0.140297087,0.000002784,0.000003336,0.000009037,0.075614826,-0.202309081,-0.976398194,0.000000002,0.000000006,0.000000015,0.054156976,0.993220241,0.102861925,0.550000000,0.370283803,0.289035370,5.010527333,1.146715172,97.801859009,0,0.236197380,0.190596702,412,361,51,0.273572377,135,0,0,0,0,0,958,136,238448,502752,173258,44,0,2132611
1340,1624181229.358461857,1624181229.458414078,1345,1344,0,0.407344567,0.481412376,1,0,0,0,1,-0.012332408,18.424422469,-33.066812038,0.023449367,0.044184209,0.902506221,0.427762088,1538,592,0.384915475,0.079789457,0.062530388,0.036832142,0.306342707,94.434772148,1430,0.786133064,202.230299460,390.345351792,531.594630585,0.179892942,0.141419790,0,1,0.026688977,0.006741545,0.166426587,0.049247047,0.636367470,0.079789457,0.000002878,0.000003498,0.000008762,0.100597757,-0.210877288,-0.972322406,0.000000002,0.000000006,0.000000015,0.092685218,0.992391435,0.081047456,0.500000000,0.364745704,0.264945502,5.128711585,1.112615270,99.033552937,0,0.231299675,0.186512065,220,202,18,0.143042913,57,0,0,0,0,0,1261,57,238539,502972,173315,44,0,2133872
1341,1624181229.458459377,1624181229.558436632,1346,1345,0,0.349155442,0.386705746,1,0,1,1,1,-0.185493517,18.261662760,-32.959751639,0.028059304,0.044920454,0.910427505,0.410264045,1572,609,0.387404580,0.178177084,0.131560084,0.087273307,0.384606241,75.928308901,1470,0.793562771,243.717329903,368.409978885,554.409963890,0.208923740,0.165794102,0,1,0.098373232,0.020786933,0.180736702,0.050150409,0.739063302,0.178177084,0.000003215,0.000003717,0.000007715,0.080586387,-0.232627716,-0.969221430,0.000000002,0.000000005,0.000000013,-0.043325207,-0.994551253,-0.094819473,0.500000000,0.369735137,0.258722841,5.137669343,1.075688146,99.182660633,1,0.231098608,0.186287571,96,78,18,0.061068702,174,373,0,0,17,0,929,547,238568,503068,173862,44,0,2134801
1342,1624181229.558456898,1624181229.658528566,1347,1346,0,0.428985324,0.547164049,1,0,0,0,1,-0.375927479,18.013443429,-32.892776091,0.037827903,0.051989919,0.916014562,0.395958862,1542,601,0.389753567,0.144097047,0.112710981,0.077078643,0.286917379,83.049847050,1450,0.799472313,215.457048028,357.223620542,586.554185640,0.185861430,0.148591068,0,1,0.068641647,0.019183886,0.185342227,0.050150409,0.657480870,0.144097047,0.000003236,0.000003635,0.000007663,-0.018350074,0.153284570,0.988011698,0.000000001,0.000000005,0.000000010,-0.057668736,-0.996126146,-0.066385382,0.500000000,0.367947677,0.246785818,5.178174660,1.034611777,99.323517556,0,0.231313041,0.186457840,399,341,58,0.258754864,146,0,0,0,0,0,997,146,238684,503467,174008,44,0,2135798
1343,1624181229.658454657,1624181229.758508205,1348,1347,0,0.536105572,0.618579952,1,0,0,0,1,-0.557284615,17.720316326,-32.827862964,0.049545633,0.066058725,0.918703797,0.386218602,1480,602,0.406756757,0.139098130,0.096205468,0.061958867,0.271821443,84.250704038,1371,0.795613909,209.986176297,354.217936439,526.582556813,0.192508932,0.153162784,0,1,0.073527972,0.015800842,0.177834029,0.050839197,0.680996265,0.139098130,0.000003013,0.000003521,0.000007820,0.041599944,0.217518616,0.975169266,0.000000001,0.000000006,0.000000011,0.058013302,0.997069676,0.049864992,0.500000000,0.362879868,0.246702067,5.267883645,0.982981258,98.717585793,0,0.231319614,0.186421236,469,424,45,0.316891892,155,0,0,0,0,0,855,156,238842,503936,174163,44,0,2136653
1344,1624181229.758452177,1624181229.858358145,1349,1348,0,0.494790362,0.558869459,1,0,0,0,1,-0.739601957,17.437751638,-32.848149792,0.061319572,0.081549667,0.920443336,0.377324300,1487,538,0.361802286,0.106184689,0.073977409,0.048286548,0.249631145,104.707908657,1391,0.780808037,196.866029141,361.868054971,527.369894751,0.181258915,0.141528418,0,1,0.086030470,0.012605035,0.173958931,0.049247047,0.644080570,0.106184689,0.000003044,0.000003583,0.000009582,0.050076533,0.257125534,0.965079686,0.000000002,0.000000006,0.000000014,-0.054959004,0.998299867,-0.019413489,0.450000000,0.360245959,0.235985448,5.433871179,0.940016044,99.198325233,0,0.227167686,0.182530836,354,317,37,0.238063215,101,0,0,0,0,0,1031,102,238998,504290,174264,44,0,2137684
1345,1624181229.858449697,1624181229.958211184,1350,1349,0,0.473786012,0.507165631,1,0,0,0,1,-0.934994279,17.202828678,-32.888916566,0.068453838,0.100738828,0.921512471,0.368755375,1525,570,0.373770492,0.091026657,0.065546225,0.042590157,0.277726339,89.950423730,1416,0.776825808,209.240481464,373.864640763,516.880222605,0.190221154,0.147768702,0,1,0.085297686,0.004120528,0.201322123,0.047829455,0.681849402,0.091026657,0.000002985,0.000003485,0.000009495,0.105672243,0.254740421,0.961218339,0.000000002,0.000000006,0.000000009,-0.086197517,-0.992452880,0.087219656,0.400000000,0.357082731,0.246347345,5.608271676,0.902066671,98.748265747,0,0.223640670,0.179106371,288,264,24,0.188852459,84,0,0,0,0,0,1153,84,239138,504578,174348,44,0,2138837
1346,1624181229.958447218,1624181230.058234215,1351,1350,0,0.392461221,0.500249248,1,0,0,0,1,-1.124985067,16.966563399,-32.937531555,0.073942606,0.115765392,0.923269220,0.358754529,1538,575,0.373862159,0.098868435,0.079735084,0.046690614,0.358168876,107.768633023,1415,0.778967755,239.901010233,354.734605072,507.603758377,0.217648739,0.169541350,0,1,0.066250962,0.005068219,0.195403268,0.045354377,0.793778713,0.098868435,0.000002820,0.000003591,0.000010478,0.204263306,0.267767450,0.941582229,0.000000002,0.000000005,0.000000009,0.134268657,-0.990471359,0.030633546,0.350000000,0.357434070,0.254300990,5.613605906,0.864831313,98.801025610,0,0.222596755,0.177857565,359,318,41,0.233420026,101,0,0,0,0,0,1078,101,239321,504937,174449,44,0,2139915
1347,1624181230.058444738,1624181230.158162117,1352,1351,0,0.357035488,0.404602886,1,0,1,1,1,-1.344942745,16.740922132,-32.958808335,0.074357325,0.125399570,0.926362403,0.347273140,1646,591,0.359052248,0.158074972,0.124637049,0.079523193,0.536394736,125.607632587,1514,0.784771154,332.782609392,347.899238970,507.461678216,0.280086203,0.219803573,0,1,0.047976260,0.016501603,0.195403268,0.044598421,1.051376755,0.158074972,0.000002740,0.000003916,0.000011160,0.211881838,0.286949009,0.934219649,0.000000002,0.000000003,0.000000007,0.189816118,-0.975258094,-0.113320305,0.350000000,0.360500420,0.253705999,5.673326311,0.832982682,99.316060142,1,0.223532104,0.178282349,115,92,23,0.069866343,156,381,0,0,50,9,984,547,239392,505052,174995,44,0,2140899
1348,1624181230.158442497,1624181230.258063078,1353,1352,0,0.449546677,0.514180950,1,0,1,1,1,-1.576126882,16.580564698,-32.999372036,0.070183379,0.125437815,0.930845766,0.335955068,1750,530,0.302857143,0.214296827,0.136646672,0.104676972,0.309622004,91.373594379,1548,0.808909619,355.929808422,380.936770852,515.325510954,0.284245374,0.229928817,0,1,0.108257777,0.022609673,0.202484647,0.046401890,1.082717944,0.214296827,0.000003088,0.000003857,0.000011381,0.179379926,0.273551089,0.944982880,0.000000000,0.000000003,0.000000010,0.715783904,-0.698294608,-0.006167824,0.400000000,0.349436348,0.267239257,5.696010519,0.802937731,98.384250742,2,0.223547768,0.178576597,141,103,38,0.080571429,222,774,0,0,50,31,581,1028,239484,505193,176022,44,0,2141480
1349,1624181230.258440018,1624181230.358183146,1354,1353,0,0.492137290,0.539473012,1,0,1,1,1,-1.768281852,16.509824539,-32.973449933,0.061000794,0.121625670,0.937065598,0.321549631,1740,522,0.300000000,0.222219730,0.136696963,0.107372558,0.265781170,95.076550277,1465,0.815131742,306.793840755,348.850125716,538.524036058,0.256910117,0.209415591,0,1,0.178211128,0.015479915,0.205170946,0.050150409,0.978595323,0.222219730,0.000003081,0.000004062,0.000011852,0.173441198,0.254960212,0.951269384,0.000000001,0.000000006,0.000000009,0.518699709,-0.852336635,0.066879538,0.450000000,0.332585128,0.276276961,5.644826220,0.780371163,97.702678514,3,0.221600426,0.177268831,117,88,29,0.067241379,220,688,0,0,50,88,627,996,239559,505310,177018,44,0,2142107
1350,1624181230.358437538,1624181230.458270311,1355,1354,0,0.508455184,0.538093422,1,0,1,1,1,-2.057019660,16.280262999,-32.891552108,0.053149145,0.113807329,0.944261602,0.304291122,1616,577,0.357054455,0.176959969,0.117966967,0.070592797,0.250592965,103.275065426,1462,0.817486796,296.374265650,374.563907596,524.227522257,0.247977554,0.202718376,0,1,0.137382323,0.012577801,0.215179783,0.050839197,0.954337285,0.176959969,0.000002967,0.000003670,0.000012330,0.215448025,0.258593757,0.941653555,0.000000001,0.000000007,0.000000010,0.309264833,-0.948210132,0.072476263,0.500000000,0.315585890,0.263585044,5.755013587,0.761149342,97.012832944,4,0.219948896,0.176267703,121,86,35,0.074876238,189,560,0,0,50,4,741,754,239639,505431,177771,44,0,2142848
1351,1624181230.458435059,1624181230.558299780,1356,1355,0,0.466305124,0.505040377,1,0,1,1,1,-2.398274819,15.892890794,-32.810991635,0.045429576,0.108487615,0.950912623,0.286237270,1620,645,0.398148148,0.164148034,0.098834493,0.064780319,0.341817144,102.151875557,1464,0.809480565,239.036053020,407.143240378,538.900253849,0.201704648,0.163275992,0,1,0.189990803,0.012878642,0.231627634,0.050839197,0.782052535,0.164148034,0.000002802,0.000003561,0.000012617,0.140091718,0.280373679,0.949613032,0.000000000,0.000000005,0.000000007,0.594746172,0.801219707,0.065756910,0.550000000,0.308268316,0.255325224,6.062714486,0.743496255,97.615972588,5,0.217087933,0.174218097,146,105,41,0.090123457,176,402,0,0,50,10,886,588,239707,505577,178359,44,0,2143734
