frame,lidar_begin_time,lidar_end_time,received_lidar_messages,synchronized_scans,scan_update_failures,imu_angular_velocity_mean,imu_angular_velocity_max,adaptive_map,degeneracy_diagnostic,degenerate,degeneracy_mode,window_ready,pos_x,pos_y,pos_z,quat_x,quat_y,quat_z,quat_w,downsampled_points,effective_points,effective_ratio,residual_mean,residual_median,residual_mad,normal_eigen_ratio,condition_number,localizability_observed_voxels,localizability_planarity_mean,localizability_lambda_min,localizability_lambda_mid,localizability_lambda_max,localizability_f0,localizability_lambda0,transition_guard_active,transition_guard_triggered,transition_guard_retry_performed,transition_guard_conservative_selected,transition_guard_measurement_noise_scale,transition_guard_cooldown_frames_remaining,transition_guard_history_ready,lidar_nominal_correction_translation,lidar_nominal_correction_rotation,lidar_correction_translation,lidar_correction_rotation,lidar_correction_translation_threshold,lidar_correction_rotation_threshold,transition_guard_localizability_drop,transition_guard_nominal_residual,transition_guard_conservative_residual,translation_cov_eigen_min,translation_cov_eigen_mid,translation_cov_eigen_max,translation_weak_dir_x,translation_weak_dir_y,translation_weak_dir_z,rotation_cov_eigen_min,rotation_cov_eigen_mid,rotation_cov_eigen_max,rotation_weak_dir_x,rotation_weak_dir_y,rotation_weak_dir_z,window_degenerate_ratio,window_normal_eigen_ratio_mean,window_residual_cv,window_path_length,window_yaw_change,window_condition_number_mean,window_recent_degenerate_streak,window_localizability_f0_mean,window_localizability_lambda0_mean,map_added,point_to_add,point_no_need_downsample,insert_ratio,quality_rejected,invalid_quality_rejected,direction_rejected,persistent_quota_rejected,novel_accepted,novel_rejected,voxel_rejected,total_rejected,map_size,total_map_added,total_quality_rejected,total_direction_rejected,total_persistent_quota_rejected,total_voxel_rejected
1456,1624181241.158174753,1624181241.258148432,1460,1460,0,0.042454548,0.080916963,1,0,0,0,1,-31.048413956,-3.156567374,-30.271486465,0.024957457,0.047437635,0.998456871,-0.014514595,1391,594,0.427030913,0.086900735,0.060500249,0.041645262,0.143062282,133.162281304,1283,0.788994442,137.828464310,362.049447151,512.401957316,0.136156481,0.107426706,0,0,0,0,1.000000000,0,1,0.063891439,0.011015255,0.063891439,0.011015255,0.146821183,0.030000000,0.824016933,0.086900735,0.000000000,0.000003040,0.000003411,0.000014415,0.004593766,0.230143565,0.973145846,0.000000003,0.000000009,0.000000015,-0.075719665,-0.997009330,0.015457276,0.000000000,0.210169988,0.179627913,5.409608070,0.015695345,107.314970570,0,0.172223325,0.132764652,330,306,24,0.237239396,75,0,0,0,0,0,986,75,258424,541796,199422,6,0,2233620
1457,1624181241.358169794,1624181241.458209515,1461,1461,0,0.047633395,0.131485189,1,0,0,0,1,-31.672479108,-3.316840394,-30.227000252,0.024675064,0.045487748,0.998560273,-0.014120425,1372,624,0.454810496,0.084715171,0.063570585,0.037753049,0.136280006,161.682907528,1312,0.800371370,137.526324653,403.010692801,509.550220341,0.130966571,0.104821894,0,0,0,0,1.000000000,0,1,0.117147965,0.004720965,0.117147965,0.004720965,0.156251108,0.030000000,0.792607679,0.084715171,0.000000000,0.000003825,0.000004421,0.000021678,0.024172081,-0.220330869,-0.975125643,0.000000003,0.000000008,0.000000015,0.335411563,0.941918880,-0.016967821,0.000000000,0.205340135,0.176345739,5.875174566,0.015935923,110.085298474,0,0.170152923,0.131252751,230,212,18,0.167638484,81,0,0,0,0,0,1061,81,258527,542026,199503,6,0,2234681
1458,1624181241.458167315,1624181241.558186293,1462,1462,0,0.081600121,0.161002966,1,0,0,0,1,-31.973068329,-3.437340593,-30.217552926,0.024670272,0.045411493,0.998564396,-0.014082671,1386,584,0.421356421,0.078712627,0.057259230,0.036281678,0.104006744,190.622386450,1305,0.789301733,135.417100551,385.584752033,509.036908933,0.131467966,0.103767893,0,0,0,0,1.000000000,0,1,0.052939668,0.007084868,0.052939668,0.007084868,0.156251108,0.030000000,0.795642113,0.078712627,0.000000000,0.000003419,0.000003915,0.000023406,0.003023453,-0.202630287,-0.979250645,0.000000003,0.000000010,0.000000019,0.079992383,-0.996775464,0.006316084,0.000000000,0.199086401,0.169947911,6.020624943,0.015641480,114.716756701,0,0.168574150,0.130141051,244,219,25,0.176046176,68,0,0,0,0,0,1073,69,258640,542270,199571,6,0,2235754
1459,1624181241.658162594,1624181241.758132935,1463,1463,0,0.048718846,0.138592208,1,0,0,0,1,-32.608423731,-3.584308041,-30.206842515,0.026008977,0.044797491,0.998552013,-0.014511906,1360,593,0.436029412,0.075772254,0.051886445,0.035226826,0.120905839,187.650369180,1275,0.794457704,135.433408269,386.111910158,491.388253979,0.133704136,0.106222281,0,0,0,0,1.000000000,0,1,0.053593206,0.003479608,0.053593206,0.003479608,0.150442996,0.030000000,0.809175382,0.075772254,0.000000000,0.000004242,0.000004981,0.000028556,0.043606121,0.230049254,0.972201546,0.000000002,0.000000011,0.000000018,-0.174687582,0.984438425,-0.019111161,0.000000000,0.194701517,0.170811785,6.489998645,0.015933846,118.996331142,0,0.167340109,0.129269443,233,220,13,0.171323529,80,0,0,0,0,0,1047,80,258739,542503,199651,6,0,2236801
1460,1624181241.758160114,1624181241.858041525,1465,1464,0,0.067879853,0.126052323,1,0,0,0,1,-32.929422007,-3.637151570,-30.194801965,0.026764871,0.044576564,0.998548341,-0.014063498,1357,600,0.442151805,0.083867768,0.056980940,0.035449009,0.121317087,176.263702172,1273,0.794326239,128.732847588,380.050257148,502.394197346,0.127309867,0.101125568,0,0,0,0,1.000000000,0,1,0.035893806,0.003868910,0.035893806,0.003868910,0.142417354,0.030000000,0.770477362,0.083867768,0.000000000,0.000003547,0.000004084,0.000025357,0.042775327,0.242234615,0.969274297,0.000000003,0.000000012,0.000000017,-0.059772133,0.997717057,-0.031431944,0.000000000,0.187907852,0.172975137,6.635930406,0.016764007,122.587086010,0,0.165251970,0.127740861,221,203,18,0.162859248,79,0,0,0,0,0,1057,79,258834,542724,199730,6,0,2237858
1461,1624181241.858157635,1624181241.957968473,1465,1465,0,0.090851704,0.134132501,1,0,0,0,1,-33.249485700,-3.701404397,-30.188054420,0.027662921,0.041321051,0.998661358,-0.014241690,1345,603,0.448327138,0.070452178,0.052427133,0.033186584,0.122999480,158.679737818,1256,0.787657874,122.312864379,383.307435622,483.677990244,0.123635981,0.097382854,0,0,0,0,1.000000000,0,1,0.018601496,0.002647438,0.018601496,0.002647438,0.142417354,0.030000000,0.748243060,0.070452178,0.000000000,0.000003297,0.000004000,0.000020947,0.030611603,0.217881939,0.975494946,0.000000003,0.000000009,0.000000018,-0.060429302,0.997603772,-0.033689961,0.000000000,0.183062943,0.186964825,6.762586837,0.015580097,125.324415396,0,0.163062435,0.126147588,215,199,16,0.159851301,46,0,0,0,0,0,1082,48,258916,542939,199776,6,0,2238940
1462,1624181241.958155155,1624181242.058012009,1467,1466,0,0.078643939,0.122500603,1,0,0,0,1,-33.570956368,-3.752746017,-30.176139174,0.029841651,0.039259716,0.998687466,-0.013838220,1370,585,0.427007299,0.074013617,0.055198685,0.035141789,0.106373023,182.802977587,1290,0.795392108,124.856992616,398.149630058,503.049196219,0.121686355,0.096788366,0,0,0,0,1.000000000,0,1,0.027832696,0.002716835,0.027832696,0.002716835,0.148493086,0.030000000,0.736443955,0.074013617,0.000000000,0.000003411,0.000003764,0.000020835,0.031584115,0.230528747,0.972552796,0.000000003,0.000000011,0.000000020,0.152000420,0.988326633,-0.010312079,0.000000000,0.175973623,0.194441751,6.879996050,0.015553464,129.500326513,0,0.159661467,0.123750136,257,234,23,0.187591241,62,0,0,0,0,0,1050,63,259029,543196,199838,6,0,2239990
1463,1624181242.058152914,1624181242.157943010,1467,1467,0,0.094126669,0.126258782,1,0,0,0,1,-33.894485126,-3.804584244,-30.138459272,0.033291653,0.035247776,0.998733156,-0.013466359,1342,624,0.464977645,0.077342230,0.055154136,0.033405728,0.110656308,203.609437008,1253,0.798506207,121.000581772,389.074412614,490.453283062,0.120936694,0.096568701,0,0,0,0,1.000000000,0,1,0.030981881,0.000834551,0.030981881,0.000834551,0.145432493,0.030000000,0.731907016,0.077342230,0.000000000,0.000003099,0.000003856,0.000022162,-0.010493940,-0.224651432,-0.974382682,0.000000002,0.000000010,0.000000017,-0.073784541,-0.997209890,0.011325927,0.000000000,0.167885185,0.198306837,6.996308277,0.015108585,135.258721954,0,0.155874761,0.121185850,224,204,20,0.166915052,69,0,0,0,0,0,1047,71,259135,543420,199907,6,0,2241037
1464,1624181242.258147955,1624181242.358084440,1469,1468,0,0.075734398,0.138679720,1,0,0,0,1,-34.520516597,-3.957080006,-30.132418768,0.036652907,0.029545253,0.998811473,-0.012620787,1292,550,0.425696594,0.079131963,0.055397995,0.035187602,0.137928090,154.936471502,1189,0.787807048,133.607625074,367.215083276,435.879871226,0.142636124,0.112369744,0,0,0,0,1.000000000,0,1,0.042656540,0.003819254,0.042656540,0.003819254,0.128803107,0.030000000,0.886614524,0.079131963,0.000000000,0.000003759,0.000005621,0.000025289,0.012161313,-0.188801630,-0.981939941,0.000000003,0.000000010,0.000000017,-0.032623332,-0.999401389,0.011514455,0.000000000,0.163060305,0.203906315,7.164817361,0.015903033,138.739249114,0,0.153566563,0.119611049,240,224,16,0.185758514,65,0,0,0,0,0,987,65,259248,543660,199972,6,0,2242024
1465,1624181242.358145475,1624181242.458061695,1470,1469,0,0.033602475,0.074335402,1,0,0,0,1,-34.810851237,-4.058702807,-30.128055769,0.038249113,0.027443936,0.998810765,-0.012684297,1267,535,0.422257301,0.086502014,0.061624041,0.041129887,0.163360195,154.902735818,1178,0.790324958,133.715036695,370.512419908,426.775344476,0.143624742,0.113510218,0,0,0,0,1.000000000,0,1,0.038196041,0.002195453,0.038196041,0.002195453,0.133382289,0.030399908,0.892759691,0.086502014,0.000000000,0.000003091,0.000005031,0.000020802,0.032849327,-0.159690370,-0.986620447,0.000000003,0.000000008,0.000000015,0.392665510,0.919668047,-0.004947853,0.000000000,0.158504395,0.188369336,7.221910665,0.015956781,141.860619168,0,0.150214951,0.117265664,206,185,21,0.162588792,60,0,0,0,0,0,999,62,259346,543866,200032,6,0,2243023
1466,1624181242.458142996,1624181242.558127880,1470,1470,0,0.040304637,0.073734479,1,0,0,0,1,-35.101246785,-4.136607408,-30.111704113,0.039058390,0.024398599,0.998867104,-0.011985772,1310,561,0.428244275,0.079393604,0.055980659,0.038597054,0.154751901,138.642718700,1226,0.795736100,141.062146968,374.779592246,459.730718816,0.144594229,0.115058847,0,0,0,0,1.000000000,0,1,0.016954880,0.002772556,0.016954880,0.002772556,0.134614589,0.030726755,0.911990081,0.079393604,0.000000000,0.000003016,0.000004519,0.000016695,0.040549633,-0.151975958,-0.987552042,0.000000003,0.000000009,0.000000016,0.209442058,0.977113028,-0.037204222,0.000000000,0.154914732,0.192665917,7.250125049,0.016675403,144.373262268,0,0.146741248,0.115039433,225,209,16,0.171755725,71,0,0,0,0,0,1012,73,259436,544091,200103,6,0,2244035
1467,1624181242.658138275,1624181242.758144379,1472,1471,0,0.041714603,0.083874526,1,0,0,0,1,-35.710636003,-4.307801468,-30.072456630,0.040537699,0.023221684,0.998840687,-0.011607324,1336,559,0.418413174,0.087438263,0.065262597,0.041328189,0.165552130,133.368948390,1245,0.780077323,137.662965029,377.119484863,456.413817489,0.141745772,0.110572663,0,0,0,0,1.000000000,0,1,0.009907941,0.002355662,0.009907941,0.002355662,0.138264835,0.030726755,0.894332290,0.087438263,0.000000000,0.000003981,0.000005159,0.000018412,-0.014019304,-0.165381273,-0.986130059,0.000000003,0.000000009,0.000000016,0.071445233,-0.997440531,-0.002822506,0.000000000,0.151504941,0.193680780,7.584645104,0.017003593,146.890314412,0,0.143728388,0.113076130,235,216,19,0.175898204,81,0,0,0,0,0,1020,81,259553,544326,200184,6,0,2245055
1468,1624181242.758135796,1624181242.858099461,1472,1472,0,0.052662078,0.087346296,1,0,0,0,1,-36.013555476,-4.382330577,-30.038776882,0.039950265,0.022139506,0.998883193,-0.012090713,1305,547,0.419157088,0.086917803,0.057126488,0.039977113,0.167118316,139.391882968,1224,0.783409732,145.169592295,360.112895859,453.611023231,0.151392820,0.118602608,0,0,0,0,1.000000000,0,1,0.017992292,0.002951127,0.017992292,0.002951127,0.144165705,0.031081050,0.993826799,0.086917803,0.000000000,0.000003415,0.000004281,0.000015865,0.027882033,0.184721884,0.982395245,0.000000003,0.000000009,0.000000014,0.084002332,-0.996187692,-0.023530625,0.000000000,0.148372422,0.185470113,7.587612456,0.018071895,149.809849402,0,0.141665964,0.111721342,221,208,13,0.169348659,77,0,0,0,0,0,1006,78,259653,544547,200261,6,0,2246061
1469,1624181242.858133316,1624181242.958074808,1474,1473,0,0.036769228,0.077134904,1,0,0,0,1,-36.318548033,-4.466962454,-29.994078168,0.041084015,0.022751205,0.998822237,-0.012191201,1296,537,0.414351852,0.075718882,0.053219283,0.032632693,0.165368301,139.894479676,1210,0.778726143,135.292459139,360.315318930,446.650854557,0.143583146,0.111811950,0,0,0,0,1.000000000,0,1,0.020703818,0.000974982,0.020703818,0.000974982,0.144165705,0.030877256,0.957042311,0.075718882,0.000000000,0.000003273,0.000004283,0.000015172,-0.011382703,-0.181006950,-0.983415944,0.000000003,0.000000008,0.000000011,0.369308155,0.929018655,-0.023147895,0.000000000,0.144531081,0.179187901,7.575079135,0.016503885,152.580476102,0,0.139895040,0.110411086,217,207,10,0.167438272,53,0,0,0,0,0,1025,54,259748,544764,200314,6,0,2247086
1470,1624181242.958130836,1624181243.058099985,1475,1474,0,0.066241776,0.122597598,1,0,0,0,1,-36.643518611,-4.557258077,-29.962942736,0.041809551,0.022870894,0.998790988,-0.012060117,1307,529,0.404743688,0.081304452,0.058499859,0.036947560,0.150623313,159.402178620,1218,0.782064543,138.192230903,372.898223044,441.464159503,0.145075389,0.113458318,0,0,0,0,1.000000000,0,1,0.020337263,0.003394976,0.020337263,0.003394976,0.144165705,0.030877256,0.987261715,0.081304452,0.000000000,0.000003164,0.000004275,0.000016382,0.021018374,-0.168407845,-0.985493291,0.000000003,0.000000009,0.000000013,-0.028270312,-0.999559139,-0.009072919,0.000000000,0.142226045,0.164946593,7.550475939,0.015258434,155.675412414,0,0.138309186,0.109313373,221,208,13,0.169089518,61,0,0,0,0,0,1025,61,259840,544985,200375,6,0,2248111
1471,1624181243.058128357,1624181243.158063650,1476,1475,0,0.111965885,0.188280625,1,0,0,0,1,-36.965417407,-4.632986238,-29.920476262,0.045347395,0.022129610,0.998650994,-0.012250991,1303,542,0.415963162,0.080607537,0.054291371,0.036511390,0.166457914,153.795186088,1201,0.772855350,138.157795771,354.737205363,435.304274775,0.148844973,0.115035633,0,0,0,0,1.000000000,0,1,0.016945710,0.004184746,0.016945710,0.004184746,0.138264835,0.030763613,1.007776913,0.080607537,0.000000000,0.000003086,0.000004231,0.000016529,0.013591869,-0.179736217,-0.983620940,0.000000003,0.000000009,0.000000014,0.193866130,-0.977260868,-0.085890157,0.000000000,0.144266648,0.166167991,7.515300379,0.013103741,155.616600312,0,0.138809953,0.109620011,202,182,20,0.155026861,66,0,0,0,0,0,1032,69,259922,545187,200441,6,0,2249143
1472,1624181243.158126116,1624181243.258051395,1477,1476,0,0.195797878,0.260588577,1,0,0,0,1,-37.280571686,-4.684313671,-29.888434499,0.050485500,0.021081876,0.998427248,-0.012239235,1266,515,0.406793049,0.088558908,0.057506825,0.037200288,0.136654866,149.315350062,1189,0.780815167,137.164561007,348.663401525,442.561270786,0.147744670,0.115361279,0,0,0,0,1.000000000,0,1,0.031959894,0.009262483,0.031959894,0.009262483,0.134780669,0.030000000,1.010629754,0.088558908,0.000000000,0.000003220,0.000004248,0.000016674,0.007634832,-0.163432491,-0.986524977,0.000000003,0.000000010,0.000000016,0.164800037,-0.985717529,-0.034668448,0.000000000,0.142378856,0.166088284,7.457012426,0.012781959,156.668033214,0,0.138261631,0.109207086,222,198,24,0.175355450,74,0,0,0,0,0,970,74,260024,545409,200515,6,0,2250113
1473,1624181243.258123636,1624181243.358074903,1477,1477,0,0.191874974,0.256693699,1,0,0,0,1,-37.621314896,-4.765206243,-29.845236809,0.058440191,0.020456833,0.998007336,-0.012149838,1284,539,0.419781931,0.083224319,0.056879008,0.040288527,0.152143404,161.042404636,1206,0.787843764,140.587569256,364.676963247,444.875047392,0.147965175,0.116573441,0,0,0,0,1.000000000,0,1,0.024403141,0.003810431,0.024403141,0.003810431,0.132801975,0.030000000,1.021248969,0.083224319,0.000000000,0.000003132,0.000004096,0.000017544,0.001055204,-0.156745264,-0.987638501,0.000000003,0.000000009,0.000000015,-0.017131374,-0.999844254,-0.004240758,0.000000000,0.142384065,0.159663845,7.453121827,0.011178413,157.139323516,0,0.138513692,0.109296477,214,194,20,0.166666667,80,0,0,0,0,0,989,81,260124,545623,200595,6,0,2251102
1474,1624181243.358121157,1624181243.458167791,1478,1478,0,0.180166824,0.225807190,1,0,0,0,1,-37.944828973,-4.862267391,-29.810282886,0.066715315,0.017758720,0.997544654,-0.011762544,1341,529,0.394481730,0.095508543,0.061821802,0.037569322,0.208077491,121.744984453,1237,0.774965829,160.728188140,364.119022010,433.785520940,0.167663989,0.129933863,0,0,0,0,1.000000000,0,1,0.024050958,0.004462411,0.024050958,0.004462411,0.129698649,0.030000000,1.138293789,0.095508543,0.000000000,0.000003080,0.000003781,0.000013821,0.041802461,0.180111444,0.982757560,0.000000002,0.000000007,0.000000011,0.024660489,-0.999236873,-0.030290792,0.000000000,0.143697575,0.080363482,7.453118504,0.011896339,156.533501045,0,0.139150304,0.109586440,274,250,24,0.204325130,85,0,0,0,0,0,980,87,260249,545897,200680,6,0,2252082
1475,1624181243.558116198,1624181243.658074617,1479,1479,0,0.131054563,0.202399153,1,0,0,0,1,-38.594849444,-5.044874967,-29.761675140,0.080289087,0.013250744,0.996630723,-0.010260670,1330,528,0.396992481,0.086587178,0.060897752,0.039844843,0.164964449,123.748275196,1209,0.779717481,151.731134010,376.365492958,414.581808008,0.160957468,0.125501352,0,0,0,0,1.000000000,0,1,0.037787796,0.004233509,0.037787796,0.004233509,0.118971984,0.030000000,1.099462496,0.086587178,0.000000000,0.000003917,0.000005170,0.000016736,0.092145793,0.163097248,0.982297531,0.000000003,0.000000010,0.000000018,0.302244874,-0.952762995,-0.029844802,0.000000000,0.144930057,0.071092977,7.812809616,0.013925152,156.232970758,0,0.140584627,0.110594709,269,237,32,0.202255639,74,0,0,0,0,0,986,75,260387,546166,200754,6,0,2253068
1476,1624181243.658113956,1624181243.758002520,1481,1480,0,0.037921203,0.086215787,1,0,0,0,1,-38.912089419,-5.133680909,-29.709000057,0.083323772,0.012288393,0.996392309,-0.010416840,1298,448,0.345146379,0.089202430,0.059046339,0.041997687,0.192277544,90.230050881,1185,0.760745967,160.302429041,360.019254462,381.162286873,0.177820609,0.135276311,0,0,0,0,1.000000000,0,1,0.035609593,0.005159122,0.035609593,0.005159122,0.124816103,0.030000000,1.185096648,0.089202430,0.000000000,0.000003322,0.000004371,0.000013247,0.073047348,0.141318462,0.987265505,0.000000004,0.000000009,0.000000014,0.035132904,-0.997851053,-0.055307813,0.000000000,0.147390820,0.072384244,7.500578498,0.013672482,154.086359237,0,0.142667834,0.111987189,285,259,26,0.219568567,74,0,0,0,0,0,937,76,260531,546451,200828,6,0,2254005
1477,1624181243.758111477,1624181243.857934475,1482,1481,0,0.094045809,0.132280951,1,0,0,0,1,-39.248417073,-5.233650712,-29.690436282,0.087579243,0.013086933,0.996019736,-0.010163375,1232,410,0.332792208,0.096592927,0.069827981,0.042772950,0.205995927,97.988226061,1130,0.763810181,158.784746233,341.197776752,363.122981611,0.183969104,0.140517475,0,0,0,0,1.000000000,0,1,0.022361177,0.006262705,0.022361177,0.006262705,0.126368040,0.030000000,1.231012187,0.096592927,0.000000000,0.000003479,0.000004262,0.000012220,0.121372077,0.145630618,0.981865847,0.000000004,0.000000007,0.000000011,0.265973915,-0.956759589,-0.117766569,0.000000000,0.150876616,0.081043122,7.527959344,0.014342254,150.901625163,0,0.145317960,0.113771968,294,251,43,0.238636364,62,0,0,0,0,0,874,64,260689,546745,200890,6,0,2254879
1478,1624181243.858108997,1624181243.957938194,1483,1482,0,0.165678195,0.217574535,1,0,0,0,1,-39.597663447,-5.333640474,-29.699474750,0.092204259,0.013242635,0.995599494,-0.010230052,1206,422,0.349917081,0.101773432,0.067501718,0.041643388,0.235974403,102.343205050,1090,0.760675610,152.184317908,326.638962950,350.313134395,0.183545572,0.139618640,0,0,0,0,1.000000000,0,1,0.046081230,0.007667617,0.046081230,0.007667617,0.119414733,0.030000000,1.223137893,0.101773432,0.000000000,0.000003412,0.000004390,0.000011216,0.131121663,0.154354731,0.979276124,0.000000003,0.000000008,0.000000012,0.766211125,-0.627458651,-0.138622339,0.000000000,0.157474999,0.092840772,7.239130101,0.013574950,146.487666093,0,0.147921841,0.115564506,266,234,32,0.220563847,67,0,0,0,0,0,870,70,260826,547011,200957,6,0,2255749
1479,1624181243.958106518,1624181244.058034658,1484,1483,0,0.221273767,0.264748975,1,0,0,0,1,-39.979547610,-5.402162536,-29.676321564,0.099443109,0.012404746,0.994916263,-0.009940774,1216,396,0.325657895,0.093308210,0.068406131,0.044871222,0.202146385,101.234893266,1092,0.762588954,149.159569874,312.821588351,370.765979171,0.179117481,0.136593013,0,0,0,0,1.000000000,0,1,0.034312187,0.007925524,0.034312187,0.007925524,0.119783069,0.030000000,1.196631692,0.093308210,0.000000000,0.000003724,0.000004561,0.000011604,0.145546498,0.178666417,0.973085057,0.000000003,0.000000012,0.000000019,0.427590609,-0.898771761,-0.096827643,0.000000000,0.161537026,0.092022392,7.302261743,0.013199377,142.166892298,0,0.150192508,0.117083042,300,257,43,0.246710526,53,0,0,0,0,0,863,53,260986,547311,201010,6,0,2256612
1480,1624181244.058104038,1624181244.158075809,1484,1484,0,0.295274101,0.348157798,1,0,0,0,1,-40.370899769,-5.451830631,-29.613425982,0.111247511,0.012306154,0.993667763,-0.009845153,1289,393,0.304887510,0.101223000,0.069836535,0.047681605,0.229021722,104.199090729,1145,0.753845590,166.203151012,326.761836453,370.188212927,0.192553478,0.145155590,0,0,0,0,1.000000000,0,1,0.048444023,0.007754718,0.048444023,0.007754718,0.120597941,0.030000000,1.271644694,0.101223000,0.000000000,0.000003805,0.000004761,0.000011817,0.118644245,0.204871399,0.971571538,0.000000003,0.000000013,0.000000014,-0.437552701,-0.895004810,0.086683464,0.000000000,0.166922258,0.100033099,7.375216403,0.013144907,138.563661726,0,0.153454689,0.119284543,370,311,59,0.287044220,72,0,0,0,0,0,845,74,261168,547681,201082,6,0,2257457
1481,1624181244.258099318,1624181244.358094692,1485,1485,0,0.190809318,0.356177390,1,0,0,0,1,-41.158829152,-5.579893370,-29.525009574,0.127936683,0.007440767,0.991714988,-0.008844345,1405,404,0.287544484,0.114965747,0.078772066,0.046603362,0.286402129,79.437358808,1173,0.747589684,185.340570967,329.587115625,361.995012181,0.211353374,0.158005602,0,0,0,0,1.000000000,0,1,0.029524669,0.002856965,0.029524669,0.002856965,0.126078564,0.030000000,1.384218028,0.114965747,0.000000000,0.000004792,0.000005359,0.000013343,0.216635280,0.172832816,0.960831917,0.000000004,0.000000011,0.000000017,0.508338507,-0.855314686,-0.100143652,0.000000000,0.175092390,0.113469896,7.852603918,0.013375094,134.601542775,0,0.157840558,0.122315681,449,377,72,0.319572954,94,0,0,0,0,0,862,94,261461,548130,201176,6,0,2258319
1482,1624181244.458094358,1624181244.558008432,1486,1486,0,0.131485915,0.279002171,1,0,1,1,1,-41.950069490,-5.736568368,-29.402725312,0.124293941,0.003486856,0.992202551,-0.008541396,1350,322,0.238518519,0.189858138,0.132238998,0.091783623,0.435454583,54.847666442,1108,0.755687071,210.875992174,289.331645885,337.093636113,0.251851990,0.190321293,0,0,0,0,1.000000000,0,1,0.105697947,0.015968817,0.105697947,0.015968817,0.117216147,0.030000000,1.656254992,0.189858138,0.000000000,0.000006258,0.000006706,0.000011264,0.149248459,0.174005029,0.973368968,0.000000005,0.000000010,0.000000018,0.878171826,-0.468124004,-0.098357311,0.050000000,0.191546468,0.255855875,8.338608761,0.013066744,128.203777218,1,0.164348840,0.126992327,100,74,26,0.074074074,127,487,0,0,50,72,563,687,261524,548230,201862,6,0,2258882
1483,1624181244.858084679,1624181244.957950115,1487,1487,0,0.300214633,0.389636408,1,0,1,1,1,-43.780763294,-6.015107768,-29.199273238,0.071495947,0.010060968,0.997337555,-0.010242433,1167,352,0.301628106,0.176822919,0.108495765,0.074999306,0.266858703,108.202332111,1018,0.770610871,180.704372018,288.262498627,315.514995663,0.230348692,0.177509206,0,0,0,0,1.000000000,0,1,0.067949710,0.010946888,0.067949710,0.010946888,0.117216147,0.030000000,1.544758892,0.176822919,0.000000000,0.000007003,0.000008831,0.000020994,0.036990057,-0.066396461,-0.997107439,0.000000002,0.000000009,0.000000014,-0.004769921,-0.999013329,0.044154468,0.100000000,0.199356588,0.300837118,9.557148759,0.014160650,123.433421973,2,0.169819440,0.131039352,120,94,26,0.102827763,123,349,0,0,50,14,558,489,261616,548350,202348,6,0,2259440
1484,1624181245.058079720,1624181245.158049107,1489,1488,0,0.252386733,0.328680582,1,0,0,0,1,-44.833800637,-6.099921797,-29.133416191,0.051532056,0.008652553,0.998574566,-0.010881951,1111,382,0.343834383,0.125413795,0.083550156,0.054888596,0.191483004,118.205191840,1008,0.772181800,146.119909607,304.834457862,327.404886572,0.187728107,0.144960228,0,0,0,0,1.000000000,0,1,0.116088372,0.009565842,0.116088372,0.009565842,0.117216147,0.030000000,1.260006126,0.125413795,0.000000000,0.000004981,0.000008646,0.000020723,-0.010665286,0.157269132,0.987498188,0.000000003,0.000000011,0.000000011,-0.823230370,0.546631706,0.153249915,0.100000000,0.202034334,0.295779830,10.308010000,0.015725977,121.596857990,0,0.172074039,0.132668876,328,289,39,0.295229523,95,0,0,0,0,0,685,98,261814,548678,202443,6,0,2260125
1485,1624181245.158077478,1624181245.258073568,1490,1489,0,0.211951653,0.265308992,1,0,0,0,1,-45.434831294,-6.092329047,-29.067131931,0.043860205,0.008706536,0.998934969,-0.011375700,1090,412,0.377981651,0.099801199,0.074637641,0.044279954,0.144375956,132.085456487,995,0.780728212,119.920246514,308.962555463,347.941769217,0.154372365,0.120522861,0,0,0,0,1.000000000,0,1,0.112683969,0.005345519,0.112683969,0.005345519,0.117216147,0.030000000,1.047594539,0.099801199,0.000000000,0.000004109,0.000006837,0.000018652,-0.003744716,-0.135562246,-0.990761755,0.000000004,0.000000010,0.000000020,0.145227035,-0.988316100,-0.046264412,0.100000000,0.201085122,0.292040945,10.611624254,0.015620230,120.455994023,0,0.172611420,0.133019509,259,232,27,0.237614679,67,0,0,0,0,0,764,67,261950,548937,202510,6,0,2260889
1486,1624181245.258074999,1624181245.358023882,1491,1490,0,0.181231814,0.250459207,1,0,0,0,1,-46.020185709,-6.115474752,-29.022194069,0.036637302,0.008199682,0.999224129,-0.011900156,1063,414,0.389463782,0.083057206,0.061827873,0.038144172,0.130546374,169.404466629,980,0.777758608,116.227606003,310.724590396,335.251239384,0.152488956,0.118599598,0,0,0,0,1.000000000,0,1,0.048061241,0.004646292,0.048061241,0.004646292,0.117216147,0.030000000,1.029420474,0.083057206,0.000000000,0.000003900,0.000006834,0.000019660,0.029280558,-0.103648914,-0.994182856,0.000000003,0.000000011,0.000000017,0.410474375,-0.911255634,0.033525455,0.100000000,0.199874846,0.290267871,10.564962412,0.016084786,121.994081420,0,0.173006157,0.133196546,221,200,21,0.207902164,43,0,0,0,0,0,799,43,262051,549158,202553,6,0,2261688
