frame,lidar_begin_time,lidar_end_time,received_lidar_messages,synchronized_scans,scan_update_failures,imu_angular_velocity_mean,imu_angular_velocity_max,adaptive_map,degenerate,degeneracy_mode,window_ready,pos_x,pos_y,pos_z,quat_x,quat_y,quat_z,quat_w,downsampled_points,effective_points,effective_ratio,residual_mean,residual_median,residual_mad,normal_eigen_ratio,condition_number,localizability_observed_voxels,localizability_planarity_mean,localizability_lambda_min,localizability_lambda_mid,localizability_lambda_max,localizability_f0,localizability_lambda0,observability_soft_weighting_active,observability_geometry_quality,observability_measurement_weight_mean,observability_measurement_weight_min,transition_guard_active,transition_guard_triggered,transition_guard_cooldown_frames,transition_guard_measurement_weight,translation_cov_eigen_min,translation_cov_eigen_mid,translation_cov_eigen_max,translation_weak_dir_x,translation_weak_dir_y,translation_weak_dir_z,rotation_cov_eigen_min,rotation_cov_eigen_mid,rotation_cov_eigen_max,rotation_weak_dir_x,rotation_weak_dir_y,rotation_weak_dir_z,window_degenerate_ratio,window_normal_eigen_ratio_mean,window_residual_cv,window_path_length,window_yaw_change,window_condition_number_mean,window_recent_degenerate_streak,map_added,point_to_add,point_no_need_downsample,insert_ratio,quality_rejected,invalid_quality_rejected,direction_rejected,persistent_quota_rejected,novel_accepted,novel_rejected,voxel_rejected,total_rejected,map_size,total_map_added,total_quality_rejected,total_direction_rejected,total_persistent_quota_rejected,total_voxel_rejected
1721,1624181266.657554150,1624181266.757427454,1726,1725,0,0.514194944,0.654073629,1,1,1,1,-83.860559092,-9.770868876,-25.348074241,0.080756798,0.020342511,0.075691934,0.993647449,1360,113,0.083088235,0.407328163,0.390416577,0.189568740,0.525134834,201.862441190,505,0.805095126,122.435945273,135.222137235,148.914956125,0.301141329,0.242447416,0,1.000000000,1.000000000,1.000000000,1,1,5,0.250000000,0.000026715,0.000081127,0.000108570,-0.157898187,-0.188491913,0.969298180,0.000000035,0.000000042,0.000000203,0.984023756,0.063695366,0.166253264,1.000000000,0.547628329,0.075753937,4.888406481,0.051999477,159.335474654,20,0,0,0,0.000000000,0,0,0,0,0,0,0,1360,253730,527622,142567,60,0,2132162
1722,1624181266.757551670,1624181266.857412577,1727,1726,0,0.356877892,0.440501575,1,1,1,1,-83.451196817,-9.622925662,-25.391905786,0.094488877,0.038509317,0.077111833,0.991787603,1091,96,0.087992667,0.369751589,0.349264608,0.171384370,0.428898731,356.345810885,426,0.811183285,95.278186482,107.153778469,143.132114594,0.275717854,0.223657715,0,1.000000000,1.000000000,1.000000000,1,1,5,0.250000000,0.000029479,0.000086637,0.000136297,-0.116073168,-0.237046756,0.964539193,0.000000039,0.000000076,0.000000305,0.991255019,0.021488313,0.130198849,1.000000000,0.553419589,0.073732890,5.212146697,0.057111795,167.971566019,20,0,0,0,0.000000000,0,0,0,0,0,0,0,1091,253730,527622,142567,60,0,2132162
1723,1624181266.857549191,1624181266.957525492,1728,1727,0,0.206682419,0.289491803,1,1,1,1,-83.029264323,-9.474695478,-25.468074660,0.102647749,0.052834526,0.081726190,0.989945848,1017,94,0.092428712,0.392432642,0.364328312,0.159021961,0.381105362,455.014192011,398,0.808013874,91.692311116,96.577430902,133.319780003,0.285122197,0.230382691,0,1.000000000,1.000000000,1.000000000,1,1,5,0.250000000,0.000031420,0.000098725,0.000171368,-0.079505955,-0.296219774,0.951804943,0.000000041,0.000000074,0.000000304,0.984639353,-0.086260077,0.151804292,1.000000000,0.554832832,0.067910507,5.533603561,0.063333033,181.270968955,20,0,0,0,0.000000000,0,0,0,0,0,0,0,1017,253730,527622,142567,60,0,2132162
1724,1624181266.957546949,1624181267.057493925,1729,1728,0,0.076879598,0.128927209,1,1,1,1,-82.610967833,-9.382647282,-25.540830727,0.101858884,0.054996052,0.081247928,0.989948977,925,98,0.105945946,0.395410785,0.361173284,0.183037934,0.341410837,216.464823374,374,0.826678168,84.083769080,90.170313497,134.923552118,0.271959416,0.224822912,0,1.000000000,1.000000000,1.000000000,1,1,5,0.250000000,0.000032736,0.000105207,0.000192682,-0.053608345,-0.292515952,0.954756808,0.000000057,0.000000072,0.000000332,0.968600400,0.172394289,0.179146519,1.000000000,0.555639818,0.066065472,5.733016719,0.062126898,184.476079715,20,0,0,0,0.000000000,0,0,0,0,0,0,0,925,253730,527622,142567,60,0,2132162
1725,1624181267.057544470,1624181267.157483578,1730,1729,0,0.097359187,0.166670206,1,1,1,1,-82.106109158,-9.256643031,-25.606858658,0.096847944,0.049859668,0.080989301,0.990744782,932,109,0.116952790,0.347062837,0.269910636,0.162951576,0.357615077,219.215591865,382,0.833535654,85.790031807,93.966887806,138.653700255,0.269432068,0.224581235,0,1.000000000,1.000000000,1.000000000,1,1,5,0.250000000,0.000030650,0.000106271,0.000205863,-0.045357403,-0.278409309,0.959390933,0.000000041,0.000000056,0.000000231,0.975564565,0.116577979,0.186234677,1.000000000,0.535706918,0.069948208,6.058382616,0.061028219,188.118626988,20,0,0,0,0.000000000,0,0,0,0,0,0,0,932,253730,527622,142567,60,0,2132162
1726,1624181267.157541990,1624181267.257477522,1731,1730,0,0.142075203,0.239880079,1,1,1,1,-81.642011320,-9.061667474,-25.694100298,0.093380589,0.042704563,0.079901627,0.991499932,902,104,0.115299335,0.373012075,0.308583973,0.190636944,0.495446099,249.155183991,384,0.818944245,84.102925053,102.195788813,128.175876300,0.267439493,0.219018034,0,1.000000000,1.000000000,1.000000000,1,1,5,0.250000000,0.000029622,0.000106543,0.000214909,-0.054358180,-0.248740391,0.967043642,0.000000041,0.000000045,0.000000223,0.984186930,0.130861600,0.119378924,1.000000000,0.535325175,0.069171356,6.358504976,0.064862861,192.539180422,20,0,0,0,0.000000000,0,0,0,0,0,0,0,902,253730,527622,142567,60,0,2132162
1727,1624181267.257539511,1624181267.357479572,1732,1731,0,0.175936581,0.222088329,1,1,1,1,-81.121826741,-8.914114723,-25.777169102,0.087020271,0.033178247,0.082264990,0.992249539,941,108,0.114771520,0.409594421,0.381957920,0.228046191,0.500773111,256.293468411,408,0.831103234,95.050182311,110.192975664,133.846961529,0.280309501,0.232966133,0,1.000000000,1.000000000,1.000000000,1,1,5,0.250000000,0.000029168,0.000108281,0.000223055,-0.047304051,-0.235290614,0.970773225,0.000000045,0.000000047,0.000000242,0.981264967,0.128635519,0.143429315,1.000000000,0.536275074,0.064022803,6.785603357,0.063399403,198.369924606,20,0,0,0,0.000000000,0,0,0,0,0,0,0,941,253730,527622,142567,60,0,2132162
1728,1624181267.357537031,1624181267.457401276,1733,1732,0,0.197013352,0.248877701,1,1,1,1,-80.644827679,-8.752453843,-25.847922804,0.080017940,0.022745096,0.080717608,0.993259512,958,96,0.100208768,0.376304316,0.311150853,0.190462358,0.445954405,239.026499670,424,0.806600552,93.543858191,104.899251587,143.555524087,0.273521146,0.220622307,0,1.000000000,1.000000000,1.000000000,1,1,5,0.250000000,0.000029234,0.000110234,0.000231222,-0.047132015,-0.242484744,0.969009660,0.000000045,0.000000051,0.000000291,0.977521979,0.184041879,0.102856055,1.000000000,0.529010159,0.064017068,7.167031927,0.064718920,203.305779998,20,0,0,0,0.000000000,0,0,0,0,0,0,0,958,253730,527622,142567,60,0,2132162
1729,1624181267.457534790,1624181267.557412863,1734,1733,0,0.179603387,0.237412080,1,1,1,1,-80.145828301,-8.663196021,-25.929248963,0.073540020,0.011446303,0.081354237,0.993902579,1010,107,0.105940594,0.409271561,0.402572950,0.190523668,0.557772084,242.069003847,492,0.826833186,115.237612538,140.485714767,151.078600354,0.283276958,0.234222790,0,1.000000000,1.000000000,1.000000000,1,1,5,0.250000000,0.000030451,0.000107290,0.000223688,-0.047048809,-0.286670491,0.956873262,0.000000040,0.000000054,0.000000223,0.989860227,0.011526472,0.141576379,1.000000000,0.526306115,0.065194112,7.554827736,0.064573460,208.303545016,20,0,0,0,0.000000000,0,0,0,0,0,0,0,1010,253730,527622,142567,60,0,2132162
1730,1624181267.557532310,1624181267.657452106,1735,1734,0,0.181884077,0.236293911,1,1,1,1,-79.688248007,-8.533496640,-25.976256211,0.072408838,0.001865592,0.080186856,0.994144631,1129,116,0.102745793,0.364173629,0.339601390,0.166203380,0.578868651,229.043212166,488,0.832346364,119.015786066,132.382423568,154.786815906,0.293008798,0.243884808,0,1.000000000,1.000000000,1.000000000,1,1,5,0.250000000,0.000029331,0.000111004,0.000203342,-0.042893221,-0.289661090,0.956167676,0.000000036,0.000000046,0.000000184,0.985879219,0.142791997,0.087479201,1.000000000,0.520605612,0.066545441,7.867366198,0.068136265,211.678017569,20,0,0,0,0.000000000,0,0,0,0,0,0,0,1129,253730,527622,142567,60,0,2132162
1731,1624181267.657529831,1624181267.757491350,1736,1735,0,0.182914550,0.222043205,1,1,1,1,-79.244620573,-8.338259914,-25.965889871,0.064989689,-0.006377103,0.077889415,0.994821045,1132,142,0.125441696,0.403311357,0.381991466,0.163938445,0.573207272,193.935529366,541,0.828268936,124.224068520,160.340867650,163.528558216,0.277228012,0.229619350,0,1.000000000,1.000000000,1.000000000,1,1,5,0.250000000,0.000026667,0.000098634,0.000165430,-0.064710015,-0.283516741,0.956781517,0.000000033,0.000000038,0.000000131,0.992908291,0.103537981,0.058420993,1.000000000,0.523201750,0.066832346,8.200059378,0.073675693,213.619309873,20,0,0,0,0.000000000,0,0,0,0,0,0,0,1132,253730,527622,142567,60,0,2132162
1732,1624181267.757527351,1624181267.857505798,1737,1736,0,0.239521295,0.275764030,1,1,1,1,-78.841907934,-8.164880193,-25.954667086,0.066527795,-0.015344348,0.078495243,0.994573829,1239,141,0.113801453,0.403311909,0.398563262,0.196640554,0.695157171,232.015100815,556,0.824957997,130.328377658,153.110635920,175.237632929,0.284139990,0.234403557,0,1.000000000,1.000000000,1.000000000,1,1,5,0.250000000,0.000025798,0.000094094,0.000161852,-0.059728282,-0.229282744,0.971525582,0.000000033,0.000000038,0.000000151,0.999546228,0.029372468,0.006677968,1.000000000,0.525489897,0.066049781,8.437652323,0.072153259,218.974955190,20,0,0,0,0.000000000,0,0,0,0,0,0,0,1239,253730,527622,142567,60,0,2132162
1733,1624181267.857524872,1624181267.957496881,1738,1737,0,0.233604634,0.287090011,1,1,1,1,-78.440474191,-7.974887852,-25.935118751,0.063371431,-0.026720218,0.074501747,0.994846511,1303,163,0.125095932,0.369360443,0.338929177,0.188794588,0.429488305,170.080118889,595,0.828578091,126.147607602,175.407137863,191.449218477,0.255875443,0.212012786,0,1.000000000,1.000000000,1.000000000,1,1,5,0.250000000,0.000023724,0.000089797,0.000129271,-0.084036482,-0.236892387,0.967894553,0.000000030,0.000000043,0.000000125,0.991777431,0.096777743,0.083735269,1.000000000,0.506210875,0.066361476,8.610128331,0.081164365,221.598615241,20,0,0,0,0.000000000,0,0,0,0,0,0,0,1303,253730,527622,142567,60,0,2132162
1734,1624181267.957522392,1624181268.057459354,1739,1738,0,0.206943728,0.249926119,1,1,1,1,-78.018273930,-7.775116294,-25.932460132,0.056387042,-0.034904923,0.074038724,0.995047946,1384,177,0.127890173,0.388759336,0.358484157,0.189917075,0.647530679,141.134674175,649,0.833422962,149.926282779,189.075931020,201.889288560,0.277183654,0.231011222,0,1.000000000,1.000000000,1.000000000,1,1,5,0.250000000,0.000022393,0.000080363,0.000104974,-0.080393886,-0.296546697,0.951628541,0.000000027,0.000000034,0.000000106,0.985146678,0.171712221,0.000967230,1.000000000,0.512069062,0.066307863,8.793903160,0.077598918,220.474423540,20,0,0,0,0.000000000,0,0,0,0,0,0,0,1384,253730,527622,142567,60,0,2132162
1735,1624181268.057520151,1624181268.157437325,1740,1739,0,0.161499592,0.214583394,1,1,1,1,-77.669862280,-7.600289974,-25.972855306,0.046655322,-0.039184227,0.073061570,0.995464657,1534,200,0.130378096,0.411577681,0.410342826,0.216688473,0.530915675,178.342617271,682,0.834790646,163.384090717,192.596473114,213.346656593,0.286977479,0.239566115,0,1.000000000,1.000000000,1.000000000,1,1,5,0.250000000,0.000020703,0.000075280,0.000093737,-0.130211757,-0.178330863,0.975316872,0.000000025,0.000000029,0.000000107,0.965604226,0.251437752,0.066238483,1.000000000,0.504468272,0.065833689,8.784434637,0.073623570,221.057142578,20,0,0,0,0.000000000,0,0,0,0,0,0,0,1534,253730,527622,142567,60,0,2132162
1736,1624181268.157517672,1624181268.257232428,1740,1740,0,0.135931867,0.178989548,1,1,1,1,-77.227450095,-7.428878981,-25.972534213,0.039500811,-0.042175696,0.074371685,0.995554995,1598,210,0.131414268,0.348440392,0.325672945,0.188340599,0.492950300,181.404048568,733,0.827510950,169.935529927,194.731990007,241.898006621,0.280160218,0.231835648,0,1.000000000,1.000000000,1.000000000,1,1,5,0.250000000,0.000020414,0.000072516,0.000079176,-0.148821372,-0.060454289,0.987014426,0.000000019,0.000000028,0.000000089,0.962786833,0.270261689,0.000364752,1.000000000,0.508979545,0.068159691,8.817399664,0.075383121,218.861288031,20,0,0,0,0.000000000,0,0,0,0,0,0,0,1598,253730,527622,142567,60,0,2132162
1737,1624181268.257515192,1624181268.357386351,1742,1741,0,0.123518165,0.173425686,1,1,1,1,-76.783574769,-7.175434924,-25.950408792,0.034851662,-0.041930094,0.073885901,0.995775127,1631,210,0.128755365,0.367829239,0.347384610,0.193299325,0.481753153,186.723936375,750,0.831565718,175.001613056,205.835826593,242.836848899,0.280597768,0.233335484,0,1.000000000,1.000000000,1.000000000,1,1,5,0.250000000,0.000020686,0.000071351,0.000076996,-0.196263377,0.124733649,0.972585320,0.000000021,0.000000031,0.000000104,0.979917338,0.197636014,0.026495595,1.000000000,0.503726121,0.060587147,8.907731510,0.071076051,219.381256009,20,0,0,0,0.000000000,0,0,0,0,0,0,0,1631,253730,527622,142567,60,0,2132162
1738,1624181268.357512712,1624181268.457399368,1743,1742,0,0.080664475,0.139679482,1,1,1,1,-76.310413930,-6.952514462,-25.945709682,0.036991901,-0.041183470,0.073678448,0.995744449,1692,212,0.125295508,0.367781179,0.343527221,0.186889028,0.462168905,196.236277895,752,0.837764861,174.426422388,209.653799983,245.918953129,0.276867699,0.231950030,0,1.000000000,1.000000000,1.000000000,1,1,5,0.250000000,0.000020867,0.000068292,0.000076922,-0.147317050,-0.032974775,0.988539504,0.000000021,0.000000026,0.000000103,0.988948059,0.147433028,-0.015660140,1.000000000,0.496235620,0.060126206,9.027381186,0.070934775,222.133566857,20,0,0,0,0.000000000,0,0,0,0,0,0,0,1692,253730,527622,142567,60,0,2132162
1739,1624181268.457510233,1624181268.557422638,1744,1743,0,0.145082334,0.234231594,1,1,1,1,-75.837256587,-6.721899969,-25.923273408,0.030659716,-0.043687142,0.073619314,0.995857225,1659,202,0.121760096,0.381075911,0.322067063,0.182320013,0.542884507,198.377713962,701,0.826369893,168.461776327,193.891320514,216.932197993,0.290809689,0.240316371,0,1.000000000,1.000000000,1.000000000,1,1,5,0.250000000,0.000021710,0.000067033,0.000079236,-0.087199391,-0.335539150,0.937981740,0.000000022,0.000000024,0.000000096,0.997124206,0.074755428,0.012447679,1.000000000,0.501846979,0.051216589,9.130256199,0.065841296,225.246709576,20,0,0,0,0.000000000,0,0,0,0,0,0,0,1659,253730,527622,142567,60,0,2132162
1740,1624181268.557507992,1624181268.657407761,1745,1744,0,0.142582191,0.233743249,1,1,1,1,-75.349382614,-6.516111041,-25.937297790,0.021134179,-0.047351360,0.073882410,0.995917961,1710,217,0.126900585,0.361426751,0.308950819,0.196316597,0.540191694,175.429991673,779,0.828546804,178.759654108,204.616334473,262.061971477,0.276958693,0.229473240,0,1.000000000,1.000000000,1.000000000,1,1,5,0.250000000,0.000021177,0.000067370,0.000074337,-0.066401534,-0.480003709,0.874749836,0.000000020,0.000000025,0.000000098,0.972376358,0.232825373,0.016630250,1.000000000,0.500461343,0.052880237,9.200552007,0.062041401,225.908511820,20,0,0,0,0.000000000,0,0,0,0,0,0,0,1710,253730,527622,142567,60,0,2132162
1741,1624181268.657505512,1624181268.757334232,1746,1745,0,0.076913089,0.131929761,1,1,1,1,-74.879707151,-6.269349344,-25.924362977,0.014584018,-0.049823630,0.072393745,0.996024125,1702,205,0.120446533,0.380000993,0.331635823,0.186930701,0.546959361,183.949143560,752,0.832384645,178.756170909,208.643980154,238.553102042,0.285574314,0.237707674,0,1.000000000,1.000000000,1.000000000,1,1,5,0.250000000,0.000019981,0.000068372,0.000074974,-0.202711922,-0.055925462,0.977640128,0.000000021,0.000000026,0.000000149,0.966600029,0.252015390,0.046611441,1.000000000,0.501552569,0.050899375,9.293785845,0.057565216,225.012846938,20,0,0,0,0.000000000,0,0,0,0,0,0,0,1702,253730,527622,142567,60,0,2132162
1742,1624181268.757503033,1624181268.857271194,1747,1746,0,0.059721990,0.115714390,1,1,1,1,-74.391945701,-6.073797023,-25.872892879,0.010709159,-0.051132054,0.072746931,0.995981280,1769,220,0.124364047,0.362459603,0.327411691,0.168570644,0.551205783,151.220334816,779,0.839844425,196.853088270,203.683321026,253.702398155,0.300888737,0.252699728,0,1.000000000,1.000000000,1.000000000,1,1,5,0.250000000,0.000019954,0.000062964,0.000071272,-0.257120427,0.040073107,0.965548151,0.000000020,0.000000026,0.000000096,0.940078941,0.337641736,0.047430397,1.000000000,0.507667921,0.051669453,9.368149194,0.045702251,214.756573135,20,0,0,0,0.000000000,0,0,0,0,0,0,0,1769,253730,527622,142567,60,0,2132162
1743,1624181268.857500553,1624181268.957315445,1748,1747,0,0.050464210,0.093765093,1,1,1,1,-73.866732347,-5.825676181,-25.845745493,0.011875763,-0.048835769,0.071618975,0.996165025,1793,236,0.131622978,0.351997295,0.323130644,0.165100491,0.690352602,147.170400183,755,0.835998909,189.889417081,203.761440191,237.528319341,0.300848672,0.251509162,0,1.000000000,1.000000000,1.000000000,1,1,5,0.250000000,0.000019647,0.000059636,0.000067720,-0.253906355,0.067761445,0.964852294,0.000000021,0.000000024,0.000000101,0.947019540,0.320336433,0.023206902,1.000000000,0.523130283,0.053918250,9.515215679,0.047559743,199.364383544,20,0,0,0,0.000000000,0,0,0,0,0,0,0,1793,253730,527622,142567,60,0,2132162
1744,1624181268.957498074,1624181269.057361126,1749,1748,0,0.166702984,0.339070260,1,1,1,1,-73.314813838,-5.662662958,-25.874701224,0.016532352,-0.046787949,0.071912539,0.996175766,1802,222,0.123196448,0.337334061,0.289531572,0.173019117,0.618866741,167.582364771,754,0.826853975,186.198351624,200.699830671,236.549715182,0.298659042,0.246947416,0,1.000000000,1.000000000,1.000000000,1,1,5,0.250000000,0.000020030,0.000058236,0.000068861,-0.210056761,-0.062123812,0.975713477,0.000000021,0.000000021,0.000000114,0.945237971,0.325563152,-0.023104367,1.000000000,0.537003079,0.058275043,9.566914553,0.045605900,196.920260613,20,0,0,0,0.000000000,0,0,0,0,0,0,0,1802,253730,527622,142567,60,0,2132162
1745,1624181269.057495832,1624181269.157445908,1750,1749,0,0.310448573,0.344108946,1,1,1,1,-72.729546880,-5.460587331,-25.924087889,0.028592162,-0.040193333,0.072707278,0.996132841,1751,211,0.120502570,0.356429594,0.282604258,0.181230668,0.583334760,159.455664593,735,0.832474856,176.514409339,202.305189571,233.049420557,0.288483979,0.240155659,0,1.000000000,1.000000000,1.000000000,1,1,5,0.250000000,0.000020938,0.000057016,0.000068926,-0.144696651,-0.225492728,0.963439624,0.000000022,0.000000023,0.000000088,0.946566376,0.322148410,-0.015247842,1.000000000,0.548289063,0.056810152,9.677156744,0.042337498,193.932264250,20,0,0,0,0.000000000,0,0,0,0,0,0,0,1751,253730,527622,142567,60,0,2132162
1746,1624181269.157493353,1624181269.257503510,1751,1750,0,0.337690540,0.367166287,1,1,1,1,-72.189611649,-5.227287205,-25.968915289,0.036813228,-0.036868171,0.071942191,0.996047110,1712,198,0.115654206,0.361592312,0.301157205,0.204246775,0.630121951,171.186122124,716,0.837912697,175.537411903,196.993882685,227.414196642,0.292588934,0.245163983,0,1.000000000,1.000000000,1.000000000,1,1,5,0.250000000,0.000022364,0.000059670,0.000071757,-0.120487490,-0.262864766,0.957279938,0.000000022,0.000000025,0.000000117,0.970888197,0.227960168,0.073554544,1.000000000,0.555022855,0.057503963,9.719994804,0.041919293,190.033811156,20,0,0,0,0.000000000,0,0,0,0,0,0,0,1712,253730,527622,142567,60,0,2132162
1747,1624181269.257490873,1624181269.357563257,1752,1751,0,0.419297643,0.468548756,1,1,1,1,-71.615950214,-5.051441142,-25.977742347,0.047591898,-0.031856714,0.072783317,0.995702139,1604,169,0.105361596,0.435152484,0.362976435,0.194231819,0.707011876,214.481531271,655,0.818794579,156.917021829,177.616291214,201.777136372,0.292586173,0.239567972,0,1.000000000,1.000000000,1.000000000,1,1,5,0.250000000,0.000024507,0.000063873,0.000080985,-0.092166131,-0.268545719,0.958847538,0.000000022,0.000000024,0.000000119,0.980666216,0.195519171,0.008125685,1.000000000,0.565334794,0.064143788,9.811472897,0.037899133,187.943214299,20,0,0,0,0.000000000,0,0,0,0,0,0,0,1604,253730,527622,142567,60,0,2132162
1748,1624181269.357488394,1624181269.457581997,1753,1752,0,0.268094543,0.404364757,1,1,1,1,-71.063978161,-4.826448844,-26.045099871,0.055858093,-0.025888050,0.074129787,0.995346400,1475,179,0.121355932,0.386523867,0.331258958,0.189508974,0.651819537,149.948358611,623,0.835095003,149.778608752,179.172632585,191.312945463,0.287889523,0.240415102,0,1.000000000,1.000000000,1.000000000,1,1,5,0.250000000,0.000024379,0.000063967,0.000077250,-0.134054613,-0.115786605,0.984186376,0.000000024,0.000000027,0.000000107,0.964766187,0.256341140,0.059291008,1.000000000,0.575628050,0.064296159,9.897930969,0.039930594,183.489307246,20,0,0,0,0.000000000,0,0,0,0,0,0,0,1475,253730,527622,142567,60,0,2132162
1749,1624181269.457485914,1624181269.557487965,1754,1753,0,0.128336355,0.183291798,1,1,1,1,-70.467911999,-4.625049055,-26.023371020,0.056260159,-0.022795612,0.072029308,0.995553581,1449,212,0.146307798,0.428202530,0.394850505,0.217285464,0.511831770,203.863324297,677,0.829834346,153.376857115,178.278095727,230.142899314,0.273010757,0.226553703,0,1.000000000,1.000000000,1.000000000,1,1,5,0.250000000,0.000024611,0.000064012,0.000078650,-0.160443350,-0.103880284,0.981563456,0.000000019,0.000000022,0.000000082,0.987689742,0.132040744,0.083870228,1.000000000,0.573331035,0.068219572,10.049553555,0.040104059,181.579023269,20,0,0,0,0.000000000,0,0,0,0,0,0,0,1449,253730,527622,142567,60,0,2132162
1750,1624181269.557483673,1624181269.657456875,1755,1754,0,0.117193799,0.192207659,1,1,1,1,-69.871311107,-4.420164133,-26.028548473,0.053962287,-0.018942101,0.073045778,0.995687493,1339,209,0.156086632,0.406167120,0.373425049,0.194704625,0.628591535,174.100373330,658,0.828587935,152.791449505,195.108599826,197.310811640,0.280242857,0.232205850,0,1.000000000,1.000000000,1.000000000,1,1,5,0.250000000,0.000024083,0.000059997,0.000076584,-0.168460225,0.012839907,0.985624822,0.000000021,0.000000025,0.000000084,0.984050332,0.155049329,0.087204646,1.000000000,0.575817179,0.069068714,10.195577170,0.037045516,178.831881327,20,0,0,0,0.000000000,0,0,0,0,0,0,0,1339,253730,527622,142567,60,0,2132162
1751,1624181269.657481194,1624181269.757298470,1756,1755,0,0.241749950,0.281014569,1,1,1,1,-69.277208442,-4.250755357,-26.067760079,0.043028769,-0.020003940,0.071963255,0.996277902,1349,184,0.136397331,0.402501633,0.383114617,0.229443098,0.764652806,178.667820949,694,0.825559025,178.273852193,184.270177935,210.393933083,0.311157339,0.256878750,0,1.000000000,1.000000000,1.000000000,1,1,5,0.250000000,0.000024622,0.000058205,0.000082158,-0.178757248,-0.009391873,0.983848382,0.000000024,0.000000028,0.000000095,0.999305676,0.002860524,0.037148137,1.000000000,0.585389456,0.068984909,10.376011373,0.038766707,178.068495906,20,0,0,0,0.000000000,0,0,0,0,0,0,0,1349,253730,527622,142567,60,0,2132162
1752,1624181269.757478714,1624181269.857242107,1757,1756,0,0.232965882,0.286016624,1,1,1,1,-68.744417156,-4.032873942,-26.082460380,0.034840353,-0.018797943,0.071065472,0.996685751,1397,174,0.124552613,0.387699951,0.338010927,0.178942781,0.708577389,137.121617677,658,0.822432127,173.959148016,177.844163366,189.357027863,0.321455834,0.264375605,0,1.000000000,1.000000000,1.000000000,1,1,5,0.250000000,0.000025513,0.000059436,0.000077261,-0.157966146,-0.059019723,0.985679141,0.000000027,0.000000028,0.000000092,0.997850013,0.009111079,0.064902540,1.000000000,0.586060466,0.067901323,10.507265450,0.030927215,173.323821749,20,0,0,0,0.000000000,0,0,0,0,0,0,0,1397,253730,527622,142567,60,0,2132162
1753,1624181269.857476234,1624181269.957273006,1758,1757,0,0.240498540,0.305910843,1,1,1,1,-68.193855241,-3.809089335,-26.099058867,0.023547928,-0.018357755,0.070440241,0.997069035,1413,190,0.134465676,0.377456729,0.335108890,0.215521854,0.647885233,200.741940062,658,0.819591288,159.602026477,176.032673742,203.656367267,0.295947840,0.242556271,0,1.000000000,1.000000000,1.000000000,1,1,5,0.250000000,0.000026351,0.000058993,0.000081213,-0.179410191,0.023532000,0.983492872,0.000000022,0.000000025,0.000000070,0.992823983,0.104518990,0.058106101,1.000000000,0.596980313,0.067563594,10.634716373,0.030393444,174.856912808,20,0,0,0,0.000000000,0,0,0,0,0,0,0,1413,253730,527622,142567,60,0,2132162
1754,1624181269.957473755,1624181270.057301760,1759,1758,0,0.219972712,0.276048627,1,1,1,1,-67.652728801,-3.656067735,-26.134050459,0.015436038,-0.019411010,0.071090805,0.997161491,1396,194,0.138968481,0.406665737,0.349906037,0.179841155,0.801745461,174.672365204,599,0.831733490,149.020025183,168.237706582,180.950628727,0.299111852,0.248781344,0,1.000000000,1.000000000,1.000000000,1,1,5,0.250000000,0.000025645,0.000053212,0.000081556,-0.144899779,-0.036648066,0.988767401,0.000000024,0.000000025,0.000000123,0.996181132,0.085372680,-0.018293672,1.000000000,0.604691052,0.068965349,10.806248972,0.030449250,176.533797360,20,0,0,0,0.000000000,0,0,0,0,0,0,0,1396,253730,527622,142567,60,0,2132162
1755,1624181270.057471514,1624181270.157325268,1760,1759,0,0.161339223,0.228712258,1,1,1,1,-67.157224790,-3.447586544,-26.164519269,0.012350429,-0.019894343,0.069626790,0.997298246,1436,177,0.123259053,0.378752292,0.321339225,0.185881657,0.604691744,162.938081819,612,0.821353684,150.124301945,164.803865783,187.740286950,0.298654711,0.245301147,0,1.000000000,1.000000000,1.000000000,1,1,5,0.250000000,0.000026334,0.000056405,0.000076550,-0.139221987,-0.128094248,0.981941496,0.000000023,0.000000031,0.000000084,0.995310713,0.025389842,0.093337780,1.000000000,0.608379855,0.066735211,10.870230387,0.030216564,175.763570587,20,0,0,0,0.000000000,0,0,0,0,0,0,0,1436,253730,527622,142567,60,0,2132162
1756,1624181270.157469034,1624181270.257376909,1761,1760,0,0.125488068,0.182157509,1,1,1,1,-66.673819023,-3.242122461,-26.190071125,0.003160646,-0.021572127,0.069069699,0.997373566,1407,174,0.123667377,0.384372327,0.333683033,0.195578691,0.795390346,158.376255349,575,0.825007522,138.724009179,155.777382047,179.877934011,0.292432663,0.241259146,0,1.000000000,1.000000000,1.000000000,1,1,5,0.250000000,0.000025644,0.000056647,0.000076160,-0.117140962,-0.096745902,0.988391737,0.000000022,0.000000026,0.000000087,0.953672379,0.296364444,0.051740794,1.000000000,0.623501858,0.063804845,10.884496299,0.030408971,174.612180926,20,0,0,0,0.000000000,0,0,0,0,0,0,0,1407,253730,527622,142567,60,0,2132162
