frame,lidar_begin_time,lidar_end_time,received_lidar_messages,synchronized_scans,scan_update_failures,adaptive_map,degenerate,degeneracy_mode,window_ready,pos_x,pos_y,pos_z,quat_x,quat_y,quat_z,quat_w,downsampled_points,effective_points,effective_ratio,residual_mean,residual_median,residual_mad,normal_eigen_ratio,condition_number,localizability_observed_voxels,localizability_planarity_mean,localizability_lambda_min,localizability_lambda_mid,localizability_lambda_max,localizability_f0,localizability_lambda0,translation_cov_eigen_min,translation_cov_eigen_mid,translation_cov_eigen_max,translation_weak_dir_x,translation_weak_dir_y,translation_weak_dir_z,rotation_cov_eigen_min,rotation_cov_eigen_mid,rotation_cov_eigen_max,rotation_weak_dir_x,rotation_weak_dir_y,rotation_weak_dir_z,window_degenerate_ratio,window_normal_eigen_ratio_mean,window_residual_cv,window_path_length,window_yaw_change,window_condition_number_mean,window_recent_degenerate_streak,map_added,point_to_add,point_no_need_downsample,insert_ratio,quality_rejected,invalid_quality_rejected,direction_rejected,persistent_quota_rejected,novel_accepted,novel_rejected,voxel_rejected,total_rejected,map_size,total_map_added,total_quality_rejected,total_direction_rejected,total_persistent_quota_rejected,total_voxel_rejected
2016,1624181297.556802273,1624181297.656780720,2021,2020,0,1,1,1,1,-31.122471497,-4.279312819,-30.246808820,-0.014617042,-0.030518391,0.509925348,0.859552854,1606,801,0.498754670,0.200522937,0.137114253,0.097401683,0.161270707,152.370709061,1464,0.877902158,179.918421911,510.657128184,594.673209378,0.139987236,0.122895097,0.000002309,0.000002442,0.000014611,0.124016883,-0.117568792,-0.985290511,0.000000002,0.000000006,0.000000012,0.991292152,0.118774037,-0.056855938,1.000000000,0.169218079,0.040521260,5.990890426,0.689989210,136.708413094,20,110,100,10,0.068493151,329,605,0,0,26,0,562,934,308306,624807,618655,337,0,2494297
2017,1624181297.656799793,1624181297.756664276,2021,2021,0,1,1,1,1,-30.939172163,-4.119808595,-30.243862493,-0.014764372,-0.031671577,0.496386400,0.867398102,1581,783,0.495256167,0.191466200,0.131994734,0.096294893,0.184732964,143.425748644,1451,0.880661269,193.382381623,515.698014459,568.759104765,0.151335423,0.133275246,0.000002317,0.000002421,0.000014260,0.128506558,-0.111709182,-0.985396937,0.000000002,0.000000005,0.000000011,0.990393774,0.131756043,-0.041958513,1.000000000,0.168505257,0.041611133,5.950482722,0.687550906,138.086861731,20,87,79,8,0.055028463,334,595,0,0,13,0,565,929,308349,624894,619584,337,0,2494862
2018,1624181297.856794834,1624181297.956608772,2022,2022,0,1,1,1,1,-30.499454926,-3.818125802,-30.236427169,-0.021363985,-0.031185043,0.467433112,0.883219881,1634,804,0.492044064,0.212324723,0.150704512,0.106486261,0.195320001,138.993724758,1489,0.879444591,196.829204505,517.340504057,595.323287859,0.150309475,0.132188855,0.000002983,0.000003126,0.000017731,0.120913030,-0.062616003,-0.990686265,0.000000002,0.000000005,0.000000011,0.956571368,0.288324446,-0.042897927,1.000000000,0.168578238,0.039295308,6.173154100,0.721223821,139.340786713,20,129,116,13,0.078947368,357,634,0,0,27,0,513,992,308425,625023,620575,337,0,2495375
2019,1624181297.956792355,1624181298.056661129,2024,2023,0,1,1,1,1,-30.246318049,-3.730733118,-30.287645581,-0.028152607,-0.030831670,0.452753902,0.890657478,1643,853,0.519172246,0.196576768,0.131105287,0.090432272,0.198361459,133.184972762,1500,0.887047076,209.338928433,513.345343569,607.886341860,0.157330191,0.139559286,0.000002435,0.000002554,0.000013962,0.115343280,-0.100047364,-0.988274482,0.000000002,0.000000005,0.000000009,0.981106690,0.188362449,-0.044150320,1.000000000,0.167629938,0.040338850,6.134003330,0.720785209,140.396131226,20,140,128,12,0.085209982,373,588,0,0,24,0,542,961,308517,625163,621536,337,0,2495917
2020,1624181298.056790113,1624181298.156577349,2025,2024,0,1,1,1,1,-29.985646131,-3.574196900,-30.312775056,-0.031805406,-0.029422641,0.438171657,0.897846492,1693,867,0.512108683,0.190078579,0.123401427,0.081050409,0.192873180,144.274093239,1558,0.883850645,212.671037298,554.073271351,610.294996878,0.154440789,0.136502591,0.000002279,0.000002342,0.000013315,0.121717331,-0.110713072,-0.986370877,0.000000002,0.000000005,0.000000009,0.974265432,0.223234411,-0.031197193,1.000000000,0.169552236,0.043323025,6.106541889,0.720104405,140.562799290,20,147,131,16,0.086828116,355,634,0,0,24,0,557,989,308593,625310,622525,337,0,2496474
2021,1624181298.156787634,1624181298.256674767,2026,2025,0,1,1,1,1,-29.787715148,-3.361589350,-30.301728685,-0.034226522,-0.027407014,0.422965628,0.905084238,1724,869,0.504060325,0.200980433,0.137921553,0.094663789,0.181160479,135.855335169,1563,0.887498936,214.093680088,564.993551301,608.073605691,0.154339478,0.136976123,0.000002170,0.000002266,0.000013315,0.119040473,-0.116526651,-0.986027842,0.000000002,0.000000005,0.000000009,0.956321185,0.292123848,-0.010651268,1.000000000,0.170175651,0.041599477,6.086561723,0.721492090,141.245561799,20,123,115,8,0.071345708,376,682,0,0,20,0,542,1059,308672,625433,623583,337,0,2497016
2022,1624181298.256785154,1624181298.356752872,2027,2026,0,1,1,1,1,-29.584103526,-3.191683897,-30.331037528,-0.035854890,-0.025760428,0.408088959,0.911874020,1700,911,0.535882353,0.196019601,0.128911612,0.093872123,0.184322293,135.884903320,1545,0.888842760,200.530185611,537.799423948,634.932455181,0.146024703,0.129793000,0.000002028,0.000002204,0.000013146,0.127068550,-0.129170454,-0.983447293,0.000000002,0.000000005,0.000000009,0.925787023,0.377138925,-0.026165238,1.000000000,0.169924305,0.038892053,6.056440543,0.722685010,141.253483274,20,141,131,10,0.082941176,393,621,1,0,17,0,542,1017,308751,625574,624597,338,0,2497558
2023,1624181298.356782675,1624181298.456823826,2028,2027,0,1,1,1,1,-29.361141874,-3.036806226,-30.354904778,-0.037812903,-0.023739985,0.392294309,0.918755557,1701,882,0.518518519,0.192584746,0.123655024,0.091914263,0.165195285,124.405518964,1531,0.890145214,197.159486652,531.512630161,634.140205931,0.144671048,0.128778241,0.000001991,0.000002256,0.000012966,0.116604354,-0.129729079,-0.984669381,0.000000002,0.000000005,0.000000009,0.910627914,0.411862851,-0.033552865,1.000000000,0.169091157,0.036058269,5.756082007,0.692712424,140.793901892,20,131,121,10,0.077013521,367,637,2,0,16,0,562,1008,308826,625705,625601,340,0,2498120
2024,1624181298.456780195,1624181298.556747675,2029,2028,0,1,1,1,1,-29.107073638,-2.872565712,-30.306747291,-0.036865689,-0.021001614,0.376787289,0.925327613,1713,925,0.539988325,0.202087548,0.131496212,0.096622723,0.205545886,121.414183093,1566,0.883753960,217.985701054,561.214574665,604.758425517,0.157508819,0.139199043,0.000001938,0.000002166,0.000012041,0.102927564,-0.144983193,-0.984065948,0.000000002,0.000000004,0.000000008,0.948206203,0.317528826,0.008968903,1.000000000,0.171534200,0.029839909,5.798357950,0.694101527,140.273522312,20,150,134,16,0.087565674,386,604,2,0,20,0,571,992,308915,625855,626591,342,0,2498691
2025,1624181298.556777716,1624181298.656746626,2030,2029,0,1,1,1,1,-28.837906138,-2.725617568,-30.278864854,-0.037628313,-0.019858674,0.359993322,0.931984201,1719,935,0.543920884,0.192151921,0.125266298,0.088194848,0.189054213,118.283010909,1566,0.884822240,215.036397834,558.178525288,612.416704769,0.155190163,0.137315707,0.000002000,0.000002161,0.000011365,0.104804762,-0.151946808,-0.982816427,0.000000002,0.000000004,0.000000009,0.897289005,0.441420287,-0.004535690,1.000000000,0.172562416,0.030020414,5.859098628,0.697480629,139.351847274,20,164,153,11,0.095404305,402,609,3,0,17,0,541,1014,308992,626019,627602,345,0,2499232
2026,1624181298.656775475,1624181298.756725788,2031,2030,0,1,1,1,1,-28.560974583,-2.596762766,-30.285752436,-0.038101488,-0.016292304,0.343207945,0.938344896,1710,940,0.549707602,0.201360778,0.136655630,0.097854646,0.204787025,138.480402648,1552,0.884596676,214.688823914,529.622499144,628.582718816,0.156376834,0.138330428,0.000001979,0.000002099,0.000011742,0.103960297,-0.156955632,-0.982118723,0.000000002,0.000000004,0.000000008,0.881555496,0.470274857,-0.041248830,1.000000000,0.174399231,0.029647776,5.625313550,0.668261516,139.594416910,20,134,115,19,0.078362573,411,588,0,0,24,0,577,999,309065,626153,628601,345,0,2499809
2027,1624181298.756772995,1624181298.856717348,2032,2031,0,1,1,1,1,-28.292345442,-2.472165305,-30.287606824,-0.041510365,-0.014174129,0.325722150,0.944447492,1703,885,0.519671169,0.186741505,0.121965386,0.081108135,0.143877674,146.963020666,1539,0.888099286,190.519879436,533.050546529,643.214374685,0.139392741,0.123794594,0.000002083,0.000002248,0.000012942,0.100723414,-0.137183861,-0.985411276,0.000000002,0.000000005,0.000000010,0.798285075,0.602228411,0.007866402,1.000000000,0.174622674,0.033102657,5.629652152,0.671183252,138.960381483,20,142,126,16,0.083382267,340,607,5,0,25,0,609,952,309143,626295,629548,350,0,2500418
2028,1624181298.856770515,1624181298.956665993,2033,2032,0,1,1,1,1,-28.022444011,-2.399408234,-30.328614582,-0.043177174,-0.013467719,0.308870948,0.950027942,1705,899,0.527272727,0.180018890,0.118821877,0.079647237,0.172154381,120.375200914,1565,0.886219456,197.562136632,529.918540274,659.452772135,0.142445289,0.126237787,0.000002094,0.000002308,0.000012116,0.071436270,-0.145423681,-0.986787116,0.000000002,0.000000005,0.000000008,0.811589138,0.584169310,0.008324039,1.000000000,0.176114884,0.038188484,5.605039646,0.673744988,136.939396310,20,162,146,16,0.095014663,337,641,7,0,17,0,557,986,309228,626457,630526,357,0,2500975
2029,1624181298.956768036,1624181299.056669235,2034,2033,0,1,1,1,1,-27.761834292,-2.325562936,-30.335728670,-0.042785476,-0.010226387,0.292261787,0.955326055,1737,915,0.526770294,0.180483939,0.106678930,0.073337476,0.157833759,123.862220515,1590,0.889700652,204.257957653,533.514069953,676.852008653,0.144390278,0.128464124,0.000002045,0.000002284,0.000011888,0.068535260,-0.140099708,-0.987762618,0.000000002,0.000000005,0.000000010,0.826024273,0.563616225,0.004544450,1.000000000,0.176188028,0.042964611,5.585990863,0.675886430,135.766411008,20,158,144,14,0.090961428,346,621,18,0,19,0,592,987,309312,626615,631493,375,0,2501567
2030,1624181299.056765556,1624181299.156722546,2035,2034,0,1,1,1,1,-27.482558748,-2.260120351,-30.298447201,-0.043172854,-0.008953050,0.274844101,0.960477312,1771,926,0.522868436,0.177952813,0.115161338,0.084134733,0.158621401,129.376171230,1615,0.882279703,201.955723596,531.056069547,691.869927072,0.141735079,0.125049984,0.000001977,0.000002308,0.000012392,0.068529033,-0.145127718,-0.987036837,0.000000002,0.000000005,0.000000009,0.780972898,0.623865246,0.029554833,1.000000000,0.177253347,0.047574014,5.591180351,0.678641442,134.567346134,20,151,140,11,0.085262564,337,649,30,0,22,0,603,1017,309396,626766,632479,405,0,2502170
2031,1624181299.156763315,1624181299.256737232,2036,2035,0,1,1,1,1,-27.214555775,-2.215438795,-30.253089441,-0.043481750,-0.008543293,0.257438064,0.965278194,1813,961,0.530060673,0.181958473,0.113157687,0.076377225,0.152888697,129.862508454,1636,0.888450600,196.383239399,540.286567124,716.835374771,0.135110106,0.120038655,0.000001886,0.000002413,0.000011983,0.050860463,-0.162258897,-0.985436585,0.000000002,0.000000005,0.000000009,0.640307768,0.766207910,0.054142416,1.000000000,0.176311723,0.048603827,5.594732658,0.681839143,134.508023137,20,152,137,15,0.083838941,379,630,28,0,19,0,624,1037,309482,626918,633488,433,0,2502794
2032,1624181299.256760836,1624181299.356705904,2036,2036,0,1,1,1,1,-26.921344589,-2.161322130,-30.174645442,-0.044379671,-0.006972933,0.239106794,0.969953485,1789,975,0.544997205,0.184981638,0.124710939,0.085543620,0.164620382,119.689362537,1641,0.886103820,208.499493770,540.457777353,705.139098235,0.143387672,0.127056364,0.000001807,0.000002371,0.000011121,0.054709002,-0.167503900,-0.984352258,0.000000002,0.000000006,0.000000008,0.556295613,0.830135258,0.037558549,1.000000000,0.176229997,0.049044554,5.619076300,0.687315433,133.625808754,20,154,134,20,0.086081610,384,600,14,0,17,0,637,998,309571,627072,634472,447,0,2503431
2033,1624181299.356758356,1624181299.456642151,2038,2037,0,1,1,1,1,-26.625842941,-2.158765662,-30.188246465,-0.045431138,-0.005190750,0.221179247,0.974160566,1832,973,0.531113537,0.185642340,0.114762654,0.082950337,0.175674097,126.954627095,1664,0.890445209,213.577266325,548.008496521,720.115065751,0.144143313,0.128351723,0.000001781,0.000002277,0.000010984,0.089342910,-0.134914732,-0.986821088,0.000000002,0.000000004,0.000000008,0.622506727,0.782422525,0.017331116,1.000000000,0.176526358,0.047460001,5.646970778,0.691949060,133.128896493,20,154,139,15,0.084061135,382,631,52,0,14,0,613,1065,309668,627226,635485,499,0,2504044
2034,1624181299.456755877,1624181299.556675434,2039,2038,0,1,1,1,1,-26.312507530,-2.124382262,-30.273411207,-0.047442464,-0.004191137,0.202950574,0.978030016,1864,1008,0.540772532,0.185361252,0.116969424,0.082599365,0.182828404,112.490687209,1699,0.886571214,221.779493890,545.058146456,739.446851751,0.147236126,0.130535311,0.000001717,0.000002189,0.000009829,0.079140862,-0.165644631,-0.983004873,0.000000002,0.000000004,0.000000007,0.662719418,0.748799207,0.010135115,1.000000000,0.176318323,0.047972011,5.717059987,0.695934346,132.293803433,20,152,141,11,0.081545064,393,651,21,0,15,0,647,1065,309761,627378,636529,520,0,2504691
2035,1624181299.556753397,1624181299.656654358,2040,2039,0,1,1,1,1,-25.986477340,-2.059128459,-30.345608259,-0.047192269,-0.005757260,0.184328512,0.981714186,1850,978,0.528648649,0.184797662,0.124033309,0.088094434,0.172903645,112.145244927,1701,0.882463869,229.590887693,519.418652547,752.061500851,0.152951380,0.134974067,0.000001629,0.000002278,0.000009526,0.079343668,-0.182101094,-0.980073351,0.000000002,0.000000004,0.000000008,0.606991165,0.794242148,0.027223798,1.000000000,0.177201297,0.046369735,5.789098180,0.701021297,130.414582306,20,150,139,11,0.081081081,385,683,13,0,15,0,619,1081,309824,627528,637597,533,0,2505310
2036,1624181299.656751156,1624181299.756681919,2041,2040,0,1,1,1,1,-25.665457059,-2.069516050,-30.454198519,-0.046903565,-0.005964517,0.166865456,0.984845368,1870,1012,0.541176471,0.197197569,0.130620093,0.090667611,0.156118175,123.382595378,1709,0.887262334,222.523044123,527.129605219,766.678679954,0.146750937,0.130206579,0.000001586,0.000002333,0.000009946,0.056862901,-0.172901746,-0.983296291,0.000000002,0.000000004,0.000000008,0.554186655,0.832051417,0.023824162,1.000000000,0.176943670,0.045644098,5.885146663,0.705219169,128.965176622,20,148,137,11,0.079144385,432,671,11,0,12,0,607,1115,309895,627676,638700,544,0,2505917
2037,1624181299.756748676,1624181299.856621027,2042,2041,0,1,1,1,1,-25.373593012,-2.096292408,-30.508414869,-0.045946678,-0.003955399,0.149668081,0.987660227,1826,998,0.546549836,0.185168243,0.112934296,0.080568855,0.153500521,119.525105355,1667,0.884903107,217.988881210,507.449677131,749.694921760,0.147775699,0.130767175,0.000001660,0.000002352,0.000009773,0.048237416,-0.190237627,-0.980552292,0.000000002,0.000000004,0.000000009,0.637856493,0.769983079,0.016283500,1.000000000,0.175382048,0.046202340,5.649899234,0.674189195,127.770144457,20,163,152,11,0.089266156,385,645,24,0,13,0,608,1055,309975,627839,639730,568,0,2506525
2038,1624181299.856746197,1624181299.956567287,2043,2042,0,1,1,1,1,-25.070770534,-2.128978705,-30.531637062,-0.044333189,-0.003000516,0.132155699,0.990232516,1857,1003,0.540118471,0.190620448,0.113380502,0.082973462,0.130682128,136.492743569,1710,0.884888931,206.349986927,512.204820512,794.605265298,0.136370230,0.120672507,0.000001643,0.000002345,0.000010608,0.041369471,-0.192302267,-0.980463362,0.000000002,0.000000004,0.000000010,0.602014681,0.798480814,-0.002591023,1.000000000,0.172150154,0.038440563,5.682712696,0.676646471,127.645095398,20,149,141,8,0.080236941,392,658,29,0,16,0,628,1080,310045,627988,640780,597,0,2507153
2039,1624181299.956743717,1624181300.056562662,2044,2043,0,1,1,1,1,-24.760007420,-2.174158750,-30.546525319,-0.044037252,-0.002180359,0.115046887,0.992381066,1899,1044,0.549763033,0.180583710,0.112239498,0.082418802,0.139021674,141.141620692,1759,0.888176632,224.296427167,513.806450101,824.199817595,0.143567842,0.127513603,0.000001638,0.000002306,0.000010886,0.056022121,-0.192343019,-0.979727352,0.000000001,0.000000004,0.000000009,0.555834774,0.830783617,0.029090973,1.000000000,0.169183165,0.038983806,5.691997373,0.678506481,128.042927794,20,153,143,10,0.080568720,413,673,39,0,18,0,621,1125,310113,628141,641866,636,0,2507774
2040,1624181300.056741238,1624181300.156516790,2045,2044,0,1,1,1,1,-24.473722931,-2.221312656,-30.577825627,-0.043329842,-0.001601972,0.096860591,0.994353048,1864,1023,0.548819742,0.182523989,0.108382018,0.078955403,0.127383705,145.270517249,1737,0.896509330,213.220246280,524.371472335,819.644988266,0.136922181,0.122752013,0.000001679,0.000002374,0.000011502,0.064452765,-0.190327798,-0.979602557,0.000000001,0.000000004,0.000000011,0.559966550,0.828507494,0.003577105,1.000000000,0.165908691,0.039696183,5.693132695,0.681228374,128.092748995,20,158,149,9,0.084763948,373,655,27,0,12,0,651,1055,310188,628299,642894,663,0,2508425
2041,1624181300.156738997,1624181300.256488800,2046,2045,0,1,1,1,1,-24.187486783,-2.287843860,-30.612589004,-0.043582995,-0.000221877,0.079262091,0.995900595,1825,1022,0.560000000,0.167479432,0.109514173,0.074364815,0.123853469,149.097244489,1673,0.889413793,205.885705248,470.644516718,811.459054142,0.138365046,0.123063781,0.000001606,0.000002390,0.000011795,0.052695255,-0.197656044,-0.978854074,0.000000001,0.000000005,0.000000010,0.328523127,0.944406626,0.012987652,1.000000000,0.163043341,0.043931974,5.722243912,0.683798821,128.754844461,20,145,129,16,0.079452055,373,638,28,0,12,0,641,1039,310265,628444,643905,691,0,2509066
2042,1624181300.256736517,1624181300.356599569,2046,2046,0,1,1,1,1,-23.900777684,-2.374410077,-30.663449609,-0.043480149,0.001067795,0.061038281,0.997187377,1833,993,0.541734861,0.174517733,0.105366461,0.076536469,0.124392975,133.760331722,1694,0.890628666,206.457246667,478.966201125,823.301512881,0.136842203,0.121875588,0.000001642,0.000002509,0.000011060,0.032315082,-0.202194716,-0.978812052,0.000000001,0.000000005,0.000000010,0.372366630,0.927574968,0.030785887,1.000000000,0.160046875,0.044872074,5.753501728,0.685770863,128.648615881,20,150,140,10,0.081833061,367,635,22,0,20,0,659,1024,310332,628594,644907,713,0,2509725
2043,1624181300.356734037,1624181300.456651449,2048,2047,0,1,1,1,1,-23.612629406,-2.451880328,-30.734378292,-0.045623913,0.002200812,0.041788199,0.998081841,1837,1001,0.544910180,0.172722172,0.104155873,0.077770165,0.127090958,130.290207345,1660,0.885945988,201.788830711,449.201420107,819.680088698,0.137208744,0.121559537,0.000001556,0.000002579,0.000010360,0.007493216,-0.205080035,-0.978716522,0.000000001,0.000000005,0.000000008,0.314369855,0.948458130,0.039984608,1.000000000,0.158141658,0.046736265,5.753856013,0.690536644,128.942850300,20,136,119,17,0.074033751,378,638,12,0,16,0,673,1028,310417,628730,645923,725,0,2510398
2044,1624181300.456731558,1624181300.556720018,2049,2048,0,1,1,1,1,-23.339520615,-2.528712190,-30.821336516,-0.046525092,0.003158551,0.023184047,0.998643049,1817,972,0.534947716,0.182731564,0.106059296,0.077770964,0.133578069,120.196743060,1668,0.883044880,211.420838868,467.476525903,794.021495133,0.143538687,0.126751102,0.000001623,0.000002567,0.000009823,0.006716547,-0.190977497,-0.981571436,0.000000002,0.000000004,0.000000009,0.435350832,0.899982686,0.022378955,1.000000000,0.154543268,0.041697104,5.742661394,0.691611563,128.881978298,20,150,137,13,0.082553660,351,641,21,0,12,0,653,1014,310486,628880,646915,746,0,2511051
2045,1624181300.556729078,1624181300.656799316,2050,2049,0,1,1,1,1,-23.069088676,-2.600617238,-30.887062415,-0.048949848,0.003510914,0.004682834,0.998784089,1941,1024,0.527563112,0.180468185,0.116327744,0.079929657,0.122650176,123.716276393,1778,0.881984666,220.248607437,475.756636746,872.163491897,0.140449559,0.123874357,0.000001643,0.000002523,0.000009486,0.011304439,-0.181110851,-0.983397717,0.000000001,0.000000004,0.000000008,0.419475449,0.906312581,0.051360031,1.000000000,0.151223066,0.040625400,5.724585347,0.692460858,129.153641572,20,149,139,10,0.076764554,409,712,34,0,16,0,637,1155,310549,629029,648036,780,0,2511688
2046,1624181300.656726837,1624181300.756789446,2051,2050,0,1,1,1,1,-22.776943010,-2.697820836,-30.945021136,-0.049451763,0.002752306,-0.013864033,0.998676492,1895,1042,0.549868074,0.184888548,0.118567759,0.086520622,0.136591668,124.550917866,1753,0.889000942,223.901120892,483.556791658,850.960738942,0.143671998,0.127724541,0.000001636,0.000002341,0.000009206,0.033967733,-0.180443807,-0.982998589,0.000000001,0.000000004,0.000000008,0.389762558,0.920480553,0.028296640,1.000000000,0.147813298,0.033934748,5.741761005,0.692170388,128.457167333,20,151,140,11,0.079683377,406,677,9,0,13,0,652,1092,310619,629180,649119,789,0,2512340
2047,1624181300.756724358,1624181300.856743097,2052,2051,0,1,1,1,1,-22.478896566,-2.833523478,-31.009643404,-0.049093372,0.001986541,-0.031654621,0.998290478,1913,1063,0.555671720,0.177522605,0.112245132,0.079046945,0.121278717,137.668906527,1759,0.887494773,225.036725747,461.957913092,874.108667011,0.144152360,0.127934466,0.000001578,0.000002347,0.000009617,0.027002188,-0.194364832,-0.980557593,0.000000001,0.000000004,0.000000008,0.302447453,0.951415188,0.057746673,1.000000000,0.146683350,0.034012343,5.793033843,0.692066400,127.992461626,20,156,147,9,0.081547308,415,680,14,0,14,0,648,1109,310695,629336,650214,803,0,2512988
2048,1624181300.856721878,1624181300.956633568,2053,2052,0,1,1,1,1,-22.190071366,-2.992050273,-31.086053430,-0.048737758,0.003562916,-0.049750589,0.997565444,1894,1038,0.548046463,0.181852835,0.119457120,0.081484665,0.125480719,125.005901620,1723,0.887099112,219.822619894,444.643788682,864.005361225,0.143818567,0.127581323,0.000001519,0.000002375,0.000009479,0.031570188,-0.187103039,-0.981832866,0.000000001,0.000000004,0.000000008,0.216306304,0.974892162,0.052885301,1.000000000,0.144349667,0.033914380,5.860285217,0.693305888,128.223996662,20,155,144,11,0.081837381,399,676,12,0,19,0,652,1087,310777,629491,651289,815,0,2513640
2049,1624181300.956719398,1624181301.056642771,2054,2053,0,1,1,1,1,-21.900559925,-3.182380201,-31.194852302,-0.050043503,0.004566101,-0.067696691,0.996439640,1901,1044,0.549184640,0.175210209,0.105866530,0.073436656,0.146442803,118.208060524,1742,0.885093424,233.357338632,457.037203097,851.438203255,0.151350618,0.133959437,0.000001540,0.000002374,0.000008736,0.033624174,-0.200035000,-0.979211629,0.000000001,0.000000004,0.000000008,0.302443845,0.952948381,0.020423111,1.000000000,0.143780119,0.034890059,5.934184163,0.692909691,127.941288662,20,160,152,8,0.084166228,382,684,25,0,12,0,650,1091,310851,629651,652355,840,0,2514290
2050,1624181301.056716919,1624181301.156525135,2055,2054,0,1,1,1,1,-21.601718374,-3.403159968,-31.283874821,-0.051035047,0.005012646,-0.086227666,0.994954817,1958,1042,0.532175689,0.180300306,0.116927161,0.082738446,0.152383189,118.807624913,1791,0.883840137,241.921513748,460.119378328,880.916793364,0.152828794,0.135076222,0.000001511,0.000002409,0.000008449,0.036653327,-0.209335445,-0.977156694,0.000000001,0.000000005,0.000000008,-0.076207950,-0.993410849,-0.085599265,1.000000000,0.143468209,0.034597560,6.040788806,0.693961050,127.412861346,20,152,146,6,0.077630235,406,724,20,0,15,0,655,1151,310916,629803,653485,860,0,2514945
2051,1624181301.156714439,1624181301.256527424,2056,2055,0,1,1,1,1,-21.325275110,-3.598688988,-31.362026668,-0.050702538,0.005371471,-0.105174595,0.993145863,1929,991,0.513737688,0.173839091,0.103084605,0.070642201,0.125076115,122.094350826,1776,0.882731755,232.865858759,458.682859842,876.182878756,0.148536815,0.131118164,0.000001565,0.000002547,0.000008792,-0.008574072,-0.225983139,-0.974093479,0.000000001,0.000000005,0.000000009,0.194615687,0.980364069,0.031796639,1.000000000,0.142077580,0.035975521,6.079984767,0.694059254,127.024453465,20,148,140,8,0.076723691,351,739,16,0,14,0,675,1106,310983,629951,654575,876,0,2515620
2052,1624181301.256712198,1624181301.356494188,2056,2056,0,1,1,1,1,-21.065313034,-3.784580735,-31.436355380,-0.050898684,0.004095572,-0.123902035,0.990979735,1994,1036,0.519558676,0.178285759,0.107227497,0.075639277,0.143360103,108.812421659,1833,0.880572746,256.796710650,462.819816585,894.473315595,0.159096913,0.140096405,0.000001493,0.000002527,0.000007770,-0.012098857,-0.202300631,-0.979248729,0.000000001,0.000000004,0.000000008,-0.063330595,-0.995617384,-0.068813227,1.000000000,0.141014566,0.035934054,6.112276253,0.694606795,126.480606421,20,161,149,12,0.080742227,390,743,18,0,16,0,682,1151,311055,630112,655708,894,0,2516302
2053,1624181301.356709719,1624181301.456503153,2058,2057,0,1,1,1,1,-20.798391261,-3.965575692,-31.480598944,-0.050796248,0.003670608,-0.142729001,0.988450656,1986,1038,0.522658610,0.183326414,0.113688938,0.083866811,0.155607721,107.542715199,1822,0.876512921,253.797434534,460.995783287,882.213324345,0.158920723,0.139296067,0.000001484,0.000002656,0.000007253,0.045101878,0.218224790,0.974855765,0.000000001,0.000000004,0.000000008,-0.095438250,-0.994944467,-0.031257753,1.000000000,0.140011247,0.035615529,6.111278720,0.695130236,125.510010826,20,139,129,10,0.069989930,396,734,18,0,14,0,699,1148,311111,630251,656838,912,0,2517001
2054,1624181301.456707239,1624181301.556454659,2059,2058,0,1,1,1,1,-20.531630692,-4.152342342,-31.500181512,-0.050793856,0.003430598,-0.161820619,0.985506115,1998,1026,0.513513514,0.178140941,0.108106256,0.078421701,0.134267124,124.700135412,1839,0.879310415,253.328925958,460.676792399,903.046134823,0.156660979,0.137753630,0.000001501,0.000002620,0.000007988,0.064213080,0.226336334,0.971930319,0.000000001,0.000000005,0.000000009,0.075867475,-0.995920719,-0.048847182,1.000000000,0.137583183,0.035387207,6.097265143,0.695917794,126.120483236,20,146,135,11,0.073073073,385,749,7,0,12,0,709,1143,311166,630397,657972,919,0,2517710
2055,1624181301.556704760,1624181301.656485796,2060,2059,0,1,1,1,1,-20.294283441,-4.379706544,-31.520563687,-0.049848284,0.004487902,-0.180909381,0.982225434,2071,1039,0.501690005,0.181835378,0.119147370,0.082668168,0.130565442,133.101297300,1886,0.875988565,259.197643090,475.653217894,917.263572804,0.156888432,0.137432472,0.000001457,0.000002621,0.000008856,0.072898776,0.230362507,0.970370488,0.000000001,0.000000005,0.000000008,0.201382243,-0.975873157,-0.084360976,1.000000000,0.135466273,0.035057208,6.087524622,0.699317280,127.168285855,20,157,144,13,0.075808788,408,803,19,0,25,0,683,1231,311245,630554,659183,938,0,2518393
2056,1624181301.656702280,1624181301.756524324,2061,2060,0,1,1,1,1,-20.070734892,-4.588877121,-31.568206850,-0.050055391,0.006526451,-0.199645514,0.978567081,2080,1059,0.509134615,0.180362985,0.127536077,0.084463916,0.157552681,124.031629405,1878,0.876658948,273.923219704,456.991161687,915.451123304,0.166380563,0.145859009,0.000001465,0.000002537,0.000008628,0.048783127,0.232303592,0.971419193,0.000000001,0.000000004,0.000000008,0.126022525,-0.989689831,-0.068061450,1.000000000,0.135537998,0.028008694,6.099294998,0.702662692,127.200737556,20,167,150,17,0.080288462,422,824,21,0,25,0,646,1267,311345,630721,660429,959,0,2519039
